Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP77443	718	0.998	125.469	17.475%	20.807	6.019%	0.07644	0.998
SP72118	663	0.999	80.143	12.088%	13.876	4.294%	0.05255	0.999
SP76891	547	0.999	85.023	15.544%	12.798	4.974%	0.07049	0.999
SP125732	7743	1.0	226.364	2.923%	48.586	0.948%	0.00575	1.0
SP125716	764	0.999	103.328	13.525%	14.468	4.437%	0.04746	0.999
SP125746	47457	1.0	2048.618	4.317%	554.705	1.809%	0.00968	1.0
SP125797	740	0.999	93.374	12.618%	15.281	4.679%	0.04373	0.999
SP76057	573	0.999	86.643	15.121%	13.973	4.975%	0.06317	0.999
SP69565	1488	0.998	178.078	11.968%	30.712	6.22%	0.03316	0.998
SP75202	372	0.998	61.372	16.498%	9.747	6.821%	0.07376	0.998
SP110736	533	0.999	72.626	13.626%	12.004	4.757%	0.063	0.999
SP107774	542	0.999	76.016	14.025%	12.32	3.678%	0.05061	0.999
SP110779	628	0.998	115.49	18.39%	17.833	6.983%	0.07986	0.997
SP107805	532	0.999	84.598	15.902%	12.872	5.994%	0.04863	0.998
SP110789	1169	0.996	157.604	13.482%	28.718	9.046%	0.03797	0.996
SP71846	631	0.998	97.011	15.374%	16.012	6.275%	0.06274	0.998
SP70122	623	1.0	63.868	10.252%	10.144	3.108%	0.04334	1.0
SP71404	1281	0.999	115.174	8.991%	19.792	3.187%	0.03505	0.999
SP76955	537	1.0	59.368	11.055%	9.42	3.011%	0.05961	1.0
SP107781	320	0.994	69.035	21.573%	11.091	10.897%	0.10766	0.993
SP70202	859	0.997	121.507	14.145%	20.871	8.326%	0.04407	0.996
SP70677	210	0.99	52.436	24.97%	8.765	14.23%	0.13427	0.988
SP70082	216	0.993	59.132	27.376%	9.81	12.688%	0.13914	0.993
SP70288	835	0.999	87.508	10.48%	13.265	3.224%	0.04435	0.999
SP70266	401	0.997	91.224	22.749%	15.343	9.328%	0.08877	0.997
SP107956	843	0.999	117.125	13.894%	19.936	5.029%	0.05248	0.999
SP70956	380	0.999	52.672	13.861%	8.819	5.785%	0.05519	0.999
SP108017	289	0.997	58.759	20.332%	9.292	8.184%	0.10929	0.996
SP71536	359	0.998	59.453	16.561%	10.138	6.458%	0.0746	0.998
SP70756	463	0.998	73.352	15.843%	12.08	6.549%	0.06648	0.998
SP76675	1370	0.998	174.006	12.701%	32.884	6.797%	0.0368	0.998
SP71480	569	0.999	80.48	14.144%	12.746	4.384%	0.07291	0.999
SP70313	391	0.997	60.812	15.553%	9.57	7.176%	0.0638	0.997
SP73319	368	0.998	65.966	17.926%	10.664	6.26%	0.10157	0.998
SP107813	633	0.999	74.176	11.718%	11.96	4.093%	0.0442	0.999
SP77339	484	0.999	66.958	13.834%	11.962	4.875%	0.05475	0.999
SP76017	389	0.996	80.109	20.594%	12.605	8.5%	0.10974	0.996
SP76915	487	0.995	96.577	19.831%	16.438	10.45%	0.10627	0.994
SP71974	2089	1.0	150.283	7.194%	24.635	3.189%	0.01762	1.0
SP70178	816	0.999	81.633	10.004%	13.679	3.47%	0.02962	0.999
SP107920	523	0.999	69.415	13.272%	11.126	4.913%	0.05974	0.999
SP110798	417	0.999	56.662	13.588%	9.16	4.5%	0.06378	0.999
SP107952	633	0.998	102.036	16.119%	16.274	5.922%	0.05805	0.998
SP70465	412	0.997	78.24	18.99%	12.14	7.937%	0.0752	0.997
SP70780	683	0.999	81.248	11.896%	12.718	3.786%	0.04467	0.999
SP110803	381	0.984	96.32	25.281%	18.05	18.038%	0.10096	0.98
SP107915	431	0.999	68.408	15.872%	10.423	5.316%	0.0701	0.999
SP71132	832	0.999	92.849	11.16%	14.27	3.391%	0.04983	0.999
SP71552	718	0.999	102.394	14.261%	15.422	4.994%	0.05135	0.999
SP69573	309	0.998	57.39	18.573%	8.649	5.976%	0.1016	0.998
SP75681	476	0.999	71.389	14.998%	12.111	5.253%	0.05996	0.999
SP107874	813	1.0	97.268	11.964%	16.838	3.93%	0.04674	1.0
SP110816	308	0.998	56.561	18.364%	8.583	6.469%	0.09337	0.998
SP77203	2420	0.999	176.961	7.312%	30.323	3.567%	0.01994	0.999
SP76515	566	0.999	79.304	14.011%	11.438	4.666%	0.05568	0.999
SP110770	614	0.999	78.795	12.833%	13.804	5.357%	0.04584	0.998
SP69812	264	0.996	54.918	20.802%	9.386	9.002%	0.09754	0.996
SP76136	1058	0.997	167.648	15.846%	29.695	8.226%	0.05653	0.996
SP70106	667	0.995	101.561	15.227%	17.471	9.942%	0.06356	0.994
SP108059	384	0.998	72.612	18.909%	12.126	7.684%	0.07699	0.997
SP108020	533	0.999	67.085	12.586%	11.143	4.817%	0.04307	0.999
SP76867	543	0.999	62.751	11.556%	9.312	3.674%	0.04524	0.999
SP108088	494	0.999	66.324	13.426%	11.471	5.589%	0.04498	0.999
SP71734	456	0.998	73.877	16.201%	12.137	5.972%	0.05973	0.998
SP76001	264	0.996	55.254	20.93%	9.291	9.224%	0.12375	0.995
SP108033	542	0.999	68.3	12.601%	10.938	4.173%	0.05447	0.999
SP110822	655	0.999	80.806	12.337%	13.783	4.945%	0.04742	0.999
SP69762	463	0.998	78.37	16.927%	13.294	6.841%	0.05862	0.998
SP107945	594	0.998	98.437	16.572%	16.536	6.133%	0.05612	0.998
SP107770	382	0.998	62.223	16.289%	9.871	6.382%	0.07226	0.998
SP73263	604	0.999	73.038	12.092%	11.871	3.867%	0.05333	0.999
SP77131	730	1.0	75.913	10.399%	11.769	3.031%	0.0388	1.0
SP75322	1763	1.0	109.229	6.196%	16.587	2.102%	0.01667	1.0
SP70046	303	0.997	62.518	20.633%	9.927	7.509%	0.11862	0.997
SP70932	524	0.999	81.767	15.604%	14.624	5.526%	0.06541	0.999
SP71758	330	0.992	74.518	22.581%	12.669	12.788%	0.09862	0.991
SP71228	1049	0.999	112.499	10.724%	18.67	4.348%	0.03599	0.999
SP76353	257	0.993	68.014	26.465%	10.989	12.544%	0.1357	0.992
SP69587	208	0.998	47.663	22.915%	8.583	7.178%	0.15675	0.998
SP69898	1282	1.0	142.731	11.133%	24.444	3.674%	0.02883	1.0
SP75977	350	0.998	53.141	15.183%	9.148	6.487%	0.06389	0.998
SP70226	399	0.998	75.569	18.94%	10.77	6.429%	0.10922	0.998
SP108068	533	0.997	97.411	18.276%	16.084	7.849%	0.08358	0.997
SP107784	1321	1.0	129.51	9.804%	23.006	2.837%	0.03274	1.0
SP110824	379	0.998	63.181	16.67%	10.435	5.768%	0.06627	0.998
SP76843	831	1.0	80.412	9.677%	11.989	2.672%	0.03788	1.0
SP71456	699	0.999	102.399	14.649%	16.196	5.776%	0.05338	0.998
SP108065	485	0.999	60.735	12.523%	9.686	4.758%	0.04866	0.999
SP70860	660	0.999	71.807	10.88%	11.376	4.065%	0.04708	0.999
SP71084	458	0.999	75.177	16.414%	11.892	5.451%	0.06612	0.999
SP72262	371	0.996	82.508	22.239%	12.952	9.188%	0.09577	0.996
SP69705	490	0.998	71.411	14.574%	11.805	6.251%	0.05153	0.998
SP107786	1029	0.999	99.71	9.69%	16.105	3.696%	0.02649	0.999
SP71576	332	0.997	64.885	19.544%	10.92	7.957%	0.10014	0.997
SP108123	351	0.998	68.016	19.378%	11.008	7.543%	0.07647	0.998
SP74896	454	0.999	72.646	16.001%	11.56	5.5%	0.08531	0.998
SP71950	592	0.999	94.443	15.953%	15.471	5.166%	0.06552	0.999
SP108049	261	0.997	49.881	19.111%	8.213	7.359%	0.11338	0.997
SP116965	2352	0.998	203.608	8.657%	43.432	6.467%	0.01814	0.998
SP77930	236	0.997	43.45	18.411%	6.902	7.225%	0.1015	0.997
SP125807	877	1.0	92.066	10.498%	16.032	3.434%	0.03421	1.0
SP125696	615	0.999	79.723	12.963%	11.932	5.237%	0.05501	0.999
SP125725	698	0.998	107.038	15.335%	15.526	6.005%	0.05426	0.998
SP125752	806	0.999	99.108	12.296%	15.231	3.61%	0.05131	0.999
SP118048	1403	1.0	114.849	8.186%	19.764	3.139%	0.02533	0.999
SP117981	362	0.996	82.758	22.861%	13.55	9.085%	0.09357	0.996
SP125749	301	0.996	60.432	20.077%	9.552	9.151%	0.08659	0.996
SP125762	575	0.999	77.73	13.518%	11.422	4.072%	0.05994	0.999
SP117164	388	0.998	68.532	17.663%	10.647	5.875%	0.09206	0.998
SP117002	747	0.999	94.157	12.605%	14.491	4.084%	0.05068	0.999
SP117158	305	0.993	68.878	22.583%	11.407	12.223%	0.10706	0.991
SP125691	1462	1.0	120.434	8.238%	20.582	2.872%	0.02139	1.0
SP125721	499	0.999	76.26	15.283%	11.536	4.978%	0.05638	0.999
SP125753	569	0.999	77.139	13.557%	11.243	4.453%	0.05168	0.999
SP117972	456	0.998	79.468	17.427%	12.611	6.464%	0.08474	0.998
SP125726	615	0.999	82.653	13.44%	12.53	4.223%	0.06115	0.999
SP125800	55	0.972	26.835	48.791%	4.447	24.012%	0.41935	0.968
SP117745	1048	1.0	81.738	7.799%	12.312	2.012%	0.0294	1.0
SP117351	340	0.998	60.892	17.909%	9.719	6.987%	0.08352	0.998
SP117980	500	0.998	91.286	18.257%	14.242	6.34%	0.07669	0.998
SP117878	524	0.999	71.135	13.575%	11.615	4.533%	0.06439	0.999
SP125805	420	0.998	69.786	16.616%	11.858	6.319%	0.06818	0.998
SP78013	792	0.999	87.647	11.067%	14.456	3.394%	0.0422	0.999
SP118083	585	0.986	119.616	20.447%	21.439	16.969%	0.06619	0.981
SP125772	238	0.998	59.18	24.866%	10.79	8.602%	0.13338	0.998
SP117216	545	0.999	82.413	15.122%	12.769	5.608%	0.06436	0.999
SP125784	398	0.997	77.346	19.434%	11.251	8.603%	0.09442	0.996
SP117323	911	0.998	122.377	13.433%	20.405	6.254%	0.04319	0.998
SP118046	765	0.999	91.853	12.007%	15.1	3.517%	0.04781	0.999
SP77888	164	0.975	57.324	34.954%	11.337	22.932%	0.18043	0.972
SP125766	509	0.998	84.584	16.618%	12.519	6.419%	0.05458	0.998
SP125737	522	0.995	92.507	17.722%	15.475	9.675%	0.05235	0.995
SP125763	1199	0.999	136.382	11.375%	20.239	3.367%	0.04018	0.999
SP125802	482	0.999	66.302	13.756%	10.016	4.696%	0.05623	0.999
SP117656	573	0.995	100.657	17.567%	17.28	10.224%	0.05922	0.995
