Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP95454	28322	1.0	1221.263	4.312%	312.089	1.791%	0.00564	1.0
SP94741	55132	1.0	1324.23	2.402%	352.315	1.001%	0.00223	1.0
SP90209	127212	1.0	9172.464	7.21%	2790.324	3.902%	0.00886	1.0
SP90989	50628	1.0	1870.483	3.695%	480.017	1.324%	0.00536	1.0
SP93540	96040	1.0	2990.513	3.114%	728.646	1.129%	0.00458	1.0
SP93227	129339	1.0	5025.944	3.886%	1330.986	1.91%	0.00433	1.0
SP94348	50366	1.0	1887.127	3.747%	599.462	1.815%	0.00358	1.0
SP94588	533	0.993	135.703	25.46%	22.358	12.609%	0.1028	0.992
SP90725	407	0.995	100.058	24.584%	16.481	10.024%	0.13304	0.995
SP94236	511	0.988	118.616	23.213%	20.034	15.857%	0.07791	0.984
SP93772	385	0.986	91.214	23.692%	16.431	17.428%	0.09493	0.983
SP92195	514	0.992	110.262	21.452%	19.716	12.709%	0.07779	0.991
SP89957	479	0.996	101.63	21.217%	16.154	8.967%	0.09379	0.996
SP92268	438	0.997	84.435	19.277%	12.53	7.448%	0.08805	0.997
SP92707	333	0.989	95.742	28.751%	16.62	15.107%	0.12464	0.987
SP89687	500	0.992	122.041	24.408%	20.127	13.855%	0.08222	0.991
SP90269	488	0.994	139.094	28.503%	22.51	11.184%	0.12303	0.994
SP94933	64286	0.999	6161.49	9.584%	1729.632	4.768%	0.01967	0.999
SP95126	816	0.989	184.67	22.631%	32.932	14.692%	0.07107	0.987
SP95646	505	0.993	109.448	21.673%	17.85	12.076%	0.0979	0.991
SP89443	371	0.986	108.482	29.24%	17.261	16.788%	0.13482	0.983
SP89651	283	0.976	93.322	32.976%	15.406	21.781%	0.15111	0.971
SP94060	377	0.992	92.853	24.629%	16.412	12.6%	0.10947	0.991
SP92787	292	0.986	71.026	24.324%	11.364	16.733%	0.0936	0.982
SP92723	434	0.993	106.197	24.469%	19.024	11.427%	0.12423	0.993
SP92364	59684	1.0	2447.576	4.101%	684.19	1.872%	0.00568	1.0
SP95406	304	0.974	105.135	34.584%	17.79	22.692%	0.14667	0.969
SP91746	323	0.987	106.513	32.976%	17.077	17.406%	0.13098	0.986
SP92332	720	0.98	185.638	25.783%	37.466	20.917%	0.07468	0.975
SP91730	989	0.988	176.175	17.813%	35.825	15.705%	0.05146	0.984
SP92947	507	0.997	111.147	21.922%	18.591	9.091%	0.08612	0.997
SP91666	546	0.996	127.379	23.329%	21.503	9.919%	0.09104	0.995
SP90245	530	0.982	150.063	28.314%	24.252	19.057%	0.13513	0.977
SP90893	441	0.982	121.398	27.528%	21.685	19.301%	0.10235	0.978
SP89519	408	0.989	132.293	32.425%	23.818	16.6%	0.17186	0.988
SP94917	17873	1.0	829.753	4.642%	190.006	1.854%	0.0074	1.0
SP92659	3702	0.999	484.427	13.086%	118.151	5.301%	0.04838	0.999
SP94332	1076	0.988	192.421	17.883%	51.094	16.262%	0.05254	0.986
SP94661	478	0.994	112.181	23.469%	17.655	11.166%	0.09422	0.993
SP93652	441	0.994	95.525	21.661%	16.946	10.793%	0.08654	0.994
SP90125	452	0.99	105.137	23.26%	16.99	14.1%	0.08472	0.988
SP94540	567	0.997	131.16	23.132%	22.177	7.929%	0.09899	0.997
SP95222	742	0.991	171.847	23.16%	30.794	13.83%	0.06885	0.99
SP89389	547	0.99	135.746	24.816%	21.815	14.021%	0.08503	0.988
SP90503	343	0.981	109.427	31.903%	18.096	20.12%	0.15161	0.977
SP92460	14186	1.0	450.208	3.174%	93.899	1.144%	0.00647	1.0
SP92931	515	0.989	126.219	24.509%	21.511	14.548%	0.09405	0.988
SP91265	758	0.995	147.857	19.506%	23.916	10.538%	0.06508	0.995
SP89909	12662	1.0	505.344	3.991%	112.856	1.466%	0.0068	1.0
SP90629	932	0.977	259.035	27.793%	51.619	22.738%	0.08451	0.972
SP95550	641	0.991	157.235	24.53%	25.862	13.88%	0.09211	0.989
CPCT02020389T	481	0.996	105.458	21.925%	16.838	9.402%	0.09718	0.995
CPCT02080033T	942	0.998	164.234	17.435%	27.008	6.355%	0.05287	0.998
CPCT02060156T	1150	0.995	225.77	19.632%	36.615	9.796%	0.06092	0.995
DRUP01340014T	441	0.707	302.309	68.551%	81.043	74.339%	0.5034	0.63
DRUP01010121T	1065	0.998	183.423	17.223%	31.585	8.005%	0.05355	0.997
CPCT02130034T	859	0.994	160.318	18.663%	26.372	11.333%	0.04867	0.993
CPCT02260015T	1409	0.989	340.065	24.135%	62.333	15.833%	0.06175	0.988
CPCT02220071T	14540	1.0	493.672	3.395%	95.507	0.991%	0.00562	1.0
CPCT02010710T	710	0.996	125.252	17.641%	19.717	9.119%	0.05161	0.995
CPCT02340068T	415	0.992	101.884	24.55%	14.547	12.861%	0.0956	0.99
CPCT02130050T	983	0.992	237.408	24.151%	42.928	14.874%	0.07309	0.991
DRUP01060016T	729	0.933	283.417	38.878%	57.397	36.485%	0.13804	0.909
CPCT02260017T	1117	0.998	161.76	14.482%	27.893	6.802%	0.04315	0.997
CPCT02020682T	1838	0.999	210.983	11.479%	46.196	5.402%	0.02138	1.0
DRUP01030013T	52794	1.0	2445.038	4.631%	649.782	1.919%	0.00636	1.0
CPCT02130059T	870	0.993	194.005	22.299%	33.124	12.57%	0.06246	0.992
WIDE01010296T	1690	0.992	332.636	19.683%	64.524	12.82%	0.04888	0.991
CPCT02380044T	962	0.968	285.303	29.657%	59.84	25.058%	0.13299	0.96
CPCT02060117T	578	0.998	94.721	16.388%	16.112	6.944%	0.05667	0.997
CPCT02080220T	949	0.999	148.902	15.69%	26.223	6.035%	0.04804	0.999
CPCT02210056T	613	0.994	132.677	21.644%	23.288	11.371%	0.08718	0.993
CPCT02020734T	731	0.992	177.102	24.227%	35.285	13.574%	0.09259	0.992
CPCT02020716T	421	0.994	100.074	23.771%	16.69	11.537%	0.08058	0.993
CPCT02080226T	738	0.987	168.353	22.812%	28.724	15.906%	0.06794	0.984
DRUP01080014T	22852	1.0	589.743	2.581%	123.695	0.807%	0.00346	1.0
DRUP01270003T	559	0.994	118.921	21.274%	19.919	11.276%	0.07868	0.993
CPCT02190044T	489	0.969	153.874	31.467%	26.772	25.314%	0.12715	0.958
CPCT02130131T	627	0.952	274.247	43.74%	64.071	32.601%	0.18014	0.946
CPCT02220054T	953	0.991	212.327	22.28%	36.706	13.718%	0.07112	0.989
CPCT02330075T	1505	0.999	227.325	15.105%	36.809	6.673%	0.03657	0.998
CPCT02130134T	678	0.986	174.87	25.792%	33.679	18.289%	0.0797	0.985
CPCT02130148T	864	0.988	209.452	24.242%	35.042	15.708%	0.08277	0.985
CPCT02070381T	287	0.965	103.083	35.917%	18.636	26.812%	0.17094	0.956
DRUP01070053T	627	0.984	165.874	26.455%	28.88	18.106%	0.09663	0.98
DRUP01060025T	2985	0.995	288.874	9.678%	76.705	10.473%	0.0113	0.993
DRUP01100007T	1112	0.998	173.041	15.561%	26.378	6.068%	0.05154	0.998
CPCT02380019T	931	0.987	229.363	24.636%	37.11	16.377%	0.07198	0.984
CPCT02020598T	444	0.981	144.142	32.464%	27.74	23.002%	0.11433	0.981
DRUP01070059T	349	0.872	167.33	47.946%	35.625	50.898%	0.28965	0.819
CPCT02080152T	21881	1.0	1027.413	4.695%	210.892	1.503%	0.00603	1.0
CPCT02070406T	709	0.919	294.241	41.501%	51.396	42.158%	0.15993	0.87
CPCT02450002T	1487	0.998	223.737	15.046%	34.775	6.103%	0.04448	0.998
DRUP01070024T	606	0.991	137.294	22.656%	22.68	13.555%	0.07103	0.99
DRUP01060027T	1060	0.991	157.855	14.892%	32.12	13.66%	0.03804	0.988
CPCT02030381T	700	0.979	202.837	28.977%	35.467	20.654%	0.08915	0.974
DRUP01220005T	1157	0.952	469.772	40.603%	99.948	34.361%	0.17481	0.943
CPCT02370010T	2962	0.995	296.186	10.0%	75.333	10.329%	0.01091	0.994
CPCT02020623T	939	0.993	217.879	23.203%	43.953	13.072%	0.06587	0.993
CPCT02290023T	1052	0.996	184.698	17.557%	31.78	8.563%	0.05434	0.996
DRUP01010022T	53409	1.0	1419.771	2.658%	295.829	0.821%	0.0034	1.0
CPCT02070159T	751	0.997	153.552	20.446%	26.688	9.262%	0.06902	0.997
CPCT02030354T	364	0.987	98.087	26.947%	16.112	16.955%	0.09766	0.985
CPCT02020565T	493	0.991	134.344	27.25%	22.863	14.987%	0.11338	0.99
CPCT02060114T	520	0.926	206.224	39.658%	43.644	38.323%	0.15703	0.901
CPCT02060118T	641	0.989	157.716	24.605%	25.035	15.991%	0.07202	0.987
CPCT02220002T	361	0.988	100.973	27.97%	15.735	15.886%	0.12235	0.985
DRUP01030002T	689	0.99	171.748	24.927%	29.104	14.92%	0.08042	0.989
CPCT02070060T	1361	0.996	189.844	13.949%	29.029	9.185%	0.03389	0.995
CPCT02030320T	1143	0.998	216.685	18.958%	38.643	7.0%	0.07327	0.998
CPCT02060035T	540	0.997	106.403	19.704%	15.672	7.492%	0.07968	0.997
CPCT02070110T	601	0.991	135.65	22.571%	22.702	13.212%	0.07708	0.99
CPCT02020492T	766	0.978	196.032	25.592%	33.097	21.438%	0.07938	0.969
CPCT02030327T	434	0.992	112.994	26.035%	18.586	13.876%	0.10669	0.991
CPCT02020503T	1260	0.98	274.48	21.784%	55.243	20.134%	0.05478	0.973
CPCT02380029T	86292	1.0	5463.183	6.331%	1893.333	3.133%	0.01242	1.0
CPCT02020636T	1034	0.973	288.224	27.875%	49.512	23.001%	0.07491	0.963
CPCT02130013T	1241	0.929	462.842	37.296%	95.368	37.038%	0.17385	0.9
DRUP01110002T	83496	1.0	4517.543	5.41%	1098.382	2.151%	0.00805	1.0
WIDE01010639T	626	0.999	98.824	15.787%	14.838	5.395%	0.07407	0.998
DRUP01010167T	42684	1.0	1487.004	3.484%	312.534	1.161%	0.00569	1.0
WIDE01010570T	1042	0.986	291.343	27.96%	53.848	17.388%	0.10698	0.983
