Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O
SP117834	25	46	0	5	18	29	0	47	2	21	13	12	17	21	5
SP117105	25	69	0	2	22	13	0	17	0	21	8	15	14	16	3
SP117785	9	3	0	0	10	12	3	21	0	25	15	18	14	22	0
SP117882	5	36	7	0	2	3	2	6	0	0	2	0	25	20	0
SP117778	12	78	3	5	23	35	3	21	1	32	13	46	27	0	5
SP117032	2	41	0	10	8	11	0	15	0	40	3	7	0	28	1
SP117710	4	22	0	16	61	37	0	114	0	8	33	52	38	20	2
SP117538	25	60	0	552	203	81	22	88	0	14	39	9	14	1	18
SP124207	317	278	10	24	12	52	0	31	9	13	40	14	16	22	11
SP117800	15	44	0	0	12	16	3	2	0	20	15	13	14	18	0
SP117724	18	65	0	1	19	12	0	0	0	55	8	14	19	3	0
SP124193	6	11	0	0	3	4	0	9	3	24	7	8	0	7	0
SP2293	2	42	17	7	12	0	2	0	0	42	134	32	4	25	14
SP2357	38	23	0	156	90	52	3	45	18	2	54	26	9	0	12
SP2144	2	19	0	126	150	15	0	0	2	20	15	8	9	12	3
SP2145	14	28	11	412	135	23	0	29	38	0	24	24	25	6	10
SP2147	22	94	3	580	226	107	2	18	28	14	45	29	8	16	4
SP2146	5	9	1	116	91	21	1	27	2	14	18	1	0	8	2
SP2148	5	10	3	100	117	0	0	0	17	24	23	0	10	15	1
SP2150	7	30	0	8	0	5	0	18	0	40	7	17	7	1	1
SP2152	3	46	0	4	5	10	2	0	0	0	10	0	22	1	0
SP2349	41	51	18	19	25	14	1	43	0	28	16	13	40	0	5
SP2155	16	27	0	394	83	106	10	0	0	8	24	74	15	31	2
SP2154	10	24	0	579	202	138	22	0	0	73	27	63	26	37	17
SP2158	25	91	12	5	12	18	2	5	0	10	10	19	21	19	0
SP2156	3	12	0	5	12	0	0	17	0	0	6	3	17	13	4
SP2159	15	34	0	4	3	3	0	24	0	26	30	16	0	0	5
SP2153	106	276	0	30	14	22	0	25	34	74	45	25	42	2	8
SP2160	15	45	0	15	13	5	1	8	0	10	6	12	24	15	5
SP2151	4	14	0	7	9	6	3	11	0	9	9	0	5	12	0
SP116341	9	16	0	295	101	52	0	10	0	0	36	36	1	24	10
SP116331	32	187	10	19	25	17	3	40	20	10	26	5	11	14	3
SP116351	32	48	9	12	11	25	0	0	0	57	17	7	37	10	0
SP116371	3	83	13	1	66	6	0	58	0	0	13	20	199	22	12
SP116361	15	9	7	134	141	13	0	0	4	5	17	21	6	12	3
SP116343	48	81	0	11	19	43	5	20	6	24	21	18	33	76	1
SP116333	38	68	0	53	19	33	0	7	27	40	40	13	13	12	0
SP116373	21	8	0	237	148	35	7	33	0	5	35	35	3	0	16
SP116363	7	1	0	114	116	4	2	2	14	26	17	4	4	0	0
SP116353	81	307	0	31	19	87	4	69	59	32	44	30	44	17	20
SP116345	17	120	0	0	14	13	1	27	0	83	10	0	27	1	0
SP116365	0	0	15	216	330	11	0	16	27	30	13	0	8	0	2
SP116375	100	134	3	15	18	61	3	10	18	16	28	18	51	13	9
SP116335	59	31	0	46	36	20	0	12	0	140	6	0	156	0	3
SP116355	7	9	0	95	140	35	0	9	0	6	45	11	0	6	10
SP116347	4	38	0	6	7	15	0	10	8	6	9	16	17	16	4
SP116367	40	35	0	31	46	42	1	25	31	27	40	31	21	17	7
SP116339	27	185	13	7	18	14	0	21	2	35	19	28	20	2	2
SP116349	7	37	0	7	12	18	2	16	0	25	4	14	16	39	3
SP116357	9	0	0	107	110	26	0	21	4	18	18	17	0	2	0
SP116359	8	21	6	209	212	50	2	25	0	21	29	24	10	0	13
SP116369	52	118	0	615	241	81	25	75	0	4	25	74	14	0	19
SP116377	49	135	0	24	23	37	3	28	38	52	55	32	58	15	18
SP116379	26	101	0	11	21	23	0	25	2	28	7	0	21	27	0
SP7692	159	198	5	36	50	30	5	21	0	105	63	24	104	33	8
SP5052	11	8	16	493	629	136	13	6	10	0	92	15	31	41	15
SP7785	46	222	0	435	150	91	20	56	51	21	67	56	33	0	0
SP3415	10	21	0	138	109	46	2	28	7	21	28	21	16	0	14
SP2799	9	45	0	8	15	8	0	8	12	23	10	25	13	18	1
SP9979	7	6	3	7	18	4	1	43	0	22	11	8	10	14	4
SP5393	88	80	0	19	26	31	0	6	0	170	19	41	77	24	4
SP11292	0	6	0	55	44	10	0	11	0	2	13	7	3	1	5
SP13036	205	292	12	24	34	112	0	50	3	64	36	33	54	4	32
SP7421	49	76	0	33	41	50	0	17	23	28	30	11	28	40	18
SP4875	17	26	0	319	334	90	12	31	0	144	42	30	76	0	17
SP8795	91	278	0	20	18	35	2	18	114	108	18	31	59	6	8
SP4820	29	57	12	587	221	123	36	25	0	0	21	60	21	151	9
SP4593	13	16	0	4	15	10	1	32	14	16	10	16	7	10	0
SP8085	42	61	0	13	10	17	2	19	6	70	13	10	36	20	3
SP11235	26	65	19	18	4	41	2	10	0	24	4	7	10	7	5
SP6730	57	186	0	12	26	14	0	51	37	44	8	24	20	17	4
SP10635	6	32	0	8	5	5	2	38	0	7	13	18	0	7	4
SP5381	5	18	2	3	4	1	0	9	0	49	5	1	8	4	0
SP10084	67	28	0	25	33	130	1	26	0	171	82	37	46	21	11
SP9251	7	28	15	18	17	58	1	14	0	12	19	9	18	16	0
SP3016	84	60	0	124	60	40	4	18	8	121	22	48	78	17	29
SP11045	3	32	2	6	11	15	0	2	0	14	7	6	8	11	1
SP2826	19	28	0	35	121	4	6	71	0	14	6	0	6	15	2
SP11171	12	34	0	142	176	23	4	32	13	21	22	18	9	4	18
SP5784	60	83	0	30	26	76	2	32	0	26	44	19	34	17	6
SP8564	24	76	5	16	32	15	0	32	0	111	25	27	64	4	5
SP5844	76	68	13	3	33	14	0	35	4	189	26	19	63	28	12
SP6519	8	43	0	15	18	7	2	11	24	12	5	15	17	15	0
SP6766	4	39	12	23	13	13	4	14	0	21	12	10	4	13	4
SP5448	39	122	0	3	17	9	3	58	4	66	33	19	4	40	12
SP12049	30	15	4	494	555	75	0	22	0	50	62	33	37	0	14
SP2714	34	23	0	379	356	80	10	62	36	33	44	18	10	0	29
SP2801	23	96	19	21	36	39	0	60	0	47	18	48	47	20	0
SP8891	33	40	0	255	156	36	0	27	0	13	30	37	16	6	17
SP9481	11	25	0	2	16	4	1	25	7	20	4	9	12	8	0
SP5808	47	142	18	186	163	57	4	48	5	104	41	14	19	23	4
SP6429	57	27	0	241	154	82	21	63	52	53	26	0	24	0	17
SP5017	45	248	11	11	10	26	0	22	86	10	10	22	3	24	4
SP8229	18	50	0	11	15	23	0	36	17	18	13	15	6	21	6
SP8157	5	20	14	31	16	15	0	22	2	33	7	1	24	23	0
SP5279	209	202	0	24	25	41	0	32	22	142	39	30	73	28	0
SP8660	6	15	5	399	180	33	3	14	38	59	17	25	15	0	2
SP11878	11	34	0	18	23	33	2	49	0	54	36	17	7	41	5
SP9433	21	43	0	9	6	22	1	8	5	19	29	18	15	17	1
SP2881	99	165	18	42	32	95	13	35	54	27	102	34	38	10	20
SP7378	24	31	0	16	29	21	2	7	0	22	5	15	15	11	1
SP9816	12	5	1	164	270	43	1	59	28	22	30	40	1	51	9
SP4265	11	19	0	39	86	4	0	0	14	32	23	6	9	25	5
SP2793	147	143	3	737	556	36	20	16	94	34	41	9	39	27	21
SP6825	193	346	0	65	35	31	0	76	0	95	24	30	43	34	7
SP4523	21	101	9	19	11	16	2	41	7	13	18	29	0	26	0
SP9930	37	38	0	296	270	33	4	49	9	8	35	9	8	20	6
SP5820	17	135	0	1	9	11	1	45	0	26	18	22	19	34	3
SP10470	17	2	0	320	247	51	2	38	16	5	36	41	0	2	17
SP9648	28	9	19	304	292	53	15	22	52	14	57	53	15	14	82
SP4535	3	14	7	9	17	25	0	30	0	16	11	16	10	16	3
SP11808	47	111	0	0	20	23	6	18	2	29	15	12	24	26	7
SP96163	7	16	25	288	289	20	0	15	16	17	19	0	0	29	4
SP11948	5	48	9	322	418	4	0	20	26	0	0	13	31	8	3
SP4557	8	76	7	15	26	21	1	8	0	26	9	20	34	52	7
SP96147	10	33	8	11	10	35	3	39	13	25	17	45	7	0	0
SP10150	105	104	0	8	15	20	0	14	26	75	32	16	27	15	1
SP4472	17	54	16	337	277	0	4	42	1	6	12	9	15	20	8
SP6813	34	81	10	17	23	11	2	17	0	84	46	35	36	40	4
SP96511	26	3	0	611	245	110	10	0	35	15	59	36	26	19	16
SP5636	35	83	14	8	8	16	0	19	6	41	2	7	16	9	2
SP5559	22	55	13	26	96	0	3	86	21	0	32	8	903	0	8
SP3631	4	41	10	0	23	25	2	43	1	14	112	8	15	21	4
SP5473	80	36	27	28	34	28	0	37	29	52	43	30	23	26	9
SP8394	33	38	0	2	14	6	2	42	10	30	22	27	34	33	3
SP6115	9	48	3	5	11	44	4	7	45	19	6	12	3	25	3
SP7291	35	94	11	5	16	14	5	34	0	62	0	10	23	4	6
SP2997	8	53	1	6	33	15	3	8	17	21	23	3	26	27	0
SP8831	70	150	13	1064	434	24	30	67	14	22	15	36	29	13	65
SP2731	13	59	1	5	18	7	1	14	0	14	24	4	15	15	1
SP6223	15	37	0	139	140	38	0	78	0	6	32	24	23	2	17
SP7171	31	76	0	18	11	23	1	49	3	35	13	37	29	21	8
SP10563	19	105	0	15	14	9	1	44	0	37	20	20	9	4	3
SP8987	39	87	0	486	228	44	4	58	1	89	31	33	4	0	16
SP5980	19	4	29	381	459	81	0	0	7	0	45	25	16	20	25
SP12186	47	53	0	6	10	5	0	34	12	29	33	9	23	13	1
SP10944	45	98	0	34	26	49	6	74	0	59	53	25	35	0	3
SP2766	24	23	4	273	288	52	0	0	26	0	35	32	17	0	12
SP6673	51	130	0	961	492	122	66	98	31	36	139	57	78	109	28
SP117698	14	56	2	6	25	13	0	18	0	29	13	13	12	6	4
SP124201	8	26	1	0	67	41	2	125	0	0	31	42	24	9	0
SP2143	4	15	2	0	9	3	4	43	0	14	3	6	3	6	0
SP124191	1	47	1	5	9	19	0	34	12	16	6	14	1	5	2
SP117247	2	62	0	12	13	14	2	33	0	19	9	15	0	20	0
SP117362	9	48	0	16	16	2	0	14	14	10	0	19	7	14	3
SP117470	22	29	0	385	143	51	6	39	0	13	13	20	17	8	6
SP117586	3	18	0	4	12	9	2	1	0	14	8	14	8	16	0
SP117709	8	26	6	4	6	9	0	38	5	29	13	4	1	5	2
SP2157	5	12	3	0	9	2	1	3	0	0	3	4	4	7	0
SP3368	32	97	3	19	18	24	3	11	0	4	1	18	22	24	1
SP5666	14	63	0	9	6	8	0	24	0	26	20	29	6	6	1
SP2781	5	32	20	14	2	22	0	41	0	5	6	10	10	10	0
SP8532	15	47	7	15	17	16	1	28	0	19	27	15	16	14	3
SP12856	1	28	18	6	14	12	1	2	0	15	70	15	0	41	3
SP7456	7	82	14	7	19	6	2	18	0	47	15	17	10	18	0
CPCT02100011T	8	103	2	2	14	5	52	51	20	0	13	12	25	23	12
CPCT02020314T	26	87	2	17	6	20	37	55	39	63	13	30	17	28	14
CPCT02080016T	15	128	20	24	9	31	23	22	18	44	8	8	27	26	11
CPCT02010359T	155	88	31	558	469	62	86	26	67	70	58	0	25	54	29
CPCT02020322T	28	38	13	15	7	7	18	15	43	23	28	22	13	7	0
CPCT02010351T	67	123	10	194	199	43	55	141	78	42	32	106	34	21	8
CPCT02110004T	10	78	12	27	35	13	52	40	17	12	15	23	23	16	6
CPCT02040031T	116	182	35	74	61	26	25	51	54	104	38	28	34	37	19
CPCT02020341T	25	65	11	10	19	13	28	25	0	62	12	4	11	14	16
CPCT02080025T	61	105	0	48	123	78	69	322	30	45	55	105	39	20	11
CPCT02080022T	5	30	0	10	3	1	31	42	0	49	19	21	5	21	8
CPCT02100017T	86	195	28	41	51	25	81	16	0	134	27	43	57	18	12
CPCT02100021T	65	108	40	5	43	30	82	55	12	56	21	23	27	27	13
CPCT02020345T	32	86	0	8	34	18	83	41	0	27	14	14	4	27	0
CPCT02020344T	24	87	24	26	15	32	95	0	50	12	129	34	54	40	7
CPCT02020347T	33	144	0	8	8	21	63	19	50	29	14	37	5	19	7
CPCT02100020T	26	55	9	177	238	21	112	0	91	43	24	22	10	56	19
CPCT02100024T	23	143	47	4	32	52	52	8	16	50	47	25	35	57	13
CPCT02100023T	43	93	7	8	47	22	83	38	57	28	55	40	23	7	17
CPCT02080027T	17	77	8	32	28	15	41	19	81	20	13	16	14	21	22
CPCT02160001T	23	90	15	18	17	23	30	32	34	5	56	20	7	46	16
CPCT02160003T	511	7	33	1171	591	100	116	80	211	26	151	66	50	34	63
CPCT02160004T	413	500	14	33	26	40	63	37	91	19	43	28	51	132	22
CPCT02030261T	70	94	21	21	96	44	40	107	1	50	40	23	37	51	9
CPCT02040035T	30	80	14	0	17	14	36	22	9	58	21	7	16	23	21
CPCT02160005T	27	69	26	23	68	29	45	87	0	18	42	34	18	17	17
CPCT02100027T	49	68	25	6	11	14	24	27	8	13	20	16	19	13	7
CPCT02010401T	21	33	0	16	24	13	48	7	53	27	8	11	23	44	4
CPCT02030265T	21	92	10	7	8	12	14	12	20	17	47	30	14	22	4
CPCT02080031T	1	34	0	0	32	18	88	14	4	21	11	6	9	18	5
CPCT02030264T	4	13	0	5	2	3	39	13	30	21	6	17	14	23	4
CPCT02100028T	22	56	13	26	0	30	31	23	15	17	14	21	11	24	7
CPCT02100029T	55	54	2	31	80	35	63	67	28	56	30	48	44	53	9
CPCT02020371T	20	50	14	22	38	40	30	44	25	22	36	30	28	18	8
CPCT02020369T	35	100	21	755	276	9	102	83	116	6	43	41	11	47	35
CPCT02040036T	6	141	20	66	55	64	36	62	52	3	59	61	35	5	24
CPCT02080036T	135	24	13	160	287	55	80	384	21	83	89	109	84	119	16
CPCT02030271T	191	309	3	49	28	34	143	39	65	37	15	16	13	58	58
CPCT02020377T	28	20	0	21	43	11	44	73	17	35	14	43	32	2	11
CPCT02030274T	37	91	14	9	8	2	49	31	43	55	24	11	28	24	7
CPCT02010419T	96	91	32	907	318	95	115	0	7	0	23	26	52	142	16
CPCT02050053T	160	204	32	36	30	28	65	32	110	39	60	41	40	51	23
CPCT02050060T	112	227	19	19	47	13	40	56	60	39	24	17	27	29	10
CPCT02030276T	25	118	0	29	63	26	55	61	57	59	22	19	46	57	12
CPCT02020382T	30	51	2	881	300	17	68	25	127	91	26	62	18	26	19
CPCT02020385T	285	304	20	205	128	70	48	72	80	69	80	42	77	5	106
CPCT02190002T	32	57	8	18	43	24	15	35	5	23	22	26	25	52	6
CPCT02080039T	17	159	12	31	88	49	42	70	57	2	29	14	35	60	8
CPCT02040047T	87	338	34	59	55	40	38	38	118	31	111	44	35	65	27
CPCT02080047T	48	214	17	41	59	34	39	78	34	47	10	32	28	32	137
CPCT02010422T	39	263	23	627	260	108	153	59	37	60	41	14	49	109	21
CPCT02060011T	117	111	28	18	19	10	40	30	62	18	30	23	56	43	4
CPCT02010434T	43	196	19	30	85	47	47	121	33	1	47	51	11	51	4
CPCT02080049T	258	161	7	26	19	56	47	9	113	94	26	8	38	18	8
CPCT02020401T	180	379	1	46	149	11	44	76	64	0	27	42	49	144	14
CPCT02160008T	11	19	2	2	8	2	22	0	6	16	3	12	7	17	0
CPCT02040055T	79	87	0	72	92	104	53	163	89	23	63	68	23	3	16
CPCT02160012T	134	58	8	46	31	47	106	43	27	108	64	31	44	32	9
CPCT02030289T	180	583	90	42	54	52	52	184	100	0	272	49	32	34	16
CPCT02050071T	34	64	19	18	11	7	39	56	42	61	30	0	37	45	5
CPCT02050074T	31	81	21	13	10	8	41	22	36	31	27	11	14	34	13
CPCT02050082T	13	81	22	0	33	17	45	14	12	3	8	10	25	22	10
CPCT02080053T	1	88	0	12	19	13	44	28	47	10	38	22	20	9	8
CPCT02300001T	12	99	17	9	18	12	16	38	74	5	5	15	23	33	2
CPCT02010382TII	9	34	5	3	2	9	14	9	12	8	12	7	17	25	0
CPCT02340049T	130	104	20	71	64	15	130	54	109	23	25	35	37	20	48
CPCT02160058T	32	115	76	15	26	122	25	67	25	73	76	45	44	45	39
CPCT02010720T	3	43	0	0	16	3	63	19	20	21	6	10	16	8	6
CPCT02470003T	22	31	3	13	6	14	19	18	63	9	11	11	12	12	9
CPCT02210076T	78	144	26	25	27	13	42	27	105	58	13	25	24	30	12
CPCT02120087T	119	95	27	35	26	34	56	37	8	96	17	10	62	28	23
CPCT02030447T	40	44	17	36	154	43	405	139	0	14	23	29	35	24	25
CPCT02011013T	48	60	35	23	53	42	38	27	31	28	61	50	52	39	40
DRUP01120002T	139	182	44	20	5	31	80	1	35	102	74	25	51	47	239
CPCT02230120T	17	81	14	16	7	11	15	18	32	5	13	8	28	61	14
CPCT02070424T	119	220	44	5	10	13	21	6	17	72	27	27	10	32	14
CPCT02011030T	28	90	39	10	7	32	18	23	29	33	15	7	14	13	8
CPCT02180050T	58	92	0	9	25	5	112	31	86	19	10	8	7	28	15
CPCT02460005T	22	18	15	318	306	11	51	28	63	33	25	8	10	0	28
CPCT02030448T	32	41	14	20	6	37	36	14	32	45	23	47	34	5	8
CPCT02010726T	8	58	0	11	11	14	34	20	55	24	15	11	12	32	5
CPCT02380034T	1	32	20	19	17	45	53	41	29	44	15	18	33	22	10
CPCT02080285T	9	81	22	19	32	28	20	32	2	28	49	19	31	45	22
CPCT02030337TII	55	41	16	6	42	13	66	58	79	36	66	20	14	71	278
CPCT02380035T	26223	2527	4644	0	0	0	0	81	0	210	93	62	202	0	250
CPCT02010721T	13	78	26	0	11	6	31	16	13	33	17	18	29	36	8
CPCT02440021T	25	95	20	11	14	16	10	39	38	26	29	16	24	46	20
CPCT02080288T	2	65	6	8	10	9	17	26	38	15	7	12	4	10	9
CPCT02120179T	4	55	25	16	7	11	23	34	26	31	9	15	14	26	0
CPCT02060279T	62	17	0	34	14	20	18	46	0	143	12	45	29	4	16
CPCT02020898T	9	50	8	11	11	22	15	19	38	28	13	9	22	31	23
CPCT02040307T	86	107	19	27	101	12	36	56	13	146	18	12	45	0	26
DRUP01110007T	42	64	41	35	0	16	80	35	45	67	188	14	67	54	160
CPCT02080290T	40	67	35	29	38	16	39	34	49	0	52	18	34	60	155
CPCT02020664T	52	64	0	1	36	24	65	38	23	61	99	17	23	49	17
CPCT02210039T	100	207	0	73	70	56	89	0	0	0	23	36	11	0	511
CPCT02390038T	34	204	49	17	14	44	18	19	20	48	26	25	26	19	15
CPCT02150040T	0	266	16	6	8	10	22	6	11	24	11	7	1	24	9
CPCT02010708T	75	37	0	157	214	120	112	51	5	0	56	30	0	4	20
CPCT02140044T	202	144	18	42	19	52	29	52	0	70	80	56	43	26	24
CPCT02110050T	29	100	6	0	41	12	72	44	20	15	134	35	24	31	12
CPCT02080183T	32	58	0	32	33	16	36	25	0	48	21	0	19	42	17
CPCT02100195T	10	83	38	1	14	21	15	37	14	67	8	9	17	11	12
DRUP01010065T	32	120	64	231	449	0	198	81	22	33	55	10	27	72	23
CPCT02080184T	28	47	5	402	149	23	67	40	13	24	26	38	37	34	28
CPCT02090034T	62	274	15	5	39	22	144	33	82	67	8	20	29	38	4
CPCT02230124T	48	200	25	15	33	24	28	29	13	16	21	38	37	47	19
CPCT02030451T	17	6	0	26	112	47	36	152	44	111	27	54	56	43	1
CPCT02310006T	17	70	19	8	53	6	149	17	43	23	12	11	16	45	15
DRUP01050018T	222	322	68	21	84	44	171	35	73	126	68	32	110	93	44
CPCT02340066TIII	64	244	7	80	177	38	49	240	179	44	55	94	42	13	245
CPCT02390010T	9	35	5	19	39	24	76	29	51	32	18	8	23	16	0
CPCT02120099T	23	88	0	9	23	10	33	45	16	21	22	0	29	12	11
CPCT02390040T	64	168	16	9	3	17	21	20	21	21	17	8	24	15	11
CPCT02460001T	86	142	41	618	847	88	137	359	2	0	158	81	113	46	204
CPCT02200005T	9844	280	2354	0	0	0	0	0	0	0	23	0	0	0	0
CPCT02320008T	20	174	59	6	0	34	34	20	65	52	94	41	31	80	26
DRUP01220006T	19	72	22	7	11	11	40	18	87	48	69	61	9	41	210
CPCT02300032T	73	195	20	5	23	26	66	51	137	25	29	47	22	11	16
CPCT02380037T	3	62	16	16	27	24	96	0	51	9	8	17	12	95	8
CPCT02330076T	140155	4101	6223	0	0	10050	0	0	0	0	0	0	89	0	0
CPCT02011058T	89	402	38	53	130	178	54	210	34	0	133	147	56	14	81
CPCT02080296T	53	58	30	585	207	117	99	46	58	45	91	88	37	65	36
CPCT02150046T	78	290	8	42	2	33	31	22	344	9	28	14	22	0	5
CPCT02230126T	18	17	15	60	104	10	25	24	14	18	30	18	38	57	11
CPCT02180052T	11	72	6	8	21	15	89	31	18	44	12	7	19	27	2
CPCT02180053T	473	146	51	411	157	57	159	86	57	71	88	39	39	15	10
CPCT02340110T	51	59	42	525	338	28	68	114	42	114	90	44	17	0	50
CPCT02230125T	5	72	20	8	5	29	37	32	28	18	16	11	12	57	14
CPCT02390015T	123	265	53	3	0	36	73	0	63	0	253	15	19	85	9
CPCT02380036T	66	132	20	15	40	61	71	74	38	56	43	34	32	46	9
CPCT02050309T	12	81	26	8	15	41	70	40	13	41	28	24	1	11	7
CPCT02110056T	39	109	3	18	14	61	108	28	30	92	35	31	32	44	19
CPCT02390001TII	63	129	12	17	0	40	44	5	205	0	16	32	17	12	202
CPCT02160037T	65	95	50	486	476	84	57	0	127	50	79	57	27	26	23
CPCT02120183T	61	150	3	58	101	78	29	166	141	0	76	60	20	30	23
CPCT02110057T	13	91	7	27	23	2	48	3	16	122	12	23	50	9	7
CPCT02040321T	26	97	30	439	176	77	51	36	57	79	19	23	48	53	46
CPCT02040323T	26	22	19	6	12	12	20	15	52	22	22	18	14	35	17
DRUP01050019T	8	23	23	14	52	31	148	49	24	8	21	19	41	44	10
CPCT02050431T	10	93	20	14	55	30	22	43	35	46	33	18	30	26	19
CPCT02110079T	28	72	16	3	19	12	20	7	50	48	20	26	0	36	16
CPCT02380052T	195	139	42	17	10	44	39	49	23	20	60	29	68	148	28
CPCT02340066T	41	218	26	65	167	51	82	221	145	46	58	85	52	0	20
CPCT02340060T	72	30	0	17	47	27	53	36	50	58	44	66	51	19	9
CPCT02180057T	77	107	43	23	36	29	75	56	80	50	8	35	63	82	20
CPCT02340058T	85	19	33	36	47	30	81	14	0	118	31	30	105	80	15
CPCT02011073T	4	44	32	2	3	13	12	15	17	19	4	27	3	26	9
CPCT02210082T	25	67	0	15	7	29	31	0	60	23	16	33	16	35	14
CPCT02410017T	494	426	137	44	32	152	32	58	181	97	60	43	68	53	33
CPCT02110080T	12	102	12	13	55	22	44	35	25	15	48	23	26	19	151
CPCT02080196T	2	57	9	5	17	0	59	23	30	29	8	5	0	10	6
CPCT02020666T	11	63	2	3	20	9	100	17	46	31	13	7	26	33	15
CPCT02310004T	565	257	0	75	25	113	79	174	163	291	38	13	133	35	32
CPCT02060197T	43	211	3	3	16	32	49	29	72	40	22	22	17	2	1
CPCT02380039T	133	206	34	15	35	25	41	21	19	79	29	25	57	27	19
DRUP01220001T	80	183	19	39	75	97	70	36	10	66	155	44	88	59	20
CPCT02260028T	51	60	20	23	19	16	25	29	10	21	15	41	47	57	21
CPCT02010731T	218	196	11	14	36	60	115	12	176	28	204	77	54	98	22
WIDE01010011T	49	31	11	34	21	19	27	13	77	33	7	20	39	21	6
CPCT02060285T	4	15	7	0	9	1	23	3	2	5	3	12	11	8	12
CPCT02350021T	148	237	26	69	270	87	44	264	19	64	130	90	68	51	145
