Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP53460	1190	0.994	168.657	14.173%	34.002	10.59%	0.03448	0.993
SP50827	1926	0.998	163.285	8.478%	27.2	5.834%	0.0168	0.998
SP50263	520	0.995	105.31	20.252%	16.423	9.602%	0.06802	0.995
SP50317	530	0.993	94.567	17.843%	16.668	11.707%	0.06593	0.992
SP54113	3873	0.999	259.064	6.689%	42.221	3.937%	0.01073	0.999
SP50406	13	0.528	17.99	138.385%	3.897	85.04%	1.84261	0.449
SP51824	910	0.996	112.026	12.311%	19.312	9.004%	0.03495	0.995
SP55387	266	0.986	59.496	22.367%	12.059	16.936%	0.0933	0.983
SP52779	1608	0.997	172.145	10.706%	32.319	8.275%	0.02284	0.996
SP55235	3234	0.997	278.399	8.609%	59.821	7.194%	0.0173	0.997
SP50713	442	0.991	91.125	20.617%	14.855	14.034%	0.08538	0.988
SP50611	1893	0.999	151.985	8.029%	27.705	5.364%	0.01786	0.998
SP50485	155	0.975	50.491	32.575%	8.74	22.499%	0.19481	0.969
SP51037	231	0.996	54.306	23.509%	9.237	9.601%	0.11654	0.996
SP55142	5828	0.999	371.01	6.366%	73.049	5.175%	0.01116	0.998
SP53387	1303	0.995	161.126	12.366%	29.599	9.723%	0.02692	0.994
SP54745	1100	0.996	146.724	13.339%	24.686	9.357%	0.03491	0.995
SP52284	435	0.996	80.511	18.508%	13.407	8.735%	0.07643	0.996
SP53618	2328	0.998	187.114	8.038%	33.524	5.598%	0.01682	0.998
SP52232	934	0.996	125.766	13.465%	22.174	8.673%	0.04053	0.996
SP50412	119	0.969	47.199	39.663%	7.525	25.527%	0.23605	0.962
SP50321	597	0.992	100.031	16.756%	17.099	12.876%	0.05428	0.989
SP53548	259	0.989	68.923	26.611%	12.252	15.254%	0.13315	0.987
SP55004	21	0.856	18.607	88.605%	3.355	52.396%	0.77377	0.834
SP56079	1503	0.997	155.964	10.377%	29.621	7.136%	0.02279	0.997
SP56168	597	0.995	83.571	13.998%	14.23	10.15%	0.03938	0.993
SP54363	1511	0.997	172.651	11.426%	30.257	7.785%	0.02532	0.996
SP53810	5442	0.998	428.558	7.875%	92.708	5.831%	0.00888	0.998
SP50518	402	0.993	95.538	23.766%	15.306	12.251%	0.0791	0.991
SP56303	804	0.994	143.208	17.812%	22.516	11.238%	0.0541	0.993
SP55711	426	0.993	97.016	22.774%	14.909	11.617%	0.08822	0.992
SP55509	2177	0.999	176.02	8.085%	32.345	5.428%	0.01879	0.998
SP55309	69	0.891	40.393	58.541%	6.289	45.506%	0.4424	0.84
SP52607	124	0.974	42.504	34.277%	7.027	22.968%	0.21938	0.967
SP52667	1180	0.998	127.593	10.813%	19.859	6.447%	0.03085	0.998
SP51446	409	0.996	78.811	19.269%	12.222	9.172%	0.08249	0.995
SP50592	341	0.994	67.985	19.937%	11.439	10.893%	0.09284	0.993
SP53073	889	0.992	166.338	18.711%	27.474	13.069%	0.05996	0.99
SP56638	1509	0.998	134.447	8.91%	23.556	6.415%	0.02146	0.997
SP56537	1733	0.998	148.197	8.551%	25.62	5.87%	0.02179	0.998
SP57586	1309	0.996	158.796	12.131%	27.55	8.964%	0.03025	0.995
SP56541	1478	0.998	130.554	8.833%	22.168	6.214%	0.01947	0.998
SP56553	2824	0.999	216.177	7.655%	37.523	5.287%	0.0186	0.998
SP56771	788	0.997	130.2	16.523%	18.97	7.699%	0.06031	0.997
SP57941	2831	0.995	259.271	9.158%	69.744	9.849%	0.01851	0.994
SP57818	2049	0.998	157.524	7.688%	28.331	5.741%	0.01527	0.998
SP56460	1387	0.999	154.524	11.141%	23.686	5.036%	0.02707	0.999
SP56474	769	0.997	107.923	14.034%	18.504	7.327%	0.05737	0.997
SP56704	2180	0.997	221.128	10.143%	40.018	7.183%	0.02161	0.997
SP56533	1105	0.995	145.021	13.124%	25.09	9.776%	0.03041	0.994
SP56730	1696	0.999	141.487	8.342%	22.685	5.268%	0.02125	0.998
SP59245	2046	0.997	201.262	9.837%	35.032	8.062%	0.02111	0.996
SP57024	939	0.996	128.821	13.719%	20.715	8.92%	0.03848	0.995
SP57933	3415	0.998	242.882	7.112%	44.812	6.071%	0.00986	0.998
SP56754	1092	0.993	152.989	14.01%	31.447	11.735%	0.03072	0.992
SP56827	1163	0.997	138.944	11.947%	26.59	8.344%	0.02431	0.996
SP57084	1980	0.999	158.789	8.02%	28.656	5.358%	0.01682	0.998
SP57538	1631	0.996	182.776	11.206%	33.375	9.152%	0.02062	0.995
SP57735	1547	0.994	210.387	13.6%	43.875	11.407%	0.02964	0.992
SP57669	1944	0.999	148.5	7.639%	25.217	5.253%	0.01843	0.998
SP56566	849	0.998	109.89	12.943%	17.51	6.678%	0.05257	0.997
SP56569	1217	0.997	124.016	10.19%	22.323	7.403%	0.02596	0.997
SP58342	2546	0.999	182.647	7.174%	33.195	5.013%	0.01547	0.998
SP58349	1834	0.997	182.673	9.96%	30.895	7.888%	0.01808	0.996
