Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O
CPCT02120182T	51	113	17	81	23	80	53	33	21	26	18	29	38	22	25
CPCT02020940T	2	0	0	56	55	40	9	12	7	44	97	97	21	49	6
CPCT02010712T	361	645	33	443	0	35	6	126	22	61	10	28	70	38	215
CPCT02070294T	48	115	3	0	0	0	54	89	10	5	146	8	57	44	22
CPCT02070299T	395	218	36	126	37	450	52	115	11	70	44	41	45	21	36
CPCT02050437T	221	843	23	0	22	74	90	36	66	56	0	101	20	0	42
CPCT02050436T	27	0	134	64	111	866	273	68	25	38	60	0	22	35	39
CPCT02020952T	235	254	26	97	23	0	182	18	24	27	71	30	16	47	40
CPCT02020642TII	330	286	32	0	896	79	213	164	559	128	0	20	454	0	426
CPCT02020958T	12	63	88	0	0	415	35	35	16	27	65	22	37	20	36
CPCT02020684T	4	0	5	10	67	22	7	101	0	5	18	22	29	8	1
WIDE01010111T	7	312	41	24	20	343	26	20	161	53	107	63	106	36	0
CPCT02020958TII	14	74	100	2	12	412	33	37	12	26	75	18	23	21	33
CPCT02020972T	506	416	54	208	32	55	342	82	81	11	68	56	7	11	34
CPCT02020971T	30	34	13	85	16	145	32	18	16	14	40	31	7	0	2
CPCT02330103T	183	322	6	0	39	19	88	64	26	16	79	95	75	46	12
WIDE01010148T	312	405	21	222	66	15	23	40	34	419	48	47	18	47	28
CPCT02070480T	91	26	0	68	32	24	25	32	56	21	48	22	11	21	36
CPCT02360014T	34	0	15	303	384	15	0	333	1381	29	0	0	83	7	228
CPCT02140107T	85	193	15	0	470	71	106	54	113	3	7	97	510	13	41
CPCT02070485T	340	301	37	0	61	102	158	38	72	35	93	77	72	67	12
WIDE01010202T	199	381	16	17	17	74	72	35	31	52	65	5	24	48	42
CPCT02020583TII	254	996	14	0	29	132	171	82	21	62	0	53	55	35	27
CPCT02020703T	19	153	19	0	107	249	119	202	31	18	112	18	32	33	20
CPCT02020973T	67	298	50	0	25	315	20	40	19	57	7	32	16	34	18
CPCT02020940TII	11	0	0	163	28	33	26	28	13	56	120	115	39	60	1
WIDE01010230T	10	166	17	91	0	14	42	24	9	11	22	35	11	4	15
CPCT02320002T	90	110	11	0	103	0	54	79	40	35	149	34	7	60	12
CPCT02050351T	40	16	0	101	12	41	35	55	16	7	27	75	60	28	1
CPCT02020979T	85	197	7	80	29	20	15	19	45	15	32	23	32	29	12
CPCT02080315T	59	253	27	0	271	178	77	65	70	44	25	60	163	20	83
CPCT02120203T	48	0	22	146	301	58	124	44	76	6	71	39	255	25	81
DRUP01050023T	69	77	14	157	15	127	41	153	16	29	0	33	40	16	6
CPCT02020983T	68	15	1	242	4	15	26	38	11	6	69	36	32	8	13
CPCT02140034T	0	0	13	30	112	78	16	119	6	87	74	52	31	47	7
WIDE01010280T	215	252	19	0	26	24	21	8	24	38	54	24	0	17	18
CPCT02020984T	4	4	25	95	37	131	93	30	20	0	94	44	26	37	18
CPCT02070154TII	111	279	0	202	860	92	16	1029	40	50	0	2	55	3	4
CPCT02020986T	51652	0	11309	2588	9	12	59	239	0	459	0	0	0	0	23
CPCT02020988T	198	198	13	84	22	16	77	34	46	42	63	76	62	60	18
CPCT02050445T	46	127	6	146	2	111	0	14	23	26	31	29	17	8	17
CPCT02070331T	204	268	0	183	0	13	14	29	13	26	18	17	17	37	23
CPCT02020989T	78	71	5	197	3	37	75	48	24	7	13	31	32	8	78
CPCT02050356T	70	0	8	84	31	14	22	143	31	12	56	58	26	2	35
WIDE01010412T	186	0	0	188	78	34	55	29	65	19	115	13	2	43	61
CPCT02140110T	25	232	9	0	11	99	4	4	12	36	73	9	3	0	11
CPCT02020717T	113	95	7	0	392	0	9	122	70	1352	0	0	15	18	0
CPCT02130095T	23	117	2	0	6	85	21	44	38	26	67	45	26	1	28
DRUP01030012T	578	1043	46	0	60	121	154	93	27	98	0	44	45	109	9
CPCT02070336T	62	0	0	4	3072	282	0	75	432	227	110	53	0	178	0
CPCT02070332T	0	18	9	7	277	0	0	107	39	0	0	0	247	0	12
CPCT02050371T	29	9	15	241	20	22	202	77	35	4	42	13	26	29	25
CPCT02100178T	37	161	30	156	40	11	103	91	79	13	179	14	19	43	38
CPCT02020767T	27	90	21	0	34	14	29	80	7	15	44	18	0	12	17
CPCT02140072T	267	372	45	109	90	191	142	67	22	25	41	81	0	39	37
CPCT02060112T	0	67	11	196	0	0	11	42	17	9	63	17	22	41	10
CPCT02170032T	24	160	7	0	7	34	20	42	3	11	16	24	3	25	8
DRUP01070046T	68	116	6	54	58	57	59	41	13	12	40	76	0	0	13
WIDE01010565T	38	86	6	0	861	51	32	1	141	53	175	107	0	58	19
CPCT02020787T	0	135	8	32	31	20	4	51	37	0	0	2	24	384	22
CPCT02020778T	534	170	0	63	64	43	61	38	30	110	30	308	7	29	75
CPCT02050385T	91	231	25	105	4	142	114	113	55	19	273	92	125	61	111
CPCT02130142T	49	222	56	0	48	161	31	96	23	34	112	55	10	34	26
CPCT02020800T	34	116	4	63	44	0	54	88	22	16	96	0	0	12	3
CPCT02050395T	41	141	29	100	5	63	4	69	138	15	188	20	126	56	23
DRUP01070048T	49	40	10	61	44	221	0	167	6	34	40	22	70	32	26
CPCT02020817T	30	186	0	59	0	58	20	26	0	31	61	9	30	15	14
CPCT02080263T	30	96	12	110	11	42	23	124	0	11	0	29	48	10	12
CPCT02010944T	50	70	37	55	27	145	42	57	34	42	85	39	8	38	16
CPCT02020832T	85	298	27	29	0	103	0	97	37	48	0	105	109	31	9
CPCT02050351TII	55	67	0	111	21	52	69	40	36	8	70	107	41	35	14
CPCT02120168T	8	1	0	84	38	17	71	27	12	21	66	38	29	15	15
CPCT02440016T	72	136	3	82	32	208	20	190	68	13	76	0	10	16	18
CPCT02010935T	64	227	8	0	85	164	133	55	29	32	82	0	0	7	31
CPCT02010963T	162	0	19	277	44	157	41	70	20	46	60	67	61	55	86
CPCT02070401T	118	54	0	105	14	78	43	71	19	17	27	89	30	22	10
CPCT02230056T	2682	0	0	2162	769	415	8	204	139	212	0	130	394	127	78
CPCT02040169T	9892	598	216	808	727	222	52	35	170	267	0	4	0	62	7
CPCT02020859T	53	37	16	0	57	35	76	104	12	36	0	18	9	13	21
CPCT02020633TII	172	79	1	62	78	204	120	92	47	55	56	155	31	16	42
CPCT02020621TII	21	187	33	0	106	522	44	123	0	44	0	42	37	12	22
CPCT02020586T	222	118	58	0	37	293	65	75	44	98	58	53	35	23	38
CPCT02070237T	573	184	23	184	117	62	117	35	25	46	173	20	0	93	2
CPCT02080273T	61334	21931	12737	0	0	326	0	0	0	642	0	0	0	0	93
CPCT02070410T	201	456	19	195	344	14	29	114	400	56	188	164	40	67	50
CPCT02020600T	365	62	79	172	46	466	92	76	23	89	134	25	6	25	40
CPCT02010963TII	142	95	17	172	29	167	0	52	7	29	151	144	33	39	379
CPCT02120056T	90	226	32	129	45	162	9	85	0	20	24	52	33	15	12
CPCT02020840T	10	202	26	0	35	153	0	1	20	26	20	46	28	22	24
CPCT02040164T	513	381	104	333	524	75	59	126	66	52	0	37	75	31	11
CPCT02070244T	12	0	0	174	218	201	31	29	1	193	170	206	13	95	0
CPCT02020619T	124	122	18	222	67	111	27	142	185	75	54	103	63	7	47
CPCT02020633T	88	57	11	59	1	158	56	43	36	53	76	19	31	15	31
CPCT02010663T	138	37	0	82	213	96	110	79	116	97	87	4	21	21	42
CPCT02020614T	302	313	20	94	29	209	85	36	45	83	72	69	40	54	42
CPCT02290020T	77	76	48	204	54	10	42	83	3	8	8	75	0	9	40
CPCT02020632T	405	0	33	463	85	5	139	152	40	14	94	0	19	108	82
CPCT02050103T	19	302	0	52	25	67	50	17	27	15	32	30	21	36	5
CPCT02100072T	54	19	0	212	29	42	66	17	19	12	29	0	0	18	67
CPCT02100076T	57	23	46	57	205	426	144	50	28	118	40	174	37	29	38
CPCT02100077T	70	90	6	29	30	69	19	22	15	10	40	0	48	16	0
CPCT02070154T	91	279	0	79	555	142	50	93	82	82	31	38	0	29	24
CPCT02330034T	47	0	40	93	163	285	16	39	52	48	0	30	21	921	35
CPCT02070156T	399	66	0	184	29	19	88	37	45	29	96	46	46	24	14
CPCT02070162T	160	0	1	234	35	11	76	55	21	29	51	15	0	6	34
CPCT02070172T	30	0	7	50	155	69	54	29	71	36	62	26	0	28	0
CPCT02070188T	120	280	14	63	113	26	63	33	55	50	135	37	41	62	41
CPCT02270003T	36	89	1	149	30	47	44	33	8	13	41	15	0	43	7
CPCT02160026T	63	0	36	70	180	261	29	27	12	26	96	73	19	35	66
CPCT02070149T	141	0	31	87	61	50	0	14	266	21	222	41	4	59	0
CPCT02080119T	364	98	12	173	61	82	116	32	47	22	114	31	61	91	2
CPCT02110041T	483	604	1	175	3	58	156	41	69	50	216	37	113	63	162
CPCT02050216T	34	226	36	56	33	11	18	62	0	25	67	13	14	2	27
CPCT02070194T	56	44	6	72	43	63	44	70	12	14	63	56	0	0	10
CPCT02330046T	19	9	27	101	104	74	91	108	22	2	67	18	26	39	21
CPCT02070204T	204	258	22	62	601	238	0	113	92	77	130	53	202	75	9
CPCT02120020T	203	536	26	0	56	64	106	99	29	63	84	33	76	69	34
CPCT02260007T	8	0	7	151	26	40	0	72	6	28	0	8	19	16	7
CPCT02020583T	267	1208	21	0	7	146	241	89	35	82	0	35	82	52	63
CPCT02070041T	9632	3450	839	0	0	0	14	157	0	0	105	22	0	0	102
CPCT02070043T	94	292	5	126	317	153	87	6	38	85	142	52	0	43	20
CPCT02050086T	56	110	0	46	5	11	18	32	16	0	48	32	20	25	14
CPCT02070044T	27	4	15	95	22	18	62	51	11	7	4	5	26	9	21
CPCT02220005T	144	59	32	82	14	63	35	30	24	25	38	170	12	12	37
CPCT02070057T	566	320	8	180	0	51	253	25	27	87	90	293	184	49	28
CPCT02330015T	280	417	10	0	101	114	76	54	83	102	79	33	36	27	32
CPCT02140037T	21	152	35	63	45	190	24	45	23	34	0	40	17	22	20
CPCT02070096T	42	304	30	0	46	217	3	36	40	38	25	113	32	5	32
CPCT02040064T	6	73	7	0	36	0	44	33	3	23	85	23	0	46	13
CPCT02070094T	90	214	19	15	51	334	65	55	43	38	4	48	44	68	61
CPCT02070102T	113	98	20	12	52	51	47	22	12	38	56	64	0	53	27
CPCT02050124T	42	515	26	0	51	34	70	41	60	45	10	38	24	61	24
CPCT02060073T	12	0	4	31	12	0	1	39	5	1	31	18	23	11	4
CPCT02060082T	158	530	28	0	0	0	175	59	20	97	120	30	54	78	272
CPCT02040105T	71	156	0	23	22	299	20	43	25	51	23	60	19	21	10
CPCT02010665T	14	13	12	3	209	26	111	133	838	68	0	0	6	10	12
CPCT02020629T	145	176	3	143	74	10	35	62	133	2	47	47	33	15	13
CPCT02080164T	27	49	0	128	333	0	49	229	904	14	34	28	19	49	58
CPCT02120080T	195	145	10	75	7	16	34	16	18	24	70	10	23	6	15
CPCT02050289T	123	78	5	46	207	57	20	110	41	33	12	23	95	2	88
CPCT02050297T	88	85	7	169	0	140	40	67	18	31	2	37	18	16	18
WIDE01010621T	46	39	28	13	39	350	0	46	44	64	78	60	16	29	31
WIDE01010461T	41	0	44	219	13	247	34	36	21	49	45	15	29	6	11
CPCT02120204T	116	478	37	69	38	194	66	29	22	20	0	226	0	10	0
CPCT02120206T	32	103	17	220	9	17	37	34	14	52	21	34	24	0	14
WIDE01010518T	122	316	13	197	300	125	86	37	100	103	147	48	0	59	36
CPCT02020991T	346	421	23	0	0	27	103	80	24	11	9	0	36	47	425
WIDE01010609T	150	0	22	88	275	364	46	37	62	64	6	162	0	57	27
CPCT02020993T	74	112	12	167	14	13	32	7	17	8	38	36	16	0	11
WIDE01010723T	122	56	42	189	65	51	167	56	96	25	165	90	37	40	87
