Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O
SP111080	66	71	0	0	0	63	7	34	4	56	20	2	1	20	0
SP23506	49	165	0	0	0	174	6	22	0	41	45	29	27	59	0
SP111075	276	388	7	37	0	127	176	72	16	16	9	61	48	58	0
SP111112	376	336	66	0	0	162	80	56	10	76	20	56	26	0	0
SP111001	866	427	0	240	0	251	242	285	21	66	86	128	27	0	0
SP111027	32	49	0	5	0	70	0	24	0	15	0	46	38	0	0
SP111117	526	823	0	29	0	264	68	48	11	76	100	0	25	0	0
SP110842	730	324	0	346	0	316	171	63	6	51	35	31	32	0	0
SP111173	928	184	0	283	0	0	141	457	0	126	13	42	1	25	0
SP111008	446	367	0	330	0	52	24	61	5	94	14	51	17	56	0
SP111070	644	310	0	437	0	182	21	0	0	30	23	80	20	73	0
SP110847	989	329	0	0	33	155	42	28	0	81	9	2	35	23	0
SP111077	709	250	0	0	0	391	143	228	9	119	78	61	62	0	0
SP111091	44	19	0	0	0	197	134	130	0	81	8	10	16	0	0
SP111072	357	259	0	38	0	238	16	5	10	22	22	30	27	0	0
SP111084	130	182	0	0	0	213	233	96	5	97	65	30	78	0	0
SP23504	50	106	0	69	6	139	5	24	2	14	30	12	43	0	0
SP23500	34	60	0	0	5	115	83	39	0	0	4	21	0	28	0
SP111029	0	37	0	0	55	127	4	12	3	24	5	11	19	0	0
SP111175	1761	476	0	114	0	267	1119	448	17	224	141	0	0	0	0
SP111049	504	363	0	541	0	97	41	40	0	47	31	33	44	0	0
SP23498	624	294	0	340	0	211	36	86	2	68	59	15	43	0	0
SP111002	89	66	0	0	0	111	20	34	0	14	17	31	10	0	0
SP110866	359	195	0	292	0	140	67	125	0	0	6	0	44	0	0
SP111035	826	962	0	200	116	0	180	113	8	9	23	61	23	55	0
SP111009	642	327	0	0	0	210	68	104	5	5	168	0	17	14	0
SP111114	1541	768	380	116	0	161	217	241	2	122	51	3	25	0	0
SP111000	588	610	0	310	0	55	52	162	0	2	0	0	33	28	0
SP111045	856	787	0	102	29	0	32	56	0	0	61	110	43	140	0
SP110861	171	106	0	383	0	197	89	18	3	79	22	53	19	0	0
SP111047	322	298	0	0	0	486	13	60	0	83	55	23	41	0	0
SP111088	537	348	119	0	0	339	103	32	0	43	32	16	27	0	0
SP111056	398	321	0	139	0	97	137	107	11	106	43	0	57	104	0
SP111089	180	90	45	9	0	222	20	18	0	94	27	11	27	0	0
SP111038	1502	635	0	863	0	146	46	66	0	33	27	37	64	0	0
SP110849	640	494	0	64	0	74	24	99	1	24	4	45	2	137	0
SP111164	768	462	0	121	0	237	37	154	0	88	29	0	25	0	0
SP111057	385	410	0	300	0	12	12	43	0	47	33	0	7	48	0
SP111119	2464	236	0	0	0	723	136	117	0	142	24	0	8	0	0
SP111095	941	621	0	239	0	242	61	83	2	53	35	51	20	0	0
SP111064	595	600	0	400	0	143	60	36	0	72	32	17	49	0	0
CPCT02030245T	44	26	0	112	6	0	33	0	107	1	124	60	7	252	0
CPCT02030257T	935	547	631	236	0	78	40	24	94	135	47	34	61	0	0
CPCT02070015T	1091	627	766	74	308	0	219	146	105	0	0	0	38	0	0
CPCT02040043T	71	144	393	0	0	134	33	34	130	0	33	7	41	93	0
CPCT02100032T	0	411	280	0	33	37	6	15	76	126	117	13	64	0	0
CPCT02160007T	101	136	83	79	0	37	8	78	31	0	91	272	51	0	0
CPCT02030286T	498	279	908	0	0	40	40	46	118	59	23	39	35	0	0
CPCT02100140T	637	2072	186	0	0	0	165	37	159	65	92	43	40	22	31
CPCT02100141T	1220	506	931	32	0	0	86	83	132	102	45	20	57	0	0
CPCT02330072TII	1020	132	0	1164	0	0	224	87	82	0	21	0	54	162	462
CPCT02330132T	1345	165	965	4	0	103	41	35	112	6	99	335	62	0	0
CPCT02130030T	61	437	585	21	0	0	54	17	160	3	25	43	32	0	0
CPCT02060183T	1342	73	0	1302	151	30	191	179	96	31	64	47	46	0	0
CPCT02130033T	458	251	579	174	0	44	39	62	122	16	26	0	20	0	0
CPCT02300031T	515	155	0	734	0	13	53	21	149	25	29	58	42	0	0
CPCT02180054T	730	440	770	630	0	0	108	27	255	1	14	0	50	0	59
CPCT02090037T	364	230	931	0	0	32	99	73	127	166	84	0	74	0	0
CPCT02130041T	518	0	486	260	0	0	202	149	209	33	20	137	51	50	0
CPCT02060200T	223	45	233	79	0	44	875	0	188	90	16	0	17	90	0
WIDE01010009T	588	251	497	278	0	47	10	0	70	2	30	0	1	32	0
CPCT02330094T	68	141	245	0	61	114	2	0	144	125	35	118	20	0	0
CPCT02110061T	28	38	1004	0	0	0	28	13	185	93	162	52	15	0	0
WIDE01010016T	225	0	256	201	0	16	81	256	20	17	36	0	34	7	0
CPCT02230070T	1331	274	209	1082	0	0	70	66	120	75	9	0	66	0	0
CPCT02340070T	741	130	647	36	0	45	36	74	99	35	26	0	21	23	0
CPCT02340073T	41	354	0	0	0	35	1	10	120	6	51	65	20	0	0
CPCT02050330T	291	104	0	247	0	0	1	0	132	315	26	78	64	22	0
CPCT02340077T	345	119	0	468	0	15	19	26	85	64	31	47	45	0	0
WIDE01010064T	1286	449	1456	577	0	0	181	70	92	360	0	0	175	0	0
CPCT02050314T	100	41	0	83	0	0	12	11	150	103	23	117	30	73	30
CPCT02220037T	393	154	854	14	0	123	56	57	85	91	40	41	48	0	0
WIDE01010073T	128	103	0	479	0	0	21	25	62	86	115	87	32	146	0
CPCT02210045T	1095	179	576	326	42	165	79	53	213	105	52	16	11	0	0
CPCT02100163T	393	110	381	151	0	62	41	49	180	55	45	20	36	0	0
CPCT02130049T	1501	116	1227	295	0	52	133	295	348	75	213	411	187	0	0
CPCT02050343T	107	98	74	211	0	0	4	24	114	88	129	105	18	133	0
CPCT02020712T	217	56	634	15	0	85	238	133	191	10	141	197	133	0	0
CPCT02130070T	302	44	0	807	0	0	31	37	240	54	106	209	68	0	0
CPCT02130071T	268	79	0	268	0	0	13	0	144	273	39	31	56	0	0
DRUP01020027T	244	46	385	0	0	134	125	116	263	138	133	320	216	0	0
CPCT02050349T	0	19	0	0	76	0	34	92	156	0	14	37	2050	35	0
CPCT02040242T	598	202	278	270	0	27	13	8	75	0	481	115	1	0	0
CPCT02300039T	410	108	0	550	0	2	50	10	146	51	23	82	41	0	0
CPCT02010815T	1512	66	661	91	0	14	29	154	223	210	62	40	47	0	117
CPCT02010813T	384	236	108	211	0	9	23	54	155	33	27	60	43	0	0
WIDE01010355T	278	151	666	0	0	212	164	53	92	74	108	0	43	0	0
CPCT02330072T	901	321	0	426	0	164	42	100	92	54	17	0	38	0	143
CPCT02130091T	417	110	0	0	0	399	681	300	191	514	127	210	155	0	0
CPCT02230097T	177	150	0	0	135	70	23	41	53	94	32	30	51	0	0
CPCT02050357T	171	185	207	0	74	0	36	19	116	146	99	118	59	211	0
CPCT02010833T	734	9	0	901	0	58	30	42	108	117	61	163	43	0	0
CPCT02060213T	456	94	0	194	0	120	22	37	117	63	25	0	7	0	0
CPCT02130107T	273	329	0	285	242	29	15	9	102	18	52	107	27	162	0
CPCT02070342T	196	118	0	124	0	131	8	0	232	0	17	80	0	0	0
CPCT02050362T	896	260	444	529	0	0	105	179	132	2	28	0	12	0	0
CPCT02150012T	848	0	1469	284	0	87	71	151	182	344	350	70	136	0	0
DRUP01210002T	1058	77	425	555	0	100	57	37	217	72	44	44	1	0	0
CPCT02130105T	89	80	0	0	0	0	12	6	163	70	70	75	5	127	0
CPCT02100176T	366	241	457	0	0	103	72	122	132	122	61	149	51	0	0
CPCT02230106T	367	162	372	244	0	98	200	62	88	24	116	398	62	0	0
CPCT02060199T	70	64	14	0	0	40	6	14	43	5	5	18	5	37	0
DRUP01330005T	894	290	1052	206	0	258	199	67	175	122	93	33	46	0	0
CPCT02120150T	1025	78	0	509	0	211	19	106	64	0	61	219	72	0	0
CPCT02060248T	285	215	451	0	0	61	35	24	142	0	24	0	72	0	124
CPCT02060255T	484	18	27	438	0	0	183	104	58	42	3	17	15	0	0
DRUP01010088T	217	0	0	501	0	227	6	0	84	19	32	7	59	14	0
CPCT02440014T	935	503	916	0	201	0	139	199	104	195	40	12	83	0	0
CPCT02050384T	272	143	517	96	0	0	58	23	201	6	61	66	40	17	0
CPCT02030519T	940	269	1381	152	50	0	141	0	283	0	35	0	0	0	0
CPCT02050380T	1873	243	862	697	0	0	25	85	167	287	83	69	51	0	0
CPCT02130140T	43703	4938	0	0	26067	0	0	0	0	0	0	0	0	0	0
CPCT02220056T	509	209	351	121	0	158	54	24	113	90	18	0	25	0	0
DRUP01210003T	760	0	65	1057	0	0	216	60	118	46	22	0	33	8	0
DRUP01050030T	163	70	0	176	0	0	9	9	112	195	34	113	40	75	0
CPCT02210067T	1055	138	0	222	38	121	63	88	141	69	24	6	17	20	0
CPCT02150021T	744	725	691	0	300	0	80	48	242	35	82	20	7	84	0
CPCT02080255T	985	631	396	0	0	0	133	102	122	177	63	68	107	149	0
CPCT02330124T	426	380	543	40	52	0	130	42	143	35	18	5	26	138	0
CPCT02100186T	704	329	635	44	0	0	46	96	76	137	31	101	55	0	0
CPCT02050403T	126	73	166	20	0	77	57	70	172	8	25	46	9	0	0
DRUP01330013T	714	233	650	267	0	184	132	43	109	131	61	34	138	0	0
DRUP01050033T	275	79	0	257	0	0	0	0	147	297	24	35	60	69	0
DRUP01440001T	849	412	950	0	0	0	152	206	197	193	58	57	101	0	433
CPCT02040156T	551	153	0	850	66	0	7	0	217	2	0	73	27	0	22
DRUP01340013T	1481	82	21	711	0	387	218	147	166	38	122	2	62	0	0
CPCT02080141T	927	166	0	499	0	0	103	145	199	34	73	82	35	0	0
CPCT02010662T	320	257	0	484	0	0	688	372	167	16	0	85	37	90	20
CPCT02120069T	151	0	1017	64	0	49	62	20	66	55	24	179	93	0	0
CPCT02100126T	704	190	1840	0	0	0	240	161	185	0	0	0	44	27	0
CPCT02380021T	878	340	225	646	0	0	72	57	161	26	43	61	32	0	0
CPCT02020622T	887	0	1630	837	0	3	56	87	259	117	398	0	29	13	0
CPCT02340034T	511	302	265	0	0	292	33	17	127	0	84	110	0	18	98
CPCT02210033T	898	0	15	1110	0	0	218	66	290	99	53	0	41	0	0
CPCT02050163T	652	38	0	407	0	114	201	68	308	34	73	87	52	0	0
CPCT02030277T	1817	143	245	121	0	275	39	306	132	246	66	145	130	0	71
CPCT02100064T	477	242	182	251	0	0	104	100	42	33	21	19	16	0	0
CPCT02010569T	1407	314	1381	185	0	254	24	0	134	52	56	29	40	0	0
CPCT02110032T	0	52	0	232	0	10	4	38	39	156	88	74	35	0	105
CPCT02340011T	265	25	685	0	0	6	0	12	89	7	10	0	23	0	23
CPCT02330033T	83	75	499	0	0	0	509	69	116	8	24	20	55	0	0
CPCT02040119T	169	152	254	0	0	155	24	63	96	74	64	66	44	0	0
CPCT02020536T	213	0	259	0	104	210	329	81	86	143	83	166	122	0	0
CPCT02340012T	416	346	412	241	0	0	61	74	72	13	25	25	39	0	0
CPCT02020527T	60	49	0	176	0	0	11	0	32	87	12	50	7	130	0
CPCT02020526T	448	373	0	962	0	0	23	9	112	228	183	2	56	0	0
CPCT02100098T	114	155	397	261	162	0	6	13	42	29	27	34	37	57	0
CPCT02230029T	532	251	627	0	0	54	12	14	59	22	55	12	51	58	0
CPCT02230030T	625	0	1187	0	0	163	20	67	66	38	55	73	63	13	0
CPCT02230034T	708	249	1	523	0	114	116	28	98	0	0	34	37	0	0
CPCT02070034T	548	90	383	309	0	0	18	40	131	156	50	24	31	81	0
CPCT02030363T	599	229	97	0	0	47	10	16	40	39	23	46	12	11	0
CPCT02230039T	1532	279	369	517	0	0	260	669	168	99	269	0	121	0	0
CPCT02080130T	427	0	719	81	47	231	73	41	341	27	123	137	81	0	0
CPCT02340019T	951	194	592	725	0	28	84	43	105	47	21	17	57	0	0
CPCT02050233T	618	0	287	0	80	213	98	179	196	179	41	86	59	0	0
CPCT02100044T	882	1005	0	554	0	75	46	24	76	80	20	0	34	0	0
CPCT02050100T	418	106	535	0	0	12	45	138	82	0	6	34	13	84	0
CPCT02030243T	11	73	53	0	0	93	6	290	36	5	54	263	221	0	14
CPCT02050041T	1378	136	837	763	0	388	141	207	232	102	663	28	63	0	0
CPCT02030310T	608	204	241	249	0	27	59	162	62	91	62	251	53	0	0
CPCT02220007T	383	80	24	428	83	55	89	36	43	29	26	123	57	0	0
CPCT02030307T	728	110	300	501	0	0	53	229	42	69	145	0	40	0	0
CPCT02030304T	67	53	333	120	0	47	15	12	61	29	65	54	30	0	0
CPCT02110018T	453	190	285	266	0	10	86	53	64	0	15	20	42	0	0
CPCT02100061T	402	181	0	0	0	148	206	59	119	36	38	16	15	26	306
CPCT02070120T	544	210	523	678	0	35	22	24	82	0	0	20	20	0	0
CPCT02120011T	803	289	710	131	0	183	201	80	136	8	40	73	49	11	146
CPCT02120012T	856	83	0	1495	409	0	49	19	85	0	29	0	27	0	0
CPCT02050147T	1161	0	134	1285	84	0	97	94	153	47	67	41	39	0	0
CPCT02030335T	1013	88	766	0	0	576	117	65	78	74	17	20	322	0	0
CPCT02040108T	309	0	759	95	0	209	43	8	30	103	48	92	4	0	0
CPCT02400002T	589	0	128	448	0	135	37	99	117	175	20	44	27	0	0
CPCT02340041T	1564	0	944	481	0	387	247	136	217	61	145	3	76	0	0
CPCT02380030T	259	244	0	1	189	147	14	36	114	58	59	21	10	0	0
CPCT02040196T	1090	398	1480	0	0	150	89	243	250	0	87	89	20	0	0
CPCT02230068T	442	371	227	303	0	12	82	44	56	4	1	83	61	0	0
CPCT02100127T	1061	238	723	0	0	206	75	157	158	124	75	14	72	0	0
CPCT02100133T	0	710	0	58	29	36	7	64	292	12	10	81	53	31	0
CPCT02090026T	851	230	0	466	0	30	52	258	129	48	36	24	45	20	0
CPCT02050287T	511	387	361	196	0	99	56	66	140	148	236	0	36	0	0
CPCT02050292T	449	105	642	105	0	47	135	95	257	134	46	0	33	0	114
DRUP01050016T	567	25	296	0	243	154	97	252	160	225	55	149	104	34	5
CPCT02250004T	1043	629	0	504	350	0	126	199	83	84	20	24	24	0	0
WIDE01010644T	118	0	0	413	0	31	36	27	38	33	20	12	22	0	109
WIDE01010539T	1111	282	898	1482	0	0	119	97	116	0	0	0	0	0	0
WIDE01010590T	667	8	2192	0	0	0	413	120	134	157	118	0	0	0	0
WIDE01010691T	476	186	508	0	0	47	37	87	76	105	16	0	42	0	0
WIDE01010704T	684	617	0	364	0	131	53	43	63	42	93	38	47	0	0
WIDE01010725T	309	0	404	0	111	0	96	115	156	55	1706	0	131	0	0
