Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP117956	127	0.957	46.248	36.416%	7.336	29.158%	0.23169	0.937
SP117975	88	0.959	38.447	43.69%	6.713	28.217%	0.30202	0.951
SP2149	608	0.995	84.638	13.921%	15.234	9.739%	0.05937	0.994
SP117113	209	0.995	56.277	26.927%	11.568	11.191%	0.16554	0.995
SP117245	159	0.968	50.56	31.799%	8.417	25.184%	0.15693	0.957
SP117402	120	0.974	42.314	35.262%	6.501	22.842%	0.23879	0.968
SP117136	152	0.99	48.315	31.786%	7.982	14.093%	0.18889	0.989
SP117378	141	0.979	44.584	31.62%	7.927	20.339%	0.18364	0.975
SP116947	154	0.979	45.907	29.81%	7.145	20.507%	0.13668	0.972
SP117369	157	0.991	45.349	28.885%	7.048	13.163%	0.16403	0.99
SP117244	104	0.993	36.903	35.484%	5.264	11.759%	0.2675	0.993
SP117162	126	0.974	39.213	31.121%	6.379	22.667%	0.21635	0.966
SP117079	128	0.96	52.082	40.689%	9.202	28.813%	0.27081	0.951
SP117344	576	0.99	113.065	19.629%	20.597	13.828%	0.07933	0.988
SP118074	480	0.997	83.393	17.374%	14.737	7.865%	0.06965	0.997
SP117598	541	0.987	102.674	18.979%	18.744	15.947%	0.06204	0.983
SP117312	120	0.969	46.844	39.037%	8.3	24.626%	0.23349	0.964
SP118038	140	0.988	48.317	34.512%	8.091	15.514%	0.21929	0.987
SP117552	91	0.974	36.239	39.823%	5.88	23.01%	0.27107	0.97
SP118073	152	0.984	51.92	34.158%	9.04	18.72%	0.19224	0.982
SP117933	84	0.964	38.891	46.299%	6.448	27.544%	0.27469	0.958
SP118012	153	0.96	55.394	36.205%	9.509	28.401%	0.1659	0.947
SP117108	124	0.987	42.01	33.879%	6.979	16.045%	0.21058	0.986
SP117812	109	0.974	36.318	33.319%	5.647	22.697%	0.20421	0.966
SP117354	242	0.992	52.644	21.754%	7.961	12.969%	0.1111	0.99
SP117370	144	0.991	46.676	32.414%	7.467	13.61%	0.20812	0.99
SP116991	173	0.984	50.804	29.366%	8.25	18.19%	0.1432	0.98
SP117629	606	0.984	130.495	21.534%	30.469	18.191%	0.07441	0.981
SP124199	186	0.988	55.798	29.999%	9.442	15.62%	0.1489	0.986
SP124195	192	0.996	49.434	25.747%	7.62	9.622%	0.14609	0.995
SP117850	126	0.977	43.385	34.433%	6.696	21.411%	0.2006	0.971
SP117127	137	0.991	40.861	29.826%	6.454	13.585%	0.15972	0.99
SP117614	179	0.968	55.826	31.188%	8.688	24.987%	0.15299	0.953
SP116948	292	0.994	72.04	24.671%	11.835	11.529%	0.10058	0.994
SP117409	728	0.983	142.405	19.561%	33.131	18.566%	0.05729	0.978
SP117593	147	0.98	46.293	31.492%	7.176	20.097%	0.17886	0.974
SP117372	143	0.951	62.658	43.817%	10.94	31.13%	0.29484	0.938
SP118077	168	0.974	48.001	28.572%	8.23	22.618%	0.16266	0.965
SP117840	201	0.991	63.695	31.689%	10.826	14.124%	0.18084	0.99
SP117363	504	0.993	81.166	16.104%	13.954	11.854%	0.06978	0.991
SP117887	901	0.996	115.054	12.77%	20.493	8.835%	0.03792	0.996
SP116946	191	0.976	65.887	34.496%	10.621	21.933%	0.22296	0.97
SP117901	364	0.99	64.513	17.723%	12.854	14.143%	0.07662	0.988
SP117454	158	0.98	51.313	32.477%	8.395	19.909%	0.20114	0.976
SP124197	1095	0.982	224.475	20.5%	52.754	19.183%	0.05683	0.978
SP117919	886	0.983	194.284	21.928%	46.623	18.936%	0.05927	0.98
SP117250	153	0.977	54.675	35.735%	9.844	21.176%	0.21136	0.974
SP117983	213	0.993	56.44	26.498%	9.524	12.708%	0.12954	0.992
SP117676	84	0.944	38.287	45.58%	6.352	33.385%	0.27262	0.927
SP117011	186	0.979	59.937	32.224%	9.989	20.615%	0.16943	0.974
SP117057	100	0.974	36.404	36.404%	6.388	22.814%	0.22596	0.969
SP117126	194	0.993	40.859	21.061%	6.412	11.428%	0.09954	0.992
SP117728	159	0.995	44.083	27.725%	7.111	11.471%	0.1421	0.995
