Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP99325	126072	1.0	7460.104	5.917%	1494.66	1.896%	0.01305	1.0
SP18310	133982	1.0	10772.452	8.04%	3834.012	4.193%	0.01187	1.0
SP17172	39880	0.999	7824.525	19.62%	3227.932	11.244%	0.04772	0.999
SP96133	77388	1.0	4714.682	6.092%	1556.892	2.954%	0.00873	1.0
SP110242	124495	1.0	7901.949	6.347%	2594.515	3.264%	0.00848	1.0
SP21017	112379	1.0	9248.244	8.23%	3553.174	4.696%	0.011	1.0
SP22383	79288	1.0	5309.954	6.697%	1866.676	3.399%	0.00903	1.0
SP81312	11589	0.995	3377.13	29.141%	960.858	14.548%	0.1339	0.995
SP19215	73731	1.0	4017.082	5.448%	932.74	1.876%	0.00928	1.0
SP16886	7663	0.992	2595.844	33.875%	750.085	15.761%	0.18439	0.992
SP17905	25666	0.988	8113.538	31.612%	1923.125	15.97%	0.16623	0.987
SP18121	100030	0.999	11456.319	11.453%	4005.18	6.38%	0.02394	1.0
SP96118	9465	0.997	1824.345	19.275%	485.437	9.146%	0.06738	0.997
SP21400	10551	0.995	3179.954	30.139%	999.682	14.813%	0.13703	0.995
SP18946	16801	0.997	3650.389	21.727%	991.442	10.995%	0.07299	0.997
SP80615	19339	0.991	6020.645	31.132%	1616.165	15.354%	0.15485	0.991
SP102897	13474	0.999	1924.157	14.281%	337.603	4.697%	0.05824	0.999
SP98845	9214	0.999	916.283	9.944%	195.678	3.56%	0.03381	0.999
SP107012	29773	1.0	3059.761	10.277%	854.151	4.7%	0.02433	1.0
SP55142	5828	0.974	1582.304	27.15%	320.307	22.69%	0.095	0.968
SP53810	5442	0.986	1201.639	22.081%	313.387	19.712%	0.0456	0.985
SP116697	9384	0.995	2360.693	25.157%	456.055	10.067%	0.17068	0.995
SP102133	20099	0.999	1999.372	9.948%	453.689	3.517%	0.02753	0.999
SP125732	7743	1.0	742.136	9.585%	200.669	3.915%	0.03379	1.0
SP125746	47457	1.0	3926.437	8.274%	1222.546	3.987%	0.01315	1.0
SP125770	21732	0.999	2940.954	13.533%	648.398	5.539%	0.0922	0.998
SP77956	5473	0.344	7775.359	142.068%	2116.773	99.097%	1.57615	0.259
SP124384	22000	1.0	1924.042	8.746%	417.448	3.192%	0.02903	0.999
SP135287	64279	1.0	5355.744	8.332%	2147.618	4.82%	0.0108	1.0
SP85122	100440	1.0	7611.182	7.578%	2666.736	3.917%	0.01152	1.0
SP84384	101638	0.999	8376.998	8.242%	2181.278	3.227%	0.02176	0.999
SP84982	52976	1.0	3583.921	6.765%	1368.526	3.588%	0.01002	1.0
SP84392	102175	1.0	6198.197	6.066%	1526.41	2.233%	0.01105	1.0
SP84439	95879	0.999	10470.323	10.92%	2673.368	4.426%	0.02587	0.999
SP95454	28322	1.0	2007.374	7.088%	546.287	3.136%	0.01291	1.0
SP94741	55132	1.0	4037.93	7.324%	1383.826	3.932%	0.01048	1.0
SP90209	127212	0.998	21602.18	16.981%	6607.171	9.24%	0.04634	0.998
SP90989	50628	1.0	5452.33	10.769%	2381.181	6.566%	0.01259	1.0
SP93540	96040	1.0	7307.315	7.609%	2539.142	3.933%	0.01024	1.0
SP93227	129339	0.995	19587.772	15.145%	6744.534	9.678%	0.0555	0.995
SP94348	50366	1.0	4163.084	8.266%	1413.539	4.279%	0.01299	1.0
SP94933	64286	1.0	6217.896	9.672%	1395.377	3.847%	0.02229	1.0
SP92364	59684	1.0	3594.367	6.022%	1002.822	2.744%	0.00896	1.0
SP94917	17873	1.0	1626.194	9.099%	354.06	3.455%	0.02313	1.0
SP92460	14186	1.0	1041.509	7.342%	198.771	2.423%	0.01998	1.0
SP89909	12662	1.0	1047.075	8.269%	232.517	3.02%	0.02138	1.0
CPCT02020308T	71916	1.0	5490.31	7.634%	1418.847	3.163%	0.01124	1.0
CPCT02020323T	14621	1.0	1198.689	8.198%	408.681	4.186%	0.01179	1.0
CPCT02010373T	5970	0.986	1012.182	16.954%	261.514	17.037%	0.02781	0.983
CPCT02140022T	15130	0.999	2165.762	14.314%	602.713	7.046%	0.03405	0.999
CPCT02070024T	28103	1.0	2598.923	9.248%	719.256	4.257%	0.01636	1.0
CPCT02070023T	126973	1.0	7435.112	5.856%	1555.396	2.051%	0.00802	1.0
CPCT02020387T	100544	1.0	4475.828	4.452%	1352.537	2.122%	0.00354	1.0
CPCT02140024T	6100	1.0	566.91	9.294%	96.581	2.936%	0.02861	1.0
