Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP23435	215	0.988	53.603	24.932%	9.849	15.505%	0.12137	0.986
SP112829	411	0.952	174.399	42.433%	32.728	31.883%	0.20132	0.941
SP112947	325	0.987	72.831	22.41%	12.478	16.052%	0.08649	0.984
SP112985	32	0.952	22.866	71.456%	5.731	40.125%	0.52953	0.955
SP112925	336	0.964	114.965	34.216%	19.948	26.815%	0.12012	0.953
SP112937	122	0.943	52.995	43.439%	8.822	33.488%	0.26741	0.922
SP112989	122	0.961	46.575	38.176%	7.859	28.176%	0.20271	0.95
SP111145	269	0.99	69.325	25.771%	10.643	14.397%	0.10975	0.988
SP111143	219	0.987	62.739	28.648%	10.09	15.936%	0.13036	0.985
SP125584	14	0.791	12.416	88.686%	3.303	62.421%	0.84513	0.771
SP111144	315	0.997	55.849	17.73%	8.789	7.726%	0.07495	0.997
SP116296	70	0.927	43.406	62.009%	7.522	38.386%	0.39392	0.914
SP116254	254	0.993	67.068	26.405%	11.355	12.185%	0.11886	0.992
SP116256	241	0.992	67.956	28.198%	11.512	13.264%	0.13428	0.991
SP116274	119	0.983	40.141	33.732%	7.058	19.118%	0.19871	0.981
SP116259	191	0.991	53.752	28.142%	9.42	13.138%	0.13953	0.991
SP116290	83	0.905	46.062	55.496%	8.392	43.221%	0.35725	0.878
SP116258	226	0.995	58.03	25.677%	9.114	10.405%	0.12062	0.995
SP116261	47	0.855	31.141	66.257%	6.686	52.369%	0.47551	0.826
SP23463	60	0.942	35.712	59.52%	6.084	33.696%	0.41933	0.932
SP116268	62	0.934	32.268	52.045%	5.668	35.848%	0.38311	0.918
SP23471	88	0.971	41.87	47.58%	7.003	23.908%	0.32687	0.968
SP116266	128	0.98	45.889	35.851%	7.127	19.721%	0.24029	0.977
SP116264	179	0.971	74.698	41.731%	12.854	24.175%	0.28623	0.966
SP116269	165	0.976	66.119	40.072%	10.75	22.449%	0.27191	0.973
SP116275	141	0.99	42.392	30.065%	6.969	14.656%	0.16935	0.989
SP23447	84	0.984	29.335	34.923%	4.794	17.966%	0.21026	0.982
SP116255	265	0.987	76.063	28.703%	15.92	16.177%	0.14742	0.986
SP23455	95	0.95	44.237	46.565%	7.361	31.944%	0.26316	0.937
SP23475	82	0.941	40.756	49.702%	7.448	33.925%	0.37916	0.929
SP116227	214	0.995	63.001	29.44%	11.164	10.877%	0.16894	0.995
SP116226	67	0.953	31.575	47.127%	5.546	30.392%	0.33365	0.944
SP23443	199	0.992	62.916	31.616%	10.205	13.149%	0.18272	0.992
SP116260	169	0.986	58.836	34.814%	9.757	17.943%	0.19786	0.984
SP116280	450	0.997	79.614	17.692%	12.429	7.381%	0.07074	0.997
SP116224	81	0.965	42.168	52.059%	7.824	26.45%	0.40864	0.962
SP116249	3	0.459	4.525	150.833%	1.545	89.201%	2.57576	0.426
SP116232	17	0.753	15.89	93.471%	3.165	65.995%	0.93121	0.7
SP116251	58	0.859	37.355	64.405%	6.817	51.385%	0.49969	0.812
SP116272	123	0.983	42.669	34.69%	8.139	18.177%	0.23999	0.982
SP116286	49	0.913	29.076	59.339%	5.609	41.463%	0.40563	0.897
SP116282	120	0.97	53.267	44.389%	9.076	24.326%	0.28549	0.966
SP116288	22	0.891	18.261	83.005%	3.544	47.359%	0.96479	0.878
SP23467	114	0.978	53.332	46.782%	8.648	21.42%	0.35263	0.976
SP116263	64	0.948	30.876	48.244%	6.236	33.051%	0.31024	0.94
SP116292	61	0.936	36.668	60.111%	6.342	35.288%	0.52059	0.925
SP116248	55	0.912	37.235	67.7%	7.506	41.01%	0.5568	0.901
SP116276	17	0.708	17.477	102.806%	3.237	70.637%	0.92853	0.635
SP116265	265	0.989	66.623	25.141%	10.649	14.704%	0.12226	0.987
SP116267	185	0.987	55.993	30.266%	8.876	16.429%	0.17473	0.984
SP116253	151	0.969	55.73	36.907%	9.338	24.599%	0.21523	0.962
SP23481	50	0.895	29.608	59.216%	5.676	45.444%	0.44146	0.869
