Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O
SP90245	17	56	55	5	32	14	4	0	36	92	119	82	13	5	0
SP90893	10	43	42	7	14	2	2	38	22	72	131	32	14	12	0
SP89519	43	34	2	9	0	4	0	187	8	4	0	81	35	1	0
SP94917	10358	3062	1064	2579	58	513	0	0	1	0	0	142	96	0	0
SP92659	396	2217	529	0	0	0	27	0	0	49	87	33	26	338	0
SP94332	71	8	1	0	0	0	11	0	749	233	0	0	0	3	0
SP94661	53	100	8	0	11	0	1	44	25	21	56	117	32	10	0
SP93652	16	79	51	0	17	4	6	91	15	91	12	49	7	3	0
SP90125	19	38	59	10	0	2	20	64	6	63	76	37	43	15	0
SP94540	35	290	21	0	3	10	10	0	31	59	6	76	20	6	0
SP95222	150	43	134	0	0	7	3	0	58	47	168	130	0	2	0
SP89389	91	49	23	12	7	0	7	20	41	36	51	196	14	0	0
SP90503	18	45	44	3	0	10	0	0	6	76	11	112	10	8	0
SP92460	8304	2007	739	2038	650	279	0	158	11	0	0	0	0	0	0
SP92931	63	77	37	17	0	1	2	0	27	58	33	183	2	15	0
SP91265	125	34	92	30	0	0	5	111	23	77	123	113	19	6	0
SP89909	8167	683	1323	2223	117	76	11	61	0	1	0	0	0	0	0
SP90629	88	21	95	14	2	8	11	0	50	64	332	147	30	31	39
SP95550	102	53	53	0	18	0	3	0	95	4	66	205	4	4	34
CPCT02020389T	128	66	8	0	0	4	24	120	17	25	33	17	7	32	0
CPCT02080033T	13	238	34	25	22	0	89	380	2	72	6	4	19	15	23
CPCT02060156T	253	0	5	49	21	33	120	447	15	125	8	38	0	36	0
DRUP01340014T	15	25	14	6	28	0	14	0	1	28	0	0	12	298	0
DRUP01010121T	314	53	22	37	30	19	52	158	61	24	66	66	56	7	100
CPCT02130034T	82	22	71	21	0	0	125	245	42	42	129	0	70	10	0
CPCT02260015T	203	116	60	0	21	0	226	0	123	324	51	109	0	17	159
CPCT02220071T	10693	1058	252	1150	314	669	196	0	42	29	50	0	0	87	0
CPCT02010710T	140	101	33	24	41	18	108	0	106	37	14	48	29	11	0
CPCT02340068T	0	30	19	26	16	0	44	90	0	63	43	16	18	17	33
CPCT02130050T	88	145	44	17	28	13	232	110	28	113	110	0	55	0	0
DRUP01060016T	31	31	43	19	13	1	103	0	30	374	18	18	47	1	0
CPCT02260017T	184	326	38	13	30	8	70	0	35	73	51	180	40	69	0
CPCT02020682T	767	420	88	0	38	9	136	36	9	85	79	65	66	40	0
DRUP01030013T	36943	4719	1082	7502	0	1728	764	0	40	16	0	0	0	0	0
CPCT02130059T	87	93	0	0	44	0	141	178	27	37	146	0	35	0	82
WIDE01010296T	151	208	70	12	26	0	38	364	30	458	86	0	221	26	0
CPCT02380044T	26	145	2	38	46	0	82	0	43	116	91	8	342	23	0
CPCT02060117T	14	137	5	0	65	2	66	127	6	50	12	0	8	0	86
CPCT02080220T	48	314	1	15	100	2	123	190	26	73	40	0	10	7	0
CPCT02210056T	66	140	8	14	63	4	142	0	9	36	0	119	9	3	0
CPCT02020734T	67	116	0	9	48	4	245	199	20	23	0	0	0	0	0
CPCT02020716T	22	43	5	0	19	4	82	169	16	22	18	0	10	6	5
CPCT02080226T	23	99	37	6	19	12	122	0	58	11	42	195	96	18	0
DRUP01080014T	16877	1484	803	1970	641	788	273	0	16	0	0	0	0	0	0
DRUP01270003T	84	34	10	10	0	6	46	205	4	15	73	5	61	6	0
CPCT02190044T	17	6	82	14	4	12	122	0	20	67	102	3	28	12	0
CPCT02130131T	54	148	0	28	5	0	70	0	2	0	269	0	0	51	0
CPCT02220054T	125	104	45	0	19	13	111	88	66	4	41	296	25	16	0
CPCT02330075T	228	150	52	2	44	12	104	623	37	62	49	0	53	38	51
CPCT02130134T	15	78	42	8	22	0	189	68	39	80	94	0	13	5	25
CPCT02130148T	0	134	28	1	11	0	92	0	36	16	86	309	36	19	96
CPCT02070381T	0	26	12	16	8	2	101	0	6	43	30	29	10	4	0
DRUP01070053T	49	0	20	0	0	3	145	168	1	64	50	73	0	19	35
DRUP01060025T	27	133	50	17	0	48	279	26	2038	0	46	92	99	69	61
DRUP01100007T	157	173	0	13	16	5	87	442	30	51	47	0	8	34	49
CPCT02380019T	24	128	67	14	16	32	213	0	106	26	158	36	75	36	0
CPCT02020598T	17	56	19	15	13	5	140	2	11	65	49	41	11	0	0
DRUP01070059T	0	0	0	2	102	10	64	0	12	52	43	15	10	39	0
CPCT02080152T	15300	2188	0	2679	373	1011	329	0	1	0	0	0	0	0	0
CPCT02070406T	7	0	59	0	0	37	73	0	0	71	138	95	64	165	0
CPCT02450002T	347	256	0	0	52	11	162	397	57	28	89	0	79	9	0
DRUP01070024T	14	83	23	0	6	5	77	108	30	95	71	0	75	19	0
DRUP01060027T	22	0	53	43	1	0	56	63	482	187	75	40	6	20	12
CPCT02030381T	0	90	26	0	46	3	104	0	102	203	21	61	17	7	20
DRUP01220005T	140	135	42	10	50	4	101	0	36	0	48	186	15	390	0
CPCT02370010T	43	125	49	38	0	23	276	48	2033	0	64	82	86	80	15
CPCT02020623T	211	140	19	2	47	1	82	161	42	0	196	0	13	25	0
CPCT02290023T	113	207	27	0	73	21	79	223	30	180	58	0	24	17	0
DRUP01010022T	40045	3398	1138	6479	280	1811	232	0	0	0	26	0	0	0	0
CPCT02070159T	5	248	1	30	36	10	112	40	28	46	86	0	76	33	0
CPCT02030354T	59	36	21	1	0	8	35	0	37	11	11	91	24	27	3
CPCT02020565T	33	10	21	0	0	9	49	260	31	42	2	0	10	26	0
CPCT02060114T	19	18	31	20	23	2	66	0	16	269	20	10	26	0	0
CPCT02060118T	33	84	3	34	0	0	152	0	111	58	79	20	3	17	47
CPCT02220002T	0	64	1	1	13	2	49	0	9	57	25	49	15	10	66
DRUP01030002T	25	33	31	12	37	4	83	226	34	20	32	0	116	36	0
CPCT02070060T	86	42	31	2	0	2	90	257	286	219	102	63	81	26	74
CPCT02030320T	110	273	0	0	73	0	78	565	24	12	0	0	0	8	0
CPCT02060035T	83	83	4	8	34	0	34	186	26	25	9	0	26	22	0
CPCT02070110T	17	87	18	0	0	2	40	136	43	83	77	0	78	20	0
CPCT02020492T	28	0	0	31	15	2	51	107	92	188	196	12	0	44	0
CPCT02030327T	19	36	28	0	28	0	7	79	13	30	51	13	15	22	93
CPCT02020503T	86	0	9	12	0	5	38	209	91	417	106	78	129	19	61
CPCT02380029T	67816	1445	1901	6710	0	8230	190	0	0	0	0	0	0	0	0
CPCT02020636T	49	61	54	13	41	23	110	0	90	334	83	81	71	24	0
CPCT02130013T	69	55	54	0	0	15	108	0	104	372	0	0	459	5	0
DRUP01110002T	55377	8570	909	9338	3492	4499	1168	0	0	0	0	0	0	143	0
WIDE01010639T	150	135	0	13	42	6	37	167	10	6	24	0	13	23	0
DRUP01010167T	28889	2831	1994	5797	760	2146	267	0	0	0	0	0	0	0	0
WIDE01010570T	192	76	60	32	13	0	47	163	37	0	101	0	259	62	0
