Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP111062	1067	0.998	177.836	16.667%	30.814	6.863%	0.05663	0.998
SP111006	2549	0.999	268.697	10.541%	48.604	4.826%	0.02504	0.999
SP110846	675	0.995	160.279	23.745%	27.535	12.966%	0.08428	0.994
SP111086	2143	0.999	226.1	10.551%	37.54	4.766%	0.02389	0.999
SP111096	1077	0.999	125.878	11.688%	20.216	4.237%	0.04102	0.999
SP111021	2	0.564	3.239	161.95%	1.211	85.631%	1.82328	0.562
SP111058	2336	0.999	239.871	10.268%	40.392	4.561%	0.02404	0.999
SP111092	2507	0.999	263.836	10.524%	48.637	5.159%	0.01944	0.999
SP111076	1898	1.0	177.055	9.329%	30.084	3.252%	0.02211	1.0
SP111098	1275	0.999	143.111	11.224%	24.142	4.631%	0.03292	0.999
SP111039	253	0.982	74.979	29.636%	12.938	20.218%	0.1131	0.978
SP111052	120	0.948	60.336	50.28%	9.661	32.867%	0.3633	0.935
SP111166	2278	1.0	172.57	7.576%	27.115	2.634%	0.01746	1.0
SP111014	270	0.989	74.052	27.427%	12.894	14.941%	0.13893	0.988
SP111066	2370	0.998	342.288	14.443%	73.343	7.399%	0.04196	0.998
SP111094	1717	0.995	313.667	18.268%	58.234	10.12%	0.046	0.995
SP111015	603	0.996	114.371	18.967%	18.341	8.884%	0.07201	0.996
SP110853	1397	0.999	146.723	10.503%	23.793	5.352%	0.03172	0.998
SP111051	841	0.998	161.399	19.191%	29.067	8.59%	0.06476	0.997
SP110855	1538	0.998	217.325	14.13%	38.776	6.931%	0.03035	0.998
SP111004	1586	0.999	226.573	14.286%	38.799	5.437%	0.04065	0.999
SP111078	418	0.997	81.449	19.485%	12.722	7.934%	0.09006	0.997
SP110863	930	0.998	128.955	13.866%	21.719	6.944%	0.04315	0.997
SP111013	844	0.997	151.55	17.956%	28.315	8.271%	0.06115	0.996
SP111042	89	0.947	49.01	55.067%	8.615	32.726%	0.33559	0.938
SP111040	584	0.997	90.959	15.575%	16.386	7.727%	0.05313	0.997
SP111031	3259	1.0	235.407	7.223%	44.024	2.701%	0.01504	1.0
SP23496	1021	0.998	158.328	15.507%	25.384	6.504%	0.04566	0.998
SP111030	542	0.992	129.667	23.924%	22.366	13.95%	0.08418	0.992
SP111019	471	0.982	113.317	24.059%	22.494	18.645%	0.1046	0.979
