Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP123975	2211	0.948	1021.48	46.2%	497.484	33.859%	0.1632	0.946
SP124044	67	0.751	55.513	82.855%	9.509	67.749%	0.6219	0.644
SP123972	413	0.894	225.506	54.602%	42.19	45.593%	0.26928	0.86
SP123850	141	0.758	95.444	67.691%	18.747	69.055%	0.47569	0.638
SP123902	159	0.834	86.63	54.484%	17.8	56.487%	0.38003	0.757
SP123884	219	0.825	136.302	62.238%	24.485	59.09%	0.34209	0.737
SP123964	137	0.76	97.268	70.999%	18.338	68.012%	0.52433	0.646
SP123995	138	0.715	111.091	80.501%	19.836	74.973%	0.61046	0.574
SP123846	176	0.669	145.056	82.418%	26.77	82.301%	0.66547	0.496
SP124003	93	0.775	72.425	77.876%	12.286	66.532%	0.70382	0.674
SP123876	133	0.852	79.364	59.672%	14.591	52.685%	0.44217	0.789
SP123878	91	0.893	46.995	51.643%	8.183	45.96%	0.31726	0.843
SP123842	99	0.82	73.289	74.029%	11.838	58.11%	0.60035	0.742
SP123900	143	0.9	72.11	50.427%	12.827	43.563%	0.25448	0.858
SP123978	65	0.809	46.862	72.095%	7.82	60.513%	0.54253	0.721
SP123897	92	0.811	62.892	68.361%	11.736	58.976%	0.45978	0.738
SP124013	125	0.794	75.078	60.062%	15.509	62.949%	0.5367	0.697
SP124021	89	0.82	58.454	65.679%	10.384	58.882%	0.507	0.735
SP123852	121	0.808	84.077	69.485%	14.139	65.71%	0.48164	0.71
SP123998	170	0.773	111.979	65.87%	22.365	66.181%	0.41299	0.668
SP123967	96	0.822	65.6	68.333%	11.324	57.939%	0.49941	0.743
SP123988	291	0.96	99.655	34.246%	15.679	28.147%	0.1513	0.94
SP123984	103	0.833	59.727	57.987%	11.44	57.561%	0.53095	0.752
SP123858	88	0.611	89.048	101.191%	15.281	85.692%	0.85882	0.435
SP123890	98	0.837	60.895	62.138%	10.977	55.871%	0.47231	0.762
SP123950	141	0.822	94.1	66.738%	15.938	59.439%	0.44961	0.733
SP123886	62	0.736	57.806	93.235%	10.53	67.971%	0.77749	0.66
SP124033	87	0.581	78.862	90.646%	15.361	90.359%	0.84781	0.381
SP123892	180	0.845	104.307	57.948%	19.375	55.607%	0.41232	0.771
SP123840	122	0.795	82.177	67.358%	14.604	65.974%	0.50247	0.687
SP123969	143	0.837	85.821	60.015%	15.282	58.22%	0.44159	0.751
SP123953	117	0.843	76.402	65.301%	12.928	56.422%	0.44347	0.772
SP123955	95	0.828	64.451	67.843%	11.667	56.198%	0.43864	0.762
SP123882	212	0.763	141.552	66.77%	26.935	71.178%	0.47851	0.632
SP123894	198	0.722	150.984	76.255%	27.792	76.264%	0.62177	0.58
SP124017	47	0.773	36.598	77.868%	6.75	64.653%	0.77955	0.691
SP123856	73	0.735	59.674	81.745%	10.45	70.615%	0.66689	0.615
SP123854	117	0.729	87.78	75.026%	16.325	74.281%	0.55407	0.593
SP123888	108	0.743	81.225	75.208%	14.986	70.333%	0.59549	0.621
SP123870	91	0.628	81.645	89.72%	15.389	83.829%	0.87321	0.458
SP123958	64	0.686	57.244	89.444%	9.998	77.136%	0.86808	0.545
SP123844	116	0.853	67.685	58.349%	11.78	54.925%	0.50919	0.776
SP123872	158	0.789	107.976	68.339%	20.081	64.41%	0.46146	0.692
SP123874	115	0.835	74.067	64.406%	13.016	56.379%	0.42185	0.761
SP123836	178	0.682	150.658	84.639%	27.145	80.046%	0.66416	0.526
SP43633	77	0.867	50.024	64.966%	8.38	49.814%	0.50583	0.818
SP36498	689	0.964	190.77	27.688%	39.736	27.297%	0.08809	0.952
SP37516	556	0.969	146.642	26.374%	27.787	24.842%	0.07909	0.956
SP39997	738	0.974	178.27	24.156%	33.876	22.746%	0.06296	0.964
SP35617	671	0.975	173.8	25.902%	32.488	23.255%	0.08091	0.966
SP37636	313	0.948	103.933	33.205%	19.487	31.912%	0.11352	0.923
SP39907	489	0.941	166.291	34.006%	34.324	33.832%	0.12624	0.918
SP40736	849	0.982	188.132	22.159%	32.95	19.417%	0.07319	0.974
SP42154	680	0.971	170.289	25.042%	31.847	23.838%	0.0718	0.958
SP39594	724	0.969	172.199	23.784%	34.651	24.846%	0.07692	0.953
SP41453	574	0.981	122.849	21.402%	22.19	19.42%	0.07139	0.974
SP34452	1302	0.972	289.818	22.259%	62.894	23.816%	0.06533	0.96
SP42829	789	0.978	176.884	22.419%	34.943	21.543%	0.0542	0.971
SP37970	1016	0.972	238.383	23.463%	45.787	23.616%	0.05616	0.958
SP34186	1030	0.987	185.173	17.978%	32.974	16.263%	0.04614	0.981
SP37903	1185	0.976	292.486	24.682%	59.223	23.354%	0.06198	0.97
SP35849	279	0.94	101.898	36.523%	19.292	34.109%	0.13742	0.914
SP36586	344	0.832	191.261	55.599%	62.924	55.462%	0.23547	0.809
SP34431	471	0.955	145.568	30.906%	28.622	29.742%	0.13322	0.936
SP37432	477	0.975	121.278	25.425%	21.159	22.322%	0.07384	0.964
SP35989	402	0.96	120.28	29.92%	21.505	28.021%	0.09328	0.941
SP39102	452	0.97	123.421	27.306%	21.396	24.355%	0.10411	0.955
SP34493	350	0.931	146.265	41.79%	27.323	36.816%	0.15528	0.904
SP36036	422	0.967	116.89	27.699%	21.657	25.605%	0.09764	0.953
SP35951	824	0.972	205.331	24.919%	37.449	23.726%	0.06179	0.957
SP39248	424	0.956	134.861	31.807%	23.75	29.875%	0.11315	0.933
SP34246	765	0.969	198.304	25.922%	37.423	24.704%	0.0791	0.955
SP35412	709	0.979	160.424	22.627%	29.132	20.692%	0.0671	0.969
SP39298	1647	0.974	350.827	21.301%	77.809	23.037%	0.05315	0.964
SP38044	891	0.975	218.711	24.547%	39.063	22.26%	0.07102	0.964
SP38271	786	0.972	202.916	25.816%	35.602	23.423%	0.07252	0.959
SP43201	560	0.969	147.486	26.337%	28.036	24.905%	0.09256	0.955
SP34191	478	0.97	137.382	28.741%	23.747	24.478%	0.09271	0.958
SP40047	1015	0.972	271.529	26.752%	54.192	24.893%	0.07145	0.965
SP39349	577	0.98	129.639	22.468%	23.158	20.209%	0.07177	0.97
SP37369	474	0.956	137.424	28.992%	28.95	29.44%	0.10018	0.939
SP38759	748	0.976	171.051	22.868%	32.337	21.968%	0.0593	0.964
SP36218	319	0.893	143.85	45.094%	27.404	48.003%	0.1926	0.834
SP43510	853	0.966	239.621	28.092%	47.302	26.471%	0.08472	0.954
SP43770	611	0.976	141.26	23.119%	26.545	21.781%	0.05807	0.966
SP43651	1361	0.98	279.465	20.534%	54.855	20.063%	0.04304	0.973
SP106656	1307	0.969	321.454	24.595%	67.095	25.151%	0.06077	0.956
SP97249	1158	0.932	328.192	28.341%	94.354	36.775%	0.08475	0.909
SP106638	1541	0.974	353.001	22.907%	74.616	23.247%	0.05841	0.966
SP97161	1284	0.986	232.153	18.08%	44.321	17.302%	0.03742	0.98
SP43696	1357	0.97	329.976	24.317%	66.521	24.414%	0.06678	0.957
SP97113	828	0.973	205.751	24.849%	38.942	23.379%	0.06098	0.961
SP97124	1653	0.977	350.84	21.224%	73.927	21.865%	0.05081	0.968
SP43808	681	0.977	162.519	23.865%	28.018	21.375%	0.07038	0.966
SP43822	458	0.552	485.983	106.11%	239.762	83.775%	0.79321	0.533
SP43514	649	0.968	189.477	29.195%	34.358	25.559%	0.08298	0.957
SP97258	963	0.969	240.956	25.021%	50.824	25.2%	0.07812	0.959
SP97194	2176	0.99	318.911	14.656%	60.652	14.332%	0.02634	0.985
SP109470	1528	0.985	274.679	17.976%	53.621	17.596%	0.04032	0.979
SP97278	944	0.977	219.102	23.21%	40.011	21.411%	0.05909	0.967
SP109544	1045	0.972	242.997	23.253%	54.909	24.754%	0.05865	0.964
SP97104	504	0.707	358.996	71.229%	81.473	72.182%	0.49048	0.595
SP106577	1504	0.977	318.915	21.204%	61.793	21.348%	0.03783	0.966
SP109457	434	0.667	311.531	71.781%	126.215	74.502%	0.37084	0.63
SP109478	197	0.949	70.596	35.836%	12.495	31.646%	0.18216	0.926
SP43688	900	0.967	233.506	25.945%	46.756	25.555%	0.06779	0.954
SP97243	727	0.976	167.778	23.078%	30.543	21.905%	0.05907	0.964
SP97269	1301	0.974	296.476	22.788%	58.968	22.609%	0.04841	0.964
SP113926	316	0.948	113.847	36.028%	19.502	32.333%	0.1274	0.922
SP106560	647	0.962	178.649	27.612%	35.942	27.36%	0.09298	0.946
SP43792	1293	0.974	312.131	24.14%	60.254	22.927%	0.06279	0.964
SP106602	734	0.969	191.995	26.157%	34.542	24.593%	0.07776	0.954
SP97145	360	0.951	117.842	32.734%	21.812	30.816%	0.15856	0.929
SP43664	1723	0.983	325.325	18.881%	63.518	18.579%	0.03759	0.976
SP43532	1113	0.968	273.256	24.551%	57.701	25.299%	0.06915	0.956
SP102816	710	0.966	189.887	26.745%	35.011	26.276%	0.07881	0.949
SP102795	1493	0.982	303.773	20.346%	61.594	20.04%	0.04695	0.976
SP103197	883	0.983	178.55	20.221%	33.661	18.782%	0.0544	0.977
SP102827	1374	0.972	312.539	22.747%	66.004	23.799%	0.0648	0.96
SP103233	859	0.982	186.238	21.681%	31.88	18.917%	0.05653	0.974
SP103507	824	0.888	367.157	44.558%	91.262	46.832%	0.15623	0.857
SP103100	509	0.974	153.592	30.175%	26.806	24.516%	0.10202	0.968
SP103416	486	0.975	129.4	26.626%	22.286	22.581%	0.08949	0.965
SP103005	458	0.979	121.586	26.547%	20.441	21.516%	0.08406	0.972
SP102759	1302	0.978	280.636	21.554%	53.779	20.749%	0.04237	0.969
SP102741	723	0.971	196.511	27.18%	36.22	24.462%	0.08329	0.959
SP102945	621	0.974	156.593	25.216%	27.642	22.525%	0.06669	0.963
SP103826	603	0.97	164.471	27.275%	32.251	25.271%	0.07926	0.96
SP103706	1046	0.976	220.402	21.071%	46.546	22.098%	0.06739	0.965
SP102897	13474	0.994	2116.194	15.706%	785.403	10.926%	0.02656	0.994
SP102881	517	0.967	140.324	27.142%	25.215	25.635%	0.08654	0.951
SP103715	617	0.969	160.027	25.936%	30.189	24.831%	0.08348	0.954
SP102929	722	0.977	163.805	22.688%	30.246	21.522%	0.07842	0.965
SP103619	218	0.924	88.884	40.772%	18.236	38.411%	0.20792	0.898
SP103844	439	0.957	129.826	29.573%	27.888	29.437%	0.11155	0.943
SP103128	703	0.977	153.7	21.863%	29.099	21.318%	0.05839	0.966
SP103300	1096	0.984	212.792	19.415%	38.21	17.651%	0.04438	0.977
SP103057	936	0.952	318.94	34.075%	60.94	30.922%	0.11756	0.934
SP103340	738	0.976	174.449	23.638%	33.858	22.429%	0.06786	0.967
SP102913	775	0.988	140.209	18.091%	25.803	16.512%	0.05071	0.983
SP102783	1199	0.982	258.362	21.548%	49.313	19.875%	0.05725	0.977
SP103080	1137	0.981	217.216	19.104%	44.281	19.581%	0.05844	0.973
SP103436	517	0.974	126.801	24.526%	23.463	22.797%	0.07239	0.962
SP102804	1030	0.964	328.612	31.904%	61.252	27.551%	0.0871	0.953
SP102957	1295	0.851	741.122	57.229%	172.903	53.07%	0.24709	0.815
SP102873	495	0.974	117.454	23.728%	22.488	22.844%	0.08778	0.962
SP103213	568	0.954	177.803	31.303%	35.318	30.119%	0.10087	0.935
SP103467	194	0.935	74.312	38.305%	13.676	35.549%	0.17015	0.905
SP103261	1598	0.976	366.702	22.948%	76.453	22.819%	0.05158	0.969
SP103156	897	0.973	227.493	25.362%	42.855	23.532%	0.06594	0.962
SP103288	412	0.965	130.17	31.595%	22.091	26.351%	0.09612	0.951
SP103444	564	0.963	168.181	29.819%	33.216	27.692%	0.09488	0.951
SP103685	688	0.963	192.793	28.022%	38.414	27.217%	0.10315	0.948
SP103140	1253	0.969	326.921	26.091%	66.664	25.361%	0.06238	0.959
SP103673	1188	0.982	233.841	19.684%	45.602	19.166%	0.03797	0.975
SP102839	686	0.982	141.196	20.583%	26.441	19.256%	0.07535	0.974
SP103245	891	0.971	215.585	24.196%	43.132	24.132%	0.05704	0.958
SP103037	302	0.945	111.364	36.875%	20.677	32.875%	0.14397	0.922
SP103408	712	0.949	235.928	33.136%	47.992	31.89%	0.11954	0.93
SP103021	681	0.972	163.955	24.076%	33.218	23.908%	0.06291	0.961
SP103679	408	0.945	141.654	34.719%	26.524	32.818%	0.14088	0.919
SP103065	1163	0.971	310.575	26.705%	56.068	24.022%	0.06783	0.959
SP102965	576	0.958	186.499	32.378%	37.846	29.982%	0.11001	0.946
SP103221	1320	0.977	311.312	23.584%	57.084	21.539%	0.06482	0.968
SP103547	810	0.973	201.901	24.926%	40.027	23.773%	0.06821	0.964
SP102973	1217	0.941	385.119	31.645%	91.67	34.519%	0.09742	0.922
SP103515	843	0.977	183.017	21.71%	34.967	21.491%	0.06852	0.966
SP102747	209	0.9	99.196	47.462%	21.442	44.241%	0.21901	0.872
SP103730	716	0.963	214.309	29.931%	41.318	27.511%	0.09231	0.951
SP103535	1385	0.935	474.224	34.24%	110.18	36.103%	0.11138	0.914
SP102718	780	0.98	166.649	21.365%	31.593	20.117%	0.05645	0.973
SP103483	421	0.962	133.734	31.766%	24.427	27.785%	0.10279	0.948
SP103428	1122	0.978	263.874	23.518%	50.3	21.628%	0.05721	0.97
SP102755	1916	0.974	426.238	22.246%	89.847	22.875%	0.06774	0.965
SP103694	1552	0.974	344.141	22.174%	71.94	22.79%	0.05659	0.964
SP103595	551	0.972	141.504	25.681%	24.669	23.462%	0.07352	0.959
SP103396	316	0.958	111.625	35.324%	19.014	28.869%	0.14944	0.942
SP102716	336	0.958	109.892	32.706%	19.799	28.861%	0.11575	0.94
SP102733	458	0.941	153.19	33.448%	29.375	34.822%	0.11327	0.911
SP102989	874	0.981	170.184	19.472%	32.957	19.403%	0.05277	0.972
SP103603	702	0.966	187.504	26.71%	37.951	26.179%	0.08089	0.954
SP102921	585	0.98	136.682	23.364%	23.116	19.912%	0.06261	0.972
SP103742	962	0.981	199.365	20.724%	38.94	20.003%	0.05722	0.974
SP103555	87	0.813	60.989	70.102%	11.843	58.276%	0.54485	0.751
SP103523	417	0.969	109.89	26.353%	20.917	24.725%	0.08699	0.957
SP103575	648	0.953	201.736	31.132%	41.515	30.717%	0.09688	0.935
SP103045	777	0.961	235.646	30.328%	43.478	27.589%	0.08758	0.945
SP103455	992	0.985	187.269	18.878%	33.165	17.41%	0.05197	0.977
SP103856	169	0.911	74.71	44.207%	15.244	41.291%	0.21015	0.88
CPCT02020340T	959	0.978	205.361	21.414%	39.743	21.078%	0.05742	0.967
CPCT02140010T	816	0.988	135.403	16.594%	24.334	15.275%	0.04325	0.983
CPCT02110007T	1145	0.984	209.448	18.292%	39.303	18.029%	0.04678	0.975
CPCT02140015T	796	0.947	225.159	28.286%	48.92	33.086%	0.08085	0.92
CPCT02020376T	513	0.799	286.167	55.783%	75.694	60.316%	0.23076	0.74
CPCT02050051T	751	0.967	194.513	25.901%	37.383	25.681%	0.07098	0.95
CPCT02140017T	1795	0.97	387.286	21.576%	84.731	24.44%	0.04334	0.955
CPCT02040048T	1845	0.986	345.562	18.73%	57.98	16.499%	0.03607	0.979
CPCT02060029T	914	0.766	428.796	46.914%	157.135	64.379%	0.18679	0.709
CPCT02060039T	735	0.983	161.199	21.932%	26.724	18.607%	0.05536	0.975
CPCT02050077T	957	0.946	248.257	25.941%	62.653	32.325%	0.06861	0.923
CPCT02060050T	1258	0.972	254.296	20.214%	56.894	23.645%	0.0394	0.958
CPCT02020866T	636	0.976	157.313	24.735%	26.837	22.008%	0.06974	0.963
CPCT02120177T	794	0.978	172.802	21.763%	32.572	20.872%	0.05374	0.968
CPCT02140095T	1580	0.933	491.441	31.104%	108.795	37.295%	0.16421	0.898
CPCT02120176T	1445	0.897	463.0	32.042%	158.729	44.327%	0.08937	0.87
CPCT02120085T	837	0.871	318.909	38.101%	87.574	49.178%	0.1548	0.82
CPCT02100138T	829	0.802	361.722	43.634%	132.708	59.774%	0.16775	0.755
CPCT02080177T	944	0.79	387.919	41.093%	155.465	61.339%	0.17843	0.741
CPCT02230079T	1336	0.962	300.706	22.508%	73.191	27.176%	0.04922	0.946
CPCT02340107T	1191	0.921	364.146	30.575%	112.593	39.05%	0.08124	0.899
CPCT02120096T	1013	0.948	269.372	26.592%	64.405	31.791%	0.07842	0.925
CPCT02120102T	191	0.943	64.22	33.623%	12.445	33.249%	0.14669	0.917
CPCT02440023T	1355	0.976	300.411	22.171%	56.768	22.043%	0.04605	0.963
CPCT02160060T	878	0.982	182.331	20.767%	32.804	18.995%	0.05303	0.974
CPCT02180055T	527	0.885	238.356	45.229%	50.248	47.047%	0.1613	0.835
CPCT02140104T	449	0.821	231.488	51.556%	65.678	57.735%	0.20274	0.775
CPCT02140105T	1062	0.984	203.35	19.148%	35.598	17.569%	0.04353	0.977
