Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP1086	455	0.971	193.997	42.637%	42.078	38.385%	0.26124	0.972
SP1003	648	0.985	226.399	34.938%	43.818	24.715%	0.18556	0.985
SP1677	632	0.978	198.523	31.412%	34.603	23.389%	0.12335	0.973
SP1305	1826	0.962	690.597	37.82%	155.823	34.947%	0.15839	0.957
SP963	530	0.984	191.196	36.075%	35.642	27.005%	0.18291	0.984
SP1144	389	0.931	194.491	49.998%	45.257	51.181%	0.30178	0.924
SP1132	840	0.972	281.211	33.478%	54.693	23.627%	0.17888	0.967
SP1712	308	0.988	181.257	58.85%	62.197	42.845%	1.0458	0.99
SP1114	578	0.974	207.508	35.901%	40.51	24.389%	0.19092	0.971
SP1431	396	0.988	280.26	70.773%	111.429	61.046%	1.55833	0.992
SP975	1359	0.96	518.265	38.136%	152.511	40.37%	0.18588	0.958
SP1059	1103	0.991	222.363	20.16%	37.011	14.423%	0.07939	0.989
SP1419	779	0.984	349.082	44.812%	81.602	35.144%	0.53002	0.986
SP1009	509	0.965	242.056	47.555%	50.79	36.348%	0.25905	0.963
SP1724	293	0.967	153.566	52.412%	35.199	44.364%	0.4662	0.969
SP96136	1152	0.96	576.793	50.069%	116.776	45.632%	0.26114	0.961
SP967	293	0.989	188.675	64.394%	66.333	49.968%	1.53547	0.992
SP1781	816	0.993	375.489	46.016%	114.133	32.528%	0.57923	0.994
SP1174	1018	0.995	469.674	46.137%	156.971	33.526%	1.12754	0.996
SP953	892	0.982	341.304	38.263%	71.742	29.855%	0.25349	0.982
SP1377	381	0.977	261.167	68.548%	92.334	61.057%	0.83846	0.981
SP1365	758	0.989	208.763	27.541%	38.039	17.393%	0.1089	0.988
SP1491	656	0.984	240.117	36.603%	40.767	23.947%	0.18434	0.983
CPCT02060013T	1670	0.969	698.445	41.823%	134.339	35.932%	0.21408	0.968
CPCT02100026T	573	0.987	173.646	30.305%	33.711	19.723%	0.14449	0.985
CPCT02070020T	1364	0.978	701.687	51.443%	169.809	42.903%	0.43007	0.982
CPCT02030269T	432	0.98	215.054	49.781%	44.727	34.881%	0.30849	0.982
CPCT02010944TIII	719	0.966	349.884	48.663%	68.324	38.85%	0.31062	0.965
CPCT02020867T	1231	0.986	307.414	24.973%	55.875	20.479%	0.08571	0.983
CPCT02070272T	2676	0.976	1260.367	47.099%	347.104	45.824%	0.35234	0.98
CPCT02020648T	864	0.979	354.992	41.087%	60.612	31.061%	0.19896	0.979
CPCT02020362T	1257	0.974	788.061	62.694%	251.209	57.287%	0.53827	0.978
CPCT02440020T	1341	0.987	1008.731	75.222%	427.253	71.021%	2.39588	0.991
CPCT02210077T	1176	0.984	568.58	48.349%	155.016	41.531%	0.4477	0.988
CPCT02070445T	874	0.988	441.962	50.568%	109.946	34.269%	0.93431	0.99
CPCT02020894T	721	0.971	471.326	65.371%	128.213	60.526%	0.79038	0.978
CPCT02020896T	527	0.976	334.623	63.496%	90.845	52.746%	1.33494	0.981
CPCT02140101T	1993	0.973	1030.267	51.694%	212.584	39.492%	0.44984	0.974
CPCT02210040T	1111	0.995	419.209	37.733%	114.49	25.948%	0.86135	0.996
DRUP01010020T	74163	0.998	16379.802	22.086%	5025.07	10.541%	0.82119	0.998
CPCT02020902T	1383	0.968	596.731	43.148%	129.73	40.826%	0.20561	0.969
CPCT02070443T	863	0.98	567.27	65.732%	160.558	56.34%	1.04558	0.986
CPCT02080295T	1647	0.994	693.784	42.124%	199.986	30.749%	0.63347	0.995
CPCT02020916T	967	0.953	457.153	47.275%	80.645	40.78%	0.30338	0.946
CPCT02020915T	560	0.975	472.985	84.462%	172.666	85.688%	3.53928	0.983
CPCT02160036T	566	0.984	227.562	40.205%	44.338	24.282%	0.27343	0.983
CPCT02120184T	1140	0.981	345.597	30.316%	59.744	23.186%	0.11377	0.978
CPCT02050315T	471	0.962	231.628	49.178%	48.03	39.508%	0.24827	0.961
CPCT02120182T	630	0.972	334.515	53.098%	84.926	46.847%	0.46657	0.975
CPCT02020940T	495	0.936	247.784	50.057%	44.454	45.018%	0.27327	0.922
CPCT02010712T	2093	0.988	1311.565	62.664%	483.24	54.1%	3.4392	0.992
CPCT02070294T	601	0.973	233.225	38.806%	41.75	28.137%	0.18434	0.97
CPCT02070299T	1697	0.99	561.386	33.081%	122.208	22.785%	0.23228	0.991
CPCT02050437T	1594	0.983	1108.769	69.559%	409.999	64.385%	2.43301	0.988
CPCT02050436T	1762	0.971	696.975	39.556%	126.811	31.905%	0.30535	0.969
CPCT02020952T	1090	0.987	606.099	55.605%	155.942	41.356%	1.00512	0.99
CPCT02020642TII	3587	0.953	1702.497	47.463%	408.669	48.795%	0.26035	0.954
CPCT02020958T	871	0.946	415.066	47.654%	78.691	42.077%	0.29004	0.938
CPCT02020684T	299	0.937	156.318	52.28%	28.216	36.225%	0.36864	0.924
WIDE01010111T	1319	0.977	484.088	36.701%	98.498	30.491%	0.16781	0.976
CPCT02020958TII	892	0.948	427.142	47.886%	81.316	41.994%	0.30167	0.94
CPCT02020972T	1963	0.987	994.553	50.665%	250.885	34.057%	1.02548	0.988
CPCT02020971T	483	0.97	263.549	54.565%	65.853	48.106%	0.68867	0.974
CPCT02330103T	1070	0.979	562.011	52.524%	133.029	41.468%	0.29755	0.982
WIDE01010148T	1745	0.992	705.862	40.451%	181.853	30.617%	0.73702	0.994
CPCT02070480T	513	0.967	298.165	58.122%	65.727	47.055%	0.36431	0.969
CPCT02360014T	2812	0.983	717.741	25.524%	149.015	20.513%	0.09678	0.98
CPCT02140107T	1778	0.979	593.99	33.408%	118.697	27.83%	0.12621	0.977
CPCT02070485T	1465	0.982	830.104	56.662%	200.622	46.026%	0.43531	0.986
WIDE01010202T	1078	0.985	638.856	59.263%	186.502	50.348%	1.04906	0.989
CPCT02020583TII	1931	0.989	1001.092	51.843%	299.34	39.734%	0.81178	0.992
CPCT02020703T	1132	0.979	357.708	31.6%	58.121	22.385%	0.14803	0.974
CPCT02020973T	998	0.985	369.701	37.044%	78.07	27.583%	0.21243	0.985
CPCT02020940TII	693	0.938	446.703	64.459%	111.159	62.856%	0.38188	0.94
WIDE01010230T	471	0.976	395.753	84.024%	165.332	85.897%	3.81494	0.983
CPCT02320002T	784	0.977	300.722	38.357%	54.617	30.418%	0.1579	0.975
CPCT02050351T	514	0.968	230.403	44.825%	45.547	33.243%	0.2583	0.965
CPCT02020979T	640	0.984	389.814	60.908%	118.3	52.074%	0.48244	0.988
CPCT02080315T	1395	0.976	479.669	34.385%	100.374	31.515%	0.1364	0.976
CPCT02120203T	1296	0.949	711.519	54.901%	152.487	52.174%	0.41795	0.95
DRUP01050023T	793	0.987	237.118	29.901%	41.989	16.697%	0.16303	0.985
CPCT02020983T	584	0.987	353.275	60.492%	102.232	44.808%	0.54527	0.99
CPCT02140034T	672	0.965	215.325	32.042%	37.111	26.654%	0.14845	0.951
WIDE01010280T	740	0.986	494.58	66.835%	177.127	63.024%	2.2227	0.992
CPCT02020984T	658	0.962	297.016	45.139%	56.656	38.056%	0.26252	0.959
CPCT02070154TII	2743	0.944	1283.031	46.775%	297.735	33.822%	0.25945	0.937
CPCT02020986T	66350	0.995	23434.646	35.32%	8943.693	19.048%	1.57034	0.995
CPCT02020988T	1009	0.972	738.19	73.161%	207.125	66.431%	1.3097	0.98
CPCT02050445T	603	0.987	340.532	56.473%	98.15	42.675%	0.58277	0.99
CPCT02070331T	862	0.993	471.113	54.653%	159.252	41.004%	1.97641	0.995
CPCT02020989T	707	0.976	474.161	67.067%	137.704	55.147%	2.19393	0.98
CPCT02050356T	592	0.972	251.034	42.404%	44.534	28.834%	0.2529	0.969
WIDE01010412T	888	0.97	591.874	66.652%	170.246	64.255%	0.58003	0.978
CPCT02140110T	528	0.98	273.48	51.795%	61.401	33.395%	0.31551	0.981
CPCT02020717T	2193	0.985	617.863	28.174%	130.598	21.866%	0.16634	0.984
CPCT02130095T	529	0.981	177.081	33.475%	29.741	23.15%	0.14111	0.977
DRUP01030012T	2427	0.983	1602.815	66.041%	563.672	59.228%	2.32681	0.988
CPCT02070336T	4495	0.982	1367.76	30.428%	305.472	24.28%	0.10024	0.98
CPCT02070332T	716	0.95	297.352	41.53%	70.6	33.394%	0.22044	0.943
CPCT02050371T	789	0.985	297.99	37.768%	56.515	22.949%	0.22458	0.984
CPCT02100178T	1014	0.977	523.42	51.619%	127.602	44.603%	0.29699	0.981
CPCT02020767T	408	0.978	169.483	41.54%	30.168	27.322%	0.2667	0.976
CPCT02140072T	1528	0.981	786.224	51.454%	215.888	43.078%	0.58237	0.983
CPCT02060112T	506	0.981	346.887	68.555%	124.007	57.876%	0.81794	0.985
CPCT02170032T	384	0.978	224.383	58.433%	60.611	46.588%	0.57144	0.981
DRUP01070046T	613	0.983	205.157	33.468%	42.511	23.934%	0.16373	0.982
WIDE01010565T	1628	0.971	597.948	36.729%	129.74	33.029%	0.14578	0.969
CPCT02020787T	750	0.966	294.968	39.329%	55.636	27.326%	0.22587	0.96
CPCT02020778T	1562	0.984	720.437	46.123%	182.83	33.034%	0.28864	0.985
CPCT02050385T	1561	0.975	706.883	45.284%	140.421	36.627%	0.27043	0.976
CPCT02130142T	957	0.984	346.342	36.19%	65.346	26.755%	0.19103	0.984
CPCT02020800T	552	0.982	245.405	44.457%	44.55	27.04%	0.31436	0.982
CPCT02050395T	1018	0.972	500.388	49.154%	106.229	42.486%	0.2896	0.976
DRUP01070048T	822	0.971	295.715	35.975%	50.106	25.267%	0.19755	0.965
CPCT02020817T	539	0.981	283.329	52.566%	73.798	38.225%	0.35665	0.982
CPCT02080263T	558	0.984	216.628	38.822%	39.927	20.478%	0.21658	0.983
CPCT02010944T	745	0.983	227.609	30.552%	37.29	21.097%	0.13696	0.98
CPCT02020832T	978	0.976	503.584	51.491%	123.731	42.642%	0.30761	0.979
CPCT02050351TII	726	0.971	382.965	52.75%	82.809	43.252%	0.32959	0.973
CPCT02120168T	442	0.974	192.646	43.585%	38.047	35.408%	0.24716	0.974
CPCT02440016T	944	0.986	275.131	29.145%	46.99	17.915%	0.14533	0.984
CPCT02010935T	917	0.989	258.326	28.171%	45.43	18.64%	0.11123	0.988
CPCT02010963T	1165	0.985	447.305	38.395%	97.999	29.068%	0.22157	0.986
CPCT02070401T	697	0.977	334.2	47.948%	67.336	32.746%	0.39861	0.977
CPCT02230056T	7320	0.996	2537.664	34.668%	731.764	24.465%	0.23795	0.997
CPCT02040169T	13060	0.999	3104.772	23.773%	974.724	11.333%	0.81188	0.999
CPCT02020859T	487	0.966	185.472	38.085%	32.777	27.532%	0.20747	0.958
CPCT02020633TII	1210	0.975	471.46	38.964%	86.704	30.102%	0.18462	0.973
CPCT02020621TII	1193	0.983	327.128	27.421%	57.094	19.495%	0.11617	0.979
CPCT02020586T	1217	0.985	377.533	31.022%	68.928	21.968%	0.15953	0.983
CPCT02070237T	1654	0.981	1222.033	73.883%	435.071	70.135%	2.06521	0.988
CPCT02080273T	97063	0.998	23888.645	24.611%	7674.182	12.888%	0.96399	0.998
CPCT02070410T	2337	0.99	793.697	33.962%	170.306	27.019%	0.1384	0.992
CPCT02020600T	1700	0.978	853.009	50.177%	209.636	41.716%	0.55751	0.98
CPCT02010963TII	1456	0.956	916.553	62.95%	224.683	58.931%	0.46151	0.962
CPCT02120056T	934	0.995	222.832	23.858%	43.837	13.664%	0.10359	0.995
CPCT02020840T	613	0.978	280.084	45.691%	62.092	35.739%	0.29504	0.979
CPCT02040164T	2387	0.989	949.629	39.783%	267.743	33.646%	0.29368	0.991
CPCT02070244T	1343	0.973	458.721	34.156%	79.292	27.601%	0.14409	0.967
CPCT02020619T	1367	0.99	342.357	25.044%	58.78	15.779%	0.07889	0.989
CPCT02020633T	734	0.98	257.192	35.04%	45.034	24.432%	0.21602	0.977
CPCT02010663T	1143	0.972	436.766	38.212%	87.581	33.273%	0.15931	0.971
CPCT02020614T	1493	0.981	842.125	56.405%	228.338	48.543%	0.60212	0.985
CPCT02290020T	737	0.991	289.18	39.237%	65.328	25.012%	0.21619	0.991
CPCT02020632T	1639	0.981	948.494	57.87%	244.27	42.514%	0.59342	0.984
CPCT02050103T	698	0.981	439.427	62.955%	135.316	51.858%	0.71733	0.985
CPCT02100072T	584	0.983	366.864	62.819%	105.353	48.953%	1.99788	0.986
CPCT02100076T	1472	0.961	471.645	32.041%	92.584	30.923%	0.12946	0.949
CPCT02100077T	464	0.978	207.138	44.642%	48.014	35.762%	0.44416	0.979
CPCT02070154T	1575	0.989	403.298	25.606%	69.892	17.142%	0.08363	0.987
CPCT02330034T	1790	0.942	728.538	40.7%	144.651	35.542%	0.26181	0.926
CPCT02070156T	1122	0.982	818.022	72.907%	285.299	66.713%	2.49805	0.988
CPCT02070162T	728	0.991	292.027	40.114%	69.29	26.443%	0.37499	0.992
CPCT02070172T	617	0.964	212.526	34.445%	39.217	31.282%	0.19128	0.955
CPCT02070188T	1133	0.966	799.209	70.539%	224.851	69.866%	0.56643	0.976
CPCT02270003T	556	0.977	365.848	65.8%	108.06	53.184%	0.93509	0.981
CPCT02160026T	993	0.973	351.477	35.395%	63.461	31.108%	0.19857	0.97
CPCT02070149T	997	0.965	470.413	47.183%	89.48	38.576%	0.24442	0.963
CPCT02080119T	1306	0.977	902.45	69.1%	252.774	58.986%	1.09439	0.983
CPCT02110041T	2231	0.977	1757.939	78.796%	613.357	78.748%	2.99132	0.986
CPCT02050216T	624	0.984	341.5	54.728%	94.521	41.38%	0.57649	0.986
CPCT02070194T	553	0.99	142.971	25.854%	23.532	15.734%	0.13003	0.989
CPCT02330046T	728	0.971	286.345	39.333%	48.204	28.608%	0.25176	0.966
CPCT02070204T	2136	0.984	634.908	29.724%	116.076	23.06%	0.10013	0.982
CPCT02120020T	1478	0.985	675.163	45.681%	165.851	34.785%	0.23589	0.987
CPCT02260007T	388	0.98	194.575	50.148%	42.519	29.809%	0.36839	0.98
CPCT02020583T	2328	0.99	1198.906	51.499%	355.668	39.303%	0.89545	0.992
CPCT02070041T	14321	0.998	2905.838	20.291%	731.85	7.974%	0.85232	0.998
CPCT02070043T	1460	0.991	427.29	29.266%	76.641	19.285%	0.12055	0.99
CPCT02050086T	433	0.978	275.659	63.663%	74.742	52.188%	0.60766	0.982
CPCT02070044T	377	0.982	134.074	35.563%	24.104	21.195%	0.22874	0.98
CPCT02220005T	777	0.958	505.469	65.054%	135.621	60.475%	0.68549	0.963
CPCT02070057T	2161	0.979	1419.503	65.687%	387.834	56.093%	0.94485	0.985
CPCT02330015T	1444	0.985	575.413	39.849%	124.801	27.524%	0.20049	0.985
CPCT02140037T	731	0.985	272.662	37.3%	56.864	27.668%	0.15888	0.985
CPCT02070096T	963	0.965	609.906	63.334%	167.339	61.214%	0.79128	0.972
CPCT02040064T	392	0.97	145.159	37.03%	24.989	28.526%	0.16254	0.964
CPCT02070094T	1149	0.968	552.765	48.108%	125.119	44.365%	0.42699	0.971
CPCT02070102T	665	0.949	434.197	65.293%	96.933	54.873%	0.41619	0.951
CPCT02050124T	1041	0.966	964.272	92.629%	381.712	104.659%	3.01425	0.978
