Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O
SP116257	3	62	5	9	6	11	32	0	18	11	14	13	12	0	0
SP116298	1	5	0	0	1	2	0	0	0	4	0	0	0	0	0
SP116294	0	2	0	0	0	6	1	0	12	8	0	1	1	0	1
SP23439	7	0	15	34	0	75	46	5	24	30	68	10	0	4	2
SP23483	0	0	0	0	0	0	0	0	2	0	0	1	7	0	0
SP116262	2	17	7	0	3	1	0	0	8	25	3	0	0	1	0
SP116228	29	70	14	4	1	79	68	1	51	26	41	14	17	7	0
SP116222	2	0	0	0	2	0	62	1	10	13	2	0	6	0	0
SP23451	1	0	20	15	0	1	16	0	9	23	0	0	18	0	0
SP116247	14	32	0	0	0	6	46	1	7	22	21	0	0	1	1
SP116225	0	0	0	0	5	11	25	1	12	36	4	6	0	0	1
SP116273	10	32	0	7	3	4	0	0	0	37	11	1	0	0	0
SP116221	5	16	2	0	0	6	10	0	6	8	6	17	0	2	0
SP116271	2	6	0	0	0	0	0	0	0	13	4	1	10	0	0
SP23459	2	16	0	0	0	0	31	0	2	11	12	4	6	0	1
SP23479	7	0	7	22	0	2	12	0	8	19	1	1	0	0	0
SP116223	7	6	0	4	0	0	24	0	10	12	9	10	0	0	1
SP116229	28	124	0	59	12	3	0	8	4	65	15	22	11	0	0
SP23477	2	0	0	0	1	8	36	1	3	11	0	2	5	0	0
SP116252	12	5	0	0	2	12	49	0	16	5	20	10	9	0	0
SP116278	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0
SP23431	263	278	149	25	23	7	0	0	10	54	0	0	12	0	0
SP116231	1	52	9	2	0	2	5	1	10	19	3	7	2	0	1
SP116250	2	5	0	0	0	0	0	0	6	4	13	5	1	0	0
SP112815	11	118	30	0	0	20	0	3	38	48	4	9	40	4	27
SP112799	1	25	0	0	0	3	53	0	15	22	14	8	11	4	0
SP112835	2	0	0	0	0	3	89	2	12	63	25	28	0	5	9
SP112955	0	0	0	0	16	4	88	1	10	9	7	22	9	0	41
SP112807	15	53	12	0	0	6	78	2	11	64	6	12	14	0	31
SP112953	22	97	21	15	3	4	0	1	50	17	40	12	13	0	128
SP112911	4	23	0	12	0	3	0	1	26	29	3	10	6	0	39
SP112847	13	43	0	28	0	3	0	0	19	32	18	4	20	0	10
SP112859	11	66	5	16	0	16	109	5	43	64	48	25	0	10	34
SP112919	12	0	0	0	0	0	128	1	5	31	13	0	0	0	14
SP102652	10	32	5	17	8	4	40	3	16	19	21	28	15	4	0
SP112981	4	49	10	0	11	14	17	0	29	58	7	5	3	0	40
SP102620	19	18	0	0	12	12	110	2	23	37	18	16	11	0	26
SP112987	22	97	19	7	12	8	14	1	22	54	15	5	19	1	24
SP112825	22	47	0	0	0	4	23	5	35	40	21	12	28	1	17
SP112967	0	0	0	1	4	0	0	0	0	3	5	3	0	0	4
SP102622	14	57	0	13	0	4	88	0	33	78	47	18	0	11	0
SP112785	9	78	0	0	0	193	136	8	46	124	15	23	16	14	4
SP112793	12	61	28	21	1	5	0	3	34	56	2	18	24	6	0
SP112963	27	53	0	0	11	0	74	0	23	41	16	16	5	0	21
SP112801	22	157	0	0	9	0	99	0	36	68	40	15	9	9	0
SP112997	18	57	0	17	15	13	0	5	62	58	9	8	16	2	22
SP112973	10	190	7	11	11	6	62	3	40	36	26	23	6	0	25
SP112819	38	98	3	0	24	16	76	0	10	45	6	20	5	0	14
SP112941	6	24	19	0	11	17	39	5	16	41	27	15	15	1	5
SP112965	19	89	0	16	1	5	0	1	35	42	19	5	20	1	17
SP112791	23	92	9	5	0	8	35	4	30	29	27	31	20	0	2
SP112949	4	3	0	0	5	4	37	0	5	0	9	3	10	0	6
SP112857	6	47	0	0	3	12	132	3	20	7	24	10	6	0	26
SP112843	14	46	0	0	9	10	115	1	34	61	56	15	0	2	29
SP112915	14	46	0	1	21	10	0	4	21	74	19	39	6	1	15
SP112837	59	47	0	17	8	0	0	6	79	140	30	17	3	2	12
SP112823	9	20	0	11	0	7	53	0	23	24	12	18	0	1	13
SP102633	7	9	1	0	0	1	13	0	15	33	18	6	0	1	14
SP112899	3	8	0	34	0	3	0	5	15	40	8	8	6	9	56
SP112893	0	21	20	14	3	5	59	4	30	11	23	0	5	3	31
SP112895	8	102	0	0	30	11	60	1	8	18	27	4	0	0	17
SP102626	1	8	0	0	0	9	212	0	33	47	17	30	3	0	2
SP112795	16	90	0	21	0	1	97	1	15	31	35	3	0	4	3
SP112927	13	64	15	34	1	12	0	0	13	61	10	2	8	0	38
SP112779	2	120	0	0	18	11	146	3	10	78	9	6	17	2	0
SP112975	17	112	13	38	0	10	0	1	30	47	20	14	36	6	20
SP112867	3	4	0	0	4	13	107	2	21	50	4	15	0	1	36
SP112903	10	17	1	6	0	1	115	0	27	0	22	0	0	0	46
SP112933	11	26	0	6	2	8	46	0	8	27	1	6	0	0	14
SP112869	12	76	10	40	0	7	58	0	20	64	9	13	16	17	32
SP112999	0	9	0	0	7	3	0	0	13	14	10	2	7	1	15
SP112939	8	48	0	12	0	4	0	0	23	34	19	0	9	0	15
SP112921	10	0	7	0	0	12	49	0	31	15	9	7	8	1	31
SP112901	0	21	9	12	20	8	46	4	26	23	11	16	0	0	13
SP112831	0	28	0	0	9	0	59	0	23	36	18	8	0	0	27
SP112891	8	45	0	38	8	2	0	1	31	60	15	24	4	0	15
SP112775	19	91	16	0	0	10	48	3	47	75	43	9	12	0	1
SP112897	7	56	12	13	3	0	50	0	29	30	49	28	18	0	31
SP112885	13	23	0	23	0	6	65	0	2	23	12	6	9	0	24
SP112789	17	77	16	0	0	194	65	8	71	50	101	11	0	3	3
SP102630	31	28	47	24	0	19	107	0	45	68	29	19	11	0	19
SP112971	33	58	18	0	0	16	37	1	17	41	2	67	36	0	14
SP112821	7	113	0	6	0	2	0	3	11	32	14	4	0	0	16
SP112813	0	5	0	0	1	2	21	0	11	24	4	0	16	0	21
SP112961	44	67	0	63	1	106	43	8	16	37	11	34	60	0	34
SP112977	21	10	4	0	0	8	78	1	19	26	20	2	0	9	23
SP112905	24	78	0	7	3	2	42	5	33	47	16	5	0	4	23
SP102647	9	80	0	0	12	17	136	0	43	57	23	24	0	0	10
SP112873	10	58	0	5	11	12	87	1	2	31	37	13	0	0	23
SP112959	0	0	0	2	5	0	0	0	3	1	0	0	0	0	37
SP112931	8	25	0	7	1	9	46	0	14	46	18	13	0	1	19
SP112865	4	74	0	5	50	5	0	0	18	38	31	18	0	4	16
SP113003	10	17	9	0	2	2	39	2	38	42	0	14	2	0	4
SP113001	23	53	0	12	0	14	95	1	5	25	9	1	0	0	29
SP112879	6	18	12	0	0	14	53	2	23	35	19	0	0	0	29
SP112945	11	28	0	0	3	12	143	3	33	40	17	28	11	0	12
SP112935	12	54	5	8	4	10	115	0	30	0	15	1	3	0	4
SP112863	6	148	15	0	3	4	152	4	23	20	18	12	0	0	23
SP112983	27	82	0	0	0	23	123	3	46	48	33	13	0	20	33
SP112809	32	156	23	39	4	13	0	0	19	91	32	10	30	4	10
SP112923	16	58	11	24	0	12	35	0	13	35	21	27	0	5	37
SP112853	15	16	0	10	0	4	103	2	18	19	19	0	0	0	27
SP113005	1	14	0	0	14	11	2	2	5	22	5	3	0	0	18
SP112957	2	31	10	0	0	0	89	1	26	38	12	13	3	4	34
SP112783	36	89	11	0	3	9	24	2	18	41	13	24	18	3	0
SP112943	5	4	0	0	0	5	76	1	6	5	18	14	15	0	6
SP112861	0	8	10	13	14	0	0	1	11	59	1	39	0	11	56
SP112917	32	40	0	0	11	4	75	2	3	47	4	3	27	0	10
SP112787	12	82	7	16	0	13	36	0	26	69	18	4	49	6	35
SP112995	21	60	14	12	5	1	15	1	33	49	19	18	16	1	58
SP112811	19	58	16	11	0	11	43	0	12	29	29	0	48	0	15
SP112797	27	105	0	29	0	9	99	2	26	31	20	26	7	0	1
SP112909	17	75	16	0	17	8	21	1	13	55	6	18	19	8	23
SP112781	21	41	0	0	0	3	62	3	18	51	18	13	7	0	25
SP112991	21	117	0	13	27	5	143	1	34	69	22	43	0	0	3
SP112907	15	1145	24	57	10	5	6	5	58	62	32	0	0	0	22
SP112817	227	95	0	0	150	6	0	0	0	355	0	201	61	0	0
SP112993	11	50	6	1	6	16	75	0	20	48	23	22	0	1	17
SP112827	16	74	1	0	8	9	4	0	28	23	8	27	31	2	7
SP112855	12	0	0	0	5	9	78	0	11	32	3	1	9	1	20
SP112969	6	8	0	0	22	6	55	2	34	42	0	15	3	0	41
SP112883	7	79	0	0	19	4	0	4	22	18	14	12	11	3	32
SP112929	20	102	0	0	13	10	85	0	21	50	46	28	0	3	1
SP112833	6	13	0	16	6	5	0	0	14	26	16	8	14	4	18
SP112777	290	0	0	0	0	0	0	0	14	169	36	0	0	63	30
SP112887	7	0	1	0	0	8	104	0	39	32	6	3	20	0	25
SP112877	0	0	0	0	6	0	0	0	2	0	0	0	0	2	9
SP112871	8	39	16	0	6	2	35	0	20	39	0	10	15	3	19
SP112875	11	59	13	34	8	14	90	5	29	30	21	10	11	5	42
SP112913	4	24	14	0	0	15	23	0	31	22	6	20	0	6	51
SP112849	8	29	0	0	0	8	165	0	24	36	20	5	1	0	6
SP112881	2	30	15	10	0	0	20	0	21	22	19	14	34	1	17
SP112951	0	1	0	4	0	0	0	0	4	0	0	5	0	0	12
SP112845	16	48	7	0	12	4	17	5	21	55	10	27	13	0	6
SP114910	95	351	41	145	0	24	0	0	26	84	27	22	45	7	0
SP114906	43	239	9	119	0	15	0	0	25	57	32	19	42	5	0
SP114921	99	119	0	15	10	69	392	0	214	106	101	31	0	24	0
SP114901	59	275	0	89	15	35	0	32	12	54	142	21	223	18	0
SP114926	48	226	25	33	3	5	67	3	47	30	5	33	20	7	0
SP114974	65	253	35	55	0	16	142	4	42	65	13	38	0	0	1
SP114958	399	134	0	139	1	33	218	0	111	69	45	80	29	0	3
SP114935	42	211	22	2	2	5	116	3	39	21	3	29	14	6	0
SP114900	49	265	0	94	24	30	0	28	12	31	144	22	237	16	0
SP114941	96	248	29	9	0	75	91	3	330	157	66	101	0	0	0
SP114937	77	227	23	0	12	63	186	3	323	125	51	86	0	0	0
SP114945	90	254	20	8	14	66	196	1	327	125	55	84	0	0	0
SP114943	99	254	18	28	16	61	187	6	334	124	53	95	0	0	0
SP114949	18	285	9	35	8	24	152	5	37	42	32	18	9	3	1
SP114960	367	141	0	135	10	34	200	0	115	69	48	83	46	0	2
SP114962	84	336	91	4	7	1433	111	66	381	103	35	48	0	30	0
SP114996	72	154	0	10	11	502	0	20	439	66	9	0	33	25	0
SP114987	72	146	0	22	9	543	0	17	464	63	24	0	0	32	0
SP114966	95	353	54	23	10	1492	128	78	454	76	53	39	59	50	0
SP114903	57	319	0	116	23	15	0	25	35	53	125	43	204	8	0
SP114914	59	315	37	128	0	19	0	0	21	77	27	15	39	12	0
SP114944	81	240	21	0	13	66	172	5	320	130	54	102	0	0	0
SP114930	49	176	16	0	0	30	228	2	114	85	24	26	0	0	0
SP114946	13	305	17	35	9	14	88	6	28	36	20	19	33	10	1
SP114951	16	279	16	47	5	13	28	7	49	42	25	34	36	11	1
SP114953	368	185	0	105	13	39	154	1	121	92	51	106	45	3	0
SP114924	56	62	0	10	9	55	374	0	202	83	75	22	0	9	0
SP114957	382	144	0	132	3	31	176	0	112	75	41	86	32	0	2
SP114986	65	243	14	50	0	16	165	3	48	65	19	37	0	0	2
SP114971	73	264	26	32	0	32	140	3	33	75	20	36	0	0	4
SP114991	67	157	0	16	11	488	0	21	440	74	15	0	13	24	0
SP114992	67	152	0	23	9	553	0	9	461	71	11	0	21	27	0
SP114920	85	364	42	128	0	18	0	0	27	72	40	16	42	10	0
SP114898	54	314	0	113	22	20	0	29	29	15	136	38	199	13	0
SP114932	36	219	37	16	1	6	99	2	44	33	5	30	8	7	0
SP114934	38	212	22	0	0	7	88	3	42	27	2	30	17	6	0
SP114968	101	326	35	37	11	1518	165	91	480	82	62	55	11	67	0
SP114982	70	259	35	25	0	34	127	3	48	66	13	34	0	0	2
SP114973	80	298	30	4	0	27	135	3	37	74	8	32	0	0	2
SP114908	53	259	15	146	0	16	0	0	25	62	32	18	41	5	0
SP114904	89	327	47	141	0	17	0	0	24	72	37	13	46	9	0
SP114918	48	238	28	124	0	15	0	0	26	64	29	15	50	4	0
SP114984	72	231	16	21	0	16	125	1	47	71	10	35	0	0	4
SP114994	65	158	0	9	10	541	0	9	458	52	20	0	11	26	0
SP114978	77	240	31	0	8	21	139	1	58	59	11	36	0	0	2
SP114912	88	340	15	128	0	15	0	0	26	79	26	27	36	7	0
SP114917	89	336	34	155	0	20	0	0	22	67	34	15	41	10	1
SP114980	91	293	25	19	0	41	155	3	49	68	17	36	0	0	2
SP114976	88	300	25	0	0	41	111	2	38	66	11	40	0	0	3
SP114916	63	319	50	127	0	16	0	0	31	71	30	18	41	8	0
SP125579	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
SP111131	28	98	3	43	0	14	11	2	38	54	10	8	2	0	0
SP111126	0	0	12	0	11	8	51	0	58	54	18	18	32	0	0
SP111146	13	41	16	0	2	4	23	3	48	23	20	30	19	0	0
SP111123	9	27	8	0	4	12	68	4	49	56	11	19	0	0	0
SP111127	48	108	15	10	8	17	58	2	10	58	24	7	0	4	0
SP111121	2	5	0	0	0	1	0	1	7	1	3	3	5	0	0
SP111156	2	0	2	0	0	3	117	3	39	34	4	7	0	0	2
SP111122	17	56	0	1	5	12	132	5	23	43	14	1	0	0	0
SP111129	21	74	6	0	6	5	135	4	35	71	13	5	19	1	0
SP111152	24	42	19	0	0	10	79	4	28	34	3	30	10	0	1
SP111154	7	61	0	0	9	12	168	7	49	42	57	23	8	9	1
SP111124	5	34	1	0	6	0	36	3	12	29	10	2	10	0	0
SP111128	11	39	0	0	0	2	51	1	33	22	9	5	0	5	2
SP111125	31	140	46	0	0	4	131	9	46	24	26	20	28	0	0
SP111130	0	21	0	0	0	10	73	3	11	10	0	1	14	0	1
SP106835	8	10	1	1	1	3	9	1	10	16	2	8	3	2	0
SP106834	2	12	0	23	0	7	0	0	19	36	28	9	19	0	0
SP106825	41	64	0	0	0	18	261	0	36	50	55	17	0	4	0
SP106841	3	6	0	4	0	10	0	1	7	30	6	12	0	0	0
SP106827	25	62	0	25	0	7	78	1	25	37	26	38	21	0	0
SP106833	5	25	5	13	0	2	0	1	25	36	23	18	0	4	0
SP106839	14	41	26	13	7	5	90	0	17	47	17	10	8	0	0
SP106840	0	6	21	0	3	1	77	1	8	35	14	3	1	0	0
SP106828	9	20	0	0	0	3	17	0	12	13	21	10	24	1	1
SP106829	33	73	0	4	0	9	97	2	16	52	27	0	0	0	0
SP106836	1	0	1	0	1	0	8	0	3	0	3	0	6	0	0
SP106837	4	18	6	0	3	0	0	0	16	20	5	1	20	2	0
SP80037	17	73	12	22	8	0	0	0	34	8	16	82	34	3	2
SP102690	10	16	0	0	4	6	103	0	25	29	29	0	0	0	6
SP80213	0	1	0	0	2	0	0	0	0	0	1	0	2	0	4
SP79939	0	1	0	0	3	1	0	0	4	1	5	0	0	2	6
SP109649	1	0	0	0	5	0	20	1	18	0	8	6	18	0	5
SP79988	4	0	0	7	0	5	0	0	9	7	21	5	5	1	0
SP80183	4	26	0	0	0	0	70	0	15	19	14	21	15	0	0
SP79971	1	19	5	14	0	11	65	0	9	38	2	11	0	7	6
SP80217	0	0	0	0	3	0	0	0	0	0	0	0	0	0	6
SP79968	7	82	4	16	18	12	187	3	24	19	15	13	0	20	4
SP80160	0	4	0	0	0	2	5	0	0	0	0	1	0	0	4
SP80244	7	3	0	12	0	4	0	2	7	20	4	15	14	1	0
SP79998	0	0	0	1	4	0	0	0	0	0	0	0	0	0	2
SP80216	2	2	12	0	5	9	0	0	17	32	2	0	12	0	2
SP80042	8	6	0	0	0	3	20	5	16	20	9	8	18	5	1
SP79907	14	25	6	0	11	3	55	4	40	66	7	27	4	1	1
SP79958	25	86	0	25	22	13	28	7	28	43	30	13	35	2	0
SP80205	13	50	0	35	13	1	0	0	26	39	20	14	5	6	2
SP80014	0	9	1	2	0	2	7	0	2	8	16	7	11	0	0
CPCT02070032T	171	215	44	125	2	70	103	58	58	43	11	36	0	26	8
CPCT02060045T	30	21	0	92	7	69	136	53	173	41	2	24	70	37	0
CPCT02020310T	102	150	0	161	22	31	213	39	62	68	49	22	23	38	0
CPCT02020323T	11198	1058	648	0	1522	22	0	60	0	70	0	43	0	0	0
CPCT02140007T	33	162	4	44	20	29	158	67	52	40	1	0	24	12	0
CPCT02140011T	82	86	15	113	28	7	53	91	49	65	18	34	46	34	0
CPCT02020348T	110	75	11	135	7	12	0	47	42	61	20	20	28	8	2
CPCT02020357T	106	247	35	233	30	51	0	62	148	155	38	56	55	57	0
CPCT02020351T	31	124	11	58	15	11	0	39	29	26	27	21	142	6	1
CPCT02140020T	246	30	22	82	49	40	148	78	62	78	54	54	32	26	4
CPCT02010399T	20	0	0	0	0	387	435	57	139	125	35	0	0	21	2
CPCT02020370T	55	0	0	0	0	118	528	45	353	134	140	48	0	0	7
CPCT02140023T	35	101	32	0	4	19	108	125	22	26	17	27	30	23	7
CPCT02140022T	8865	2225	1479	1569	218	48	0	294	158	0	77	0	0	183	14
CPCT02020378T	101	256	0	266	6	36	0	81	54	45	29	33	116	11	0
CPCT02010415T	62	188	1	85	6	139	214	120	74	103	29	20	0	14	0
CPCT02070021T	106	396	29	99	9	48	0	66	33	129	59	29	11	27	0
CPCT02070024T	18473	2159	2219	3155	1922	0	0	121	0	0	54	0	0	0	0
CPCT02020380T	162	231	65	1	1	27	83	71	54	57	56	18	42	15	5
CPCT02070023T	81914	13142	17502	3158	10589	0	0	577	0	0	91	0	0	0	0
CPCT02020386T	126	140	0	89	31	597	0	62	194	164	52	0	0	115	0
CPCT02020387T	71437	7223	6618	3487	11555	0	0	0	0	0	0	0	0	0	224
CPCT02020388T	93	158	0	96	19	538	164	129	152	64	38	35	0	94	11
CPCT02040046T	34	293	0	92	10	26	90	66	21	4	55	26	25	20	0
CPCT02070036T	243	163	5	124	48	66	249	62	121	80	67	46	0	34	0
CPCT02070035T	76	139	2	18	11	25	113	26	20	29	8	27	0	10	0
CPCT02020394T	93	228	0	110	0	28	0	24	13	143	49	16	12	19	4
CPCT02140026T	124	284	20	73	9	24	0	54	26	59	16	64	74	27	0
CPCT02140029T	64	190	0	161	57	29	89	51	32	33	12	36	41	12	0
CPCT02140030T	185	222	90	203	21	36	0	53	32	110	39	26	86	25	3
CPCT02020656TII	29	105	36	80	14	38	369	52	155	61	48	37	0	259	11
CPCT02011011T	92	391	1	116	8	55	207	42	128	69	56	52	0	17	5
CPCT02070269T	80	150	14	149	45	26	100	45	33	49	60	47	72	26	0
CPCT02330130T	190	138	4	118	15	39	156	34	22	38	75	72	11	40	0
CPCT02070256T	62	160	13	55	30	418	11	97	69	127	18	49	0	26	3
CPCT02070425T	336	455	73	411	46	18	8	53	38	23	28	49	33	37	0
CPCT02080281T	63	116	0	22	49	11	109	32	34	35	15	24	28	26	0
CPCT02070270T	158	64	0	129	0	3	136	58	46	6	15	43	42	31	1
CPCT02390037T	100	85	12	27	20	30	173	61	13	30	37	44	7	11	10
CPCT02140098T	98	131	0	44	41	1232	0	145	151	215	134	50	364	57	0
CPCT02020888T	22	239	22	0	13	14	232	23	38	27	0	27	23	16	1
CPCT02340055T	31	159	42	26	0	223	156	101	53	62	35	5	0	0	3
CPCT02070430T	148	191	44	178	9	21	146	32	36	98	18	37	26	26	1
CPCT02050418T	146	162	38	98	33	19	0	49	22	10	28	25	57	20	0
CPCT02340108T	47	156	36	41	0	12	0	33	8	87	74	16	44	23	7
CPCT02100137T	41	186	0	26	21	15	201	88	8	22	35	4	37	25	23
CPCT02070433T	39	272	51	130	0	38	167	36	55	37	37	5	0	21	5
CPCT02070264T	232	143	15	202	43	32	137	117	32	97	10	31	53	38	1
CPCT02070420T	1	46	28	37	2	265	36	36	47	57	13	19	19	25	3
DRUP01070028TII	109	172	49	156	10	2	159	64	9	0	3	31	0	341	3
CPCT02080180T	113	229	54	87	46	78	0	114	36	137	62	67	75	34	1
CPCT02070446T	38	157	13	179	15	14	0	30	22	49	14	39	54	44	0
CPCT02020704TII	47679	561	4627	6628	5263	0	0	306	0	527	0	293	0	241	0
CPCT02220031T	247	103	0	80	68	1055	217	209	117	51	73	68	31	92	0
DRUP01070071T	67	223	49	69	25	794	0	118	26	14	50	10	184	334	0
CPCT02140102T	50	90	0	67	11	14	94	37	8	57	31	37	0	20	6
CPCT02070280T	53	113	0	78	9	9	0	85	61	71	15	38	53	21	7
CPCT02100194T	7	102	39	0	3	11	108	16	108	5	35	25	17	14	0
CPCT02070268T	108	282	0	197	30	44	0	91	63	187	62	18	176	30	0
CPCT02011043T	70	141	0	121	10	20	0	46	17	41	20	50	52	27	0
CPCT02070449T	12	83	28	37	18	12	93	35	40	28	26	34	77	22	0
CPCT02340056T	126	184	0	162	32	27	220	117	36	50	18	16	0	17	0
CPCT02070450T	153	259	90	301	13	33	0	38	39	100	54	27	131	35	0
CPCT02220069T	77	380	42	107	45	31	114	118	0	62	89	66	69	89	0
CPCT02070452T	24	72	4	0	8	14	244	32	25	17	23	37	26	7	5
DRUP01070038T	18616	539	1152	1517	863	38	0	225	125	0	83	188	0	145	19
CPCT02150043T	33	57	17	46	0	20	23	30	18	53	16	22	20	16	2
CPCT02090033T	75	68	37	114	1	62	110	96	5	86	28	0	14	112	7
CPCT02070426T	26	58	10	61	13	31	0	56	29	80	26	67	52	28	2
CPCT02150047T	40	83	0	103	14	6	0	28	50	43	34	41	35	32	6
CPCT02070125T	112	176	0	16	42	1089	0	113	177	0	44	58	0	235	0
CPCT02190054T	137	280	0	145	23	114	89	54	54	151	36	47	126	46	0
CPCT02130169T	56	174	17	44	44	1053	0	162	196	138	28	69	195	92	2
CPCT02020918T	69	116	4	128	42	2	29	38	26	95	43	25	46	33	4
CPCT02070459T	57	293	0	94	24	28	19	56	6	68	45	34	106	41	0
CPCT02140055T	40	63	0	17	0	221	40	72	70	71	21	31	0	33	3
DRUP01070028T	123	196	17	90	15	15	91	339	93	13	0	30	0	16	0
CPCT02160061T	112	89	34	56	18	40	415	42	187	26	38	54	0	16	0
CPCT02020656T	42	115	18	38	20	37	442	118	192	57	48	36	0	4	3
CPCT02020931T	37	198	16	79	22	29	104	46	0	53	43	29	32	15	0
CPCT02070106T	73	267	29	80	46	619	0	154	91	162	63	52	0	48	0
CPCT02070289T	38	131	19	13	18	17	20	116	52	44	12	33	23	5	0
CPCT02210043T	56	301	69	104	11	21	0	193	64	94	16	24	37	88	0
CPCT02010753T	349	194	132	115	21	1685	47	217	213	145	115	63	74	58	9
CPCT02020924T	81	225	0	53	15	46	80	27	39	36	21	57	60	27	0
CPCT02070293T	54	50	0	44	23	18	183	90	24	23	36	31	24	23	12
CPCT02020938T	6	128	32	50	30	21	128	41	68	7	66	324	39	23	2
CPCT02200006T	23	60	29	13	11	28	357	33	147	52	82	40	0	0	4
CPCT02020658T	25	63	30	52	6	29	58	55	38	31	40	25	30	14	4
CPCT02070292T	63	207	26	99	0	15	0	183	85	39	25	64	26	27	7
CPCT02070055TII	158	76	10	127	35	1356	121	180	181	48	17	52	20	424	11
CPCT02070466T	17	85	8	0	15	33	243	54	55	41	80	5	38	8	2
CPCT02070454T	32	59	0	55	0	22	0	24	43	53	21	25	14	10	6
CPCT02010762T	34	146	5	28	30	54	26	66	89	99	87	65	116	17	0
CPCT02260016T	98	171	0	203	35	90	160	74	15	72	10	70	0	36	0
CPCT02350020T	703	241	0	293	80	25	164	66	15	49	51	77	48	25	10
CPCT02070295T	61	130	15	53	26	18	185	74	35	74	30	30	28	0	0
