Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP53460	1190	0.995	163.82	13.766%	32.959	10.265%	0.03364	0.994
SP50827	1926	0.998	168.969	8.773%	27.928	5.99%	0.01723	0.998
SP50263	520	0.996	102.882	19.785%	16.235	9.492%	0.06607	0.995
SP50317	530	0.994	88.258	16.652%	15.488	10.878%	0.0611	0.993
SP54113	3873	0.999	258.515	6.675%	42.436	3.957%	0.01044	0.999
SP50406	13	0.566	17.459	134.3%	3.779	82.465%	1.72519	0.497
SP51824	910	0.997	98.983	10.877%	16.619	7.748%	0.02985	0.996
SP55387	266	0.986	58.32	21.925%	12.006	16.861%	0.09203	0.983
SP52779	1608	0.997	165.718	10.306%	29.476	7.547%	0.02138	0.996
SP55235	3234	0.997	284.42	8.795%	59.375	7.141%	0.01785	0.997
SP50713	442	0.991	88.631	20.052%	15.018	14.188%	0.08103	0.988
SP50611	1893	0.999	142.01	7.502%	26.336	5.099%	0.01667	0.998
SP50485	155	0.975	50.281	32.439%	8.676	22.334%	0.19554	0.969
SP51037	231	0.996	51.631	22.351%	8.547	8.883%	0.11365	0.996
SP55142	5828	0.999	333.049	5.715%	55.42	3.926%	0.00889	0.999
SP53387	1303	0.995	155.192	11.91%	29.207	9.594%	0.02619	0.994
SP54745	1100	0.997	133.637	12.149%	21.96	8.324%	0.03087	0.996
SP52284	435	0.996	79.0	18.161%	13.096	8.533%	0.07362	0.996
SP53618	2328	0.999	165.666	7.116%	30.315	5.062%	0.01474	0.998
SP52232	934	0.997	110.861	11.869%	19.682	7.699%	0.03812	0.997
SP50412	119	0.97	46.325	38.929%	7.367	24.991%	0.22457	0.964
SP50321	597	0.992	98.767	16.544%	16.775	12.632%	0.05435	0.989
SP53548	259	0.99	65.245	25.191%	11.591	14.431%	0.13309	0.988
SP55004	21	0.864	18.761	89.338%	3.286	51.319%	0.74281	0.844
SP56079	1503	0.998	144.164	9.592%	26.902	6.481%	0.02187	0.998
SP56168	597	0.995	84.753	14.196%	14.379	10.256%	0.03943	0.993
SP54363	1511	0.997	172.212	11.397%	30.416	7.826%	0.02396	0.996
SP53810	5442	0.999	395.919	7.275%	81.835	5.147%	0.01002	0.999
SP50518	402	0.993	96.382	23.976%	15.382	12.312%	0.07545	0.992
SP56303	804	0.994	140.471	17.472%	21.966	10.963%	0.05333	0.993
SP55711	426	0.994	94.034	22.074%	14.337	11.171%	0.08566	0.993
SP55509	2177	0.999	171.487	7.877%	31.763	5.331%	0.01736	0.998
SP55309	69	0.893	40.352	58.481%	6.223	45.028%	0.44155	0.843
