Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP85623	68	0.886	44.277	65.113%	7.136	47.259%	0.36903	0.85
SP85491	98	0.916	53.787	54.885%	9.31	41.719%	0.30659	0.894
SP87582	63	0.86	40.409	64.141%	6.6	52.015%	0.45211	0.797
SP89090	72	0.897	48.13	66.847%	7.824	44.874%	0.44447	0.87
SP85511	157	0.937	62.005	39.494%	10.548	34.871%	0.1974	0.906
SP85952	55	0.797	45.916	83.484%	8.044	60.462%	0.66528	0.735
SP85840	92	0.927	43.277	47.04%	7.004	37.545%	0.25655	0.896
SP87675	67	0.917	32.868	49.057%	6.346	40.216%	0.33338	0.893
SP85836	155	0.942	63.461	40.943%	10.793	34.045%	0.22872	0.919
SP120767	138	0.945	50.926	36.903%	8.713	32.792%	0.17372	0.918
SP105708	96	0.942	41.252	42.971%	6.571	33.709%	0.29913	0.917
SP85818	2	0.736	3.253	162.65%	1.662	83.1%	1.67826	0.768
SP105922	61	0.895	37.701	61.805%	6.498	45.607%	0.35492	0.867
SP86118	94	0.911	46.346	49.304%	8.453	41.444%	0.29545	0.88
SP86306	159	0.969	64.26	40.415%	10.326	25.276%	0.23123	0.963
SP87099	103	0.933	53.918	52.348%	9.248	37.85%	0.32711	0.919
SP87434	70	0.875	45.649	65.213%	7.774	48.778%	0.5065	0.835
SP85864	24	0.834	23.575	98.229%	4.275	56.134%	0.88721	0.811
SP105807	104	0.895	48.125	46.274%	8.968	45.765%	0.23977	0.842
SP89291	52	0.826	38.396	73.838%	6.556	56.635%	0.55954	0.762
SP88050	42	0.838	36.306	86.443%	6.68	54.909%	0.70648	0.809
SP88593	72	0.867	47.747	66.315%	8.379	49.896%	0.45406	0.826
SP88158	29	0.816	24.493	84.459%	4.336	58.467%	0.65769	0.772
SP87534	185	0.967	72.193	39.023%	11.133	25.374%	0.22027	0.958
SP88776	103	0.91	49.866	48.414%	8.792	41.4%	0.27493	0.873
SP85725	84	0.898	51.745	61.601%	8.81	44.611%	0.37659	0.868
SP86660	162	0.966	62.606	38.646%	9.601	26.878%	0.18196	0.956
SP87903	48	0.84	34.484	71.842%	5.952	54.334%	0.61878	0.785
SP88098	121	0.925	67.23	55.562%	11.579	38.279%	0.33342	0.907
SP85487	241	0.985	70.511	29.258%	11.404	17.357%	0.13914	0.982
SP105759	60	0.876	37.006	61.677%	6.063	48.235%	0.43476	0.825
SP86775	20	0.617	25.723	128.615%	4.453	78.719%	1.32784	0.521
SP88322	93	0.928	46.904	50.434%	8.143	37.442%	0.27705	0.907
SP85582	87	0.917	46.537	53.491%	7.275	39.867%	0.32602	0.884
SP87446	201	0.978	65.256	32.466%	9.995	21.392%	0.14877	0.971
SP87337	40	0.75	35.15	87.875%	5.938	66.389%	0.78887	0.652
SP86929	157	0.97	58.749	37.42%	8.922	24.511%	0.1923	0.962
SP86130	73	0.887	44.79	61.356%	7.586	46.253%	0.44701	0.849
SP86425	136	0.912	68.2	50.147%	12.452	41.053%	0.2652	0.883
SP85495	29	0.85	23.265	80.224%	4.392	52.873%	0.6421	0.821
SP85787	41	0.842	31.825	77.622%	6.658	54.544%	0.59031	0.816
SP86836	16	0.754	22.777	142.356%	7.712	74.906%	1.50613	0.765
SP89245	32	0.822	25.282	79.006%	4.181	56.896%	0.63123	0.762
SP86989	151	0.949	58.501	38.742%	9.871	32.043%	0.16714	0.93
SP88757	59	0.805	42.031	71.239%	7.074	60.437%	0.49796	0.71
SP85733	99	0.915	48.464	48.954%	7.982	40.264%	0.28784	0.877
SP85737	25	0.682	26.41	105.64%	4.797	73.154%	0.91336	0.593
SP85647	67	0.919	36.693	54.766%	5.941	39.784%	0.34362	0.892
CPCT02011098T	188	0.963	85.289	45.366%	13.927	29.828%	0.2572	0.956
WIDE01010618T	1016	1.0	64.121	6.311%	12.35	2.492%	0.00893	1.0
WIDE01010310T	757	0.993	157.657	20.827%	31.683	11.977%	0.08087	0.992
CPCT02080230T	389	0.992	109.092	28.044%	17.456	13.374%	0.13397	0.991
CPCT02010914T	230	0.982	83.462	36.288%	13.678	19.926%	0.21445	0.979
DRUP01010057T	701	0.993	143.822	20.517%	21.086	11.831%	0.05371	0.991
CPCT02010635T	749	0.998	101.87	13.601%	19.044	8.474%	0.02926	0.997
WIDE01010556T	3926	1.0	189.298	4.822%	51.074	3.116%	0.00412	0.999
WIDE01010540T	511	0.994	114.121	22.333%	18.494	11.006%	0.07457	0.993
