Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP97749	363	0.991	72.959	20.099%	12.441	13.588%	0.07552	0.989
SP49235	427	0.993	82.904	19.415%	14.362	12.269%	0.05819	0.992
SP50177	501	0.994	87.603	17.486%	13.431	10.973%	0.05366	0.993
SP97775	1006	0.99	173.514	17.248%	34.047	14.024%	0.04872	0.988
SP97685	501	0.993	80.7	16.108%	13.916	11.509%	0.06153	0.992
SP97747	585	0.992	104.894	17.931%	17.503	12.408%	0.05394	0.991
SP97771	676	0.995	104.051	15.392%	16.48	10.418%	0.04703	0.993
SP97681	695	0.994	99.999	14.388%	16.551	10.748%	0.04048	0.992
SP98082	641	0.994	103.158	16.093%	18.207	10.647%	0.05466	0.993
SP49334	484	0.994	88.761	18.339%	13.968	10.872%	0.06511	0.993
SP49124	1280	0.998	121.381	9.483%	20.204	6.074%	0.02035	0.998
SP115501	580	0.999	82.071	14.15%	12.486	4.491%	0.06064	0.999
SP98305	1161	0.999	115.972	9.989%	17.787	3.957%	0.02463	0.999
SP49247	903	0.997	117.888	13.055%	19.115	7.469%	0.03658	0.997
SP49328	568	0.994	103.292	18.185%	16.853	10.558%	0.06093	0.993
SP98092	551	0.995	81.315	14.758%	13.2	9.51%	0.06096	0.994
SP120755	139	0.966	44.952	32.34%	8.268	26.398%	0.15373	0.957
SP49417	674	0.994	116.515	17.287%	19.532	10.982%	0.05704	0.993
SP49175	642	0.999	83.749	13.045%	13.55	4.369%	0.049	0.999
SP49223	285	0.994	67.559	23.705%	10.933	11.099%	0.0996	0.993
SP49187	417	0.991	81.638	19.577%	13.253	13.421%	0.07854	0.989
SP49157	710	0.995	104.651	14.74%	17.746	10.159%	0.04883	0.994
SP49379	651	0.997	105.052	16.137%	18.439	7.803%	0.04666	0.997
SP49541	834	0.997	111.683	13.391%	18.064	7.997%	0.03948	0.996
SP98164	882	0.996	123.75	14.031%	20.975	9.513%	0.03925	0.995
SP49481	182	0.972	53.179	29.219%	9.402	23.729%	0.1485	0.962
SP98078	785	0.992	121.762	15.511%	20.306	12.405%	0.04255	0.989
SP106677	498	0.994	100.967	20.274%	16.337	11.663%	0.07511	0.993
SP106743	267	0.983	77.581	29.057%	12.967	18.358%	0.13048	0.979
SP98359	702	0.999	68.534	9.763%	10.801	4.546%	0.03348	0.999
SP98192	442	1.0	49.861	11.281%	8.274	3.099%	0.04872	1.0
SP98053	761	0.996	119.639	15.721%	19.802	9.223%	0.0442	0.995
SP106631	425	0.993	66.921	15.746%	10.778	11.443%	0.06006	0.991
SP49551	482	0.995	82.213	17.057%	14.134	10.055%	0.06098	0.994
SP49651	798	0.996	104.605	13.108%	20.092	9.149%	0.03756	0.995
SP98265	848	0.998	105.465	12.437%	17.16	6.449%	0.03928	0.998
SP98297	754	0.996	99.292	13.169%	16.364	9.476%	0.04112	0.994
SP98060	90	0.921	44.186	49.096%	7.729	38.938%	0.33654	0.894
SP98289	758	0.989	161.546	21.312%	27.851	15.168%	0.05748	0.986
SP115498	922	0.998	121.146	13.139%	17.785	6.529%	0.04713	0.998
SP98096	735	0.998	99.481	13.535%	15.478	6.965%	0.04348	0.997
SP49114	1096	0.995	140.196	12.792%	22.798	9.98%	0.03529	0.993
SP98090	1879	1.0	135.903	7.233%	22.676	2.838%	0.01628	1.0
SP49286	603	0.991	118.883	19.715%	19.152	13.429%	0.06059	0.989
SP49469	682	0.996	113.357	16.621%	18.35	9.065%	0.04589	0.995
SP49205	370	0.996	69.464	18.774%	10.964	8.665%	0.08116	0.996
