Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP97749	363	0.989	71.305	19.643%	13.809	15.082%	0.07331	0.986
SP49235	427	0.991	84.719	19.841%	15.716	13.426%	0.0659	0.989
SP50177	501	0.993	92.876	18.538%	14.957	12.22%	0.05255	0.991
SP97775	1006	0.987	197.052	19.588%	39.352	16.209%	0.05409	0.983
SP97685	501	0.99	95.63	19.088%	17.014	14.072%	0.06512	0.987
SP97747	585	0.992	107.278	18.338%	18.155	12.871%	0.05378	0.99
SP97771	676	0.994	107.163	15.853%	17.039	10.772%	0.04745	0.993
SP97681	695	0.991	120.407	17.325%	21.235	13.789%	0.04177	0.988
SP98082	641	0.992	131.15	20.46%	22.566	13.196%	0.06299	0.99
SP49334	484	0.992	94.668	19.56%	15.894	12.371%	0.06761	0.991
SP49124	1280	0.998	131.696	10.289%	21.394	6.432%	0.01973	0.998
SP115501	580	0.999	90.839	15.662%	14.714	5.292%	0.06609	0.999
SP98305	1161	0.999	107.849	9.289%	16.564	3.685%	0.02446	0.999
SP49247	903	0.997	113.397	12.558%	18.467	7.216%	0.03566	0.997
SP49328	568	0.992	119.739	21.081%	20.733	12.989%	0.06845	0.99
SP98092	551	0.994	93.975	17.055%	15.448	11.129%	0.06519	0.992
SP120755	139	0.953	50.099	36.042%	9.797	31.279%	0.16354	0.94
SP49417	674	0.993	125.672	18.646%	20.464	11.506%	0.058	0.992
SP49175	642	0.999	90.045	14.026%	14.874	4.796%	0.05341	0.999
SP49223	285	0.993	70.892	24.874%	11.826	12.006%	0.10468	0.992
SP49187	417	0.99	86.507	20.745%	13.879	14.055%	0.07942	0.988
SP49157	710	0.994	109.696	15.45%	18.623	10.661%	0.04907	0.993
SP49379	651	0.995	126.621	19.45%	23.588	9.982%	0.06062	0.995
SP49541	834	0.996	118.567	14.217%	19.149	8.477%	0.04136	0.996
SP98164	882	0.995	127.15	14.416%	21.927	9.945%	0.03929	0.994
SP49481	182	0.956	62.222	34.188%	11.724	29.589%	0.16668	0.94
SP98078	785	0.992	120.257	15.319%	20.56	12.56%	0.0413	0.989
SP106677	498	0.994	97.097	19.497%	15.599	11.136%	0.06855	0.994
SP106743	267	0.98	84.621	31.693%	14.146	20.028%	0.13998	0.976
SP98359	702	0.999	77.788	11.081%	12.103	5.094%	0.0363	0.999
SP98192	442	0.999	52.365	11.847%	9.45	3.539%	0.05114	0.999
SP98053	761	0.995	122.196	16.057%	21.133	9.843%	0.04474	0.994
SP106631	425	0.987	82.744	19.469%	15.451	16.405%	0.06882	0.982
SP49551	482	0.993	94.768	19.661%	16.265	11.571%	0.06881	0.992
SP49651	798	0.995	111.432	13.964%	21.195	9.652%	0.0429	0.994
SP98265	848	0.998	117.228	13.824%	18.675	7.018%	0.04131	0.997
SP98297	754	0.995	111.386	14.773%	18.145	10.507%	0.04312	0.993
SP98060	90	0.905	48.413	53.792%	8.476	42.701%	0.35486	0.871
SP98289	758	0.986	164.957	21.762%	30.812	16.78%	0.06303	0.982
SP115498	922	0.997	146.188	15.856%	22.106	8.116%	0.05447	0.996
SP98096	735	0.997	104.334	14.195%	16.323	7.345%	0.04379	0.997
SP49114	1096	0.993	167.131	15.249%	27.696	12.124%	0.03905	0.99
SP98090	1879	1.0	151.795	8.078%	27.716	3.468%	0.01748	1.0
SP49286	603	0.99	121.272	20.111%	20.432	14.326%	0.06292	0.987
SP49469	682	0.996	119.757	17.56%	19.119	9.445%	0.04642	0.995
SP49205	370	0.996	69.29	18.727%	11.227	8.873%	0.08201	0.996
SP98327	610	0.989	127.199	20.852%	22.715	15.301%	0.05981	0.986
SP49449	395	0.999	70.691	17.896%	11.875	5.239%	0.08628	0.999
SP49391	332	0.984	91.24	27.482%	15.558	18.779%	0.11718	0.981
SP49531	1095	0.998	146.4	13.37%	26.605	6.94%	0.03733	0.997
SP49322	633	0.998	102.738	16.23%	19.938	7.383%	0.05148	0.998
