Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP1086	455	0.99	99.652	21.902%	15.182	13.849%	0.08059	0.988
SP1003	648	0.995	108.191	16.696%	17.489	9.864%	0.0495	0.995
SP1677	632	0.994	104.485	16.532%	17.039	11.517%	0.04056	0.992
SP1305	1826	0.997	210.42	11.524%	36.131	8.103%	0.02263	0.996
SP963	530	0.995	86.15	16.255%	13.179	9.985%	0.05612	0.994
SP1144	389	0.973	108.805	27.97%	20.811	23.535%	0.09552	0.965
SP1132	840	0.975	220.952	26.304%	53.321	23.035%	0.07233	0.97
SP1712	308	0.998	62.955	20.44%	9.598	6.612%	0.1097	0.998
SP1114	578	0.997	77.911	13.479%	12.34	7.429%	0.04437	0.997
SP1431	396	0.999	60.214	15.206%	9.681	5.304%	0.06734	0.999
SP975	1359	0.994	214.215	15.763%	44.053	11.661%	0.03761	0.992
SP1059	1103	0.995	156.791	14.215%	26.488	10.322%	0.04684	0.994
SP1419	779	0.998	107.625	13.816%	16.562	7.133%	0.04762	0.997
SP1009	509	0.994	94.901	18.645%	16.008	11.456%	0.07311	0.993
SP1724	293	0.991	66.805	22.8%	10.82	13.637%	0.0848	0.989
SP96136	1152	0.995	165.14	14.335%	26.673	10.423%	0.03861	0.993
SP967	293	0.998	59.276	20.231%	8.712	6.563%	0.11779	0.998
SP1781	816	0.999	104.485	12.805%	18.375	5.237%	0.04326	0.999
SP1174	1018	1.0	114.948	11.292%	20.053	4.283%	0.03618	1.0
SP953	892	0.996	137.05	15.364%	20.935	8.712%	0.04304	0.995
SP1377	381	0.997	72.755	19.096%	10.749	7.108%	0.07446	0.997
SP1365	758	0.997	87.163	11.499%	15.793	7.221%	0.02987	0.997
SP1491	656	0.991	127.634	19.456%	22.69	13.328%	0.06742	0.989
CPCT02060013T	1670	0.997	171.527	10.271%	27.876	7.456%	0.02075	0.996
CPCT02100026T	573	0.994	112.059	19.557%	18.65	10.912%	0.07287	0.994
CPCT02070020T	1364	0.998	143.631	10.53%	22.081	5.579%	0.02443	0.998
CPCT02030269T	432	0.994	93.276	21.592%	13.881	10.825%	0.0845	0.993
CPCT02010944TIII	719	0.993	126.256	17.56%	21.383	12.159%	0.04874	0.991
CPCT02020867T	1231	0.994	156.832	12.74%	29.226	10.712%	0.02232	0.993
CPCT02070272T	2676	0.999	216.393	8.086%	35.312	4.662%	0.01394	0.999
CPCT02020648T	864	0.995	112.961	13.074%	19.343	9.912%	0.03428	0.994
CPCT02020362T	1257	0.998	144.457	11.492%	28.495	6.498%	0.03195	0.998
CPCT02440020T	1341	1.0	125.562	9.363%	18.736	3.114%	0.02152	0.999
CPCT02210077T	1176	0.999	111.48	9.48%	18.028	4.83%	0.03378	0.999
CPCT02070445T	874	0.999	114.478	13.098%	17.681	5.511%	0.0432	0.998
CPCT02020894T	721	0.997	102.603	14.231%	16.012	7.559%	0.04431	0.997
CPCT02020896T	527	0.997	91.384	17.34%	13.54	7.862%	0.06973	0.997
