Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP111062	1067	0.999	125.912	11.801%	18.682	4.161%	0.0388	0.999
SP111006	2549	1.0	193.374	7.586%	30.601	3.038%	0.0162	1.0
SP110846	675	0.996	119.842	17.754%	18.291	8.613%	0.0702	0.996
SP111086	2143	1.0	172.212	8.036%	25.49	3.236%	0.01824	1.0
SP111096	1077	0.999	108.98	10.119%	17.052	3.574%	0.03671	0.999
SP111021	2	0.661	2.938	146.9%	1.123	79.408%	1.55864	0.659
SP111058	2336	1.0	167.889	7.187%	26.796	3.026%	0.01703	1.0
SP111092	2507	0.999	210.627	8.402%	33.021	3.502%	0.01892	0.999
SP111076	1898	1.0	167.478	8.824%	24.297	2.626%	0.0231	1.0
SP111098	1275	0.999	129.069	10.123%	22.431	4.303%	0.03171	0.999
SP111039	253	0.986	65.439	25.865%	10.713	16.741%	0.10992	0.983
SP111052	120	0.961	52.049	43.374%	8.11	27.591%	0.32628	0.951
SP111166	2278	1.0	195.125	8.566%	33.166	3.222%	0.01741	1.0
SP111014	270	0.993	59.366	21.987%	10.362	12.007%	0.11999	0.993
SP111066	2370	0.999	226.121	9.541%	40.2	4.055%	0.02298	0.999
SP111094	1717	0.996	287.707	16.756%	55.794	9.696%	0.04286	0.995
SP111015	603	0.997	101.164	16.777%	16.049	7.773%	0.07093	0.997
SP110853	1397	0.999	134.669	9.64%	20.825	4.684%	0.02295	0.999
SP111051	841	0.999	117.141	13.929%	19.365	5.723%	0.04983	0.999
SP110855	1538	0.999	154.056	10.017%	24.954	4.46%	0.02278	0.999
SP111004	1586	1.0	140.485	8.858%	22.269	3.121%	0.02809	0.999
SP111078	418	0.997	74.739	17.88%	12.161	7.584%	0.08406	0.997
SP110863	930	0.999	117.35	12.618%	18.522	5.922%	0.03529	0.998
SP111013	844	0.998	159.536	18.902%	28.065	8.198%	0.06329	0.998
SP111042	89	0.969	41.545	46.68%	6.604	25.087%	0.29173	0.965
SP111040	584	0.998	80.594	13.8%	13.831	6.522%	0.04668	0.998
SP111031	3259	1.0	234.446	7.194%	44.791	2.748%	0.01368	1.0
SP23496	1021	0.998	141.054	13.815%	21.613	5.538%	0.0432	0.998
SP111030	542	0.996	100.417	18.527%	14.979	9.343%	0.05783	0.995
SP111019	471	0.985	114.72	24.357%	20.568	17.048%	0.09721	0.982
SP111026	1552	0.999	153.018	9.859%	25.076	4.18%	0.02295	0.999
SP110860	1915	1.0	143.945	7.517%	23.263	2.843%	0.01773	1.0
SP110851	1598	1.0	143.1	8.955%	21.475	3.192%	0.02204	1.0
SP111059	1415	0.999	120.432	8.511%	18.706	3.41%	0.0224	0.999
SP111170	2302	0.999	224.44	9.75%	40.055	4.036%	0.02416	0.999
SP111054	1564	0.998	197.472	12.626%	37.876	6.056%	0.03653	0.998
SP111033	1869	1.0	139.107	7.443%	21.514	2.352%	0.02053	1.0
SP111113	3007	0.999	270.203	8.986%	50.727	3.942%	0.01645	0.999
SP110865	3052	0.999	288.132	9.441%	48.839	5.168%	0.01819	0.998
SP111061	1157	0.999	127.725	11.039%	18.748	4.015%	0.03504	0.999
SP111101	2163	0.999	198.791	9.191%	41.766	3.998%	0.02336	0.999
SP110859	1359	0.999	154.863	11.395%	24.472	4.129%	0.03018	0.999
SP111168	524	0.997	91.992	17.556%	14.404	8.467%	0.05536	0.996
SP111067	737	0.998	111.844	15.176%	17.461	5.962%	0.05425	0.998
SP111036	1269	1.0	122.877	9.683%	20.665	3.387%	0.02851	1.0
SP111116	2198	1.0	188.786	8.589%	32.601	3.115%	0.02109	1.0
SP111099	1474	0.999	149.258	10.126%	25.94	4.539%	0.02606	0.999
SP23502	2274	0.999	179.906	7.911%	31.076	3.705%	0.01829	0.999
SP111069	1868	0.999	187.553	10.04%	31.069	3.849%	0.02741	0.999
SP111043	2592	0.999	266.763	10.292%	44.291	4.309%	0.02765	0.999
SP111024	1669	0.999	140.358	8.41%	23.261	3.178%	0.02155	0.999
SP111011	1422	0.998	200.912	14.129%	34.728	7.167%	0.03453	0.998
SP111082	1827	0.999	171.331	9.378%	27.627	3.621%	0.02689	0.999
SP111074	1065	0.999	101.28	9.51%	14.08	3.735%	0.03081	0.999
SP110845	1167	0.999	115.516	9.899%	17.897	3.936%	0.0313	0.999
SP110857	1129	1.0	111.096	9.84%	16.936	3.271%	0.03575	1.0
SP111017	1610	0.999	156.508	9.721%	23.729	3.335%	0.02796	0.999
SP111080	344	0.993	78.93	22.945%	13.515	11.902%	0.10622	0.992
SP23506	617	0.997	109.252	17.707%	17.756	8.017%	0.0478	0.997
SP111075	1291	0.999	142.047	11.003%	21.386	4.095%	0.03223	0.999
SP111112	1264	0.999	131.943	10.439%	20.275	3.817%	0.02941	0.999
SP111001	2639	0.999	294.387	11.155%	48.325	4.549%	0.02492	0.999
SP111027	279	0.991	73.648	26.397%	11.697	13.641%	0.13547	0.99
SP111117	1970	1.0	162.901	8.269%	27.262	2.872%	0.02068	1.0
SP110842	2105	1.0	218.804	10.394%	35.075	3.815%	0.0234	1.0
SP111173	2200	1.0	181.307	8.241%	30.798	3.278%	0.02121	1.0
SP111008	1517	0.999	206.149	13.589%	35.83	5.248%	0.03991	0.999
