Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP77443	718	0.998	123.717	17.231%	19.837	5.738%	0.07034	0.998
SP72118	663	0.999	89.601	13.514%	15.396	4.764%	0.05948	0.999
SP76891	547	0.998	101.634	18.58%	15.476	6.014%	0.0853	0.998
SP125732	7743	0.998	1623.863	20.972%	468.569	9.141%	0.07875	0.998
SP125716	764	0.999	113.687	14.88%	16.638	5.102%	0.05225	0.999
SP125746	47457	1.0	2969.646	6.258%	644.096	2.101%	0.01835	1.0
SP125797	740	0.999	107.206	14.487%	17.539	5.37%	0.05192	0.999
SP76057	573	0.999	95.365	16.643%	14.913	5.309%	0.06296	0.999
SP69565	1488	0.998	172.493	11.592%	31.99	6.479%	0.03005	0.998
SP75202	372	0.997	72.991	19.621%	12.052	8.434%	0.08209	0.997
SP110736	533	0.998	91.413	17.151%	14.863	5.89%	0.0858	0.998
SP107774	542	0.999	75.184	13.872%	11.797	3.521%	0.05596	0.999
SP110779	628	0.997	126.753	20.184%	19.678	7.705%	0.08942	0.997
SP107805	532	0.998	99.167	18.64%	15.354	7.15%	0.06539	0.998
SP110789	1169	0.996	143.174	12.248%	27.279	8.592%	0.03286	0.996
SP71846	631	0.998	96.382	15.274%	16.412	6.432%	0.06294	0.998
SP70122	623	0.999	68.885	11.057%	10.829	3.318%	0.04859	0.999
SP71404	1281	0.999	129.9	10.141%	22.726	3.66%	0.04006	0.999
SP76955	537	0.999	77.29	14.393%	13.411	4.287%	0.07049	0.999
SP107781	320	0.993	75.783	23.682%	12.298	12.082%	0.12114	0.992
SP70202	859	0.996	118.33	13.775%	21.561	8.601%	0.04035	0.996
SP70677	210	0.988	57.81	27.529%	9.693	15.737%	0.15477	0.986
SP70082	216	0.992	63.535	29.414%	10.423	13.481%	0.14824	0.991
SP70288	835	0.999	113.978	13.65%	18.646	4.531%	0.05582	0.999
SP70266	401	0.996	92.874	23.161%	16.145	9.815%	0.09793	0.996
SP107956	843	0.999	136.862	16.235%	22.658	5.716%	0.06982	0.998
SP70956	380	0.998	65.046	17.117%	10.997	7.214%	0.06305	0.998
SP108017	289	0.996	66.532	23.021%	10.896	9.597%	0.12718	0.995
SP71536	359	0.997	69.255	19.291%	12.061	7.682%	0.09659	0.997
SP70756	463	0.997	81.002	17.495%	13.31	7.216%	0.07261	0.997
SP76675	1370	0.998	165.458	12.077%	29.649	6.129%	0.03181	0.998
SP71480	569	0.999	94.621	16.629%	15.346	5.278%	0.082	0.999
SP70313	391	0.997	65.23	16.683%	10.991	8.241%	0.07377	0.996
SP73319	368	0.998	71.71	19.486%	11.44	6.715%	0.10722	0.998
SP107813	633	0.999	77.286	12.209%	12.826	4.39%	0.04591	0.999
SP77339	484	0.999	70.726	14.613%	12.569	5.122%	0.05737	0.999
SP76017	389	0.996	89.073	22.898%	13.642	9.199%	0.11703	0.996
SP76915	487	0.992	104.346	21.426%	19.686	12.515%	0.09757	0.991
SP71974	2089	0.999	205.389	9.832%	38.228	4.948%	0.02207	0.999
SP70178	816	0.999	106.488	13.05%	17.026	4.32%	0.04244	0.999
SP107920	523	0.998	86.149	16.472%	13.745	6.07%	0.0744	0.998
SP110798	417	0.999	59.385	14.241%	9.646	4.739%	0.07567	0.999
SP107952	633	0.998	113.745	17.969%	18.149	6.604%	0.06762	0.998
SP70465	412	0.997	79.482	19.292%	12.45	8.14%	0.07567	0.996
SP70780	683	0.999	94.052	13.77%	15.821	4.71%	0.05601	0.999
SP110803	381	0.981	98.101	25.748%	19.538	19.525%	0.10075	0.977
SP107915	431	0.998	75.948	17.621%	11.882	6.06%	0.08349	0.998
SP71132	832	0.999	100.267	12.051%	14.872	3.535%	0.05277	0.999
SP71552	718	0.998	102.148	14.227%	17.298	5.602%	0.05223	0.998
SP69573	309	0.998	59.553	19.273%	9.017	6.23%	0.10263	0.998
SP75681	476	0.999	78.138	16.416%	12.516	5.428%	0.06377	0.999
SP107874	813	0.999	103.037	12.674%	17.583	4.103%	0.051	0.999
SP110816	308	0.997	63.701	20.682%	9.853	7.426%	0.11123	0.997
SP77203	2420	0.999	181.826	7.513%	34.132	4.015%	0.01718	0.999
SP76515	566	0.998	90.363	15.965%	13.526	5.518%	0.06855	0.998
SP110770	614	0.998	94.823	15.443%	16.939	6.573%	0.05835	0.998
SP69812	264	0.996	60.015	22.733%	10.149	9.733%	0.12775	0.996
SP76136	1058	0.997	162.142	15.325%	29.655	8.215%	0.05124	0.996
SP70106	667	0.988	136.698	20.494%	27.448	15.619%	0.08788	0.986
SP108059	384	0.997	81.471	21.216%	13.084	8.291%	0.08386	0.997
SP108020	533	0.999	75.582	14.18%	12.851	5.555%	0.04528	0.999
SP76867	543	0.999	67.243	12.384%	10.216	4.03%	0.04836	0.999
SP108088	494	0.998	79.018	15.996%	13.141	6.402%	0.05268	0.998
SP71734	456	0.998	76.515	16.78%	12.886	6.341%	0.06932	0.998
SP76001	264	0.994	63.073	23.891%	10.962	10.883%	0.14281	0.994
SP108033	542	0.999	74.214	13.693%	11.946	4.557%	0.06075	0.999
SP110822	655	0.998	94.075	14.363%	16.792	6.024%	0.05732	0.998
SP69762	463	0.997	88.584	19.133%	14.297	7.357%	0.07171	0.997
SP107945	594	0.998	100.318	16.889%	16.475	6.11%	0.06012	0.998
SP107770	382	0.998	70.976	18.58%	11.029	7.131%	0.08095	0.998
SP73263	604	0.999	79.792	13.211%	14.253	4.643%	0.05834	0.999
SP77131	730	0.999	89.726	12.291%	15.115	3.893%	0.04882	0.999
SP75322	1763	1.0	174.858	9.918%	27.885	3.534%	0.02497	1.0
SP70046	303	0.997	67.859	22.396%	10.106	7.644%	0.11812	0.997
SP70932	524	0.999	82.045	15.657%	13.281	5.019%	0.06293	0.999
SP71758	330	0.992	77.897	23.605%	12.951	13.073%	0.08895	0.99
SP71228	1049	0.999	128.29	12.23%	21.374	4.978%	0.04061	0.999
SP76353	257	0.991	71.643	27.877%	11.793	13.461%	0.13709	0.99
SP69587	208	0.998	49.749	23.918%	8.107	6.78%	0.17554	0.998
SP69898	1282	0.999	153.589	11.98%	26.242	3.945%	0.03569	0.999
SP75977	350	0.996	74.203	21.201%	12.575	8.917%	0.09431	0.996
SP70226	399	0.997	90.043	22.567%	12.824	7.655%	0.12801	0.997
SP108068	533	0.996	105.787	19.847%	18.113	8.84%	0.09386	0.996
SP107784	1321	1.0	119.592	9.053%	21.141	2.607%	0.03562	1.0
SP110824	379	0.998	69.364	18.302%	11.727	6.482%	0.07234	0.998
SP76843	831	1.0	87.38	10.515%	13.231	2.949%	0.04321	1.0
SP71456	699	0.998	103.679	14.832%	16.499	5.884%	0.0509	0.998
SP108065	485	0.999	75.467	15.56%	11.908	5.849%	0.0586	0.999
SP70860	660	0.999	89.395	13.545%	13.67	4.885%	0.05624	0.999
SP71084	458	0.998	82.114	17.929%	14.381	6.592%	0.07154	0.998
SP72262	371	0.996	88.48	23.849%	13.601	9.648%	0.11097	0.995
SP69705	490	0.998	74.689	15.243%	12.619	6.682%	0.06064	0.998
SP107786	1029	0.999	105.823	10.284%	17.128	3.931%	0.02841	0.999
SP71576	332	0.996	76.485	23.038%	12.66	9.225%	0.12042	0.995
SP108123	351	0.997	76.532	21.804%	12.304	8.431%	0.08899	0.997
SP74896	454	0.998	81.384	17.926%	12.73	6.056%	0.09204	0.998
SP71950	592	0.999	103.625	17.504%	16.477	5.502%	0.08432	0.998
SP108049	261	0.996	61.191	23.445%	10.835	9.709%	0.12478	0.995
SP116965	2352	0.994	362.763	15.424%	76.189	11.345%	0.04175	0.993
SP77930	236	0.996	55.398	23.474%	8.599	9.001%	0.11491	0.996
SP125807	877	1.0	87.105	9.932%	14.409	3.086%	0.03123	1.0
