Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP24708	425	0.991	105.335	24.785%	15.836	13.899%	0.09698	0.989
SP24301	641	0.995	112.154	17.497%	17.984	9.798%	0.05842	0.995
SP27201	497	0.994	97.557	19.629%	15.313	10.996%	0.08443	0.993
SP28791	167	0.976	65.109	38.987%	9.759	22.117%	0.22885	0.971
SP23739	253	0.99	57.125	22.579%	8.736	14.314%	0.10865	0.987
SP24702	483	0.994	106.789	22.11%	17.146	11.159%	0.08736	0.994
SP25332	154	0.958	60.011	38.968%	10.59	28.653%	0.2265	0.947
SP28335	312	0.987	71.937	23.057%	10.724	16.369%	0.09887	0.981
SP26709	232	0.992	68.698	29.611%	10.738	12.62%	0.16272	0.992
SP25350	443	0.985	100.33	22.648%	16.695	17.115%	0.08184	0.98
SP25380	504	0.992	109.396	21.706%	16.864	12.387%	0.08195	0.991
SP24565	237	0.968	77.336	32.631%	12.94	25.59%	0.14944	0.957
SP25833	411	0.993	77.431	18.84%	13.47	11.467%	0.07483	0.992
SP25905	208	0.98	60.447	29.061%	9.202	19.92%	0.12169	0.974
SP26439	161	0.977	59.009	36.652%	8.479	21.856%	0.20511	0.971
SP24236	603	0.989	127.777	21.19%	24.37	14.83%	0.08139	0.987
SP23925	1757	0.996	187.267	10.658%	37.294	8.564%	0.01587	0.996
SP24815	576	0.989	121.053	21.016%	21.843	15.102%	0.07393	0.986
SP27957	375	0.982	111.687	29.783%	18.851	19.169%	0.12407	0.979
SP27603	379	0.98	114.871	30.309%	17.874	20.646%	0.12353	0.975
SP27825	518	0.994	100.112	19.327%	14.982	11.234%	0.07012	0.993
SP24135	1064	0.99	187.526	17.625%	30.964	14.922%	0.04619	0.985
SP26499	249	0.985	70.144	28.17%	10.978	17.356%	0.1285	0.981
SP25518	557	0.991	127.311	22.857%	21.821	14.384%	0.07463	0.989
SP28659	1191	0.991	171.196	14.374%	32.16	13.237%	0.03441	0.988
SP23622	392	0.99	79.285	20.226%	12.904	13.941%	0.08382	0.988
