Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP1086	455	0.984	118.453	26.034%	19.232	17.544%	0.09288	0.98
SP1003	648	0.987	165.334	25.515%	28.884	16.291%	0.08375	0.984
SP1677	632	0.989	128.174	20.281%	21.881	14.79%	0.06261	0.986
SP1305	1826	0.978	398.648	21.832%	93.776	21.031%	0.059	0.972
SP963	530	0.984	130.36	24.596%	24.82	18.805%	0.08028	0.981
SP1144	389	0.958	130.824	33.631%	25.437	28.767%	0.11823	0.945
SP1132	840	0.932	368.315	43.847%	91.08	39.346%	0.14524	0.925
SP1712	308	0.994	96.882	31.455%	17.959	12.371%	0.13567	0.994
SP1114	578	0.962	224.513	38.843%	47.032	28.315%	0.14261	0.956
SP1431	396	0.995	101.989	25.755%	18.414	10.088%	0.13011	0.995
SP975	1359	0.983	313.53	23.071%	69.436	18.38%	0.06127	0.98
SP1059	1103	0.983	262.41	23.791%	48.469	18.888%	0.09723	0.979
SP1419	779	0.984	272.916	35.034%	45.957	19.792%	0.15441	0.983
SP1009	509	0.989	122.142	23.996%	20.49	14.664%	0.08856	0.987
SP1724	293	0.99	75.921	25.912%	12.035	15.169%	0.09444	0.988
SP96136	1152	0.98	261.497	22.699%	50.322	19.664%	0.06857	0.974
SP967	293	0.994	88.835	30.319%	15.601	11.752%	0.17931	0.994
SP1781	816	0.996	181.028	22.185%	38.517	10.977%	0.06717	0.995
SP1174	1018	0.998	174.362	17.128%	27.342	5.84%	0.06719	0.998
SP953	892	0.991	185.674	20.815%	31.487	13.103%	0.06447	0.99
SP1377	381	0.997	81.494	21.39%	12.548	8.298%	0.09425	0.996
SP1365	758	0.993	165.115	21.783%	27.37	12.515%	0.06747	0.991
SP1491	656	0.976	216.755	33.042%	38.222	22.452%	0.15528	0.971
CPCT02060013T	1670	0.981	394.632	23.631%	72.183	19.307%	0.06738	0.975
CPCT02100026T	573	0.99	148.862	25.979%	25.611	14.984%	0.09116	0.989
CPCT02070020T	1364	0.993	257.896	18.907%	46.276	11.692%	0.04866	0.992
CPCT02030269T	432	0.991	108.735	25.17%	17.284	13.479%	0.11192	0.989
CPCT02010944TIII	719	0.991	143.15	19.91%	24.457	13.907%	0.05798	0.989
CPCT02020867T	1231	0.885	520.134	42.253%	129.623	47.509%	0.18631	0.847
CPCT02070272T	2676	0.996	372.807	13.932%	64.134	8.467%	0.02537	0.996
CPCT02020648T	864	0.984	185.696	21.493%	35.09	17.982%	0.0589	0.979
CPCT02020362T	1257	0.994	252.041	20.051%	48.313	11.017%	0.06919	0.993
CPCT02440020T	1341	0.999	167.754	12.51%	27.74	4.611%	0.02914	0.999
CPCT02210077T	1176	0.997	165.515	14.074%	27.028	7.241%	0.04391	0.997
CPCT02070445T	874	0.991	189.317	21.661%	41.961	13.079%	0.07905	0.991
CPCT02020894T	721	0.995	156.455	21.7%	25.901	12.227%	0.06533	0.994
CPCT02020896T	527	0.993	128.655	24.413%	19.973	11.597%	0.09457	0.992
CPCT02140101T	1993	0.979	481.22	24.146%	112.84	20.963%	0.07402	0.975
CPCT02210040T	1111	0.991	254.806	22.935%	58.602	13.281%	0.09431	0.99
DRUP01010020T	74163	1.0	4178.299	5.634%	1282.348	2.69%	0.00677	1.0
CPCT02020902T	1383	0.987	306.578	22.168%	53.754	16.916%	0.06522	0.983
CPCT02070443T	863	0.993	243.282	28.19%	41.521	14.57%	0.09418	0.992
CPCT02080295T	1647	0.99	405.225	24.604%	94.924	14.595%	0.09725	0.989
CPCT02020916T	967	0.972	259.968	26.884%	49.44	25.001%	0.07687	0.963
CPCT02020915T	560	0.996	118.604	21.179%	19.06	9.459%	0.07077	0.996
CPCT02160036T	566	0.994	131.154	23.172%	22.234	12.177%	0.08604	0.993
CPCT02120184T	1140	0.987	230.153	20.189%	41.378	16.059%	0.06663	0.983
CPCT02050315T	471	0.988	114.659	24.344%	18.845	15.501%	0.08892	0.986
CPCT02120182T	630	0.994	116.082	18.426%	20.617	11.373%	0.05762	0.993
CPCT02020940T	495	0.95	200.228	40.45%	33.575	34.001%	0.15886	0.932
CPCT02010712T	2093	0.998	260.513	12.447%	53.004	5.934%	0.0389	0.998
CPCT02070294T	601	0.984	154.106	25.642%	27.379	18.452%	0.10513	0.98
CPCT02070299T	1697	0.996	306.747	18.076%	53.957	10.06%	0.04006	0.996
CPCT02050437T	1594	0.998	220.639	13.842%	38.887	6.107%	0.03973	0.998
CPCT02050436T	1762	0.97	533.73	30.291%	99.484	25.03%	0.06985	0.962
CPCT02020952T	1090	0.992	239.137	21.939%	46.924	12.444%	0.07849	0.992
CPCT02020642TII	3587	0.988	656.757	18.309%	131.266	15.673%	0.05277	0.984
CPCT02020958T	871	0.969	263.94	30.303%	46.741	24.993%	0.10084	0.958
CPCT02020684T	299	0.948	145.426	48.637%	26.511	34.036%	0.22013	0.939
WIDE01010111T	1319	0.984	331.256	25.114%	62.606	19.38%	0.0673	0.981
CPCT02020958TII	892	0.969	283.036	31.73%	48.363	24.976%	0.11069	0.958
CPCT02020972T	1963	0.993	395.612	20.153%	91.2	12.38%	0.05086	0.993
CPCT02020971T	483	0.992	108.267	22.416%	18.342	13.399%	0.07869	0.99
CPCT02330103T	1070	0.994	231.354	21.622%	38.871	12.117%	0.07569	0.993
WIDE01010148T	1745	0.975	537.041	30.776%	132.835	22.364%	0.14155	0.972
CPCT02070480T	513	0.99	118.229	23.047%	19.936	14.272%	0.0879	0.989
CPCT02360014T	2812	0.906	1110.956	39.508%	308.569	42.477%	0.12653	0.884
CPCT02140107T	1778	0.972	505.199	28.414%	99.958	23.437%	0.09875	0.965
CPCT02070485T	1465	0.994	331.019	22.595%	55.069	12.634%	0.05997	0.993
WIDE01010202T	1078	0.998	165.124	15.318%	25.807	6.967%	0.03952	0.998
CPCT02020583TII	1931	0.999	245.186	12.697%	44.68	5.931%	0.02829	0.999
CPCT02020703T	1132	0.98	323.279	28.558%	55.508	21.379%	0.07504	0.976
CPCT02020973T	998	0.994	195.747	19.614%	32.159	11.362%	0.05644	0.992
CPCT02020940TII	693	0.98	235.38	33.965%	39.719	22.459%	0.11508	0.976
WIDE01010230T	471	0.997	96.735	20.538%	15.255	7.926%	0.10062	0.997
CPCT02320002T	784	0.988	196.193	25.025%	30.408	16.935%	0.08546	0.985
CPCT02050351T	514	0.985	135.4	26.342%	23.989	17.509%	0.09635	0.981
CPCT02020979T	640	0.997	114.175	17.84%	19.894	8.757%	0.05732	0.997
CPCT02080315T	1395	0.992	245.664	17.61%	39.659	12.452%	0.03822	0.99
CPCT02120203T	1296	0.978	338.478	26.117%	61.303	20.975%	0.0724	0.971
DRUP01050023T	793	0.989	254.725	32.122%	46.851	18.631%	0.11356	0.988
CPCT02020983T	584	0.997	109.958	18.828%	17.814	7.808%	0.07236	0.997
