Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP116536	100	0.955	49.848	49.848%	8.533	32.16%	0.31474	0.948
SP116539	23	0.769	23.064	100.278%	4.828	66.318%	0.88555	0.744
SP116542	30	0.86	26.879	89.597%	4.678	54.381%	0.69897	0.846
SP116545	29	0.898	20.37	70.241%	4.516	44.936%	0.58065	0.887
SP116548	40	0.902	28.05	70.125%	4.846	44.238%	0.54454	0.884
SP116550	6	0.715	6.931	115.517%	1.739	70.994%	1.17248	0.691
SP116553	35	0.949	22.287	63.677%	3.698	31.827%	0.55833	0.942
SP116557	9	0.638	11.827	131.411%	2.33	77.667%	1.40805	0.585
SP116559	40	0.936	23.413	58.532%	3.859	36.464%	0.45396	0.924
SP116562	46	0.963	28.43	61.804%	4.662	27.471%	0.485	0.959
SP116564	46	0.881	30.514	66.335%	4.858	47.637%	0.55153	0.84
SP116571	26	0.923	18.102	69.623%	3.201	38.818%	0.69161	0.913
SP116393	2	0.162	3.846	192.3%	1.399	98.924%	3.28765	0.081
SP116442	4	0.742	5.197	129.925%	1.446	72.3%	1.17479	0.74
SP116446	10	0.559	13.378	133.78%	2.872	82.907%	1.54049	0.486
SP116419	131	0.97	44.875	34.256%	7.018	24.493%	0.18433	0.959
SP116383	503	0.989	112.816	22.429%	19.252	15.615%	0.08428	0.987
SP116385	226	0.982	70.017	30.981%	11.008	19.093%	0.14344	0.978
SP116440	179	0.956	72.062	40.258%	12.361	29.866%	0.21381	0.943
SP116450	444	0.992	97.767	22.02%	14.418	12.377%	0.08649	0.991
SP116493	83	0.974	40.672	49.002%	6.589	23.823%	0.2918	0.971
SP116391	74	0.936	39.823	53.815%	7.836	35.256%	0.40282	0.926
SP116401	66	0.927	36.79	55.742%	6.043	37.622%	0.45546	0.907
SP116409	144	0.966	58.539	40.652%	10.594	26.272%	0.22542	0.96
SP116416	31	0.77	33.699	108.706%	6.247	65.486%	0.93944	0.739
SP116424	34	0.878	23.817	70.05%	3.931	49.138%	0.56063	0.846
SP116515	94	0.924	46.204	49.153%	8.067	38.198%	0.35877	0.899
SP116499	158	0.975	56.129	35.525%	9.554	22.225%	0.25694	0.97
SP116505	278	0.996	64.457	23.186%	11.653	8.693%	0.13781	0.996
SP116509	182	0.97	64.211	35.281%	10.682	24.215%	0.18096	0.962
SP116437	65	0.94	32.438	49.905%	5.66	34.901%	0.35268	0.926
SP116512	386	0.992	80.33	20.811%	13.941	14.129%	0.07221	0.991
SP116465	192	0.939	86.431	45.016%	15.016	34.467%	0.2493	0.919
SP116496	552	0.984	136.606	24.747%	20.376	17.781%	0.10198	0.979
SP116525	254	0.98	80.677	31.763%	12.761	21.745%	0.15679	0.976
SP116481	41	0.888	27.498	67.068%	6.093	46.324%	0.63963	0.872
SP116586	75	0.947	34.803	46.404%	5.566	32.297%	0.2987	0.932
SP116528	375	0.998	73.285	19.543%	10.649	6.721%	0.08679	0.998
SP116589	395	0.982	117.261	29.686%	19.126	20.371%	0.17668	0.978
SP116406	117	0.964	47.065	40.226%	7.904	26.569%	0.23671	0.956
SP116484	43	0.845	35.095	81.616%	7.69	54.513%	0.64807	0.825
SP116453	99	0.948	47.579	48.06%	7.354	32.095%	0.32019	0.933
SP116469	432	0.984	98.319	22.759%	16.486	17.781%	0.07571	0.979
SP116578	719	0.994	115.178	16.019%	18.325	11.337%	0.05558	0.992
SP116531	98	0.975	45.446	46.373%	7.665	22.182%	0.3518	0.973
SP116593	62	0.937	33.781	54.485%	6.329	34.946%	0.4745	0.926
SP116487	30	0.841	22.84	76.133%	4.28	54.356%	0.74053	0.805
SP116456	49	0.828	40.371	82.39%	6.505	56.834%	0.64078	0.778
SP116472	239	0.986	67.018	28.041%	10.581	16.911%	0.13808	0.983
SP116518	567	0.995	103.058	18.176%	18.321	10.647%	0.0797	0.994
SP116412	103	0.984	37.919	36.815%	7.341	19.928%	0.21412	0.983
SP116534	89	0.951	44.058	49.503%	7.058	31.852%	0.32771	0.94
SP116596	398	0.974	104.844	26.343%	19.935	23.084%	0.0932	0.966
SP116490	157	0.983	45.873	29.218%	8.606	18.352%	0.20547	0.98
SP116459	201	0.975	65.356	32.515%	10.829	22.23%	0.18437	0.969
SP116475	113	0.985	41.938	37.113%	6.588	17.415%	0.26484	0.983
SP116520	252	0.986	56.706	22.502%	10.746	16.84%	0.10457	0.983
SP116431	284	0.984	80.746	28.432%	14.51	18.339%	0.12297	0.982
SP116582	393	0.992	92.25	23.473%	14.617	12.546%	0.09333	0.991
SP116599	159	0.99	52.055	32.739%	8.756	15.352%	0.17954	0.99
SP116478	169	0.982	49.951	29.557%	9.287	18.69%	0.15225	0.98
