Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O
SP56607	310	22	141	77	52	147	16	64	0	23	1	31	11	6	16
SP58326	1343	163	259	383	259	347	159	87	0	32	9	38	0	35	19
SP57267	872	102	201	273	187	30	160	71	0	92	23	43	0	116	63
SP57066	735	28	397	302	139	275	105	69	0	91	10	20	32	35	87
SP57901	314	39	358	201	40	0	145	68	34	51	0	18	22	14	53
SP57651	143	26	82	120	23	22	88	50	0	69	10	29	46	6	0
SP57450	107	67	246	85	14	20	75	46	0	57	4	43	22	40	16
SP57846	656	38	148	262	127	207	29	75	0	12	0	15	14	26	23
SP58612	501	62	178	110	75	168	86	92	0	97	5	32	43	34	0
SP56821	643	71	286	105	106	0	115	63	0	7	4	14	37	24	38
SP58882	160	86	212	74	44	14	174	135	3	30	3	0	34	37	21
SP57189	2257	300	369	416	503	82	383	94	71	22	1	59	19	67	64
CPCT02020306T	506	0	14	268	200	116	13	43	10	0	39	12	4	20	3
CPCT02110002T	711	31	147	384	410	0	0	94	162	35	31	37	0	29	18
CPCT02020308T	0	56805	9352	0	0	1338	0	0	1363	0	117	1275	1666	0	0
CPCT02020305T	291	47	111	138	31	67	23	60	30	23	67	26	12	16	37
CPCT02010356T	240	72	141	74	68	46	63	66	22	35	57	15	19	15	37
CPCT02020337T	1100	59	127	347	152	192	34	0	73	45	48	20	0	32	61
CPCT02010373T	2965	228	70	754	695	407	24	131	277	14	69	131	23	79	103
CPCT02020343T	16	4	90	0	21	0	77	61	49	37	47	3	61	6	46
CPCT02020353T	441	184	190	330	135	101	0	47	131	51	102	13	46	24	13
CPCT02020334T	748	75	70	269	296	164	30	79	56	21	83	52	21	35	33
CPCT02140018T	0	73	134	63	7	67	8	50	0	32	123	39	44	19	56
CPCT02140021T	21	39	50	40	3	29	12	50	26	15	18	23	79	1	22
CPCT02040039T	260	45	165	163	90	20	0	26	63	4	30	20	46	9	31
CPCT02010409T	266	81	156	125	221	99	23	86	27	55	103	38	97	39	48
CPCT02110010T	119	43	119	34	23	68	40	17	60	24	41	17	18	7	26
CPCT02070025T	13	0	25	0	3	0	21	25	4	0	44	4	25	1	30
CPCT02040045T	1502	112	93	883	641	31	0	131	102	88	52	87	20	63	51
CPCT02040051T	481	231	105	362	277	64	0	68	75	26	30	64	18	42	21
CPCT02040054T	311	18	173	28	89	88	59	44	30	24	81	33	10	15	15
CPCT02140028T	684	70	205	207	157	0	125	88	112	75	116	71	80	30	16
CPCT02011006T	1793	60	75	785	863	290	0	0	225	86	102	146	0	263	0
CPCT02040302T	4	290	240	34	14	23	0	10	43	6	20	11	35	27	31
CPCT02011015T	3489	722	0	1296	1278	1849	354	0	166	90	135	263	90	129	29
DRUP01040009T	412	12	600	103	160	37	109	63	218	23	79	32	16	237	53
CPCT02011018T	773	70	0	327	352	298	88	60	16	31	51	47	40	54	29
CPCT02270045T	140	36	160	45	91	38	42	76	60	19	16	16	67	19	46
CPCT02120088T	5	15	46	0	10	11	34	36	0	25	189	10	39	7	11
CPCT02011022T	2	26	70	26	15	0	33	26	42	43	39	22	105	7	6
CPCT02010722T	554	69	129	191	72	61	40	151	67	258	95	44	45	43	55
CPCT02011021T	8	165	433	63	34	29	0	46	79	83	48	65	113	28	24
CPCT02011019T	315	48	70	188	27	156	72	43	106	155	65	5	32	24	11
CPCT02011008T	86	80	65	63	51	32	2	4	41	31	5	22	52	16	12
CPCT02011017T	779	228	296	275	229	25	0	107	48	23	39	18	24	29	61
DRUP01010116T	1157	318	150	600	396	69	163	365	243	96	37	107	39	256	0
CPCT02011029T	55	225	209	35	15	86	50	64	66	22	13	1	58	48	0
CPCT02020887T	10	2	11	0	25	8	44	57	15	27	33	27	21	17	20
CPCT02040214T	584	169	171	238	200	9	51	29	84	24	113	41	27	15	3
CPCT02190052T	721	83	163	551	386	0	0	173	92	14	263	60	13	43	13
CPCT02010699T	1057	53	71	308	172	64	214	70	102	32	121	40	0	39	3
CPCT02040213T	557	104	171	72	112	0	112	96	85	32	95	35	36	26	0
CPCT02070276T	806	33	0	260	141	0	173	123	52	190	170	17	7	35	8
CPCT02040208T	1	40	68	30	0	19	20	16	11	14	146	3	12	1	6
DRUP01040010T	1841	57	94	582	634	363	2	5	59	28	68	60	4	58	37
CPCT02040315T	748	11	58	221	306	3	82	78	84	3	21	30	54	32	23
CPCT02040313T	200	113	29	23	24	51	219	54	112	7	27	21	36	7	0
CPCT02040312T	60	11	128	30	14	75	69	22	36	36	20	12	32	11	17
CPCT02010727T	740	147	1526	477	180	248	0	60	0	78	186	48	11	76	0
CPCT02010728T	66	33	27	110	0	66	62	343	75	63	110	49	29	13	18
CPCT02011031T	204	90	119	94	47	0	22	93	50	391	65	21	28	37	47
CPCT02011035T	259	21	143	161	151	0	40	94	24	48	40	23	27	41	23
CPCT02011038T	0	0	1	20	0	0	0	0	26	2	10	2	18	3	0
CPCT02010927T	242	74	251	124	53	71	93	103	128	111	17	22	65	8	44
CPCT02070447T	0	21	731	62	26	34	0	26	74	30	33	10	52	26	32
DRUP01020043T	0	7	20	55	5	4	0	40	2	27	22	4	41	4	39
DRUP01270007T	6	59	257	27	19	69	0	94	31	3	20	29	49	16	38
CPCT02011040T	6	0	41	1	16	15	53	19	43	3	27	7	36	14	15
CPCT02011032T	25	58	15	41	27	22	30	21	21	33	43	10	108	8	28
CPCT02010738T	721	345	420	174	288	0	100	112	140	14	113	79	29	38	23
CPCT02011044T	185	60	202	103	72	0	0	53	52	20	11	30	38	25	9
CPCT02011036T	193	146	461	123	58	59	84	204	122	98	23	45	173	15	107
CPCT02020906T	87	119	631	66	24	0	103	86	64	2188	131	58	94	81	0
CPCT02011046T	254	6	49	117	30	137	72	40	1	42	30	15	54	21	57
CPCT02011047T	45	128	110	76	11	0	0	54	37	69	36	3	60	30	8
CPCT02011050T	71	35007	4959	0	0	0	0	7	277	0	6	913	1787	0	0
CPCT02390011T	76	19	55	126	16	0	0	413	23	105	102	8	0	12	5
CPCT02080188T	2630	228	319	569	905	469	385	165	91	69	153	114	19	29	46
CPCT02020912T	109	74	129	90	94	0	0	73	1	19	25	8	61	31	37
CPCT02120100T	8	15	32	15	13	3	60	36	12	12	89	30	51	12	38
CPCT02011053T	295	87	262	149	127	102	69	93	30	40	34	50	32	35	0
CPCT02011055T	848	129	64	374	411	171	228	64	66	53	44	49	33	158	31
DRUP01010119T	28	14	103	0	31	0	69	81	0	66	38	32	92	43	52
DRUP01010116TII	1179	464	193	642	415	76	143	411	288	134	44	123	37	314	0
CPCT02040317T	1307	95	120	158	152	65	188	88	139	55	37	18	8	26	20
CPCT02040320T	887	66	290	193	151	311	80	39	104	102	49	33	2	57	96
CPCT02010955T	0	1036	370	147	4	0	148	66	57	84	45	42	42	55	33
CPCT02011057T	124	114	452	44	38	148	0	24	51	61	56	44	68	22	75
CPCT02011059T	38	2	27	0	14	44	12	47	57	24	19	17	37	8	35
CPCT02011052T	1802	48	24	370	346	706	216	191	124	88	69	83	37	117	5
CPCT02011056T	60	85	321	80	3	87	36	20	116	156	37	39	125	21	51
CPCT02270046T	426	54	217	152	133	144	24	54	60	22	47	19	0	21	53
CPCT02011042T	10	15	47	27	11	3	23	25	44	44	21	16	68	7	13
CPCT02100145T	523	38	154	221	204	126	8	149	23	61	74	44	62	17	40
CPCT02130173T	5	446	168	61	38	0	0	49	124	71	50	73	194	15	41
CPCT02011067T	6	87	286	64	50	45	28	52	76	62	177	20	28	12	52
CPCT02190029T	14	260	326	162	21	0	2	62	88	99	126	29	63	8	77
CPCT02020925T	1181	109	231	452	511	195	40	29	100	49	35	67	98	28	0
CPCT02011051T	0	83	229	77	8	0	5	21	45	25	24	27	24	19	104
DRUP01010066T	330	121	90	58	64	0	195	66	21	22	219	35	20	9	6
CPCT02011065T	48	66	330	8	45	0	39	86	88	46	32	20	101	17	86
CPCT02011080T	9	31	94	22	3	20	0	9	51	13	13	3	6	17	16
CPCT02010741T	14	76	189	70	47	0	63	41	0	48	89	37	44	28	14
CPCT02011082T	396	447	181	156	95	52	28	16	73	67	43	68	107	42	56
CPCT02011079T	1427	723	290	500	641	0	32	55	138	24	64	173	156	50	1
CPCT02011077T	13	3	233	0	8	15	3	37	32	4	20	17	12	5	12
CPCT02270047T	817	73	70	172	99	257	193	68	135	40	41	22	0	15	5
CPCT02410018T	1266	59	51	362	262	90	244	21	92	34	63	14	15	46	31
CPCT02011074T	253	46	312	98	68	103	46	11	38	54	28	23	53	15	33
CPCT02011089T	9	75	318	63	7	15	63	95	34	62	49	28	78	22	71
CPCT02011086T	293	7	146	115	88	5	115	12	54	576	66	17	25	106	55
CPCT02011088T	983	151	345	270	498	121	234	214	148	76	47	83	12	61	36
CPCT02011087T	617	137	389	243	218	9	0	83	73	25	30	39	4	25	35
CPCT02020671T	4285	792	43	1453	1499	581	240	33	183	20	140	191	54	79	16
CPCT02011071T	10	24	286	28	33	26	28	32	31	12	17	7	40	11	49
CPCT02040216T	14	87	229	8	21	0	2	35	21	27	65	5	39	39	66
CPCT02140057T	552	171	88	712	160	0	253	21	141	196	88	29	24	47	43
CPCT02040221T	318	355	115	211	79	0	91	78	76	50	55	28	89	0	49
WIDE01010002T	404	66	312	263	186	24	33	139	58	82	56	79	32	163	48
CPCT02010500T	0	281	379	87	7	16	39	34	48	24	34	18	44	15	51
CPCT02010966TII	28	5	184	0	26	6	27	60	113	19	46	26	57	134	57
CPCT02010942TII	17	167	166	32	36	0	83	31	90	27	34	42	67	46	28
WIDE01010003T	1	116	64	0	5	10	19	9	77	32	26	31	61	5	20
CPCT02190031T	4	177	229	162	21	0	17	1	28	81	61	24	70	2	75
CPCT02011093T	6	31	89	0	12	0	64	27	14	42	20	13	23	14	18
CPCT02011097T	458	34	348	138	93	104	152	83	190	202	85	54	32	23	17
DRUP01060011T	17	60	125	15	37	0	30	27	21	29	52	36	14	1	54
CPCT02011069T	561	106	75	378	213	121	26	62	49	69	60	61	28	40	70
DRUP01060014T	0	20	146	23	21	30	0	54	29	18	138	14	54	6	11
DRUP01010064T	82	17	131	69	10	59	35	60	43	17	104	17	15	3	23
CPCT02120107T	434	59	31	162	65	160	106	24	0	42	67	66	37	20	5
CPCT02011102T	10	131	318	4	25	0	96	25	62	37	18	17	39	6	41
CPCT02040330T	757	48	132	177	165	50	170	25	97	77	39	28	19	27	26
CPCT02040299TII	264	312	213	225	129	126	138	96	95	131	50	38	66	168	77
WIDE01010034T	14	7	131	0	18	6	12	34	0	10	21	7	30	22	20
CPCT02040332T	554	17	75	108	189	0	278	72	102	100	50	4	0	29	5
CPCT02230086T	0	25469	5655	402	0	1946	0	0	328	7	0	108	0	169	0
CPCT02011070T	9	80	269	101	9	20	0	61	92	52	49	27	50	32	52
WIDE01010026T	4	143	666	119	52	150	7	92	46	71	24	28	20	60	63
CPCT02390020T	397	128	231	214	38	104	161	9	80	32	84	21	4	13	0
CPCT02011106T	120	98	127	58	22	25	50	40	90	40	33	48	12	24	6
CPCT02410019T	1178	246	9	395	399	126	190	18	93	31	27	167	275	52	0
CPCT02270022T	185	152	263	141	61	119	11	38	15	79	128	34	32	29	27
CPCT02011040TII	11	0	51	0	10	6	53	23	43	12	27	20	40	14	6
CPCT02010760T	496	120	288	34	529	0	131	83	123	53	47	36	24	29	6
WIDE01010057T	11	19	137	0	7	0	69	69	13	31	5	20	57	14	17
WIDE01010065T	1399	108	272	470	353	376	44	225	91	56	43	75	24	45	22
CPCT02020964T	600	43	165	244	169	29	118	383	126	154	51	66	14	49	42
CPCT02050321T	197	86	215	25	16	58	88	100	90	21	103	39	72	8	34
CPCT02010779T	17	161	107	166	3	0	121	133	39	97	122	26	66	26	41
CPCT02011105T	212	172	148	192	132	3	0	29	82	26	50	31	37	37	137
CPCT02011107T	895	145	161	402	397	199	0	33	0	51	41	37	48	39	12
WIDE01010615T	9	54	267	24	14	23	40	24	35	34	38	29	32	31	43
WIDE01010130TII	4	7	23	17	8	27	15	22	0	17	27	12	0	0	44
WIDE01010041T	837	103	84	213	121	0	201	57	182	52	36	32	0	21	23
CPCT02040225T	1038	69	237	437	384	56	166	51	241	52	92	52	11	52	0
WIDE01010058T	33	113	360	62	3	35	70	19	47	15	24	24	89	21	47
WIDE01010083T	156	89	54	98	112	142	22	59	15	11	13	23	25	8	0
CPCT02040234T	735	83	54	325	87	257	12	148	46	48	119	18	6	20	0
CPCT02011089TII	0	38	200	71	14	58	55	82	0	48	55	14	54	33	49
CPCT02010781T	593	114	85	275	170	11	253	73	127	80	102	31	52	36	0
WIDE01010088T	354	63	79	282	218	0	0	150	62	51	32	14	21	23	32
WIDE01010081T	5	17	391	81	10	0	81	22	32	60	44	9	57	37	32
DRUP01010078T	4142	215	0	746	1370	916	621	11	159	1	146	172	3	90	10
WIDE01010079T	5	57	57	37	2	26	12	20	3	9	28	4	33	13	53
WIDE01010089T	30	53	233	3	39	57	3	59	43	21	30	38	69	23	11
WIDE01010082T	181	231	128	140	25	87	39	73	30	29	31	32	90	21	37
WIDE01010075T	0	20516	1444	0	0	0	841	0	0	27	78	37	0	12	0
CPCT02270049T	105	176	284	103	31	18	70	213	68	118	38	41	26	23	66
WIDE01010099T	1	55	104	3	20	5	35	19	0	32	20	9	36	3	12
CPCT02040341T	0	16	107	67	17	26	27	23	11	19	15	0	34	10	10
WIDE01010104T	953	49	222	328	419	124	124	84	62	14	26	46	23	41	24
WIDE01010090T	6	29	195	4	15	11	34	12	25	66	20	7	49	14	27
CPCT02040338T	0	9	50	25	12	2	15	18	22	20	16	0	21	12	20
WIDE01010105T	495	66	217	195	177	0	0	74	44	25	26	40	0	27	21
CPCT02040340T	17	30	8	24	125	0	463	224	58	28	30	37	34	14	56
CPCT02100156T	516	79	348	71	140	33	97	94	35	37	134	26	27	0	0
WIDE01010115T	191	12	339	191	129	35	0	81	66	103	35	42	27	20	40
WIDE01010122T	879	229	290	481	326	0	0	126	66	114	68	59	74	44	54
CPCT02100149T	856	74	150	403	366	0	28	146	47	49	91	51	26	5	34
WIDE01010121T	148	66	76	15	21	0	71	60	77	103	74	36	36	34	35
CPCT02010776T	0	11	72	38	8	3	9	29	0	35	139	19	24	11	0
CPCT02050339T	432	88	196	280	140	146	210	93	57	72	155	0	0	39	87
CPCT02050439T	0	207	3390	31	44	0	127	5	0	31	45	9	0	33	0
WIDE01010130T	0	27	85	10	24	68	54	25	8	47	46	23	21	9	62
WIDE01010134T	47	150	306	70	35	40	55	67	74	66	69	68	102	24	23
WIDE01010139T	2497	477	350	617	1350	570	0	0	269	41	130	94	64	137	29
CPCT02050344T	87	11	47	64	21	48	19	35	63	33	167	6	62	10	38
WIDE01010192T	15	26	23	19	6	24	25	28	11	14	11	5	22	10	8
WIDE01010005T	8	90	224	42	20	34	64	35	39	26	28	17	45	8	38
CPCT02011068T	0	98	526	68	6	18	9	51	50	12	25	18	45	15	24
WIDE01010151T	0	21	108	56	4	15	36	36	42	43	40	27	32	24	52
CPCT02050346T	923	32	79	212	152	38	99	117	70	35	147	18	19	0	14
CPCT02160045T	570	168	402	100	162	121	177	140	165	129	255	35	36	55	64
WIDE01010189T	438	103	269	267	121	295	71	101	66	70	62	8	12	6	82
CPCT02040215T	0	24	99	59	0	0	2	26	0	43	152	8	16	7	31
WIDE01010176T	9	32	129	84	13	41	42	31	73	47	36	26	19	14	69
WIDE01010175T	0	13	49	1	0	7	3	4	28	3	14	1	9	5	8
WIDE01010188T	324	262	444	96	167	0	51	70	75	17	16	20	43	43	51
CPCT02370019T	160	114	265	83	48	42	94	65	0	46	146	19	77	24	92
CPCT02010802T	67	38	190	38	38	0	44	135	33	31	113	33	25	21	37
CPCT02010807T	378	191	339	288	128	100	0	64	0	33	90	28	11	31	20
WIDE01010224T	892	262	150	484	547	0	33	103	109	129	56	81	36	40	0
CPCT02070320T	958	69	97	350	177	0	430	28	195	114	70	30	32	24	0
WIDE01010217T	1980	76	27	581	463	354	106	146	91	33	68	64	117	61	72
CPCT02070321T	5	5	3	45	2	19	1	36	23	14	43	0	38	0	1
WIDE01010191T	9	5	49	0	12	9	31	32	25	4	21	6	9	9	15
WIDE01010256T	266	10	7	151	105	22	5	55	24	21	21	2	13	13	22
WIDE01010241T	17	643	394	97	20	0	0	60	60	33	26	81	145	15	49
WIDE01010253T	47	266	431	7	56	0	14	45	101	12	20	38	23	12	38
WIDE01010260T	693	32	36	304	243	0	0	35	108	62	40	32	0	141	43
CPCT02010797T	1277	165	177	131	267	387	270	0	141	143	196	14	38	66	109
WIDE01010276T	1317	107	173	373	570	146	230	75	241	27	32	64	44	39	0
WIDE01010019T	1013	57	92	579	474	0	0	44	124	61	70	58	37	50	10
WIDE01010263T	716	367	408	91	90	0	412	152	180	282	76	57	155	55	40
CPCT02270029T	2954	450	215	1034	864	740	64	13	60	55	283	207	59	36	0
WIDE01010287T	609	104	267	299	328	150	0	134	74	136	44	43	26	46	38
WIDE01010194T	0	58	200	6	49	56	59	68	55	16	19	27	18	12	54
WIDE01010193T	0	51	104	62	19	0	25	46	71	49	35	11	174	12	27
CPCT02010780T	2557	116	197	683	980	0	0	47	230	14	125	154	0	57	0
WIDE01010307T	577	109	574	210	184	135	13	33	106	46	49	48	116	13	66
CPCT02270026T	1536	934	1073	747	612	442	180	58	0	44	138	84	88	104	45
WIDE01010315T	21	57	97	173	0	4	152	104	130	127	47	43	62	3	94
WIDE01010316T	15	153	232	50	13	0	0	113	55	32	27	48	73	6	47
WIDE01010306T	382	8	50	107	183	17	44	54	77	5	18	51	20	12	0
CPCT02010722TII	504	63	153	154	60	1	139	91	32	206	160	46	59	35	49
WIDE01010313T	5	36	147	38	12	13	56	48	54	9	18	6	33	15	15
WIDE01010334T	358	7	90	69	125	0	43	66	23	9	19	8	8	21	31
WIDE01010333T	464	127	125	269	84	202	182	103	138	199	54	36	34	27	0
WIDE01010363T	623	247	125	438	297	32	45	124	75	193	70	60	127	37	23
WIDE01010343T	16	331	748	0	0	119	7	0	122	12	25	32	82	24	28
WIDE01010036T	441	31	119	142	83	37	32	78	94	31	33	32	7	22	29
CPCT02010782T	1622	38	47	233	374	326	30	115	132	31	38	33	0	55	27
DRUP01080030T	88	17	123	34	18	0	6	106	0	23	23	25	33	7	57
WIDE01010368T	20	262	612	18	18	0	69	48	75	26	39	11	26	15	39
WIDE01010242T	10	520	544	61	19	0	84	19	132	84	33	26	62	29	62
WIDE01010399T	6	44	195	16	5	11	26	45	26	15	21	44	59	16	26
WIDE01010395T	2	68	181	39	8	0	114	0	107	27	52	29	44	17	50
DRUP01230005T	1068	48	92	404	390	79	0	40	133	0	50	62	24	47	2
DRUP01340010T	9	26	200	28	29	0	0	54	74	25	153	29	69	26	61
WIDE01010419T	7	94	192	10	5	0	92	20	49	21	15	11	48	3	35
WIDE01010403T	102	163	297	99	63	22	79	47	39	8	41	31	75	38	3
WIDE01010398T	739	51	98	474	296	0	0	38	100	43	41	36	28	12	6
WIDE01010422T	1657	396	124	561	880	179	81	24	136	43	60	81	25	64	13
WIDE01010390T	1294	139	219	613	440	28	0	34	128	25	49	52	10	41	50
DRUP01010149T	0	5	135	12	14	23	23	41	16	25	10	11	44	11	20
WIDE01010449T	110	69	76	55	8	63	32	26	69	60	26	19	13	14	14
WIDE01010238TII	744	60	8	563	394	0	0	838	118	277	58	111	93	68	75
WIDE01010417T	19	10	214	7	22	0	35	50	44	5	15	38	71	30	48
CPCT02370031T	187	20	62	132	78	111	77	41	35	57	64	26	34	12	24
CPCT02010811T	320	50	93	135	140	182	21	29	0	59	165	37	24	26	2
CPCT02010842T	0	191	41	6	0	0	0	29	0	50	125	266	353	5	0
CPCT02010836T	191	54	105	125	21	116	59	44	51	31	61	17	15	23	17
CPCT02010683T	867	717	390	801	565	0	0	42	98	49	84	119	48	45	9
CPCT02010852T	1063	339	312	470	272	261	88	212	51	169	116	58	18	24	6
CPCT02040255T	144	103	201	143	112	0	199	434	99	156	73	59	25	36	78
CPCT02010858T	24	5	63	8	14	46	15	51	4	10	32	4	19	2	14
CPCT02010849T	10	77	56	8	4	0	35	1	0	92	232	41	104	15	43
CPCT02390026T	1623	133	115	640	466	291	106	90	96	96	116	36	30	47	50
CPCT02010870T	1408	491	601	280	386	429	421	40	274	60	77	80	44	42	10
CPCT02010847T	1466	253	74	883	999	53	55	485	74	314	242	87	11	84	0
CPCT02190039T	0	212	247	44	18	0	219	54	0	33	38	31	105	173	34
CPCT02120147T	1163	64	214	433	415	0	0	131	116	48	116	28	56	4	53
CPCT02010865T	2	2	88	12	12	6	45	12	0	10	85	8	15	4	34
CPCT02190040T	25	49	137	69	10	0	7	47	43	46	69	5	20	14	26
CPCT02120140T	49	352	201	139	31	29	0	46	23	53	83	47	72	16	38
CPCT02120138T	31	25	98	130	17	31	27	81	0	47	67	21	52	31	66
CPCT02370034T	1052	148	314	161	267	10	358	94	125	67	80	32	0	45	3
CPCT02390028T	261	26	120	92	72	0	90	76	61	6	31	40	27	12	44
CPCT02010874T	244	267	106	295	199	0	57	84	75	76	67	44	45	43	84
CPCT02010867T	5012	24	0	1853	3014	412	0	0	200	12	163	42	5	166	0
DRUP01010086T	1051	53	76	303	167	46	222	102	65	33	154	39	0	38	0
CPCT02190043T	1298	106	253	550	808	0	21	130	181	45	57	57	37	43	8
CPCT02270034T	506	60	310	350	167	117	188	27	66	206	120	6	20	211	58
CPCT02390030T	680	25	88	237	319	76	109	57	15	72	66	43	28	21	18
DRUP01270004T	47	180	315	47	506	121	0	11	16	53	90	0	39	26	215
WIDE01010591T	24	15	181	0	22	0	49	71	74	40	22	26	24	9	12
CPCT02390032T	1958	108	18	731	1005	0	52	0	129	63	69	98	0	39	0
CPCT02010853T	45	6	259	70	0	46	74	85	138	1016	79	41	44	25	45
CPCT02190045T	924	18	146	194	198	136	98	124	83	52	67	19	58	7	21
CPCT02030508T	1449	63	51	287	323	0	494	374	37	78	152	61	9	68	3
CPCT02010567TII	0	0	37	19	0	200	0	23	10	22	139	0	45	14	27
CPCT02040215TII	0	49	154	75	0	0	0	30	31	77	50	12	46	17	36
DRUP01010090T	1228	390	339	485	312	316	121	115	102	51	63	117	91	42	12
CPCT02020784T	2	14	87	21	34	17	56	10	28	8	68	26	20	2	12
CPCT02010904T	358	66	183	142	51	0	74	42	90	33	93	0	35	16	37
CPCT02330122T	0	915	1022	46	18	0	183	30	251	50	76	61	79	66	55
