Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP116536	100	0.947	47.801	47.801%	8.632	32.533%	0.35759	0.936
SP116539	23	0.744	20.692	89.965%	4.894	67.224%	0.86743	0.704
SP116542	30	0.827	26.61	88.7%	4.926	57.264%	0.74087	0.798
SP116545	29	0.898	19.215	66.259%	4.436	44.14%	0.61376	0.886
SP116548	40	0.895	26.652	66.63%	4.888	44.621%	0.53765	0.874
SP116550	6	0.688	7.504	125.067%	1.811	73.934%	1.25194	0.663
SP116553	35	0.942	24.299	69.426%	3.91	33.652%	0.64957	0.935
SP116557	9	0.581	11.935	132.611%	2.441	81.367%	1.67809	0.508
SP116559	40	0.928	23.019	57.548%	3.992	37.721%	0.46694	0.913
SP116562	46	0.959	30.352	65.983%	5.043	29.716%	0.55529	0.956
SP116564	46	0.88	29.501	64.133%	4.879	47.843%	0.56332	0.838
SP116571	26	0.923	17.495	67.288%	3.187	38.648%	0.67678	0.912
SP116393	2	0.267	3.715	185.75%	1.363	96.379%	2.82517	0.219
SP116442	4	0.711	4.85	121.25%	1.441	72.05%	1.25454	0.696
SP116446	10	0.562	13.113	131.13%	2.865	82.705%	1.59479	0.49
SP116419	131	0.957	51.279	39.144%	8.391	29.285%	0.23302	0.943
SP116383	503	0.988	115.915	23.045%	19.568	15.871%	0.08741	0.985
SP116385	226	0.977	75.972	33.616%	12.38	21.473%	0.17408	0.971
SP116440	179	0.935	86.693	48.432%	14.682	35.474%	0.28051	0.915
SP116450	444	0.991	103.034	23.206%	15.793	13.557%	0.09076	0.989
SP116493	83	0.972	38.128	45.937%	6.612	23.906%	0.2825	0.969
SP116391	74	0.934	40.495	54.723%	7.968	35.85%	0.40664	0.924
SP116401	66	0.928	36.082	54.67%	5.998	37.342%	0.45817	0.908
SP116409	144	0.964	56.258	39.068%	10.759	26.682%	0.21945	0.957
SP116416	31	0.763	32.315	104.242%	6.241	65.423%	0.93974	0.725
SP116424	34	0.86	24.582	72.3%	4.117	51.462%	0.60786	0.818
SP116515	94	0.921	48.367	51.454%	8.229	38.965%	0.36317	0.895
SP116499	158	0.973	58.983	37.331%	9.927	23.092%	0.26754	0.968
SP116505	278	0.996	66.77	24.018%	12.123	9.044%	0.1449	0.996
SP116509	182	0.97	63.529	34.906%	10.672	24.192%	0.17676	0.963
SP116437	65	0.93	33.744	51.914%	5.964	36.776%	0.45154	0.913
SP116512	386	0.958	161.602	41.866%	31.993	32.424%	0.16628	0.954
SP116465	192	0.931	92.693	48.278%	16.159	37.091%	0.24736	0.911
