Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP117655	1464	0.988	457.192	31.229%	104.107	19.063%	0.09418	0.987
SP117556	786	0.999	114.848	14.612%	18.955	4.977%	0.04186	0.999
SP117627	457	0.995	115.484	25.27%	23.801	12.825%	0.08924	0.996
SP117775	982	0.997	197.222	20.084%	38.099	10.661%	0.04746	0.996
SP117332	154	0.967	60.606	39.355%	10.289	25.422%	0.21633	0.96
SP117712	527	0.989	130.383	24.741%	22.383	15.224%	0.08654	0.987
SP117017	385	0.997	80.523	20.915%	13.716	8.239%	0.08694	0.996
SP117031	942	0.999	159.757	16.959%	26.272	5.771%	0.06198	0.999
SP117759	1542	0.998	322.234	20.897%	73.77	10.907%	0.05739	0.998
SP117621	867	0.997	157.563	18.173%	25.885	7.982%	0.06775	0.997
SP117425	590	0.99	155.99	26.439%	26.898	14.837%	0.09499	0.989
SP117930	1650	1.0	172.586	10.46%	28.746	3.277%	0.03217	1.0
SP99287	166	0.981	66.049	39.789%	10.941	20.206%	0.21745	0.979
SP99293	314	0.962	102.225	32.556%	20.114	27.484%	0.15779	0.95
SP99289	725	0.985	162.965	22.478%	32.105	17.709%	0.06555	0.981
SP99297	23	0.713	21.159	91.996%	5.214	70.306%	0.91313	0.667
SP99301	1277	0.993	316.48	24.783%	73.122	11.9%	0.11909	0.993
SP99305	265	0.992	62.369	23.535%	9.497	12.523%	0.08804	0.991
SP99309	492	0.993	147.056	29.889%	29.464	14.785%	0.11169	0.993
SP99313	544	0.924	220.734	40.576%	53.835	38.931%	0.15701	0.907
SP99317	37	0.659	32.88	88.865%	8.215	75.307%	0.79533	0.587
SP99321	246	0.99	77.874	31.656%	13.439	15.246%	0.16464	0.99
SP99325	126072	0.999	15674.661	12.433%	4724.214	5.993%	0.03505	1.0
SP99329	520	0.987	104.596	20.115%	23.258	16.063%	0.06051	0.985
SP99333	250	0.993	67.062	26.825%	11.526	11.534%	0.13205	0.993
SP99337	440	0.998	89.171	20.266%	14.769	7.0%	0.09048	0.997
SP99341	334	0.997	78.889	23.619%	13.571	8.93%	0.09514	0.996
SP99345	55	0.902	34.292	62.349%	6.399	43.641%	0.36943	0.881
SP99113	79	0.849	49.896	63.159%	10.0	52.926%	0.41702	0.805
SP99185	433	0.975	121.859	28.143%	22.284	22.527%	0.1138	0.967
SP99209	536	0.988	135.253	25.234%	25.196	16.696%	0.09163	0.986
SP99213	537	0.995	131.736	24.532%	22.793	10.3%	0.12611	0.994
SP99221	48	0.823	34.616	72.117%	6.225	57.306%	0.7291	0.763
SP99225	197	0.968	71.257	36.171%	12.823	25.329%	0.1808	0.961
SP99241	858	0.982	191.139	22.277%	37.159	19.059%	0.0637	0.976
CPCT02020318T	502	0.998	84.926	16.918%	12.757	6.471%	0.07502	0.998
CPCT02010377T	596	0.996	116.211	19.498%	20.718	9.439%	0.05981	0.996
CPCT02060017T	677	0.996	124.092	18.33%	22.796	9.305%	0.0625	0.995
CPCT02060166T	831	0.999	103.656	12.474%	16.442	5.397%	0.03531	0.998
DRUP01080024T	326	0.977	89.169	27.352%	17.413	21.347%	0.09428	0.972
CPCT02300029T	1185	0.999	157.429	13.285%	25.997	5.656%	0.04082	0.999
CPCT02130024T	590	0.997	116.111	19.68%	18.681	9.023%	0.06445	0.997
CPCT02370015T	324	0.971	91.878	28.357%	16.36	23.879%	0.10815	0.96
CPCT02080291T	413	0.996	107.857	26.115%	17.989	10.245%	0.11288	0.996
CPCT02330082T	314	0.993	80.245	25.556%	14.451	11.573%	0.12648	0.993
CPCT02130035T	984	0.999	122.314	12.43%	18.499	4.841%	0.04125	0.999
CPCT02020667T	498	0.995	112.641	22.619%	17.038	9.63%	0.09821	0.995
CPCT02190030T	764	0.997	112.674	14.748%	17.659	7.502%	0.04343	0.997
CPCT02070304T	959	0.998	137.684	14.357%	21.661	6.113%	0.04577	0.998
CPCT02230093T	1115	0.998	160.763	14.418%	29.117	6.821%	0.03919	0.998
CPCT02170024T	569	0.996	111.774	19.644%	18.243	10.133%	0.06479	0.995
CPCT02050342T	884	0.998	115.924	13.114%	18.493	6.202%	0.0371	0.998
CPCT02130064T	619	0.996	116.639	18.843%	18.535	9.226%	0.05844	0.996
CPCT02130063T	2151	0.998	308.99	14.365%	57.24	7.164%	0.02835	0.998
CPCT02080208T	304	0.987	82.431	27.115%	12.287	16.232%	0.10995	0.984
CPCT02130066T	1332	0.996	309.636	23.246%	59.246	10.906%	0.06969	0.995
CPCT02130067T	965	0.995	187.922	19.474%	32.248	10.08%	0.05763	0.994
CPCT02100172T	277	0.994	77.645	28.031%	12.907	13.469%	0.11307	0.994
CPCT02130084T	606	0.998	107.597	17.755%	16.412	7.093%	0.06458	0.997
CPCT02060220T	710	0.999	85.264	12.009%	14.809	5.652%	0.03544	0.998
CPCT02100169T	1947	0.999	207.702	10.668%	33.563	4.251%	0.02426	0.999
CPCT02080218T	1680	1.0	155.847	9.277%	21.976	3.08%	0.02341	1.0
CPCT02050332T	630	0.988	133.236	21.149%	25.181	15.949%	0.06397	0.985
DRUP01080031T	72052	1.0	7315.21	10.153%	2449.575	5.23%	0.02313	1.0
CPCT02040245T	1510	0.999	191.855	12.706%	36.055	4.956%	0.03455	0.999
DRUP01050048T	110429	0.999	11255.73	10.193%	3209.615	4.776%	0.0214	0.999
DRUP01010142T	54855	1.0	5929.065	10.809%	1787.72	5.203%	0.02388	1.0
CPCT02080224T	556	0.996	98.885	17.785%	15.478	8.807%	0.06184	0.996
CPCT02260021T	417	0.995	85.222	20.437%	13.719	9.777%	0.08025	0.995
CPCT02020762T	430	0.989	100.147	23.29%	18.135	14.853%	0.08325	0.987
CPCT02130116T	480	0.997	96.984	20.205%	15.17	7.986%	0.07252	0.997
CPCT02050342TII	794	0.998	114.067	14.366%	17.175	6.008%	0.041	0.998
CPCT02130138T	693	0.996	121.428	17.522%	19.343	8.527%	0.06069	0.996
CPCT02130139T	1053	0.998	172.275	16.36%	29.684	7.63%	0.03756	0.998
CPCT02230115T	606	0.996	132.566	21.876%	19.53	9.752%	0.08219	0.995
CPCT02010902T	844	0.999	100.253	11.878%	16.825	3.606%	0.04029	0.999
CPCT02290056T	971	0.995	161.654	16.648%	29.233	10.71%	0.04302	0.994
CPCT02130152T	277	0.988	77.912	28.127%	12.721	15.962%	0.13343	0.986
DRUP01170003T	506	0.984	112.503	22.234%	23.209	17.919%	0.07783	0.98
DRUP01010095T	1005	1.0	109.417	10.887%	17.661	2.952%	0.031	1.0
DRUP01030024T	1041	0.997	173.801	16.696%	27.87	7.684%	0.04651	0.997
CPCT02040292T	978	0.998	139.302	14.244%	23.414	6.802%	0.03659	0.998
DRUP01050035T	2388	0.999	281.386	11.783%	48.557	5.421%	0.02274	0.999
CPCT02020577T	619	0.995	112.079	18.106%	19.468	9.603%	0.05319	0.995
CPCT02050263T	840	0.998	127.615	15.192%	19.886	5.815%	0.05584	0.998
DRUP01010108T	5415	1.0	363.954	6.721%	64.322	2.591%	0.01179	1.0
DRUP01010109T	502	0.997	116.387	23.185%	19.359	9.15%	0.09068	0.997
DRUP01010113T	979	0.965	306.448	31.302%	55.186	26.541%	0.08461	0.953
CPCT02120059T	1814	1.0	161.146	8.883%	26.419	2.953%	0.02156	1.0
CPCT02170010T	601	0.995	87.445	14.55%	14.381	9.943%	0.04261	0.994
CPCT02030398T	666	0.998	115.017	17.27%	17.698	6.814%	0.06469	0.998
CPCT02050250T	588	0.999	79.957	13.598%	12.669	4.871%	0.04446	0.999
CPCT02050076TII	1184	0.999	193.163	16.314%	31.948	6.485%	0.05057	0.999
CPCT02050182T	448	0.995	97.478	21.758%	15.696	9.706%	0.09713	0.995
CPCT02070187T	700	0.999	106.85	15.264%	17.419	4.907%	0.07012	0.999
CPCT02030373T	2077	0.999	256.266	12.338%	38.65	4.579%	0.02993	0.999
CPCT02020589T	832	0.994	136.235	16.374%	24.419	11.192%	0.04421	0.992
CPCT02040154T	625	0.999	81.743	13.079%	12.775	5.325%	0.05169	0.998
CPCT02050091T	284	0.993	75.517	26.59%	11.472	12.355%	0.1436	0.992
CPCT02020406T	400	0.996	84.015	21.004%	14.083	10.355%	0.06761	0.995
CPCT02020405T	978	0.999	112.228	11.475%	20.907	4.904%	0.03557	0.999
CPCT02070052T	775	0.999	86.043	11.102%	13.2	3.856%	0.03839	0.999
CPCT02060063T	1843	0.997	214.164	11.62%	40.276	8.497%	0.02201	0.996
CPCT02230004T	707	0.998	120.021	16.976%	19.897	6.826%	0.05919	0.998
CPCT02300006T	648	0.999	87.795	13.549%	13.691	4.964%	0.06161	0.999
CPCT02080066T	373	0.996	72.285	19.379%	11.062	8.778%	0.08937	0.996
CPCT02010492T	193	0.94	73.14	37.896%	13.226	34.206%	0.19713	0.913
CPCT02020460T	261	0.979	82.482	31.602%	14.515	20.768%	0.14481	0.974
DRUP01010019T	1210	0.999	162.735	13.449%	30.193	6.018%	0.03305	0.998
