Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP124389	423	0.996	71.423	16.885%	10.596	8.377%	0.07927	0.996
SP124362	1026	0.998	126.21	12.301%	20.646	6.616%	0.03076	0.997
SP124394	605	0.99	115.347	19.066%	22.519	14.378%	0.05882	0.987
SP124334	548	0.993	93.076	16.985%	17.814	11.402%	0.05781	0.992
SP124339	129	0.976	46.393	35.964%	6.833	22.228%	0.23532	0.97
SP124454	460	0.993	90.9	19.761%	14.476	12.166%	0.09012	0.991
SP124380	746	0.996	123.244	16.521%	19.836	9.492%	0.04591	0.995
SP124273	491	0.998	80.594	16.414%	14.242	6.565%	0.06738	0.998
SP124357	313	0.99	69.979	22.358%	10.68	13.953%	0.09336	0.988
SP124399	994	0.995	148.613	14.951%	26.651	10.024%	0.03523	0.994
SP124311	1015	0.997	131.709	12.976%	21.659	7.857%	0.04088	0.996
SP124355	223	0.992	56.543	25.356%	8.516	12.913%	0.13961	0.99
SP124434	642	0.995	91.78	14.296%	17.964	10.718%	0.04571	0.993
SP124428	1718	0.997	185.67	10.807%	34.313	7.589%	0.03038	0.997
SP124449	781	0.997	100.418	12.858%	15.864	7.205%	0.04056	0.997
SP124298	2107	0.998	175.283	8.319%	30.834	5.854%	0.0182	0.998
SP124431	696	0.994	113.987	16.377%	18.985	11.023%	0.05016	0.993
SP124396	669	0.996	111.189	16.62%	16.808	9.18%	0.05939	0.995
SP124409	1154	0.997	162.075	14.045%	25.968	8.245%	0.04159	0.996
SP124341	363	0.98	108.139	29.79%	19.1	19.975%	0.11047	0.976
SP124353	140	0.967	55.929	39.949%	9.311	25.884%	0.21463	0.959
SP124278	340	0.997	71.464	21.019%	10.783	7.539%	0.1032	0.997
SP124376	521	0.992	91.885	17.636%	15.39	12.711%	0.06713	0.99
SP124346	545	0.998	83.0	15.229%	12.591	6.134%	0.05821	0.998
SP124439	1222	0.998	155.745	12.745%	27.414	7.07%	0.03191	0.997
SP124351	135	0.969	57.004	42.225%	9.37	24.98%	0.24254	0.963
SP124406	728	0.994	114.067	15.669%	17.769	10.728%	0.04572	0.993
SP124323	221	0.992	61.16	27.674%	9.288	13.056%	0.13	0.991
SP124391	322	0.986	86.079	26.733%	14.346	16.63%	0.10714	0.983
SP124423	79	0.974	31.619	40.024%	6.047	23.379%	0.23474	0.971
SP124382	3153	0.999	241.716	7.666%	47.528	5.136%	0.01431	0.999
SP124415	2234	0.993	384.156	17.196%	72.684	12.254%	0.03545	0.991
SP124436	2284	0.998	223.999	9.807%	35.869	5.737%	0.01917	0.998
SP124460	1024	0.997	140.621	13.733%	22.143	7.379%	0.03556	0.997
SP124425	415	0.992	72.704	17.519%	14.102	12.999%	0.06667	0.99
SP124456	444	0.988	85.972	19.363%	16.512	15.708%	0.07865	0.984
SP124367	756	0.995	118.297	15.648%	19.823	9.687%	0.05589	0.994
SP124281	182	0.993	56.059	30.802%	9.385	13.075%	0.18041	0.992
SP124377	558	0.995	85.919	15.398%	15.264	10.761%	0.0451	0.993
SP124412	467	0.994	83.808	17.946%	14.851	10.601%	0.06504	0.994
SP124333	386	0.992	64.227	16.639%	11.076	12.955%	0.0564	0.989
SP124359	417	0.996	81.325	19.502%	12.697	9.364%	0.08147	0.995
SP124286	111	0.984	44.333	39.94%	7.041	18.626%	0.26349	0.983
SP124329	218	0.992	45.341	20.799%	7.636	12.41%	0.09463	0.991
