Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP29914	1477	0.996	288.303	19.519%	48.437	9.689%	0.05214	0.995
SP31046	186	0.987	77.827	41.842%	12.961	17.286%	0.27019	0.986
SP31334	530	0.968	172.087	32.469%	32.901	25.859%	0.1255	0.961
SP30011	706	0.974	242.239	34.311%	48.388	24.148%	0.14073	0.97
SP31174	492	0.991	139.478	28.349%	22.871	13.507%	0.10993	0.99
SP32662	739	0.995	145.315	19.664%	25.401	10.44%	0.06828	0.994
SP31126	1552	0.976	347.471	22.389%	74.504	21.83%	0.07982	0.968
SP32958	556	0.998	133.898	24.082%	29.373	10.564%	0.09605	0.998
SP31422	799	0.986	180.09	22.539%	35.487	16.588%	0.07725	0.983
SP33496	1198	0.996	228.146	19.044%	45.165	10.118%	0.05298	0.995
SP34005	259	0.989	85.781	33.12%	13.743	14.944%	0.16988	0.988
SP30113	3582	0.989	544.764	15.208%	141.322	15.073%	0.01756	0.987
SP31030	982	0.997	186.98	19.041%	30.151	7.381%	0.0759	0.997
SP33544	1196	0.983	288.103	24.089%	57.505	18.574%	0.08087	0.979
SP33688	1345	0.872	764.733	56.857%	183.928	49.126%	0.29878	0.847
SP30907	737	0.962	203.497	27.612%	45.905	28.028%	0.09131	0.95
SP30185	103	0.942	61.629	59.834%	10.039	33.822%	0.49036	0.932
SP33837	237	0.978	94.598	39.915%	15.29	21.12%	0.21599	0.975
SP31790	476	0.991	119.776	25.163%	21.318	13.738%	0.10927	0.99
SP30143	324	0.993	87.699	27.068%	13.378	11.711%	0.11154	0.993
SP30071	812	0.984	198.207	24.41%	41.853	17.975%	0.08062	0.981
SP30493	186	0.96	78.857	42.396%	14.179	27.85%	0.23745	0.953
SP32014	428	0.991	133.382	31.164%	21.926	13.465%	0.17683	0.99
SP30332	2375	0.991	332.479	13.999%	77.893	13.257%	0.02072	0.989
SP31814	385	0.987	126.866	32.952%	20.333	15.984%	0.15759	0.986
SP29987	1128	0.972	355.887	31.55%	77.263	25.248%	0.11014	0.967
SP30083	337	0.995	72.662	21.561%	11.917	10.293%	0.09728	0.994
SP32742	543	0.994	136.219	25.086%	22.747	11.26%	0.10527	0.993
SP115162	204	0.977	72.16	35.373%	12.987	21.414%	0.19358	0.974
SP29940	383	0.993	106.006	27.678%	17.085	12.024%	0.14165	0.992
SP30843	170	0.99	63.222	37.189%	9.45	14.68%	0.21402	0.989
SP32222	5	0.226	8.521	170.42%	2.659	100.501%	3.94041	0.154
SP31190	703	0.983	218.281	31.05%	41.016	18.549%	0.12052	0.981
SP30077	1089	0.978	299.939	27.543%	61.252	20.662%	0.10142	0.974
SP32694	818	0.987	201.394	24.62%	40.334	16.21%	0.0786	0.986
SP33774	297	0.987	102.941	34.66%	17.511	16.019%	0.17264	0.986
SP30093	441	0.995	104.926	23.793%	16.349	9.578%	0.10095	0.995
SP33094	646	0.991	160.494	24.844%	28.821	13.488%	0.08601	0.99
SP30803	644	0.946	199.388	30.961%	52.104	32.707%	0.12408	0.933
SP30675	2514	0.991	328.765	13.077%	85.005	13.376%	0.02227	0.989
SP31854	1471	0.987	341.348	23.205%	65.534	16.085%	0.07597	0.985
SP31606	319	0.996	83.378	26.137%	14.347	9.516%	0.14185	0.996
SP30213	321	0.994	88.383	27.534%	13.796	11.607%	0.11286	0.993
SP32894	232	0.989	88.386	38.097%	16.227	16.531%	0.19233	0.989
SP117260	380	0.966	118.585	31.207%	21.533	26.04%	0.13687	0.954
SP117124	566	0.996	113.401	20.036%	17.658	8.919%	0.07682	0.996
SP117932	613	0.996	130.075	21.219%	22.822	9.618%	0.09525	0.995
SP117189	111	0.972	47.836	43.095%	7.871	23.984%	0.24035	0.968
SP117217	26	0.738	25.114	96.592%	5.164	67.807%	1.10749	0.687
SP117779	332	0.982	105.284	31.712%	19.152	19.112%	0.14792	0.979
SP117376	1255	0.999	198.532	15.819%	33.468	5.732%	0.0544	0.998
SP117681	142	0.961	69.637	49.04%	11.739	28.674%	0.31998	0.955
SP117408	109	0.888	71.395	65.5%	11.588	49.913%	0.46718	0.853
SP118015	370	0.988	111.734	30.198%	19.804	15.397%	0.16328	0.987
SP117509	745	0.996	165.038	22.153%	26.329	9.215%	0.09557	0.995
SP117482	518	0.993	134.874	26.037%	22.693	12.129%	0.12679	0.992
SP117003	548	0.953	244.617	44.638%	47.588	30.956%	0.21195	0.944
CPCT02060034T	321	0.962	110.409	34.395%	18.705	27.252%	0.15895	0.948
CPCT02020356T	428	0.975	140.123	32.739%	28.493	22.053%	0.16309	0.972
CPCT02050063T	692	0.983	165.28	23.884%	25.766	18.851%	0.06963	0.975
CPCT02030275T	874	0.988	194.114	22.21%	35.061	15.694%	0.06182	0.986
