Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP117956	127	0.934	57.315	45.13%	9.025	35.871%	0.2837	0.904
SP117975	88	0.955	40.975	46.562%	7.101	29.848%	0.33926	0.945
SP2149	608	0.995	87.783	14.438%	15.81	10.107%	0.06314	0.994
SP117113	209	0.995	54.283	25.973%	11.286	10.918%	0.15699	0.994
SP117245	159	0.966	54.688	34.395%	8.823	26.399%	0.17693	0.954
SP117402	120	0.971	46.677	38.898%	7.111	24.986%	0.25478	0.964
SP117136	152	0.99	48.816	32.116%	8.103	14.306%	0.19483	0.989
SP117378	141	0.977	51.799	36.737%	8.444	21.666%	0.21455	0.972
SP116947	154	0.977	46.584	30.249%	7.455	21.396%	0.14491	0.97
SP117369	157	0.991	49.304	31.404%	7.491	13.99%	0.16999	0.99
SP117244	104	0.993	36.765	35.351%	5.251	11.73%	0.26569	0.993
SP117162	126	0.97	44.924	35.654%	6.81	24.198%	0.24581	0.961
SP117079	128	0.947	64.8	50.625%	10.922	34.198%	0.34108	0.938
SP117344	576	0.993	96.507	16.755%	17.423	11.697%	0.06453	0.992
SP118074	480	0.997	94.769	19.744%	15.759	8.41%	0.07858	0.996
SP117598	541	0.987	105.805	19.557%	18.817	16.009%	0.06599	0.983
SP117312	120	0.965	50.382	41.985%	8.877	26.338%	0.25529	0.958
SP118038	140	0.986	51.799	36.999%	8.794	16.862%	0.23931	0.984
SP117552	91	0.97	40.099	44.065%	6.382	24.975%	0.29534	0.965
SP118073	152	0.981	55.623	36.594%	9.468	19.606%	0.20504	0.978
SP117933	84	0.958	45.07	53.655%	7.298	31.176%	0.32812	0.952
SP118012	153	0.956	60.418	39.489%	10.083	30.115%	0.20451	0.942
SP117108	124	0.986	42.16	34.0%	7.277	16.73%	0.23193	0.985
SP117812	109	0.97	38.133	34.984%	6.028	24.229%	0.22128	0.961
SP117354	242	0.99	58.335	24.105%	8.542	13.916%	0.11898	0.988
SP117370	144	0.989	48.874	33.94%	8.462	15.424%	0.23458	0.988
SP116991	173	0.983	51.732	29.903%	8.456	18.644%	0.1537	0.979
SP117629	606	0.991	118.231	19.51%	21.814	13.023%	0.06559	0.99
SP124199	186	0.987	58.011	31.189%	9.679	16.012%	0.15987	0.985
SP124195	192	0.995	54.538	28.405%	8.352	10.546%	0.15284	0.995
SP117850	126	0.976	44.475	35.298%	6.779	21.677%	0.21256	0.97
SP117127	137	0.99	41.187	30.064%	6.555	13.798%	0.15445	0.989
SP117614	179	0.963	60.411	33.749%	9.331	26.836%	0.15812	0.946
SP116948	292	0.994	76.879	26.328%	12.891	12.558%	0.10157	0.993
SP117409	728	0.989	135.58	18.624%	26.013	14.577%	0.05478	0.987
SP117593	147	0.977	48.818	33.21%	7.638	21.391%	0.18851	0.972
SP117372	143	0.947	64.017	44.767%	11.343	32.277%	0.30843	0.934
SP118077	168	0.972	51.552	30.686%	8.695	23.896%	0.16156	0.963
SP117840	201	0.99	63.29	31.488%	10.992	14.341%	0.20658	0.989
SP117363	504	0.992	88.374	17.535%	15.152	12.871%	0.07707	0.989
SP117887	901	0.995	126.645	14.056%	22.396	9.655%	0.03798	0.994
SP116946	191	0.968	78.869	41.293%	12.21	25.214%	0.24872	0.961
SP117901	364	0.994	58.239	16.0%	9.961	10.96%	0.06942	0.993
SP117454	158	0.977	58.012	36.716%	9.153	21.707%	0.22256	0.972
SP124197	1095	0.989	193.169	17.641%	40.711	14.804%	0.03761	0.986
SP117919	886	0.99	161.474	18.225%	34.318	13.938%	0.0483	0.988
SP117250	153	0.976	63.276	41.357%	10.256	22.062%	0.23433	0.972
SP117983	213	0.992	61.881	29.052%	10.191	13.598%	0.13396	0.991
SP117676	84	0.934	44.154	52.564%	6.887	36.197%	0.31459	0.915
SP117011	186	0.977	62.496	33.6%	10.242	21.137%	0.1758	0.973
SP117057	100	0.972	39.661	39.661%	6.591	23.539%	0.25154	0.967
SP117126	194	0.992	48.369	24.932%	7.324	13.054%	0.12598	0.99
SP117728	159	0.994	44.493	27.983%	6.995	11.284%	0.15294	0.993
