Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP53460	1190	0.994	174.89	14.697%	35.182	10.958%	0.03655	0.993
SP50827	1926	0.998	187.25	9.722%	31.984	6.86%	0.01797	0.997
SP50263	520	0.995	106.822	20.543%	16.827	9.839%	0.06875	0.995
SP50317	530	0.992	100.672	18.995%	17.913	12.581%	0.06598	0.991
SP54113	3873	0.999	257.827	6.657%	42.274	3.942%	0.01011	0.999
SP50406	13	0.503	17.896	137.662%	3.99	87.069%	2.07033	0.42
SP51824	910	0.996	110.149	12.104%	19.655	9.164%	0.03296	0.995
SP55387	266	0.985	62.346	23.438%	12.349	17.343%	0.10112	0.982
SP52779	1608	0.997	165.705	10.305%	31.288	8.011%	0.02093	0.996
SP55235	3234	0.997	282.305	8.729%	61.545	7.402%	0.01468	0.997
SP50713	442	0.99	90.676	20.515%	15.331	14.484%	0.08242	0.988
SP50611	1893	0.998	161.597	8.537%	29.267	5.667%	0.01689	0.998
SP50485	155	0.972	50.462	32.556%	9.09	23.4%	0.2023	0.966
SP51037	231	0.996	52.642	22.789%	8.815	9.162%	0.1131	0.996
SP55142	5828	0.999	369.263	6.336%	71.052	5.033%	0.01129	0.998
SP53387	1303	0.996	158.866	12.192%	29.092	9.556%	0.0266	0.994
SP54745	1100	0.993	175.019	15.911%	32.544	12.335%	0.0432	0.992
SP52284	435	0.996	82.962	19.072%	13.521	8.809%	0.07904	0.996
SP53618	2328	0.999	174.617	7.501%	32.416	5.413%	0.0148	0.998
SP52232	934	0.996	126.382	13.531%	22.238	8.698%	0.03893	0.996
SP50412	119	0.961	50.821	42.707%	8.349	28.322%	0.26732	0.952
SP50321	597	0.991	102.101	17.102%	17.437	13.131%	0.05532	0.989
SP53548	259	0.988	68.743	26.542%	12.256	15.259%	0.13939	0.987
SP55004	21	0.848	18.292	87.105%	3.395	53.021%	0.84835	0.824
SP56079	1503	0.997	158.001	10.512%	31.577	7.608%	0.02203	0.997
SP56168	597	0.995	84.18	14.101%	14.701	10.486%	0.04088	0.993
SP54363	1511	0.996	184.725	12.225%	33.298	8.568%	0.02578	0.996
SP53810	5442	0.997	588.905	10.821%	128.239	8.066%	0.01618	0.997
SP50518	402	0.992	95.219	23.686%	15.603	12.489%	0.08	0.991
SP56303	804	0.994	146.911	18.273%	23.394	11.676%	0.05281	0.992
SP55711	426	0.991	102.64	24.094%	17.027	13.267%	0.09851	0.99
SP55509	2177	0.998	174.998	8.038%	33.102	5.555%	0.01596	0.998
SP55309	69	0.886	41.055	59.5%	6.402	46.323%	0.47495	0.833
SP52607	124	0.972	44.931	36.235%	7.403	24.197%	0.23336	0.965
SP52667	1180	0.998	143.238	12.139%	21.875	7.102%	0.032	0.997
SP51446	409	0.995	83.732	20.472%	12.799	9.605%	0.09057	0.995
SP50592	341	0.994	67.93	19.921%	12.164	11.584%	0.09821	0.993
SP53073	889	0.991	169.779	19.098%	28.467	13.542%	0.06272	0.989
SP56638	1509	0.998	144.161	9.553%	25.464	6.934%	0.02472	0.997
SP56537	1733	0.998	151.343	8.733%	25.856	5.924%	0.02137	0.998
SP57586	1309	0.996	159.003	12.147%	28.005	9.112%	0.02984	0.995
SP56541	1478	0.998	130.848	8.853%	22.617	6.34%	0.0201	0.998
SP56553	2824	0.998	233.54	8.27%	41.743	5.882%	0.01676	0.998
SP56771	788	0.997	131.425	16.678%	19.568	7.942%	0.06282	0.996
SP57941	2831	0.995	268.622	9.489%	71.052	10.034%	0.01936	0.994
SP57818	2049	0.998	170.751	8.333%	30.828	6.247%	0.01655	0.998
SP56460	1387	0.999	156.05	11.251%	24.136	5.132%	0.02595	0.999
SP56474	769	0.997	117.811	15.32%	19.781	7.833%	0.06231	0.997
SP56704	2180	0.998	221.285	10.151%	39.063	7.012%	0.02136	0.997
SP56533	1105	0.995	157.793	14.28%	26.845	10.459%	0.03473	0.993
SP56730	1696	0.999	150.787	8.891%	23.075	5.359%	0.02525	0.998
SP59245	2046	0.997	203.639	9.953%	34.68	7.981%	0.02026	0.996
SP57024	939	0.996	136.145	14.499%	22.071	9.504%	0.04157	0.995
SP57933	3415	0.998	248.297	7.271%	45.348	6.144%	0.01026	0.997
SP56754	1092	0.994	145.793	13.351%	30.733	11.469%	0.02608	0.992
SP56827	1163	0.997	137.372	11.812%	26.374	8.277%	0.02405	0.996
SP57084	1980	0.999	158.638	8.012%	29.031	5.428%	0.01587	0.998
SP57538	1631	0.996	186.953	11.462%	34.488	9.458%	0.02386	0.994
SP57735	1547	0.993	208.928	13.505%	44.277	11.511%	0.02897	0.992
SP57669	1944	0.998	182.048	9.365%	29.755	6.198%	0.02202	0.998
SP56566	849	0.997	122.782	14.462%	19.291	7.358%	0.06196	0.997
SP56569	1217	0.997	127.596	10.484%	23.187	7.69%	0.02614	0.996
SP58342	2546	0.999	190.966	7.501%	34.408	5.196%	0.0154	0.998
SP58349	1834	0.997	181.165	9.878%	32.286	8.243%	0.01847	0.995
SP56644	2147	0.998	211.84	9.867%	33.088	6.042%	0.02152	0.998
SP57629	2042	0.999	189.622	9.286%	30.29	3.789%	0.0192	0.999
SP56941	220	0.996	55.904	25.411%	9.457	9.745%	0.1209	0.996
