Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP77443	718	0.999	119.591	16.656%	20.088	5.811%	0.07333	0.999
SP72118	663	0.999	84.868	12.801%	14.114	4.367%	0.05896	0.999
SP76891	547	0.999	85.994	15.721%	12.607	4.899%	0.07443	0.999
SP125732	7743	1.0	674.685	8.713%	197.387	3.85%	0.0213	1.0
SP125716	764	0.999	106.977	14.002%	15.645	4.798%	0.04955	0.999
SP125746	47457	1.0	3384.685	7.132%	843.411	2.751%	0.02014	1.0
SP125797	740	0.999	90.234	12.194%	13.94	4.268%	0.04665	0.999
SP76057	573	0.999	88.164	15.386%	13.426	4.78%	0.06404	0.999
SP69565	1488	0.998	171.985	11.558%	32.286	6.539%	0.03036	0.998
SP75202	372	0.998	60.866	16.362%	9.643	6.748%	0.08339	0.998
SP110736	533	0.999	75.135	14.097%	12.921	5.12%	0.06786	0.999
SP107774	542	1.0	68.464	12.632%	10.53	3.143%	0.04781	1.0
SP110779	628	0.998	109.737	17.474%	17.031	6.669%	0.07929	0.998
SP107805	532	0.998	91.971	17.288%	13.786	6.419%	0.05592	0.998
SP110789	1169	0.996	135.397	11.582%	26.642	8.392%	0.02675	0.996
SP71846	631	0.998	96.487	15.291%	15.648	6.132%	0.06213	0.998
SP70122	623	0.999	70.431	11.305%	11.144	3.415%	0.04902	0.999
SP71404	1281	0.999	118.531	9.253%	20.661	3.327%	0.03397	0.999
SP76955	537	1.0	60.577	11.281%	9.696	3.1%	0.06064	1.0
SP107781	320	0.994	69.907	21.846%	11.336	11.137%	0.11198	0.993
SP70202	859	0.996	115.39	13.433%	21.94	8.752%	0.04084	0.996
SP70677	210	0.989	54.743	26.068%	8.994	14.602%	0.14556	0.988
SP70082	216	0.993	57.707	26.716%	9.552	12.354%	0.14259	0.992
SP70288	835	0.999	97.192	11.64%	14.41	3.502%	0.04931	0.999
SP70266	401	0.997	89.794	22.393%	15.428	9.379%	0.11064	0.996
SP107956	843	0.999	114.01	13.524%	19.237	4.853%	0.05891	0.999
SP70956	380	0.999	52.247	13.749%	8.434	5.533%	0.05832	0.999
SP108017	289	0.996	63.138	21.847%	10.388	9.149%	0.11718	0.996
SP71536	359	0.998	58.412	16.271%	10.601	6.753%	0.07942	0.998
SP70756	463	0.998	70.085	15.137%	11.728	6.359%	0.06079	0.998
SP76675	1370	0.998	164.802	12.029%	30.407	6.285%	0.03395	0.998
SP71480	569	0.999	95.036	16.702%	15.617	5.371%	0.07447	0.999
SP70313	391	0.997	64.895	16.597%	10.672	8.002%	0.07158	0.997
SP73319	368	0.998	64.163	17.436%	10.557	6.197%	0.09823	0.998
SP107813	633	0.999	71.221	11.251%	11.849	4.055%	0.0424	0.999
SP77339	484	0.999	72.013	14.879%	12.54	5.11%	0.05964	0.999
SP76017	389	0.997	79.146	20.346%	12.047	8.123%	0.105	0.996
SP76915	487	0.994	99.073	20.344%	17.496	11.123%	0.09674	0.993
SP71974	2089	0.999	179.448	8.59%	30.486	3.946%	0.02	0.999
SP70178	816	0.999	87.768	10.756%	13.777	3.495%	0.0367	0.999
SP107920	523	0.999	73.312	14.018%	11.916	5.262%	0.06304	0.999
SP110798	417	0.999	58.697	14.076%	9.485	4.66%	0.07561	0.999
SP107952	633	0.999	99.536	15.724%	15.557	5.661%	0.0556	0.998
SP70465	412	0.997	79.688	19.342%	12.455	8.143%	0.07781	0.996
SP70780	683	0.999	83.561	12.234%	13.271	3.951%	0.04856	0.999
SP110803	381	0.983	97.763	25.66%	18.482	18.47%	0.10172	0.98
SP107915	431	0.998	71.49	16.587%	11.194	5.709%	0.07222	0.998
SP71132	832	0.999	96.538	11.603%	14.393	3.421%	0.04868	0.999
SP71552	718	0.999	105.196	14.651%	16.566	5.365%	0.05409	0.998
SP69573	309	0.998	55.039	17.812%	8.407	5.809%	0.09766	0.998
SP75681	476	0.999	67.166	14.111%	10.974	4.76%	0.05962	0.999
SP107874	813	1.0	93.935	11.554%	15.216	3.551%	0.0461	0.999
SP110816	308	0.998	57.936	18.81%	8.827	6.652%	0.09293	0.998
SP77203	2420	1.0	144.772	5.982%	24.672	2.902%	0.01445	1.0
SP76515	566	0.999	84.678	14.961%	12.546	5.118%	0.06374	0.999
SP110770	614	0.999	74.592	12.149%	13.605	5.28%	0.03882	0.999
SP69812	264	0.996	56.51	21.405%	9.706	9.309%	0.09661	0.996
SP76136	1058	0.997	162.961	15.403%	29.109	8.064%	0.05576	0.996
SP70106	667	0.995	106.835	16.017%	18.592	10.58%	0.06506	0.994
SP108059	384	0.998	70.838	18.447%	11.267	7.14%	0.09259	0.997
SP108020	533	0.999	65.743	12.335%	11.152	4.821%	0.04095	0.999
SP76867	543	0.999	67.539	12.438%	10.368	4.09%	0.05057	0.999
SP108088	494	0.999	68.439	13.854%	11.478	5.592%	0.05109	0.999
SP71734	456	0.998	71.125	15.598%	12.23	6.018%	0.064	0.998
SP76001	264	0.996	55.576	21.052%	9.328	9.261%	0.12899	0.995
SP108033	542	0.999	74.558	13.756%	12.003	4.579%	0.06157	0.999
SP110822	655	0.998	86.455	13.199%	15.357	5.509%	0.05165	0.998
SP69762	463	0.998	79.605	17.193%	13.158	6.771%	0.06825	0.998
SP107945	594	0.998	102.246	17.213%	16.778	6.223%	0.06014	0.998
SP107770	382	0.998	62.478	16.355%	9.617	6.218%	0.0741	0.998
SP73263	604	0.999	75.492	12.499%	12.699	4.137%	0.05767	0.999
SP77131	730	0.999	86.084	11.792%	14.793	3.81%	0.04486	0.999
SP75322	1763	1.0	136.562	7.746%	19.808	2.51%	0.02011	1.0
SP70046	303	0.998	62.893	20.757%	9.426	7.13%	0.11529	0.997
SP70932	524	0.999	78.023	14.89%	13.076	4.941%	0.07425	0.999
SP71758	330	0.991	79.198	23.999%	13.126	13.25%	0.10177	0.99
SP71228	1049	0.999	111.582	10.637%	18.603	4.332%	0.03631	0.999
SP76353	257	0.992	74.667	29.053%	11.735	13.395%	0.14614	0.991
SP69587	208	0.998	45.04	21.654%	7.642	6.391%	0.1636	0.998
SP69898	1282	1.0	126.819	9.892%	20.165	3.031%	0.02757	1.0
SP75977	350	0.998	62.238	17.782%	10.142	7.192%	0.07087	0.997
SP70226	399	0.998	80.427	20.157%	11.496	6.862%	0.11666	0.997
SP108068	533	0.997	97.231	18.242%	17.118	8.354%	0.08846	0.996
SP107784	1321	1.0	117.561	8.899%	19.98	2.464%	0.03324	1.0
SP110824	379	0.998	65.757	17.35%	11.35	6.274%	0.07267	0.998
SP76843	831	1.0	81.368	9.792%	12.359	2.755%	0.04076	1.0
SP71456	699	0.999	98.358	14.071%	15.296	5.455%	0.05412	0.999
SP108065	485	0.999	61.435	12.667%	9.672	4.751%	0.05336	0.999
SP70860	660	0.999	84.084	12.74%	13.309	4.756%	0.05237	0.999
SP71084	458	0.999	74.357	16.235%	12.039	5.519%	0.06834	0.999
SP72262	371	0.996	84.578	22.797%	13.038	9.249%	0.10886	0.996
