Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP53460	1190	0.978	408.164	34.299%	89.376	27.837%	0.19246	0.977
SP50827	1926	0.98	519.641	26.98%	105.261	22.577%	0.09397	0.976
SP50263	520	0.973	287.301	55.25%	66.032	38.608%	0.31465	0.973
SP50317	530	0.955	349.383	65.921%	87.596	61.523%	0.88195	0.96
SP54113	3873	0.988	1128.418	29.136%	255.995	23.873%	0.14077	0.989
SP50406	13	0.354	18.926	145.585%	5.01	109.327%	3.47282	0.278
SP51824	910	0.978	301.204	33.099%	57.21	26.673%	0.17143	0.976
SP55387	266	0.962	105.993	39.847%	26.369	37.033%	0.19432	0.959
SP52779	1608	0.981	416.76	25.918%	89.516	22.919%	0.08233	0.978
SP55235	3234	0.97	1122.445	34.708%	314.612	37.836%	0.16651	0.97
SP50713	442	0.967	174.644	39.512%	35.171	33.228%	0.21698	0.963
SP50611	1893	0.975	619.365	32.719%	158.141	30.62%	0.13281	0.974
SP50485	155	0.929	94.49	60.961%	18.226	46.919%	0.4881	0.92
SP51037	231	0.985	116.354	50.37%	28.553	29.677%	0.3435	0.986
SP55142	5828	0.992	1152.16	19.769%	242.824	17.201%	0.05776	0.992
SP53387	1303	0.969	439.968	33.766%	90.525	29.737%	0.12706	0.964
SP54745	1100	0.968	389.436	35.403%	74.418	28.207%	0.17134	0.962
SP52284	435	0.976	295.88	68.018%	93.093	60.654%	0.74642	0.981
SP53618	2328	0.965	847.687	36.413%	236.245	39.452%	0.16025	0.964
SP52232	934	0.986	274.373	29.376%	66.56	26.035%	0.14692	0.986
SP50412	119	0.915	75.912	63.792%	13.901	47.156%	0.49899	0.9
SP50321	597	0.969	179.946	30.142%	35.002	26.358%	0.10822	0.961
SP53548	259	0.951	165.47	63.888%	34.688	43.188%	0.43899	0.949
SP55004	21	0.861	16.292	77.581%	3.493	54.551%	0.99446	0.841
SP56079	1503	0.983	442.281	29.427%	109.771	26.447%	0.13071	0.983
SP56168	597	0.979	228.981	38.355%	43.022	30.687%	0.18952	0.98
SP54363	1511	0.968	601.067	39.779%	150.625	38.757%	0.24509	0.967
SP53810	5442	0.979	1295.391	23.804%	382.355	24.05%	0.06196	0.977
SP50518	402	0.969	206.592	51.391%	44.59	35.691%	0.32178	0.969
SP56303	804	0.98	297.855	37.047%	64.483	32.183%	0.20152	0.981
SP55711	426	0.978	176.48	41.427%	36.216	28.218%	0.24377	0.977
SP55509	2177	0.971	700.282	32.167%	191.341	32.111%	0.11775	0.969
SP55309	69	0.788	57.802	83.771%	9.547	69.08%	0.84393	0.711
SP52607	124	0.918	73.801	59.517%	13.651	44.62%	0.47495	0.902
SP52667	1180	0.966	484.301	41.042%	116.356	37.775%	0.27138	0.965
SP51446	409	0.978	219.478	53.662%	50.136	37.626%	0.3774	0.979
SP50592	341	0.97	205.295	60.204%	51.87	49.396%	0.36608	0.973
SP53073	889	0.973	293.363	32.999%	54.163	25.765%	0.16398	0.967
SP56638	1509	0.983	428.181	28.375%	79.042	21.525%	0.12976	0.981
SP56537	1733	0.994	288.619	16.654%	50.942	11.672%	0.06982	0.993
SP57586	1309	0.986	347.777	26.568%	66.159	21.526%	0.11151	0.984
SP56541	1478	0.98	499.667	33.807%	112.682	31.588%	0.14887	0.981
SP56553	2824	0.99	573.759	20.317%	107.233	15.11%	0.06287	0.989
SP56771	788	0.992	214.574	27.23%	42.036	17.06%	0.10336	0.992
SP57941	2831	0.975	1022.346	36.113%	227.974	32.194%	0.14651	0.974
SP57818	2049	0.957	748.635	36.537%	167.395	33.922%	0.16394	0.95
SP56460	1387	0.99	496.493	35.796%	119.963	25.507%	0.14139	0.991
SP56474	769	0.982	435.034	56.571%	116.502	46.133%	1.28951	0.986
SP56704	2180	0.976	715.671	32.829%	185.475	33.294%	0.14636	0.976
SP56533	1105	0.979	343.576	31.093%	65.744	25.615%	0.1252	0.976
SP56730	1696	0.993	290.361	17.12%	55.892	12.98%	0.08319	0.992
SP59245	2046	0.992	369.825	18.076%	65.288	15.024%	0.07008	0.99
SP57024	939	0.98	304.173	32.393%	59.894	25.79%	0.15243	0.977
SP57933	3415	0.991	669.232	19.597%	121.738	16.493%	0.05323	0.99
SP56754	1092	0.978	279.903	25.632%	59.035	22.031%	0.10445	0.974
SP56827	1163	0.978	396.618	34.103%	93.237	29.259%	0.17317	0.977
SP57084	1980	0.993	384.156	19.402%	74.355	13.901%	0.0808	0.993
SP57538	1631	0.983	441.207	27.051%	80.702	22.131%	0.11641	0.98
SP57735	1547	0.988	326.626	21.114%	66.383	17.258%	0.08365	0.986
SP57669	1944	0.992	392.126	20.171%	67.518	14.064%	0.08325	0.99
SP56566	849	0.987	286.618	33.759%	65.492	24.979%	0.19863	0.987
SP56569	1217	0.989	253.005	20.789%	47.099	15.62%	0.09879	0.987
SP58342	2546	0.993	525.328	20.633%	97.458	14.717%	0.09468	0.992
SP58349	1834	0.978	435.075	23.723%	87.84	22.427%	0.08841	0.972
SP56644	2147	0.984	799.403	37.233%	168.102	30.694%	0.31199	0.986
SP57629	2042	0.99	894.494	43.805%	252.89	31.633%	0.31324	0.991
SP56941	220	0.985	119.086	54.13%	30.648	31.581%	0.34707	0.986
SP57619	1473	0.969	448.571	30.453%	100.367	27.983%	0.15797	0.964
SP58245	1990	0.982	477.774	24.009%	98.916	20.759%	0.08763	0.978
SP57251	1880	0.955	614.195	32.67%	144.802	31.609%	0.14671	0.945
SP56502	1871	0.99	410.292	21.929%	74.891	15.9%	0.11179	0.988
SP58668	2294	0.992	460.53	20.075%	87.145	15.388%	0.07236	0.991
SP58101	1672	0.982	432.046	25.84%	85.072	22.348%	0.10695	0.98
SP58991	1468	0.992	392.21	26.717%	75.14	18.616%	0.11511	0.993
SP56607	917	0.981	282.576	30.815%	60.876	25.87%	0.14842	0.98
SP58326	3133	0.992	768.527	24.53%	173.323	21.485%	0.10231	0.992
SP57267	2233	0.981	787.76	35.278%	173.34	31.956%	0.25739	0.982
SP57066	2325	0.98	916.568	39.422%	224.061	35.288%	0.27276	0.982
