Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP111062	1067	0.999	130.59	12.239%	19.724	4.393%	0.03915	0.999
SP111006	2549	1.0	185.06	7.26%	29.018	2.881%	0.01457	1.0
SP110846	675	0.996	125.516	18.595%	19.184	9.034%	0.07491	0.996
SP111086	2143	0.999	179.119	8.358%	29.06	3.69%	0.01963	0.999
SP111096	1077	0.999	110.892	10.296%	17.484	3.665%	0.03298	0.999
SP111021	2	0.704	2.957	147.85%	1.11	78.489%	1.54364	0.712
SP111058	2336	1.0	165.16	7.07%	27.829	3.142%	0.01706	0.999
SP111092	2507	0.999	224.179	8.942%	41.57	4.409%	0.01917	0.999
SP111076	1898	1.0	166.508	8.773%	24.301	2.627%	0.02333	1.0
SP111098	1275	0.999	122.054	9.573%	22.231	4.264%	0.03054	0.999
SP111039	253	0.985	65.697	25.967%	10.91	17.049%	0.1106	0.982
SP111052	120	0.957	53.147	44.289%	8.521	28.989%	0.34248	0.946
SP111166	2278	1.0	199.677	8.765%	33.327	3.237%	0.01851	1.0
SP111014	270	0.991	71.274	26.398%	11.963	13.862%	0.13788	0.99
SP111066	2370	0.999	213.255	8.998%	35.833	3.615%	0.02013	0.999
SP111094	1717	0.997	249.387	14.525%	49.308	8.569%	0.03391	0.996
SP111015	603	0.997	102.434	16.987%	16.237	7.865%	0.06998	0.997
SP110853	1397	0.999	153.157	10.963%	23.583	5.304%	0.02477	0.999
SP111051	841	0.998	134.619	16.007%	22.612	6.682%	0.05549	0.998
SP110855	1538	0.999	146.059	9.497%	23.723	4.24%	0.02175	0.999
SP111004	1586	0.999	157.328	9.92%	24.721	3.464%	0.02948	0.999
SP111078	418	0.997	75.428	18.045%	12.361	7.708%	0.08782	0.997
SP110863	930	0.998	112.764	12.125%	17.87	5.713%	0.03314	0.998
SP111013	844	0.997	158.504	18.78%	29.999	8.763%	0.06489	0.997
SP111042	89	0.966	41.044	46.117%	6.888	26.165%	0.30219	0.961
SP111040	584	0.998	89.146	15.265%	14.657	6.912%	0.05079	0.997
SP111031	3259	1.0	236.305	7.251%	40.08	2.459%	0.01263	1.0
SP23496	1021	0.998	140.548	13.766%	22.646	5.803%	0.04246	0.998
SP111030	542	0.995	97.411	17.973%	15.656	9.765%	0.06239	0.995
SP111019	471	0.984	115.22	24.463%	21.716	18.0%	0.09714	0.98
SP111026	1552	0.999	151.987	9.793%	23.903	3.985%	0.02218	0.999
SP110860	1915	1.0	153.867	8.035%	25.859	3.16%	0.01768	1.0
SP110851	1598	0.999	160.402	10.038%	26.271	3.905%	0.02556	0.999
SP111059	1415	0.999	135.2	9.555%	21.129	3.852%	0.02441	0.999
SP111170	2302	0.999	213.093	9.257%	36.655	3.693%	0.02231	0.999
SP111054	1564	0.998	203.002	12.98%	41.16	6.581%	0.03894	0.998
SP111033	1869	1.0	134.583	7.201%	23.048	2.52%	0.01963	1.0
