Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP24708	425	0.988	115.185	27.102%	17.903	15.713%	0.11783	0.986
SP24301	641	0.994	132.314	20.642%	21.707	11.826%	0.0703	0.993
SP27201	497	0.994	101.551	20.433%	15.792	11.34%	0.08807	0.992
SP28791	167	0.973	66.551	39.851%	10.214	23.148%	0.24874	0.968
SP23739	253	0.987	64.853	25.634%	9.855	16.147%	0.12416	0.984
SP24702	483	0.994	118.999	24.637%	18.581	12.093%	0.09492	0.993
SP25332	154	0.952	60.977	39.595%	11.303	30.582%	0.22389	0.939
SP28335	312	0.975	95.301	30.545%	14.544	22.2%	0.13646	0.966
SP26709	232	0.991	71.855	30.972%	11.425	13.427%	0.17597	0.99
SP25350	443	0.98	119.987	27.085%	19.532	20.024%	0.09083	0.973
SP25380	504	0.992	108.637	21.555%	16.695	12.263%	0.07925	0.991
SP24565	237	0.925	100.499	42.405%	19.381	38.328%	0.20592	0.897
SP25833	411	0.992	90.306	21.972%	14.687	12.503%	0.08657	0.991
SP25905	208	0.977	62.903	30.242%	9.784	21.18%	0.14252	0.97
SP26439	161	0.974	60.259	37.428%	8.906	22.957%	0.22876	0.967
SP24236	603	0.989	132.466	21.968%	24.866	15.132%	0.08172	0.986
SP23925	1757	0.994	230.61	13.125%	47.997	11.022%	0.02019	0.993
SP24815	576	0.983	147.59	25.623%	27.038	18.694%	0.09642	0.978
SP27957	375	0.983	108.193	28.851%	18.24	18.548%	0.12065	0.98
SP27603	379	0.979	113.745	30.012%	18.281	21.116%	0.12078	0.973
SP27825	518	0.991	120.783	23.317%	18.535	13.898%	0.08422	0.989
SP24135	1064	0.991	180.889	17.001%	28.869	13.912%	0.04338	0.987
SP26499	249	0.985	69.584	27.945%	10.933	17.284%	0.13073	0.981
SP25518	557	0.99	123.284	22.134%	22.414	14.775%	0.07248	0.988
SP28659	1191	0.99	183.394	15.398%	33.571	13.818%	0.03537	0.987
SP23622	392	0.982	105.875	27.009%	17.917	19.356%	0.11437	0.978
SP27939	316	0.987	83.421	26.399%	12.942	16.988%	0.11963	0.985
SP23754	129	0.949	57.97	44.938%	10.09	31.485%	0.26545	0.937
SP29697	313	0.99	79.443	25.381%	12.51	14.11%	0.1105	0.988
SP27339	312	0.983	92.461	29.635%	14.075	18.299%	0.14599	0.979
SP29559	814	0.995	107.872	13.252%	18.593	10.375%	0.03397	0.993
SP29331	453	0.99	100.993	22.294%	15.658	14.3%	0.08063	0.987
SP26475	407	0.992	94.026	23.102%	15.513	12.717%	0.09493	0.991
SP23775	1020	0.989	186.211	18.256%	30.647	14.931%	0.04614	0.984
SP28275	288	0.972	88.031	30.566%	14.954	23.568%	0.1292	0.963
SP28581	421	0.989	109.732	26.065%	17.854	15.935%	0.10511	0.988
SP23639	473	0.983	120.0	25.37%	21.084	18.277%	0.09155	0.979
SP24391	426	0.989	94.853	22.266%	16.921	15.398%	0.09867	0.986
SP28041	537	0.994	118.314	22.032%	18.387	11.549%	0.07224	0.994
SP25494	1956	0.995	230.2	11.769%	40.746	10.158%	0.0204	0.993
SP26649	436	0.966	145.363	33.34%	27.098	26.422%	0.12761	0.957
SP78927	63	0.993	27.754	44.054%	4.741	12.245%	0.48747	0.992
SP78913	51	0.969	30.558	59.918%	5.114	26.479%	0.5531	0.966
SP107375	195	0.99	56.953	29.207%	9.477	14.164%	0.14651	0.989
SP107408	320	0.998	69.997	21.874%	10.745	6.411%	0.13878	0.998
SP107439	287	0.717	254.13	88.547%	67.209	70.551%	0.83499	0.678
SP78816	44	0.993	20.922	47.55%	3.446	12.168%	0.50266	0.992
SP78663	211	0.996	63.255	29.979%	10.947	9.227%	0.19218	0.996
SP78709	131	0.998	39.601	30.23%	7.961	9.614%	0.17957	0.998
SP107462	223	0.998	56.182	25.194%	9.228	6.318%	0.1865	0.998
SP78951	113	0.996	38.562	34.126%	6.046	10.247%	0.21956	0.996
SP107435	199	0.994	61.32	30.814%	9.3	10.871%	0.18677	0.994
SP78679	219	0.988	72.347	33.035%	12.72	15.632%	0.19555	0.987
SP107360	298	0.996	70.755	23.743%	12.323	8.939%	0.13265	0.996
SP78819	35	0.883	30.767	87.906%	5.573	49.452%	0.91746	0.868
SP78821	141	0.994	45.118	31.999%	7.323	11.776%	0.20743	0.993
SP107552	71	0.99	35.056	49.375%	6.152	15.095%	0.41824	0.99
SP78865	65	0.951	45.082	69.357%	8.398	30.809%	0.61827	0.948
SP107470	144	0.996	47.107	32.713%	7.157	8.953%	0.26306	0.996
SP78673	47	0.819	38.897	82.76%	6.314	57.4%	0.71537	0.76
SP78824	51	0.985	27.9	54.706%	5.184	20.67%	0.43952	0.985
SP107550	62	0.984	29.299	47.256%	5.465	17.749%	0.41089	0.983
SP78718	274	0.999	56.221	20.519%	11.344	5.927%	0.14107	0.999
SP107451	90	0.994	39.067	43.408%	6.485	12.703%	0.33774	0.994
SP107557	79	0.992	32.944	41.701%	5.941	12.423%	0.37495	0.992
SP107358	93	0.961	47.376	50.942%	7.254	27.716%	0.37117	0.954
SP78731	64	0.991	27.711	43.298%	4.63	13.653%	0.37118	0.99
SP107455	58	0.989	24.767	42.702%	4.62	15.332%	0.36918	0.989
SP107549	56	0.991	25.472	45.486%	4.238	13.322%	0.4013	0.991
SP78814	113	0.984	40.825	36.128%	7.435	17.598%	0.25247	0.983
SP107357	496	0.998	83.839	16.903%	12.261	5.676%	0.06768	0.998
SP78919	112	0.995	40.908	36.525%	6.682	10.78%	0.25242	0.995
SP107453	100	0.992	41.215	41.215%	5.814	12.609%	0.36844	0.992
SP78719	14	0.81	14.662	104.729%	2.864	61.061%	1.16778	0.787
SP78662	35	0.972	17.299	49.426%	3.615	23.785%	0.40716	0.971
