Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP117655	1464	0.999	161.669	11.043%	26.327	4.821%	0.02719	0.999
SP117556	786	1.0	71.813	9.137%	11.105	2.916%	0.02879	1.0
SP117627	457	0.998	81.146	17.756%	13.826	7.45%	0.06359	0.998
SP117775	982	0.999	118.49	12.066%	17.928	5.016%	0.02769	0.999
SP117332	154	0.969	60.231	39.111%	10.169	25.126%	0.21398	0.962
SP117712	527	0.995	99.197	18.823%	16.491	11.217%	0.06356	0.994
SP117017	385	0.998	68.702	17.845%	11.449	6.877%	0.0735	0.997
SP117031	942	0.999	121.202	12.866%	18.314	4.023%	0.05438	0.999
SP117759	1542	1.0	160.537	10.411%	28.967	4.283%	0.02793	1.0
SP117621	867	0.998	124.979	14.415%	19.311	5.955%	0.05613	0.998
SP117425	590	0.995	118.898	20.152%	18.086	9.976%	0.07052	0.995
SP117930	1650	1.0	167.164	10.131%	29.591	3.373%	0.0275	1.0
SP99287	166	0.991	50.766	30.582%	8.218	15.177%	0.1582	0.99
SP99293	314	0.989	75.171	23.94%	11.764	16.074%	0.10413	0.986
SP99289	725	0.996	97.986	13.515%	16.253	8.965%	0.03426	0.995
SP99297	23	0.85	21.446	93.243%	4.217	56.862%	0.804	0.84
SP99301	1277	0.998	194.918	15.264%	38.004	6.185%	0.05242	0.998
SP99305	265	0.993	60.069	22.668%	9.171	12.093%	0.08574	0.993
SP99309	492	0.998	91.147	18.526%	14.785	7.419%	0.06773	0.997
SP99313	544	0.992	97.949	18.005%	17.679	12.785%	0.05234	0.99
SP99317	37	0.871	30.459	82.322%	5.712	52.362%	0.58577	0.858
SP99321	246	0.994	64.945	26.4%	10.109	11.468%	0.13671	0.993
SP99325	126072	0.999	17662.78	14.01%	3566.422	4.524%	0.05058	0.999
SP99329	520	0.993	87.154	16.76%	16.997	11.739%	0.0569	0.992
SP99333	250	0.995	59.199	23.68%	9.573	9.58%	0.12042	0.995
SP99337	440	0.998	85.735	19.485%	14.027	6.649%	0.07571	0.998
SP99341	334	0.997	68.958	20.646%	11.11	7.31%	0.08294	0.997
SP99345	55	0.92	31.768	57.76%	5.779	39.412%	0.34024	0.903
SP99113	79	0.877	48.704	61.651%	9.191	48.644%	0.36312	0.844
SP99185	433	0.98	109.471	25.282%	20.285	20.507%	0.09543	0.974
SP99209	536	0.993	100.735	18.794%	17.46	11.57%	0.06374	0.992
SP99213	537	0.996	124.472	23.179%	20.49	9.259%	0.11147	0.996
SP99221	48	0.887	30.146	62.804%	5.023	46.24%	0.53949	0.849
SP99225	197	0.977	64.37	32.675%	11.052	21.831%	0.15728	0.971
SP99241	858	0.996	113.101	13.182%	17.84	9.15%	0.0368	0.995
CPCT02020318T	502	0.998	85.923	17.116%	12.724	6.454%	0.0737	0.998
CPCT02010377T	596	0.998	80.286	13.471%	13.053	5.947%	0.03821	0.998
CPCT02060017T	677	0.998	97.003	14.328%	16.334	6.667%	0.04313	0.998
CPCT02060166T	831	0.999	99.799	12.01%	14.809	4.861%	0.03361	0.999
DRUP01080024T	326	0.98	80.603	24.725%	16.181	19.836%	0.09195	0.975
CPCT02300029T	1185	0.999	126.371	10.664%	19.9	4.329%	0.03391	0.999
CPCT02130024T	590	0.998	91.672	15.538%	13.759	6.646%	0.0531	0.998
CPCT02370015T	324	0.985	73.749	22.762%	11.695	17.07%	0.08575	0.98
CPCT02080291T	413	0.997	84.825	20.539%	13.285	7.566%	0.09002	0.997
CPCT02330082T	314	0.995	72.761	23.172%	12.531	10.035%	0.10465	0.995
CPCT02130035T	984	0.999	123.21	12.521%	18.703	4.894%	0.0398	0.999
CPCT02020667T	498	0.996	96.091	19.295%	14.796	8.362%	0.08865	0.996
CPCT02190030T	764	0.998	93.703	12.265%	14.015	5.954%	0.03752	0.998
CPCT02070304T	959	0.998	129.909	13.546%	19.922	5.622%	0.04155	0.998
CPCT02230093T	1115	0.999	134.534	12.066%	23.523	5.51%	0.03325	0.999
CPCT02170024T	569	0.997	84.74	14.893%	12.942	7.189%	0.04983	0.997
