Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP116788	16	0.832	13.7	85.625%	2.603	55.496%	0.93755	0.801
SP116789	6	0.607	8.216	136.933%	1.958	79.935%	1.64343	0.568
SP116919	1	0.215	1.903	190.3%	0.977	97.7%	3.02172	0.186
SP109002	53	0.928	35.243	66.496%	5.875	40.834%	0.47866	0.92
SP109001	11	0.753	11.965	108.773%	2.427	67.313%	1.13452	0.723
SP109006	65	0.945	36.084	55.514%	5.691	32.694%	0.3673	0.934
SP108998	138	0.987	45.466	32.946%	7.593	17.038%	0.20078	0.986
SP127706	155	0.937	65.472	42.24%	12.019	34.944%	0.22922	0.917
SP108999	111	0.962	50.895	45.851%	8.643	27.623%	0.31349	0.955
SP109007	76	0.909	42.257	55.601%	7.222	41.836%	0.38377	0.879
SP109003	52	0.906	29.511	56.752%	5.415	42.544%	0.44789	0.881
SP116868	55	0.893	34.163	62.115%	5.695	45.164%	0.39209	0.859
SP116794	15	0.895	13.008	86.72%	2.612	50.268%	0.693	0.893
SP116791	13	0.796	14.457	111.208%	2.895	63.174%	1.03165	0.779
SP116866	48	0.912	24.972	52.025%	4.466	41.113%	0.37337	0.883
SP116815	47	0.965	23.026	48.991%	3.515	26.88%	0.33255	0.959
SP116853	42	0.961	20.947	49.874%	3.425	29.156%	0.35805	0.954
SP116901	24	0.866	18.146	75.608%	3.364	50.714%	0.79087	0.84
SP116830	92	0.969	29.33	31.88%	5.197	24.776%	0.17245	0.959
SP116802	15	0.711	15.38	102.533%	3.42	71.312%	0.88005	0.669
SP116885	90	0.95	48.383	53.759%	7.98	31.793%	0.39233	0.942
SP116834	31	0.765	27.453	88.558%	4.716	64.779%	0.81939	0.688
SP116913	25	0.896	16.726	66.904%	3.375	44.703%	0.53839	0.88
SP116799	35	0.917	22.741	64.974%	4.355	42.911%	0.51603	0.908
SP116920	18	0.785	18.355	101.972%	3.286	62.1%	0.93409	0.744
SP116835	88	0.939	44.795	50.903%	6.948	34.74%	0.32635	0.92
SP116852	38	0.933	25.388	66.811%	4.439	37.787%	0.51199	0.924
SP116902	31	0.91	21.831	70.423%	3.712	41.763%	0.67115	0.894
SP116871	10	0.707	11.753	117.53%	2.449	70.697%	1.35238	0.667
SP116820	51	0.939	28.079	55.057%	4.45	34.435%	0.38605	0.925
SP116889	63	0.944	30.542	48.479%	5.214	33.042%	0.31386	0.931
SP116923	62	0.938	32.226	51.977%	5.315	34.745%	0.38699	0.922
SP116829	74	0.961	29.308	39.605%	4.891	27.96%	0.20937	0.95
SP116872	8	0.478	11.504	143.8%	2.504	88.53%	1.87222	0.389
SP116904	5	0.607	7.188	143.76%	1.806	80.767%	1.60086	0.581
SP116806	52	0.976	27.918	53.688%	4.693	26.072%	0.35682	0.975
SP116857	81	0.961	38.492	47.521%	6.292	29.694%	0.2887	0.956
SP116888	27	0.921	19.109	70.774%	3.372	41.196%	0.55155	0.912
SP116818	22	0.875	18.008	81.855%	3.047	50.783%	0.63427	0.856
SP116837	73	0.927	37.641	51.563%	6.308	37.901%	0.37488	0.905
SP116905	4	0.68	5.537	138.425%	1.535	76.75%	1.45303	0.672
SP116804	59	0.966	30.164	51.125%	5.264	27.256%	0.41578	0.962
SP116819	31	0.922	19.653	63.397%	3.23	40.063%	0.49432	0.906
SP116856	51	0.949	25.7	50.392%	4.653	32.984%	0.30063	0.941
SP116839	78	0.932	40.063	51.363%	6.599	36.326%	0.38069	0.912
SP116925	28	0.892	19.084	68.157%	3.215	45.467%	0.5427	0.866
SP116878	22	0.829	20.875	94.886%	3.99	56.427%	0.81518	0.805
SP116893	52	0.95	23.88	45.923%	4.628	31.202%	0.35064	0.941
SP116876	1	0.175	1.917	191.7%	0.986	98.6%	3.18511	0.141
SP116927	43	0.896	28.025	65.174%	4.901	44.555%	0.4748	0.871
SP116909	28	0.924	20.497	73.204%	3.75	39.096%	0.57771	0.915
SP116795	7	0.71	8.754	125.057%	1.924	72.72%	1.25877	0.689
SP116826	48	0.985	22.981	47.877%	4.786	23.93%	0.28874	0.986
SP116891	31	0.871	21.231	68.487%	3.967	49.205%	0.60378	0.84
SP116860	36	0.933	20.594	57.206%	3.416	36.415%	0.41587	0.918
SP116848	56	0.925	31.934	57.025%	5.731	40.936%	0.35987	0.913
SP116910	72	0.966	32.644	45.339%	5.674	26.007%	0.32228	0.961
SP116797	11	0.787	12.055	109.591%	2.573	62.404%	1.17026	0.765
SP116862	66	0.933	35.776	54.206%	5.69	36.132%	0.41552	0.914
SP116823	35	0.976	18.886	53.96%	3.285	25.889%	0.42196	0.976
SP116897	15	0.807	14.81	98.733%	3.173	61.064%	0.92954	0.787
SP116846	19	0.805	16.908	88.989%	2.969	59.38%	0.87599	0.758
SP116784	1	0.091	1.964	196.4%	1.001	100.1%	4.01554	0.037
SP116896	14	0.812	15.964	114.029%	3.249	63.718%	1.08396	0.809
SP116824	35	0.976	19.386	55.389%	3.512	26.398%	0.42459	0.975
SP116881	9	0.484	14.312	159.022%	3.155	87.504%	1.80193	0.415
SP116812	43	0.923	22.649	52.672%	4.201	38.511%	0.47299	0.904
SP116915	78	0.978	29.095	37.301%	4.585	22.644%	0.22199	0.975
SP116786	66	0.941	35.994	54.536%	5.709	34.873%	0.38625	0.928
SP116851	15	0.875	14.323	95.487%	2.662	53.24%	0.75073	0.869
CPCT02220038T	1273	1.0	82.962	6.517%	12.745	2.456%	0.01123	1.0
CPCT02290013T	846	0.999	73.43	8.68%	11.472	4.202%	0.01779	0.999
