Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP95454	28322	1.0	1595.144	5.632%	360.085	2.067%	0.01108	1.0
SP94741	55132	1.0	2227.26	4.04%	666.787	1.895%	0.00574	1.0
SP90209	127212	0.998	36688.575	28.84%	10847.11	15.17%	0.10785	0.999
SP90989	50628	1.0	5265.567	10.401%	2232.476	6.156%	0.01503	1.0
SP93540	96040	1.0	4092.918	4.262%	1102.749	1.708%	0.00751	1.0
SP93227	129339	0.997	42407.618	32.788%	11794.893	16.926%	0.14077	0.997
SP94348	50366	1.0	2042.305	4.055%	539.449	1.633%	0.0054	1.0
SP94588	533	0.987	193.46	36.296%	34.658	19.545%	0.15888	0.986
SP90725	407	0.991	160.522	39.44%	27.951	17.0%	0.20702	0.991
SP94236	511	0.949	242.636	47.483%	45.31	35.862%	0.20557	0.94
SP93772	385	0.969	153.558	39.885%	27.354	29.013%	0.16634	0.964
SP92195	514	0.983	157.891	30.718%	30.199	19.466%	0.10004	0.981
SP89957	479	0.991	154.679	32.292%	25.572	14.195%	0.15577	0.99
SP92268	438	0.994	127.037	29.004%	20.856	12.397%	0.13917	0.994
SP92707	333	0.975	156.946	47.131%	27.221	24.743%	0.24761	0.972
SP89687	500	0.972	185.364	37.073%	34.593	23.813%	0.17127	0.967
SP90269	488	0.99	197.031	40.375%	38.943	19.349%	0.18178	0.99
SP94933	64286	0.999	5412.194	8.419%	1241.688	3.423%	0.02221	0.999
SP95126	816	0.962	342.099	41.924%	65.289	29.127%	0.18529	0.955
SP95646	505	0.975	200.792	39.761%	36.213	24.499%	0.17818	0.972
SP89443	371	0.965	163.686	44.12%	29.613	28.802%	0.23289	0.96
SP89651	283	0.958	125.961	44.509%	21.466	30.348%	0.206	0.949
SP94060	377	0.975	185.555	49.219%	33.392	25.635%	0.256	0.973
SP92787	292	0.953	115.369	39.51%	21.816	32.124%	0.16493	0.942
SP92723	434	0.986	182.226	41.988%	32.908	19.766%	0.22596	0.986
SP92364	59684	1.0	5287.885	8.86%	1457.341	3.988%	0.01532	1.0
SP95406	304	0.95	151.595	49.867%	28.248	36.032%	0.27845	0.942
SP91746	323	0.977	137.302	42.508%	26.207	26.713%	0.21289	0.975
SP92332	720	0.952	218.288	30.318%	54.81	30.601%	0.13686	0.94
SP91730	989	0.944	344.967	34.88%	77.131	33.813%	0.14242	0.928
SP92947	507	0.993	182.705	36.036%	36.006	17.607%	0.17334	0.993
SP91666	546	0.989	170.935	31.307%	33.622	15.509%	0.15495	0.988
SP90245	530	0.949	225.333	42.516%	43.463	34.152%	0.22999	0.938
SP90893	441	0.941	205.489	46.596%	39.328	35.004%	0.19501	0.928
SP89519	408	0.98	204.476	50.117%	42.122	29.356%	0.31017	0.98
SP94917	17873	1.0	1305.398	7.304%	274.066	2.674%	0.02021	1.0
SP92659	3702	0.998	561.222	15.16%	139.068	6.24%	0.05184	0.998
SP94332	1076	0.892	675.087	62.74%	158.085	50.313%	0.2677	0.888
SP94661	478	0.979	197.031	41.22%	35.397	22.387%	0.19124	0.977
SP93652	441	0.991	139.355	31.6%	23.039	14.674%	0.12838	0.99
SP90125	452	0.969	175.235	38.769%	32.513	26.982%	0.14844	0.963
SP94540	567	0.996	148.662	26.219%	24.776	8.858%	0.12658	0.996
SP95222	742	0.976	243.196	32.776%	48.828	21.929%	0.12668	0.973
SP89389	547	0.972	219.727	40.169%	39.498	25.386%	0.18427	0.968
SP90503	343	0.963	163.73	47.735%	27.514	30.592%	0.26481	0.957
SP92460	14186	1.0	945.637	6.666%	210.038	2.56%	0.0147	1.0
SP92931	515	0.974	197.757	38.399%	37.077	25.076%	0.17265	0.971
SP91265	758	0.979	261.574	34.508%	47.899	21.106%	0.14325	0.976
SP89909	12662	1.0	1126.933	8.9%	240.146	3.119%	0.02552	1.0
SP90629	932	0.911	436.509	46.836%	95.867	42.229%	0.18832	0.888
SP95550	641	0.981	223.414	34.854%	38.423	20.621%	0.15547	0.978
CPCT02020389T	481	0.992	146.283	30.412%	25.023	13.973%	0.14083	0.991
CPCT02080033T	942	0.995	268.31	28.483%	52.459	12.344%	0.11169	0.994
CPCT02060156T	1150	0.987	376.631	32.751%	71.952	19.251%	0.12003	0.986
DRUP01340014T	441	0.655	362.459	82.19%	94.148	86.36%	0.80127	0.577
