Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP123975	2211	0.999	357.652	16.176%	119.034	8.101%	0.05902	0.999
SP124044	67	0.867	42.343	63.199%	7.004	49.901%	0.44694	0.81
SP123972	413	0.97	140.515	34.023%	22.629	24.454%	0.14918	0.961
SP123850	141	0.914	62.896	44.607%	11.043	40.677%	0.20824	0.87
SP123902	159	0.933	66.785	42.003%	11.62	36.875%	0.2138	0.906
SP123884	219	0.893	94.673	43.23%	18.659	45.03%	0.19314	0.834
SP123964	137	0.874	77.589	56.634%	13.104	48.6%	0.33104	0.812
SP123995	138	0.858	77.439	56.115%	13.589	51.362%	0.3057	0.78
SP123846	176	0.949	61.578	34.988%	10.291	31.638%	0.17418	0.92
SP124003	93	0.861	55.445	59.618%	9.404	50.926%	0.41145	0.793
SP123876	133	0.902	67.311	50.61%	12.086	43.64%	0.29415	0.864
SP123878	91	0.918	43.665	47.984%	7.082	39.776%	0.28456	0.878
SP123842	99	0.846	67.221	67.9%	10.858	53.3%	0.49788	0.777
SP123900	143	0.913	66.436	46.459%	11.988	40.713%	0.23069	0.877
SP123978	65	0.85	40.532	62.357%	6.803	52.643%	0.43539	0.776
SP123897	92	0.942	40.051	43.534%	6.771	34.026%	0.2565	0.921
SP124013	125	0.881	65.552	52.442%	11.688	47.44%	0.26857	0.822
SP124021	89	0.895	45.334	50.937%	7.858	44.559%	0.30421	0.845
SP123852	121	0.869	68.038	56.23%	10.917	50.736%	0.32614	0.785
SP123998	170	0.926	78.121	45.954%	12.736	37.688%	0.24839	0.892
SP123967	96	0.876	56.808	59.175%	9.431	48.253%	0.44725	0.821
SP123988	291	0.978	80.214	27.565%	11.885	21.336%	0.11614	0.967
SP123984	103	0.886	51.697	50.191%	9.218	46.381%	0.31869	0.826
SP123858	88	0.906	48.645	55.278%	7.543	42.299%	0.32985	0.864
SP123890	98	0.894	50.866	51.904%	8.84	44.994%	0.28125	0.847
SP123950	141	0.915	62.551	44.362%	10.813	40.326%	0.26909	0.87
SP123886	62	0.815	51.709	83.402%	9.077	58.592%	0.66692	0.768
SP124033	87	0.817	57.033	65.555%	9.84	57.882%	0.47393	0.72
SP123892	180	0.898	93.909	52.172%	15.341	44.03%	0.26307	0.846
SP123840	122	0.919	54.472	44.649%	8.761	39.578%	0.2419	0.87
SP123969	143	0.898	65.945	46.115%	11.554	44.017%	0.28866	0.837
SP123953	117	0.865	69.947	59.784%	11.604	50.644%	0.37481	0.798
SP123955	95	0.896	58.58	61.663%	9.64	46.434%	0.35443	0.868
SP123882	212	0.954	65.668	30.975%	11.335	29.954%	0.11404	0.925
SP123894	198	0.909	91.859	46.393%	15.173	41.636%	0.22971	0.855
SP124017	47	0.852	31.923	67.921%	5.479	52.479%	0.61306	0.799
SP123856	73	0.847	48.9	66.986%	7.859	53.106%	0.47207	0.775
SP123854	117	0.809	72.165	61.679%	13.115	59.675%	0.37635	0.697
SP123888	108	0.913	53.588	49.619%	8.832	41.451%	0.32352	0.875
SP123870	91	0.916	43.923	48.267%	7.403	40.327%	0.25524	0.879
SP123958	64	0.752	51.651	80.705%	8.623	66.528%	0.65374	0.627
SP123844	116	0.899	59.266	51.091%	9.414	43.893%	0.35125	0.84
SP123872	158	0.944	64.016	40.516%	10.334	33.146%	0.23222	0.917
SP123874	115	0.905	58.67	51.017%	9.812	42.5%	0.27492	0.862
SP123836	178	0.924	78.575	44.143%	12.986	38.294%	0.21579	0.885
SP43633	77	0.895	46.2	60.0%	7.566	44.975%	0.40808	0.859
SP36498	689	0.985	122.506	17.78%	24.903	17.107%	0.04185	0.98
SP37516	556	0.989	99.892	17.966%	16.819	15.036%	0.05025	0.984
SP39997	738	0.985	139.746	18.936%	25.4	17.055%	0.05026	0.979
SP35617	671	0.983	146.263	21.798%	26.147	18.716%	0.06089	0.977
SP37636	313	0.972	91.017	29.079%	14.334	23.473%	0.10118	0.959
SP39907	489	0.967	135.424	27.694%	25.803	25.433%	0.10364	0.954
SP40736	849	0.988	155.673	18.336%	26.777	15.779%	0.06728	0.982
SP42154	680	0.985	133.245	19.595%	22.834	17.092%	0.05688	0.979
SP39594	724	0.982	142.487	19.681%	26.298	18.857%	0.06149	0.973
SP41453	574	0.988	100.529	17.514%	17.62	15.421%	0.05667	0.983
SP34452	1302	0.992	197.292	15.153%	33.775	12.79%	0.03166	0.988
SP42829	789	0.991	123.516	15.655%	21.252	13.102%	0.03803	0.988
SP37970	1016	0.982	200.425	19.727%	36.83	18.996%	0.04002	0.973
SP34186	1030	0.991	164.764	15.997%	27.332	13.481%	0.03888	0.987
SP37903	1185	0.99	192.25	16.224%	37.293	14.706%	0.03291	0.988
SP35849	279	0.972	80.101	28.71%	13.324	23.557%	0.11313	0.961
SP36586	344	0.989	95.108	27.648%	16.43	14.482%	0.12299	0.988
SP34431	471	0.983	102.466	21.755%	17.484	18.168%	0.09315	0.977
SP37432	477	0.982	104.054	21.814%	18.062	19.055%	0.06269	0.974
