Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP95454	28322	1.0	3397.043	11.994%	946.973	5.436%	0.03104	1.0
SP94741	55132	1.0	2668.338	4.84%	1016.423	2.888%	0.0057	1.0
SP90209	127212	0.982	81294.48	63.905%	23611.727	33.021%	0.35071	0.985
SP90989	50628	0.989	11570.665	22.854%	6793.919	18.733%	0.03577	0.989
SP93540	96040	0.994	16210.517	16.879%	8034.71	12.445%	0.02197	0.994
SP93227	129339	0.982	65272.292	50.466%	16434.943	23.584%	0.29991	0.982
SP94348	50366	0.998	5663.133	11.244%	2610.644	7.902%	0.01151	0.998
SP94588	533	0.968	226.125	42.425%	53.204	30.004%	0.17105	0.967
SP90725	407	0.951	225.825	55.485%	68.704	41.786%	0.26326	0.956
SP94236	511	0.963	189.662	37.116%	37.505	29.685%	0.15152	0.956
SP93772	385	0.972	142.99	37.14%	26.369	27.968%	0.14614	0.968
SP92195	514	0.975	172.4	33.541%	36.763	23.697%	0.12872	0.973
SP89957	479	0.991	154.544	32.264%	27.096	15.041%	0.14027	0.99
SP92268	438	0.98	180.827	41.285%	47.132	28.016%	0.16174	0.981
SP92707	333	0.967	159.148	47.792%	31.949	29.041%	0.21276	0.966
SP89687	500	0.97	200.028	40.006%	39.62	27.273%	0.17205	0.966
SP90269	488	0.942	270.194	55.368%	90.342	44.888%	0.2166	0.948
SP94933	64286	0.954	55361.296	86.117%	17751.707	48.94%	0.52321	0.963
SP95126	816	0.929	511.247	62.653%	133.142	59.397%	0.29063	0.927
SP95646	505	0.973	187.289	37.087%	34.827	23.561%	0.16474	0.969
SP89443	371	0.972	135.552	36.537%	24.252	23.588%	0.18929	0.966
SP89651	283	0.959	122.83	43.403%	22.261	31.472%	0.18857	0.951
SP94060	377	0.961	180.688	47.928%	43.38	33.303%	0.20864	0.961
SP92787	292	0.951	113.592	38.901%	24.9	36.665%	0.15419	0.942
SP92723	434	0.955	233.621	53.83%	64.288	38.614%	0.25175	0.958
SP92364	59684	0.999	10987.995	18.41%	3410.821	9.335%	0.05513	0.999
SP95406	304	0.949	142.122	46.751%	26.069	33.253%	0.24993	0.939
SP91746	323	0.966	135.511	41.954%	26.405	26.914%	0.19526	0.962
SP92332	720	0.925	321.149	44.604%	76.177	42.53%	0.18268	0.91
SP91730	989	0.758	586.022	59.254%	174.026	76.29%	0.31609	0.702
SP92947	507	0.952	260.388	51.359%	83.959	41.056%	0.23237	0.956
SP91666	546	0.966	272.842	49.971%	78.036	35.995%	0.20604	0.97
SP90245	530	0.951	223.174	42.108%	44.55	35.006%	0.21635	0.942
SP90893	441	0.949	188.902	42.835%	37.175	33.088%	0.16989	0.938
SP89519	408	0.956	210.074	51.489%	47.877	33.367%	0.27446	0.954
SP94917	17873	0.999	3733.199	20.887%	1012.199	9.876%	0.07047	0.999
SP92659	3702	0.909	3488.511	94.233%	1388.528	62.304%	0.54576	0.93
SP94332	1076	0.517	987.883	91.811%	298.059	94.863%	0.64978	0.43
SP94661	478	0.975	195.438	40.887%	41.231	26.077%	0.16587	0.973
SP93652	441	0.968	182.356	41.351%	52.111	33.19%	0.16013	0.97
SP90125	452	0.974	157.149	34.767%	27.946	23.192%	0.12874	0.968
SP94540	567	0.934	352.412	62.154%	148.906	53.24%	0.27348	0.948
SP95222	742	0.959	341.602	46.038%	78.922	35.444%	0.18248	0.956
SP89389	547	0.974	220.016	40.222%	42.649	27.411%	0.16949	0.971
SP90503	343	0.962	158.079	46.087%	25.609	28.474%	0.24513	0.955
SP92460	14186	0.999	2627.195	18.52%	684.286	8.34%	0.06134	0.999
SP92931	515	0.978	170.594	33.125%	31.34	21.196%	0.14801	0.974
SP91265	758	0.978	272.381	35.934%	50.612	22.302%	0.14226	0.975
SP89909	12662	0.998	1522.995	12.028%	519.391	6.746%	0.02541	0.998
SP90629	932	0.858	535.543	57.462%	154.833	68.204%	0.24652	0.839
SP95550	641	0.975	262.912	41.016%	53.124	28.511%	0.1666	0.974
CPCT02020389T	481	0.991	153.027	31.814%	30.937	17.275%	0.11689	0.99
CPCT02080033T	942	0.941	520.581	55.263%	207.252	48.768%	0.21261	0.952
CPCT02060156T	1150	0.991	297.886	25.903%	49.989	13.375%	0.08667	0.99
DRUP01340014T	441	0.675	338.589	76.778%	91.999	84.389%	0.68115	0.603
DRUP01010121T	1065	0.995	286.963	26.945%	75.466	19.125%	0.08224	0.996
CPCT02130034T	859	0.985	210.71	24.53%	42.544	18.283%	0.06341	0.982
CPCT02260015T	1409	0.947	559.943	39.74%	162.604	41.302%	0.12632	0.942
CPCT02220071T	14540	0.993	2881.442	19.817%	1240.303	12.874%	0.06571	0.993
CPCT02010710T	710	0.987	168.817	23.777%	36.056	16.677%	0.07242	0.985
CPCT02340068T	415	0.983	122.675	29.56%	20.877	18.458%	0.13338	0.979
CPCT02130050T	983	0.969	291.796	29.684%	72.226	25.026%	0.11308	0.964
DRUP01060016T	729	0.805	373.713	51.264%	115.573	73.465%	0.20381	0.76
CPCT02260017T	1117	0.98	368.954	33.031%	117.354	28.619%	0.08402	0.982
CPCT02020682T	1838	0.996	486.981	26.495%	151.91	17.763%	0.05956	0.997
DRUP01030013T	52794	0.997	7335.481	13.895%	2915.287	8.609%	0.03863	0.996
CPCT02130059T	870	0.983	240.025	27.589%	49.111	18.636%	0.08851	0.98
