Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP29914	1477	0.998	206.701	13.995%	33.292	6.659%	0.03368	0.998
SP31046	186	0.99	63.124	33.938%	10.326	13.772%	0.21463	0.99
SP31334	530	0.991	102.066	19.258%	16.929	13.306%	0.07056	0.989
SP30011	706	0.993	141.175	19.996%	25.585	12.768%	0.05772	0.993
SP31174	492	0.994	109.83	22.323%	18.394	10.863%	0.0824	0.993
SP32662	739	0.997	121.269	16.41%	18.253	7.502%	0.04732	0.997
SP31126	1552	0.996	206.036	13.276%	32.457	9.51%	0.02689	0.994
SP32958	556	0.999	97.311	17.502%	17.155	6.17%	0.06022	0.999
SP31422	799	0.996	134.545	16.839%	20.943	9.79%	0.04378	0.995
SP33496	1198	0.996	245.413	20.485%	49.963	11.193%	0.05946	0.996
SP34005	259	0.993	73.569	28.405%	11.615	12.63%	0.1463	0.992
SP30113	3582	0.999	232.953	6.503%	50.638	5.401%	0.00642	0.998
SP31030	982	0.999	125.049	12.734%	18.556	4.542%	0.04466	0.999
SP33544	1196	0.994	194.721	16.281%	33.593	10.85%	0.04246	0.993
SP33688	1345	0.998	118.724	8.827%	22.756	6.078%	0.01864	0.998
SP30907	737	0.994	112.427	15.255%	17.98	10.978%	0.04029	0.992
SP30185	103	0.954	55.984	54.353%	8.943	30.13%	0.44315	0.945
SP33837	237	0.985	78.114	32.959%	12.557	17.345%	0.15578	0.983
SP31790	476	0.994	110.345	23.182%	17.859	11.509%	0.08873	0.994
SP30143	324	0.996	66.398	20.493%	10.391	9.096%	0.08697	0.995
SP30071	812	0.997	115.527	14.227%	17.479	7.507%	0.03969	0.997
SP30493	186	0.974	75.384	40.529%	12.071	23.71%	0.20977	0.97
SP32014	428	0.994	107.584	25.136%	17.864	10.97%	0.12677	0.993
SP30332	2375	0.999	155.808	6.56%	27.308	4.648%	0.01044	0.999
SP31814	385	0.992	95.564	24.822%	15.944	12.534%	0.11968	0.992
SP29987	1128	0.996	168.381	14.927%	27.387	8.95%	0.03876	0.996
SP30083	337	0.996	66.932	19.861%	10.425	9.004%	0.08565	0.996
SP32742	543	0.995	126.046	23.213%	20.44	10.118%	0.0928	0.995
SP115162	204	0.989	57.217	28.048%	9.209	15.185%	0.14961	0.987
SP29940	383	0.996	81.776	21.351%	12.472	8.777%	0.1075	0.996
SP30843	170	0.993	50.701	29.824%	7.829	12.162%	0.17851	0.992
SP32222	5	0.237	8.546	170.92%	2.631	99.442%	3.38675	0.163
