Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP29914	1477	0.998	194.246	13.151%	31.878	6.376%	0.0304	0.998
SP31046	186	0.99	64.248	34.542%	10.622	14.166%	0.21175	0.989
SP31334	530	0.988	121.109	22.851%	19.451	15.288%	0.08005	0.985
SP30011	706	0.991	163.993	23.228%	29.498	14.721%	0.06797	0.99
SP31174	492	0.993	127.276	25.869%	19.789	11.687%	0.09278	0.992
SP32662	739	0.997	113.273	15.328%	17.947	7.376%	0.04603	0.997
SP31126	1552	0.996	189.53	12.212%	31.804	9.319%	0.02475	0.994
SP32958	556	0.999	88.04	15.835%	14.241	5.122%	0.05433	0.999
SP31422	799	0.995	142.929	17.888%	21.946	10.259%	0.04532	0.994
SP33496	1198	0.996	209.872	17.519%	42.118	9.436%	0.0481	0.996
SP34005	259	0.993	68.087	26.288%	11.22	12.201%	0.13922	0.992
SP30113	3582	0.998	261.553	7.302%	57.057	6.086%	0.00822	0.998
SP31030	982	0.998	161.842	16.481%	23.584	5.773%	0.05362	0.998
SP33544	1196	0.994	218.369	18.258%	37.074	11.975%	0.04671	0.992
SP33688	1345	0.953	611.69	45.479%	131.64	35.161%	0.1696	0.951
SP30907	737	0.989	135.303	18.359%	24.088	14.707%	0.0483	0.986
SP30185	103	0.953	55.138	53.532%	9.019	30.386%	0.4267	0.944
SP33837	237	0.983	85.062	35.891%	13.662	18.872%	0.17624	0.981
SP31790	476	0.994	105.455	22.154%	17.551	11.311%	0.08733	0.993
SP30143	324	0.996	63.936	19.733%	10.089	8.832%	0.08564	0.996
SP30071	812	0.997	114.477	14.098%	17.278	7.421%	0.03881	0.997
SP30493	186	0.965	75.421	40.549%	13.309	26.141%	0.22	0.959
SP32014	428	0.994	110.696	25.864%	18.113	11.123%	0.12351	0.993
SP30332	2375	0.999	172.98	7.283%	31.73	5.4%	0.01181	0.998
SP31814	385	0.991	103.856	26.976%	17.205	13.525%	0.13238	0.99
