Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O
CPCT02010369T	143	166	77	71	61	105	66	49	0	34	64	0	109	17	4
CPCT02070013T	89	273	92	62	77	92	52	35	4	42	19	29	21	8	0
CPCT02060018T	55	0	15	40	8	57	8	33	14	7	8	6	15	13	0
CPCT02060022T	63	22	17	36	25	42	7	38	0	25	17	31	0	1	0
CPCT02070009T	88	35	73	82	46	31	21	74	61	12	21	21	0	16	0
CPCT02010398T	35	252	25	116	57	3	27	0	0	39	46	11	41	27	12
CPCT02010408T	53	8	6	53	10	19	22	64	0	11	18	53	45	4	18
CPCT02030246TII	53	13	57	20	29	59	20	8	30	15	20	23	21	12	5
CPCT02010386T	120	42	100	49	76	6	12	0	160	10	5	0	0	8	27
CPCT02020309T	134	16	39	157	46	26	10	3	49	8	21	21	23	24	0
CPCT02080045T	72	441	98	19	112	182	114	63	0	64	57	15	3	15	5
CPCT02020398T	30	26	6	23	28	0	27	39	0	0	13	31	21	7	15
CPCT02010392T	7	45	0	100	7	22	0	0	0	16	9	19	28	0	11
CPCT02090003T	109	8	44	62	18	0	22	52	0	11	1	15	0	20	0
CPCT02060274T	66	7	0	41	73	54	39	0	167	21	1	0	23	12	36
CPCT02020650T	88	222	36	69	17	184	2	34	0	12	31	5	0	1	29
CPCT02080181T	49	11	49	46	19	37	6	0	31	30	25	25	22	12	21
DRUP01340015T	32	0	35	72	13	8	15	4	65	7	10	3	0	396	0
CPCT02070436T	113	170	90	128	233	68	1621	52	68	48	42	30	65	23	48
CPCT02050225TII	70	0	2	54	37	46	12	71	0	17	29	33	10	1	0
DRUP01070031T	162	0	10	41	11	32	5	43	29	9	2	13	0	17	1
CPCT02070278T	15	0	4	48	10	9	9	0	82	11	4	21	0	11	0
CPCT02010732T	104	29	41	67	31	0	32	70	64	11	14	35	0	2	0
CPCT02060181T	33	26	17	34	55	35	0	82	11	12	11	8	0	17	7
CPCT02080175T	94	48	24	70	28	71	13	48	0	13	8	17	17	9	55
CPCT02020903T	17	0	19	23	32	0	27	73	0	19	34	35	0	16	20
CPCT02070441T	99	6	19	24	32	20	9	41	7	21	15	8	35	17	0
CPCT02080181TII	55	15	52	35	27	49	2	6	27	23	18	34	12	165	17
CPCT02070290T	72	19	67	66	40	12	12	11	38	46	18	10	59	13	23
DRUP01090011T	96	0	28	124	0	10	25	6	6	2	10	27	0	30	41
CPCT02080297T	30	35	81	12	28	46	4	8	47	10	2	4	0	21	18
CPCT02010680T	29	19	36	64	21	26	1	39	0	14	6	27	5	13	3
CPCT02090064T	59	3	9	9	31	33	17	27	0	13	7	16	0	21	15
CPCT02020937T	108	3	22	24	27	12	0	108	1	8	8	17	0	1	0
CPCT02090065T	75	29	36	30	38	23	18	46	65	12	12	24	0	21	0
CPCT02060191T	112	256	43	71	97	160	64	4	0	20	16	0	55	10	0
CPCT02060192T	0	28	13	90	6	14	5	0	57	0	17	16	10	10	45
CPCT02011090T	24	6	17	16	8	21	2	20	0	0	24	3	20	22	0
CPCT02070463T	40	52	21	25	15	9	73	0	39	13	15	13	10	14	0
CPCT02011094T	8	0	11	15	2	7	6	16	25	5	9	35	17	6	0
CPCT02030458T	22	32	21	62	1	0	7	3	28	19	14	11	47	5	6
CPCT02060282T	35	0	6	6	10	11	1	29	0	10	7	6	9	16	0
DRUP01090012T	138	0	10	74	19	29	8	61	14	4	11	6	23	24	14
CPCT02090042T	53	27	22	39	4	20	9	49	0	13	23	19	21	8	3
CPCT02340078T	13	5	4	47	3	16	4	20	0	0	2	18	0	17	4
WIDE01010040T	41	359	21	7	39	121	65	60	0	49	44	36	0	1	49
CPCT02020683T	67	621	51	168	62	128	96	0	45	44	51	33	0	4	0
CPCT02020691T	112	96	59	115	92	75	38	81	0	29	16	0	45	10	56
DRUP01010077T	91	30	39	33	12	0	17	81	71	6	14	21	0	14	0
DRUP01050021T	502	527	110	190	1119	0	169	109	0	664	105	131	21	183	0
CPCT02080206T	27	6	15	45	10	20	9	39	0	2	8	9	0	5	0
CPCT02060292T	113	246	35	17	28	67	53	29	0	8	14	3	0	9	21
CPCT02060290T	11	11	22	7	11	0	5	43	9	2	9	16	1	6	13
CPCT02090044T	66	116	129	104	43	87	28	0	0	590	0	0	56	66	22
WIDE01010138T	72	52	25	64	24	0	49	0	0	8	0	0	147	27	0
CPCT02130062T	23	39	52	78	39	45	30	0	139	4	0	0	21	17	0
WIDE01010160T	109	72	30	38	91	23	18	28	86	5	6	10	0	34	41
CPCT02020706T	6	33	0	97	2	0	18	23	0	8	1	2	19	0	0
CPCT02070313T	30	16	0	44	35	31	6	74	36	0	19	7	0	4	0
WIDE01010187T	56	287	103	20	35	146	39	36	0	35	34	23	53	15	13
WIDE01010169T	278	46	121	19	149	67	38	125	20	55	37	7	0	9	29
CPCT02100161T	282	460	188	73	138	101	65	20	337	56	62	22	0	22	0
CPCT02070317T	108	0	36	41	69	28	9	43	0	14	22	25	0	19	4
WIDE01010239T	147	0	5	39	31	42	20	71	0	5	13	18	0	18	0
WIDE01010233T	177	0	35	38	144	18	36	80	0	32	10	38	0	28	0
CPCT02070322T	28	20	33	83	10	34	12	1	53	8	4	24	0	5	0
WIDE01010262T	24	245	55	28	77	126	87	53	0	48	29	24	15	0	0
WIDE01010267T	109	6	38	19	87	1	8	80	98	28	26	40	0	7	0
WIDE01010293T	1	0	0	6	0	0	0	25	0	3	0	2	35	5	0
WIDE01010167T	23	26	15	17	3	21	0	50	0	11	6	12	0	13	17
CPCT02060211T	43	27	112	131	107	45	3	34	0	25	20	18	22	12	0
DRUP01080012T	63	552	92	411	138	152	127	0	71	66	48	5	57	11	35
WIDE01010356T	35	46	16	31	23	68	125	77	19	10	7	29	0	21	6
WIDE01010374T	25	181	34	4	26	0	40	0	10	1	9	0	0	19	0
WIDE01010393T	103	323	278	37	144	158	82	58	0	55	46	28	36	23	0
CPCT02090036T	236	27	0	46	198	9	16	82	51	2	0	0	0	1	0
CPCT02340018TII	42	213	155	198	80	47	247	33	62	20	7	24	10	38	74
CPCT02340088T	36	21	14	44	43	5	27	39	0	20	25	59	19	12	30
WIDE01010452T	146	18	19	29	14	87	16	17	19	7	3	27	0	9	0
CPCT02080227T	84	46	16	126	17	32	21	13	0	4	13	4	52	17	21
CPCT02060230T	249	30	31	67	11	46	0	9	0	16	0	28	28	0	0
CPCT02020750T	10	14	22	38	3	0	6	20	4	8	11	20	14	9	0
CPCT02060241T	16	17	0	52	47	0	3	17	51	8	24	0	35	0	5
CPCT02060245T	43	3	64	92	65	59	14	24	0	13	2	11	0	3	4
CPCT02070319T	38	35	55	81	23	52	21	30	0	24	18	21	9	14	15
CPCT02010856T	62	40	32	36	29	13	0	34	0	13	260	0	39	2	2
CPCT02090052T	0	0	108	42	79	9	0	14	163	50	16	0	0	13	0
CPCT02090053T	0	11	27	41	45	0	8	32	91	4	16	8	0	4	0
CPCT02070357T	240	303	608	83	357	78	260	123	0	54	45	0	92	10	0
CPCT02090057T	0	26	32	27	4	25	9	19	0	4	20	13	0	2	21
CPCT02270035T	94	8	12	44	25	24	1	80	32	4	7	4	5	5	56
CPCT02060254T	76	0	97	31	130	13	5	47	53	17	12	8	46	8	0
CPCT02070365T	18	16	16	27	26	11	5	0	52	6	9	13	48	12	0
CPCT02060258T	30	0	1	41	6	23	13	2	0	3	2	15	36	17	25
CPCT02080247T	83	45	35	96	43	31	9	103	0	9	17	78	3	28	0
CPCT02020794T	119	58	96	80	39	54	44	55	55	30	272	40	0	23	0
CPCT02020790T	33	13	43	47	15	51	15	16	13	22	9	53	0	4	0
CPCT02060253T	19	19	34	33	10	11	4	33	34	14	16	11	16	31	2
CPCT02020775T	25	0	1	38	22	34	0	0	94	6	6	32	3	11	28
CPCT02030513T	87	24	78	94	12	25	39	22	17	7	34	24	25	20	17
CPCT02380051T	4	9	6	38	27	0	6	40	61	6	4	8	0	8	5
CPCT02080248T	50	35	15	78	54	18	8	19	0	13	14	10	23	9	2
CPCT02070371T	7	108	19	53	59	0	19	41	0	24	4	11	1	4	45
CPCT02070366T	22	22	26	57	10	0	13	20	0	17	8	10	11	14	16
CPCT02050392T	23	51	13	87	26	54	5	13	36	8	14	25	0	4	1
CPCT02130147T	286	512	38	55	80	138	128	3	19	48	32	22	10	32	0
CPCT02020812T	73	0	8	32	34	6	20	37	0	9	8	0	0	17	32
CPCT02020820T	51	50	11	81	12	10	57	38	30	11	6	29	0	27	0
DRUP01090014T	188	0	52	69	138	2	7	0	52	28	9	0	70	22	58
CPCT02060240T	135	72	29	62	41	55	13	38	0	20	25	24	24	31	0
DRUP01060024T	334	279	55	34	61	0	98	143	21	24	10	11	0	26	6
CPCT02020848T	0	28	29	39	1	26	23	28	0	37	26	10	15	13	0
CPCT02010648T	6	35	34	52	40	0	61	0	0	15	3	0	223	1	11
CPCT02060130T	40	37	4	55	35	51	28	0	54	16	33	39	16	21	0
CPCT02010649T	233	12	19	120	22	0	2	29	80	1	32	3	0	11	16
CPCT02060127T	112	0	40	56	24	23	10	28	37	10	8	20	0	15	12
CPCT02340106T	43	14	35	83	8	32	32	18	60	12	13	6	0	27	17
CPCT02150034T	220	99	83	44	103	140	33	23	5	37	11	13	51	20	0
CPCT02030415T	48	258	316	247	70	176	60	181	0	242	4	0	0	95	8
CPCT02060235T	36	19	0	11	5	25	2	53	21	6	17	17	2	27	26
CPCT02010625T	122	16	16	74	5	6	0	0	57	19	9	1	59	6	0
CPCT02060275T	54	10	20	41	62	0	5	58	66	8	12	0	0	13	0
CPCT02340026T	17	0	20	67	31	72	11	68	0	16	13	13	4	0	0
CPCT02090063T	58	66	3	13	19	37	4	3	29	10	6	15	40	3	0
CPCT02010549T	26	34	66	174	37	26	12	10	11	13	3	0	13	8	1
CPCT02060066T	19	33	14	23	12	9	14	13	37	13	16	11	0	13	8
CPCT02020450T	28	10	25	8	0	7	12	20	12	2	10	8	0	0	0
CPCT02010406TII	5	32	10	25	19	49	13	6	4	21	5	31	0	6	10
CPCT02050167T	59	24	30	22	35	19	12	10	0	20	26	16	0	14	13
CPCT02110036T	7	33	31	38	13	12	8	59	0	12	14	12	0	5	0
CPCT02010599T	34	0	14	30	53	31	20	29	30	4	10	26	3	3	0
CPCT02010595T	44	7	0	6	37	38	9	27	21	5	12	18	0	0	0
CPCT02100091T	54	311	128	62	18	492	307	0	0	120	76	2	41	51	0
CPCT02060104T	1	9	0	12	1	43	7	28	0	3	2	6	0	0	0
CPCT02010600T	131	5	0	39	18	17	6	37	0	6	18	27	48	28	55
CPCT02110040T	240	0	270	137	115	46	32	137	0	46	33	0	161	44	0
CPCT02340018T	52	250	151	129	88	35	330	56	3	21	11	33	0	32	21
CPCT02050225T	84	8	8	49	37	43	14	50	5	11	29	57	7	0	0
CPCT02040141T	80	70	16	173	11	0	4	10	15	10	17	4	11	29	7
CPCT02340020T	34	31	33	81	57	23	18	0	0	15	9	26	4	13	0
CPCT02080139T	2	29	0	102	3	20	5	0	0	3	5	6	2	9	3
CPCT02060061T	170	10	65	33	327	30	7	23	0	3	52	54	0	5	26
CPCT02070051T	55	118	14	65	15	0	0	0	0	10	7	13	35	16	0
CPCT02010408TII	53	22	8	30	10	17	25	57	0	5	20	47	31	21	22
CPCT02010429T	49	31	21	36	2	29	13	7	8	16	10	12	15	8	0
CPCT02020438T	36	57	93	27	38	0	88	24	0	19	46	84	0	17	20
CPCT02040072T	45	33	100	26	41	62	21	55	0	19	6	17	0	18	4
CPCT02020428T	183	14	0	6	6	38	3	26	0	7	8	4	9	27	0
CPCT02010494T	49	16	24	30	24	47	17	26	0	15	91	28	0	8	51
CPCT02070095T	96	32	107	27	47	0	29	43	0	17	19	2	0	10	0
DRUP01070006T	9	0	7	32	4	2	5	1	14	0	1	8	6	8	0
DRUP01070005T	79	25	80	40	44	42	29	68	67	12	23	23	8	23	0
CPCT02020465T	8	22	43	13	0	4	6	28	0	1	2	30	0	23	0
CPCT02030325T	97	0	45	25	28	76	4	56	49	7	14	2	10	10	10
CPCT02090011T	37	0	26	50	80	29	42	8	171	5	8	0	0	24	0
CPCT02060071T	166	101	29	52	32	1	47	0	120	6	20	35	12	3	32
DRUP01070010T	90	5	44	52	15	30	30	1	68	13	10	14	10	33	0
CPCT02070111T	9	11	3	46	11	19	9	0	0	0	18	39	10	4	5
CPCT02070098T	97	4	49	20	68	60	18	0	17	16	10	9	7	14	0
CPCT02090012T	46	5	120	12	58	53	16	31	19	16	137	0	0	17	19
DRUP01090001T	85	20	24	17	35	0	0	51	61	8	11	30	0	3	0
CPCT02070108T	11	33	64	44	30	0	15	0	30	30	3	25	9	3	26
CPCT02010548T	44	10	21	19	8	12	6	50	0	11	8	17	15	4	2
CPCT02090014T	116	0	38	27	45	20	23	14	120	17	17	19	38	12	0
CPCT02010559T	113	21	0	61	4	9	24	8	6	9	24	12	30	30	38
CPCT02080102T	87	26	35	61	80	47	34	0	98	28	43	10	97	35	8
CPCT02030422T	34	20	7	61	9	26	3	13	3	5	8	0	15	10	21
CPCT02070249T	95	359	64	40	24	205	93	50	85	53	35	0	0	24	0
DRUP01070029T	113	29	17	126	43	0	14	4	63	1	6	1	0	8	1
CPCT02070247T	11	37	19	72	0	0	0	31	12	6	15	15	26	19	0
DRUP01010053T	94	13	0	49	17	59	11	46	9	17	3	10	16	26	22
DRUP01100003T	65	466	138	527	25	483	433	0	36	136	83	0	34	62	0
CPCT02070257T	198	10	0	79	108	66	0	75	51	9	15	23	0	18	12
CPCT02340046T	7	35	34	115	5	27	4	0	14	10	11	0	16	9	3
DRUP01080008T	99	65	48	286	83	68	18	0	56	33	74	32	80	127	33
DRUP01340002T	11	23	19	80	29	69	16	33	1	16	6	16	0	17	0
CPCT02010715T	37	40	28	152	4	3	7	56	14	4	6	9	0	16	9
WIDE01010465T	70	0	0	22	11	0	6	75	3	6	34	27	2	22	7
WIDE01010487T	27	34	31	24	20	30	10	74	0	8	20	24	0	27	5
WIDE01010492T	21	0	66	23	48	16	3	95	0	23	14	13	21	11	0
WIDE01010497T	17	44	24	22	7	10	23	33	0	15	5	23	32	24	0
WIDE01010521T	260	175	132	29	155	47	77	44	29	73	57	38	54	4	35
WIDE01010519T	52	281	12	30	26	148	84	35	0	21	22	22	18	17	28
WIDE01010527T	0	0	22	17	0	0	9	3	0	8	0	9	4	6	0
WIDE01010517T	2	15	57	23	20	44	26	8	0	22	3	5	21	37	20
WIDE01010699T	51	42	20	9	8	2	16	7	0	2	13	0	47	21	11
WIDE01010713T	229	51	1	46	105	1	35	3	233	12	39	16	37	35	35
