Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP124389	423	0.996	77.749	18.38%	11.49	9.084%	0.08467	0.995
SP124362	1026	0.998	131.838	12.85%	21.789	6.982%	0.03221	0.997
SP124394	605	0.988	131.151	21.678%	24.631	15.727%	0.06222	0.985
SP124334	548	0.99	120.343	21.96%	22.425	14.354%	0.06857	0.989
SP124339	129	0.973	49.959	38.728%	7.258	23.61%	0.25696	0.965
SP124454	460	0.993	91.06	19.796%	14.67	12.329%	0.09221	0.991
SP124380	746	0.989	158.984	21.312%	30.549	14.618%	0.07774	0.987
SP124273	491	0.998	81.629	16.625%	13.696	6.313%	0.06843	0.998
SP124357	313	0.985	89.555	28.612%	13.142	17.169%	0.12526	0.982
SP124399	994	0.995	141.384	14.224%	26.596	10.003%	0.04077	0.994
SP124311	1015	0.994	154.773	15.249%	29.351	10.647%	0.04281	0.993
SP124355	223	0.988	68.149	30.56%	10.111	15.332%	0.15988	0.987
SP124434	642	0.994	99.947	15.568%	18.356	10.952%	0.05154	0.993
SP124428	1718	0.995	246.373	14.341%	43.245	9.564%	0.03825	0.994
SP124449	781	0.997	111.893	14.327%	16.832	7.645%	0.04814	0.997
SP124298	2107	0.997	218.906	10.389%	39.719	7.54%	0.02287	0.997
SP124431	696	0.992	116.413	16.726%	21.482	12.473%	0.05554	0.99
SP124396	669	0.995	117.831	17.613%	17.993	9.827%	0.06722	0.994
SP124409	1154	0.996	169.29	14.67%	28.459	9.036%	0.04693	0.995
SP124341	363	0.972	121.569	33.49%	22.396	23.422%	0.14744	0.966
SP124353	140	0.954	63.794	45.567%	10.995	30.565%	0.24905	0.945
SP124278	340	0.997	74.831	22.009%	11.156	7.8%	0.11339	0.997
SP124376	521	0.99	101.622	19.505%	17.012	14.051%	0.07919	0.987
SP124346	545	0.997	116.698	21.412%	20.013	9.75%	0.07755	0.996
SP124439	1222	0.998	145.219	11.884%	25.572	6.595%	0.02977	0.998
SP124351	135	0.968	56.515	41.863%	9.482	25.279%	0.26031	0.961
SP124406	728	0.991	151.032	20.746%	22.732	13.724%	0.06466	0.988
SP124323	221	0.991	67.432	30.512%	9.944	13.978%	0.14876	0.99
SP124391	322	0.984	93.725	29.107%	15.433	17.89%	0.11703	0.981
SP124423	79	0.972	32.339	40.935%	6.23	24.087%	0.25427	0.969
SP124382	3153	0.998	313.085	9.93%	61.779	6.676%	0.0187	0.998
SP124415	2234	0.994	345.086	15.447%	66.054	11.136%	0.03752	0.993
SP124436	2284	0.998	226.705	9.926%	38.678	6.187%	0.02303	0.998
SP124460	1024	0.998	140.902	13.76%	21.663	7.219%	0.03866	0.997
SP124425	415	0.99	85.117	20.51%	15.746	14.514%	0.07141	0.988
SP124456	444	0.98	104.495	23.535%	20.811	19.798%	0.08463	0.975
