Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP117956	127	0.927	57.255	45.083%	9.44	37.521%	0.29128	0.894
SP117975	88	0.952	43.008	48.873%	7.334	30.827%	0.36756	0.942
SP2149	608	0.995	85.419	14.049%	15.458	9.882%	0.06252	0.994
SP117113	209	0.995	53.775	25.73%	11.279	10.911%	0.15498	0.994
SP117245	159	0.962	57.776	36.337%	9.237	27.638%	0.18202	0.947
SP117402	120	0.965	49.978	41.648%	7.613	26.749%	0.26711	0.956
SP117136	152	0.99	50.122	32.975%	8.271	14.603%	0.19549	0.989
SP117378	141	0.968	53.291	37.795%	9.728	24.96%	0.2561	0.962
SP116947	154	0.977	46.434	30.152%	7.512	21.56%	0.14026	0.969
SP117369	157	0.991	47.962	30.549%	7.358	13.742%	0.16911	0.99
SP117244	104	0.993	36.596	35.188%	5.385	12.029%	0.26854	0.992
SP117162	126	0.97	46.0	36.508%	6.961	24.735%	0.24446	0.961
SP117079	128	0.941	66.424	51.894%	11.202	35.075%	0.3526	0.928
SP117344	576	0.995	94.197	16.354%	15.492	10.4%	0.06259	0.993
SP118074	480	0.997	92.454	19.261%	15.642	8.348%	0.07966	0.996
SP117598	541	0.988	103.799	19.187%	18.6	15.825%	0.06572	0.984
SP117312	120	0.966	49.489	41.241%	8.733	25.91%	0.24681	0.96
SP118038	140	0.985	53.343	38.102%	9.048	17.349%	0.24889	0.983
SP117552	91	0.97	40.334	44.323%	6.393	25.018%	0.29262	0.965
SP118073	152	0.979	53.799	35.394%	9.989	20.685%	0.20858	0.977
SP117933	84	0.957	44.114	52.517%	6.961	29.736%	0.32446	0.95
SP118012	153	0.945	57.377	37.501%	11.064	33.045%	0.20322	0.926
SP117108	124	0.986	42.758	34.482%	7.409	17.033%	0.23872	0.984
SP117812	109	0.97	38.843	35.636%	6.061	24.361%	0.21198	0.961
SP117354	242	0.989	59.364	24.531%	9.195	14.979%	0.12957	0.986
SP117370	144	0.988	49.178	34.151%	8.358	15.234%	0.23794	0.987
SP116991	173	0.982	52.003	30.06%	8.518	18.781%	0.1484	0.978
SP117629	606	0.993	115.443	19.05%	20.269	12.101%	0.06219	0.991
SP124199	186	0.987	57.026	30.659%	9.753	16.134%	0.15902	0.985
SP124195	192	0.994	54.331	28.297%	8.786	11.094%	0.17283	0.993
SP117850	126	0.976	44.369	35.213%	6.875	21.984%	0.20882	0.97
SP117127	137	0.99	43.587	31.815%	6.78	14.271%	0.16279	0.989
SP117614	179	0.965	59.173	33.058%	9.17	26.373%	0.1538	0.948
SP116948	292	0.994	75.453	25.84%	11.913	11.605%	0.10096	0.993
SP117409	728	0.989	135.235	18.576%	26.009	14.575%	0.05157	0.987
SP117593	147	0.977	47.863	32.56%	7.564	21.183%	0.18551	0.971
SP117372	143	0.944	64.962	45.428%	11.771	33.495%	0.34552	0.93
SP118077	168	0.972	51.485	30.646%	8.633	23.726%	0.15585	0.963
SP117840	201	0.99	64.468	32.074%	11.091	14.47%	0.20672	0.989
