Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP97749	363	0.985	86.77	23.904%	16.094	17.578%	0.08251	0.981
SP49235	427	0.991	86.941	20.361%	16.17	13.813%	0.067	0.989
SP50177	501	0.991	88.927	17.75%	16.296	13.314%	0.05072	0.989
SP97775	1006	0.986	198.825	19.764%	40.707	16.767%	0.05422	0.982
SP97685	501	0.988	102.955	20.55%	19.006	15.719%	0.06454	0.984
SP97747	585	0.991	115.091	19.674%	19.661	13.938%	0.05861	0.989
SP97771	676	0.993	119.114	17.62%	18.733	11.843%	0.05384	0.991
SP97681	695	0.989	128.369	18.47%	23.132	15.021%	0.04322	0.986
SP98082	641	0.992	131.35	20.491%	22.844	13.359%	0.06311	0.99
SP49334	484	0.992	96.255	19.887%	16.488	12.834%	0.06538	0.99
SP49124	1280	0.996	161.235	12.596%	30.254	9.096%	0.03662	0.995
SP115501	580	0.998	100.857	17.389%	16.431	5.91%	0.07212	0.998
SP98305	1161	0.999	126.849	10.926%	18.633	4.145%	0.02792	0.999
SP49247	903	0.996	144.176	15.966%	22.924	8.958%	0.05058	0.996
SP49328	568	0.991	124.124	21.853%	21.709	13.601%	0.07005	0.99
SP98092	551	0.991	108.683	19.725%	18.135	13.065%	0.06977	0.989
SP120755	139	0.939	52.591	37.835%	10.941	34.932%	0.18123	0.921
SP49417	674	0.993	130.707	19.393%	21.63	12.162%	0.06033	0.991
SP49175	642	0.998	106.176	16.538%	18.861	6.082%	0.05567	0.998
SP49223	285	0.992	76.654	26.896%	12.814	13.009%	0.11042	0.991
SP49187	417	0.989	89.807	21.536%	14.825	15.013%	0.08558	0.986
SP49157	710	0.994	110.847	15.612%	18.699	10.705%	0.04803	0.993
SP49379	651	0.993	133.482	20.504%	27.482	11.63%	0.06255	0.993
SP49541	834	0.996	128.487	15.406%	20.298	8.985%	0.04253	0.995
SP98164	882	0.995	125.672	14.249%	21.901	9.933%	0.03833	0.994
SP49481	182	0.949	61.569	33.829%	12.555	31.686%	0.16525	0.93
SP98078	785	0.992	118.232	15.061%	20.569	12.565%	0.04012	0.989
SP106677	498	0.994	104.129	20.909%	16.787	11.985%	0.07755	0.993
SP106743	267	0.974	94.277	35.31%	16.118	22.819%	0.16864	0.968
SP98359	702	0.999	82.405	11.739%	12.659	5.328%	0.03725	0.999
SP98192	442	0.999	67.357	15.239%	11.958	4.478%	0.05735	0.999
SP98053	761	0.995	132.174	17.368%	22.699	10.573%	0.04793	0.994
SP106631	425	0.985	85.393	20.092%	16.462	17.478%	0.07511	0.98
SP49551	482	0.993	92.646	19.221%	16.662	11.854%	0.06879	0.992
SP49651	798	0.992	148.727	18.637%	28.022	12.76%	0.0543	0.99
SP98265	848	0.995	152.054	17.931%	27.701	10.41%	0.05993	0.994
SP98297	754	0.994	113.32	15.029%	19.33	11.193%	0.04564	0.992
SP98060	90	0.891	53.42	59.356%	9.029	45.487%	0.40524	0.852
SP98289	758	0.978	178.683	23.573%	38.544	20.991%	0.0708	0.972
SP115498	922	0.996	155.916	16.911%	23.391	8.587%	0.06011	0.996
