Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP123975	2211	0.999	375.755	16.995%	124.743	8.49%	0.0591	0.999
SP124044	67	0.843	44.23	66.015%	7.57	53.934%	0.45332	0.775
SP123972	413	0.951	159.013	38.502%	28.639	30.949%	0.18676	0.935
SP123850	141	0.905	60.266	42.742%	11.597	42.718%	0.20499	0.856
SP123902	159	0.931	66.176	41.62%	11.705	37.145%	0.21317	0.902
SP123884	219	0.882	97.58	44.557%	19.53	47.132%	0.19935	0.816
SP123964	137	0.866	78.544	57.331%	13.501	50.072%	0.34648	0.798
SP123995	138	0.849	76.657	55.549%	13.998	52.907%	0.29319	0.766
SP123846	176	0.924	72.215	41.031%	12.44	38.245%	0.20462	0.88
SP124003	93	0.854	56.414	60.66%	9.61	52.041%	0.41381	0.782
SP123876	133	0.9	69.395	52.177%	12.211	44.091%	0.29447	0.86
SP123878	91	0.917	43.701	48.023%	7.109	39.928%	0.28765	0.876
SP123842	99	0.837	68.354	69.044%	11.161	54.787%	0.51048	0.763
SP123900	143	0.909	67.987	47.543%	12.275	41.688%	0.23941	0.87
SP123978	65	0.831	43.367	66.718%	7.208	55.777%	0.5035	0.747
SP123897	92	0.932	43.133	46.884%	7.352	36.945%	0.26416	0.908
SP124013	125	0.878	64.512	51.61%	11.791	47.858%	0.27235	0.818
SP124021	89	0.887	46.583	52.34%	8.146	46.192%	0.31704	0.832
SP123852	121	0.85	72.348	59.792%	11.709	54.416%	0.35857	0.757
SP123998	170	0.913	82.765	48.685%	13.919	41.188%	0.28276	0.873
SP123967	96	0.871	55.384	57.692%	9.603	49.133%	0.43213	0.813
SP123988	291	0.976	80.22	27.567%	12.09	21.704%	0.11185	0.965
SP123984	103	0.886	51.488	49.988%	9.23	46.441%	0.32076	0.825
SP123858	88	0.9	49.906	56.711%	7.824	43.875%	0.35301	0.855
SP123890	98	0.898	48.384	49.371%	8.679	44.175%	0.25874	0.852
SP123950	141	0.914	62.721	44.483%	10.888	40.605%	0.24984	0.868
SP123886	62	0.815	51.592	83.213%	9.077	58.592%	0.65261	0.769
SP124033	87	0.796	60.491	69.53%	10.38	61.059%	0.50649	0.687
SP123892	180	0.899	91.672	50.929%	15.292	43.889%	0.25287	0.846
SP123840	122	0.901	57.677	47.276%	9.629	43.499%	0.26498	0.839
SP123969	143	0.895	66.004	46.157%	11.829	45.065%	0.29424	0.832
SP123953	117	0.858	70.4	60.171%	11.91	51.98%	0.37349	0.787
SP123955	95	0.882	59.928	63.082%	10.082	48.563%	0.35931	0.847
SP123882	212	0.94	73.522	34.68%	12.873	34.018%	0.14295	0.902
SP123894	198	0.895	96.517	48.746%	16.335	44.825%	0.25031	0.832
SP124017	47	0.844	31.432	66.877%	5.598	53.619%	0.63142	0.787
SP123856	73	0.842	50.999	69.862%	7.997	54.039%	0.4748	0.766
SP123854	117	0.787	75.502	64.532%	13.866	63.092%	0.42708	0.664
SP123888	108	0.904	53.375	49.421%	9.165	43.013%	0.33126	0.858
SP123870	91	0.888	49.161	54.023%	8.461	46.09%	0.30891	0.836
SP123958	64	0.743	52.031	81.298%	8.809	67.963%	0.67795	0.614
SP123844	116	0.896	60.113	51.822%	9.582	44.676%	0.3533	0.834
