Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP109953	394	0.997	91.095	23.121%	14.411	7.321%	0.11198	0.997
SP107650	351	0.998	75.251	21.439%	11.602	7.301%	0.08958	0.998
SP13206	358	0.996	82.067	22.924%	13.399	9.769%	0.11098	0.995
SP13078	420	0.995	107.104	25.501%	16.238	10.466%	0.09831	0.995
SP107607	315	0.985	111.895	35.522%	17.678	17.426%	0.19329	0.983
SP109941	210	0.987	75.95	36.167%	12.768	17.282%	0.23909	0.986
SP109801	395	0.998	72.122	18.259%	10.637	6.755%	0.07456	0.998
SP13072	311	0.981	95.31	30.646%	16.881	19.708%	0.17815	0.977
SP107595	712	0.994	172.538	24.233%	27.902	11.426%	0.0865	0.993
SP107640	301	0.995	94.608	31.431%	16.985	12.371%	0.15107	0.995
SP13084	417	0.996	89.826	21.541%	14.752	8.397%	0.11069	0.996
SP107603	278	0.993	81.339	29.259%	11.821	12.506%	0.14684	0.992
SP109957	546	0.96	179.493	32.874%	42.505	27.869%	0.19335	0.953
SP114020	652	0.988	150.15	23.029%	36.499	15.728%	0.1197	0.986
SP96540	228	0.985	97.37	42.706%	16.822	20.26%	0.28773	0.984
SP114032	309	0.993	101.45	32.832%	16.991	13.65%	0.19728	0.993
SP107624	165	0.98	65.613	39.765%	10.705	19.841%	0.29866	0.978
SP107575	314	0.987	99.129	31.57%	15.989	16.353%	0.17478	0.985
SP13242	270	0.995	67.782	25.104%	10.313	10.472%	0.13808	0.994
SP114016	312	0.995	90.83	29.112%	15.213	11.256%	0.13489	0.995
CPCT02070011T	2484	0.994	455.23	18.326%	78.316	12.24%	0.04801	0.994
CPCT02020317T	307	0.966	103.393	33.679%	17.005	26.496%	0.17547	0.954
CPCT02010352T	108	0.96	40.064	37.096%	6.636	27.943%	0.23164	0.947
CPCT02010362T	142	0.936	63.289	44.57%	9.837	36.26%	0.24893	0.906
CPCT02010366T	51	0.906	35.268	69.153%	5.658	42.528%	0.52186	0.884
CPCT02010383T	147	0.979	54.543	37.104%	8.765	21.019%	0.21966	0.976
CPCT02050049T	222	0.968	83.783	37.74%	13.286	25.877%	0.17108	0.959
CPCT02020350T	282	0.963	90.671	32.153%	16.729	27.095%	0.16502	0.95
CPCT02060023T	907	0.992	208.725	23.013%	33.122	12.981%	0.06589	0.99
CPCT02080030T	2873	0.996	309.959	10.789%	69.08	9.922%	0.02039	0.995
CPCT02060010T	1035	0.993	184.186	17.796%	28.843	12.202%	0.04431	0.991
CPCT02040037T	2166	0.999	204.435	9.438%	43.497	5.301%	0.02499	0.998
CPCT02070018T	737	0.984	185.382	25.154%	31.515	18.001%	0.07671	0.979
CPCT02080041T	911	0.956	311.734	34.219%	58.569	30.19%	0.1061	0.941
CPCT02070029T	955	0.995	197.079	20.637%	32.989	9.88%	0.06529	0.995
CPCT02060033T	750	0.993	142.313	18.975%	21.754	13.112%	0.05333	0.991
CPCT02020399T	2073	0.997	356.004	17.173%	64.921	8.52%	0.05428	0.996
CPCT02140024T	6100	0.999	708.993	11.623%	171.875	5.225%	0.02566	0.999
CPCT02080050T	382	0.96	117.927	30.871%	22.46	28.079%	0.10355	0.944
CPCT02030293T	419	0.985	104.212	24.872%	18.129	17.176%	0.091	0.982
CPCT02010441T	76919	1.0	4107.839	5.34%	1144.159	2.202%	0.01002	1.0
CPCT02090030T	921	0.998	133.079	14.449%	21.927	6.199%	0.04635	0.998
CPCT02010718T	717	0.998	132.711	18.509%	23.88	7.716%	0.05704	0.998
CPCT02020653T	499	0.985	123.08	24.665%	22.958	17.701%	0.08751	0.982
CPCT02340008TII	393	0.994	86.599	22.035%	13.318	11.019%	0.11574	0.993
CPCT02020876T	259	0.938	103.185	39.84%	17.421	35.612%	0.22537	0.908
CPCT02370016T	585	0.983	160.713	27.472%	25.259	18.542%	0.0962	0.979
CPCT02070275T	650	0.998	103.889	15.983%	17.247	6.348%	0.0619	0.998
CPCT02011028T	1074	0.998	137.385	12.792%	22.553	6.83%	0.03056	0.997
CPCT02230072T	39266	0.998	5215.841	13.283%	1262.209	6.483%	0.03697	0.998
CPCT02130028T	663	0.997	142.462	21.487%	25.935	9.99%	0.07568	0.997
CPCT02060182T	176	0.948	79.369	45.096%	12.693	32.055%	0.27519	0.932
CPCT02020657T	286	0.983	90.989	31.814%	15.635	19.947%	0.13628	0.98
DRUP01090026T	314	0.981	86.606	27.582%	13.102	19.824%	0.12264	0.975
CPCT02130029T	150	0.96	64.626	43.084%	10.699	28.554%	0.28538	0.95
CPCT02340010TII	2776	0.999	199.526	7.188%	46.667	5.765%	0.00695	0.999
DRUP01020022T	265	0.953	96.165	36.289%	15.884	30.78%	0.16732	0.931
CPCT02120103T	622	0.995	138.509	22.268%	24.23	10.376%	0.08909	0.995
CPCT02300030T	641	0.998	114.68	17.891%	17.774	7.171%	0.07413	0.998
CPCT02150044T	276	0.983	77.259	27.992%	12.893	18.419%	0.13138	0.979
CPCT02020920T	345	0.963	112.207	32.524%	17.656	27.074%	0.1206	0.943
CPCT02080192T	532	0.996	114.687	21.558%	17.796	9.882%	0.08315	0.995
CPCT02130170T	1547	0.991	334.788	21.641%	66.797	15.122%	0.06234	0.99
CPCT02260014T	2329	0.999	244.164	10.484%	48.962	4.92%	0.02654	0.999
CPCT02020922T	243	0.839	125.366	51.591%	29.188	54.55%	0.28461	0.778
CPCT02011072T	173	0.974	58.148	33.612%	9.675	22.836%	0.17708	0.967
CPCT02010758T	442	0.986	91.413	20.682%	17.235	16.92%	0.07455	0.983
WIDE01010006T	133	0.931	63.65	47.857%	10.114	37.93%	0.31123	0.904
CPCT02040220T	450	0.988	127.819	28.404%	20.748	15.772%	0.1126	0.986
CPCT02100157T	1078	0.998	152.322	14.13%	23.983	5.809%	0.04831	0.998
CPCT02230088T	8655	0.998	782.408	9.04%	156.418	7.056%	0.01306	0.998
CPCT02130178T	325	0.951	113.346	34.876%	19.828	30.97%	0.14238	0.928
WIDE01010017T	573	0.988	148.081	25.843%	22.664	15.467%	0.09828	0.986
WIDE01010025T	217	0.964	77.077	35.519%	12.644	26.603%	0.16954	0.952
WIDE01010028T	1357	0.996	168.111	12.388%	27.321	9.138%	0.02818	0.995
WIDE01010012T	1112	0.965	358.129	32.206%	77.038	26.569%	0.10783	0.957
WIDE01010031T	2243	0.998	283.076	12.62%	52.387	6.244%	0.03038	0.998
CPCT02020956T	152	0.941	68.316	44.945%	11.098	34.152%	0.24347	0.919
CPCT02010774T	279	0.975	79.095	28.349%	13.57	22.62%	0.12868	0.966
CPCT02010756T	257	0.976	79.998	31.128%	12.796	22.401%	0.13863	0.969
WIDE01010045T	406	0.965	129.046	31.785%	26.813	27.409%	0.10168	0.958
CPCT02080204T	236	0.94	97.217	41.194%	16.658	34.074%	0.22551	0.916
WIDE01010037T	2325	1.0	174.822	7.519%	26.318	2.503%	0.01836	1.0
WIDE01010056T	1017	0.998	161.634	15.893%	26.007	6.547%	0.05085	0.998
CPCT02070298T	802	0.998	121.9	15.2%	20.213	5.916%	0.05223	0.998
WIDE01010594T	343	0.984	100.593	29.327%	16.847	17.948%	0.12335	0.981
WIDE01010078T	755	0.979	189.34	25.078%	32.357	20.962%	0.06804	0.97
CPCT02130054T	537	0.993	106.396	19.813%	17.594	11.803%	0.07059	0.992
CPCT02040228T	357	0.99	84.861	23.771%	13.882	14.216%	0.09785	0.989
WIDE01010051T	438	0.967	130.393	29.77%	22.588	26.173%	0.09982	0.952
CPCT02050319T	289	0.975	98.412	34.053%	15.589	22.106%	0.16976	0.969
CPCT02020689T	501	0.988	113.298	22.614%	20.251	15.519%	0.06989	0.986
WIDE01010043T	339	0.975	97.848	28.864%	16.761	22.824%	0.09714	0.966
WIDE01010112T	1126	0.996	175.75	15.608%	29.13	8.981%	0.0378	0.995
WIDE01010092T	278	0.982	95.422	34.324%	16.441	20.321%	0.17813	0.979
WIDE01010119T	638	0.993	132.319	20.74%	23.452	12.699%	0.07098	0.992
CPCT02170022T	333	0.991	90.428	27.156%	13.56	14.071%	0.11301	0.99
WIDE01010120T	206	0.969	68.038	33.028%	10.874	25.295%	0.15391	0.957
WIDE01010127T	5696	0.999	357.584	6.278%	60.582	4.305%	0.00848	0.999
CPCT02300036T	1008	0.998	139.815	13.871%	22.388	6.027%	0.03799	0.998
WIDE01010146T	298	0.956	100.858	33.845%	17.738	29.36%	0.1308	0.937
CPCT02070309T	354	0.983	83.375	23.552%	14.644	18.808%	0.09489	0.977
WIDE01010157T	2776	0.997	270.526	9.745%	52.226	8.011%	0.01758	0.996
WIDE01010170T	351	0.99	96.511	27.496%	15.508	14.712%	0.11637	0.988
CPCT02020696T	328	0.959	111.388	33.96%	21.787	28.254%	0.13811	0.948
CPCT02030471T	462	0.994	107.589	23.288%	17.77	11.982%	0.10847	0.993
CPCT02130032T	367	0.976	114.996	31.334%	19.821	21.954%	0.1396	0.971
CPCT02070310T	2168	0.999	220.357	10.164%	35.536	4.512%	0.02453	0.999
WIDE01010164T	796	0.99	159.119	19.99%	25.412	13.868%	0.06313	0.988
WIDE01010190T	248	0.977	71.894	28.99%	12.228	21.299%	0.13099	0.97
WIDE01010182T	1575	0.996	244.595	15.53%	43.891	9.462%	0.03968	0.995
DRUP01050040TII	1839	0.991	595.769	32.396%	129.395	17.215%	0.10447	0.991
WIDE01010225T	600	0.992	152.375	25.396%	23.979	12.86%	0.09594	0.992
CPCT02050348T	428	0.965	154.414	36.078%	28.145	27.843%	0.14417	0.957
WIDE01010275T	738	0.976	196.4	26.612%	36.917	21.957%	0.0717	0.969
CPCT02010810T	279	0.981	84.977	30.458%	14.92	20.653%	0.12162	0.977
CPCT02060206T	4588	0.998	383.581	8.361%	81.802	7.038%	0.01183	0.997
WIDE01010284T	221	0.99	65.48	29.629%	9.766	14.416%	0.15246	0.988
WIDE01010330T	230	0.984	66.221	28.792%	10.715	17.848%	0.12937	0.98
WIDE01010312T	4388	0.997	405.913	9.251%	84.63	7.755%	0.01631	0.996
WIDE01010317T	1749	0.972	489.493	27.987%	104.024	23.397%	0.07162	0.966
WIDE01010337T	1166	0.995	195.515	16.768%	34.134	10.22%	0.04035	0.994
CPCT02220043T	2359	0.979	642.007	27.215%	145.893	20.393%	0.11661	0.976
CPCT02130094T	1309	0.994	233.964	17.873%	45.346	10.924%	0.0406	0.994
WIDE01010329T	3292	0.994	442.654	13.446%	85.594	11.148%	0.0247	0.992
WIDE01010331T	255	0.973	94.968	37.242%	15.449	23.219%	0.18081	0.968
CPCT02010828T	1514	0.993	220.159	14.542%	42.082	11.53%	0.03605	0.992
WIDE01010101T	2932	0.998	267.956	9.139%	43.829	5.984%	0.01567	0.998
WIDE01010349T	279	0.975	89.12	31.943%	14.158	23.173%	0.1383	0.967
WIDE01010342T	429	0.995	93.649	21.83%	15.167	9.675%	0.09533	0.995
WIDE01010359T	181	0.95	70.086	38.722%	11.452	34.576%	0.18893	0.93
WIDE01010370T	267	0.949	94.044	35.222%	15.95	31.456%	0.15475	0.923
WIDE01010369T	518	0.997	98.118	18.942%	17.667	7.387%	0.07762	0.997
CPCT02340084T	1017	0.991	198.367	19.505%	34.103	13.537%	0.06001	0.989
DRUP01030015T	1033	0.881	539.747	52.25%	142.138	47.329%	0.3161	0.86
CPCT02060236T	320	0.989	77.941	24.357%	11.973	14.569%	0.09439	0.987
CPCT02120125T	2244	0.997	227.807	10.152%	41.654	7.592%	0.02081	0.996
CPCT02230098T	2682	0.999	361.681	13.485%	67.879	4.09%	0.04454	0.999
DRUP01090015T	201	0.959	81.595	40.595%	12.693	30.043%	0.2067	0.945
WIDE01010401T	527	0.989	102.086	19.371%	16.563	15.128%	0.0636	0.984
CPCT02230105T	232	0.978	63.428	27.34%	10.985	21.109%	0.13243	0.97
CPCT02080223T	989	0.95	336.304	34.004%	70.697	31.576%	0.09757	0.935
CPCT02020730T	795	0.96	283.794	35.697%	50.118	29.023%	0.12149	0.947
CPCT02010831T	2436	0.996	297.13	12.197%	49.233	9.135%	0.02427	0.994
WIDE01010428T	255	0.984	73.877	28.971%	12.132	17.721%	0.15172	0.981
CPCT02290039T	2852	0.999	322.413	11.305%	53.567	4.307%	0.0265	0.999
CPCT02010843T	335	0.991	70.629	21.083%	11.162	13.231%	0.08396	0.989
CPCT02130103T	901	0.994	188.357	20.905%	31.908	11.459%	0.06393	0.993
CPCT02070337T	834	0.944	292.814	35.11%	58.565	33.989%	0.11298	0.922
WIDE01010440T	290	0.955	103.64	35.738%	19.868	29.824%	0.13909	0.941
WIDE01010404T	786	0.995	155.521	19.786%	28.131	10.278%	0.07505	0.994
CPCT02080229T	680	0.993	106.825	15.71%	17.065	11.552%	0.04204	0.991
CPCT02050363T	731	0.991	174.397	23.857%	30.688	13.759%	0.09113	0.99
CPCT02040250T	399	0.992	87.535	21.939%	15.363	12.901%	0.09495	0.99
CPCT02040251T	526	0.986	137.042	26.054%	21.469	18.124%	0.09385	0.983
CPCT02260022T	1155	0.998	203.479	17.617%	35.158	7.049%	0.06496	0.997
CPCT02340090T	643	0.998	113.225	17.609%	18.936	8.163%	0.05304	0.997
CPCT02450013T	382	0.98	126.175	33.03%	19.538	20.901%	0.1478	0.976
CPCT02070347T	1088	0.994	235.955	21.687%	39.462	12.148%	0.05408	0.993
CPCT02060140T	298	0.945	118.608	39.801%	21.117	36.517%	0.22492	0.925
CPCT02020720T	178	0.967	66.913	37.592%	11.987	25.615%	0.22407	0.96
CPCT02230109T	1518	0.999	186.32	12.274%	28.523	4.343%	0.03636	0.999
DRUP01090019T	1208	0.995	227.17	18.805%	39.49	10.373%	0.05523	0.994
CPCT02120144T	312	0.926	128.211	41.093%	25.041	37.768%	0.15778	0.898
CPCT02080240T	883	0.996	164.897	18.675%	26.984	9.308%	0.04914	0.996
CPCT02130125T	508	0.993	93.03	18.313%	14.334	12.145%	0.05781	0.991
CPCT02070355T	200	0.966	70.254	35.127%	11.262	25.919%	0.19169	0.954
CPCT02010872T	207	0.949	73.795	35.65%	13.373	31.958%	0.17882	0.927
CPCT02010878T	583	0.97	228.721	39.232%	44.45	25.849%	0.17137	0.965
CPCT02090054T	3482	0.998	515.483	14.804%	84.423	7.142%	0.03388	0.998
CPCT02330117T	1081	0.997	176.137	16.294%	30.606	8.377%	0.04858	0.996
CPCT02170031T	1560	0.999	165.156	10.587%	30.355	4.136%	0.02713	0.999
CPCT02020765T	710	0.957	215.481	30.349%	50.752	28.861%	0.08281	0.947
CPCT02010851T	251	0.988	66.139	26.35%	10.369	15.734%	0.12863	0.985
CPCT02020756T	456	0.97	126.068	27.646%	23.356	24.824%	0.10057	0.958
DRUP01170001T	984	0.987	368.098	37.408%	77.611	18.43%	0.15114	0.987
WIDE01010617T	712	0.994	155.91	21.897%	25.537	11.061%	0.08048	0.993
WIDE01010627T	251	0.948	88.18	35.131%	17.46	32.196%	0.18377	0.929
CPCT02030502T	419	0.98	110.855	26.457%	17.696	19.959%	0.10425	0.972
CPCT02030507T	589	0.997	99.864	16.955%	16.593	7.724%	0.07417	0.997
WIDE01010595T	1114	0.998	171.989	15.439%	33.476	6.347%	0.05612	0.998
CPCT02040273T	440	0.985	115.237	26.19%	20.69	17.032%	0.11825	0.983
CPCT02030520T	645	0.994	137.168	21.266%	22.857	11.185%	0.05587	0.993
CPCT02110075T	2092	0.999	218.848	10.461%	39.067	4.215%	0.03068	0.999
CPCT02290050T	710	0.996	124.1	17.479%	19.244	9.037%	0.05007	0.995
