Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP1086	455	0.984	120.866	26.564%	19.566	17.849%	0.09348	0.98
SP1003	648	0.993	133.496	20.601%	21.312	12.021%	0.06382	0.991
SP1677	632	0.992	112.201	17.753%	19.043	12.872%	0.05398	0.989
SP1305	1826	0.981	400.013	21.907%	85.948	19.276%	0.06391	0.977
SP963	530	0.985	127.096	23.98%	24.775	18.771%	0.07297	0.982
SP1144	389	0.967	111.119	28.565%	22.365	25.293%	0.10308	0.957
SP1132	840	0.961	315.698	37.583%	70.45	30.434%	0.12031	0.956
SP1712	308	0.994	96.803	31.43%	18.462	12.718%	0.13784	0.994
SP1114	578	0.979	154.173	26.674%	33.657	20.263%	0.09111	0.976
SP1431	396	0.995	97.295	24.569%	17.973	9.846%	0.12215	0.995
SP975	1359	0.987	302.093	22.229%	60.505	16.016%	0.05545	0.985
SP1059	1103	0.987	254.828	23.103%	45.369	17.68%	0.0791	0.985
SP1419	779	0.995	160.603	20.617%	24.977	10.757%	0.07322	0.994
SP1009	509	0.99	115.722	22.735%	19.708	14.104%	0.09058	0.988
SP1724	293	0.99	72.399	24.71%	11.824	14.903%	0.09221	0.988
SP96136	1152	0.982	245.675	21.326%	47.866	18.704%	0.06487	0.977
SP967	293	0.995	77.624	26.493%	13.037	9.821%	0.17188	0.995
SP1781	816	0.996	179.46	21.993%	38.097	10.858%	0.06428	0.996
SP1174	1018	0.999	157.674	15.489%	27.13	5.794%	0.05226	0.999
SP953	892	0.993	179.296	20.1%	29.773	12.39%	0.06292	0.991
SP1377	381	0.997	82.341	21.612%	12.345	8.163%	0.093	0.996
SP1365	758	0.994	146.996	19.393%	23.631	10.805%	0.05188	0.994
SP1491	656	0.981	196.948	30.023%	34.35	20.177%	0.13575	0.977
CPCT02060013T	1670	0.992	258.068	15.453%	46.696	12.49%	0.03428	0.99
CPCT02100026T	573	0.993	122.735	21.42%	20.517	12.004%	0.07997	0.992
CPCT02070020T	1364	0.995	267.477	19.61%	44.702	11.294%	0.04462	0.994
CPCT02030269T	432	0.992	106.395	24.628%	16.647	12.983%	0.10731	0.99
CPCT02010944TIII	719	0.992	125.172	17.409%	22.375	12.723%	0.05183	0.99
CPCT02020867T	1231	0.966	343.108	27.872%	72.62	26.616%	0.07874	0.956
CPCT02070272T	2676	0.997	361.233	13.499%	59.5	7.855%	0.02643	0.997
CPCT02020648T	864	0.987	169.822	19.655%	31.95	16.373%	0.05247	0.982
CPCT02020362T	1257	0.993	252.595	20.095%	50.301	11.471%	0.07348	0.993
CPCT02440020T	1341	0.999	161.501	12.043%	27.415	4.557%	0.02482	0.999
CPCT02210077T	1176	0.998	141.012	11.991%	23.246	6.228%	0.03749	0.998
CPCT02070445T	874	0.992	219.627	25.129%	44.251	13.793%	0.084	0.992
CPCT02020894T	721	0.995	141.861	19.676%	22.282	10.519%	0.06336	0.994
CPCT02020896T	527	0.994	128.079	24.303%	20.423	11.858%	0.08814	0.993
CPCT02140101T	1993	0.978	507.443	25.461%	111.854	20.779%	0.08597	0.974
CPCT02210040T	1111	0.999	148.714	13.386%	23.737	5.38%	0.0484	0.998
DRUP01010020T	74163	1.0	4749.074	6.404%	1575.386	3.305%	0.0075	1.0
