Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP23435	215	0.986	62.961	29.284%	10.702	16.848%	0.14239	0.983
SP112829	411	0.947	173.473	42.208%	33.775	32.903%	0.1995	0.935
SP112947	325	0.98	90.877	27.962%	15.611	20.082%	0.11107	0.974
SP112985	32	0.921	28.447	88.897%	6.858	48.016%	0.67498	0.923
SP112925	336	0.941	138.743	41.293%	25.77	34.641%	0.1607	0.922
SP112937	122	0.938	54.935	45.029%	9.105	34.562%	0.27575	0.916
SP112989	122	0.961	47.199	38.688%	7.809	27.997%	0.20892	0.949
SP111145	269	0.989	69.31	25.766%	11.034	14.926%	0.1198	0.987
SP111143	219	0.987	61.795	28.217%	10.153	16.035%	0.13152	0.985
SP125584	14	0.784	13.283	94.879%	3.371	63.706%	0.9589	0.765
SP111144	315	0.997	63.38	20.121%	10.514	9.242%	0.07731	0.997
SP116296	70	0.919	43.803	62.576%	7.737	39.483%	0.37397	0.904
SP116254	254	0.993	68.108	26.814%	11.38	12.212%	0.12018	0.992
SP116256	241	0.991	68.397	28.38%	11.868	13.674%	0.1405	0.99
SP116274	119	0.977	47.39	39.824%	8.447	22.88%	0.24535	0.975
SP116259	191	0.991	55.894	29.264%	9.926	13.844%	0.14611	0.99
SP116290	83	0.897	44.117	53.153%	8.566	44.117%	0.34057	0.866
SP116258	226	0.995	55.764	24.674%	9.058	10.341%	0.11763	0.994
SP116261	47	0.86	29.139	61.998%	6.563	51.405%	0.45559	0.831
SP23463	60	0.941	37.067	61.778%	6.147	34.045%	0.43036	0.931
SP116268	62	0.927	34.27	55.274%	5.925	37.473%	0.40031	0.91
SP23471	88	0.97	42.481	48.274%	7.12	24.307%	0.33593	0.966
SP116266	128	0.978	48.383	37.799%	7.535	20.85%	0.26067	0.974
SP116264	179	0.968	80.705	45.087%	13.548	25.481%	0.29866	0.962
SP116269	165	0.975	70.664	42.827%	10.836	22.629%	0.28026	0.971
SP116275	141	0.985	51.234	36.336%	8.997	18.921%	0.2092	0.984
SP23447	84	0.984	30.711	36.561%	4.888	18.319%	0.22506	0.982
SP116255	265	0.986	79.029	29.822%	16.36	16.624%	0.14837	0.985
SP23455	95	0.947	42.4	44.632%	7.45	32.33%	0.27622	0.933
SP23475	82	0.942	39.454	48.115%	7.388	33.651%	0.38807	0.93
SP116227	214	0.995	60.03	28.051%	10.438	10.17%	0.17148	0.995
SP116226	67	0.952	31.659	47.252%	5.6	30.688%	0.34896	0.942
SP23443	199	0.992	62.089	31.201%	9.795	12.621%	0.18831	0.992
SP116260	169	0.985	58.633	34.694%	9.465	17.406%	0.20043	0.984
SP116280	450	0.997	80.721	17.938%	12.652	7.513%	0.07199	0.997
SP116224	81	0.965	42.164	52.054%	7.894	26.687%	0.4256	0.961
SP116249	3	0.449	4.65	155.0%	1.55	89.489%	2.66364	0.415
SP116232	17	0.755	15.794	92.906%	3.161	65.911%	0.90672	0.704
SP116251	58	0.83	40.954	70.61%	7.49	56.458%	0.57092	0.775
SP116272	123	0.98	47.477	38.599%	9.108	20.341%	0.25877	0.978
SP116286	49	0.914	28.412	57.984%	5.539	40.945%	0.39258	0.897
SP116282	120	0.97	52.356	43.63%	9.022	24.181%	0.29609	0.966
SP116288	22	0.876	20.626	93.755%	3.946	52.731%	1.03589	0.863
SP23467	114	0.977	55.546	48.725%	8.979	22.24%	0.36405	0.975
SP116263	64	0.947	30.738	48.028%	6.193	32.823%	0.30381	0.939
SP116292	61	0.939	36.112	59.2%	6.23	34.665%	0.48431	0.928
SP116248	55	0.904	40.169	73.035%	7.861	42.949%	0.56305	0.892
SP116276	17	0.667	18.109	106.524%	3.445	75.176%	1.13678	0.582
SP116265	265	0.988	73.171	27.612%	11.259	15.546%	0.14121	0.986
SP116267	185	0.985	59.986	32.425%	9.41	17.417%	0.19219	0.982
SP116253	151	0.969	56.416	37.362%	9.32	24.552%	0.22096	0.962
SP23481	50	0.893	29.079	58.158%	5.65	45.236%	0.4346	0.867
SP116233	203	0.986	61.228	30.162%	10.797	16.548%	0.15893	0.984
SP116284	146	0.989	52.425	35.908%	9.1	16.24%	0.22181	0.988
SP116270	75	0.95	37.808	50.411%	6.958	32.548%	0.32011	0.942
SP116257	196	0.991	66.299	33.826%	10.625	13.669%	0.20088	0.99
SP116298	13	0.905	10.049	77.3%	2.557	43.221%	0.84646	0.899
SP116294	32	0.863	21.865	68.328%	4.232	50.582%	0.61481	0.83
SP23439	320	0.974	98.548	30.796%	16.222	22.9%	0.11073	0.965
SP23483	10	0.446	15.318	153.18%	3.121	90.096%	2.21931	0.34
SP116262	67	0.943	38.641	57.673%	6.917	33.711%	0.38728	0.934
SP116228	422	0.994	77.418	18.345%	13.229	11.35%	0.06677	0.992
SP116222	98	0.947	45.979	46.917%	9.019	32.088%	0.28897	0.938
SP23451	103	0.946	43.227	41.968%	8.395	33.158%	0.27312	0.933
SP116247	151	0.984	54.321	35.974%	9.245	17.723%	0.22353	0.983
SP116225	101	0.899	54.342	53.804%	9.514	44.12%	0.34577	0.86
SP116273	105	0.986	39.166	37.301%	6.93	17.484%	0.23881	0.985
SP116221	78	0.947	42.62	54.641%	7.471	32.27%	0.44206	0.938
SP116271	36	0.913	22.844	63.456%	4.581	41.474%	0.44605	0.9
SP23459	85	0.974	38.207	44.949%	7.086	23.4%	0.30611	0.971
SP23479	79	0.96	44.762	56.661%	7.234	28.89%	0.34686	0.955
SP116223	83	0.959	38.103	45.907%	6.612	28.533%	0.30013	0.951
SP116229	351	0.997	73.02	20.803%	12.625	7.807%	0.10344	0.997
SP23477	69	0.907	42.455	61.529%	7.32	42.333%	0.43816	0.884
SP116252	140	0.954	55.005	39.289%	10.271	29.951%	0.21501	0.942
SP116278	6	0.675	7.628	127.133%	2.424	76.654%	1.18579	0.665
SP23431	821	0.997	137.544	16.753%	28.614	7.32%	0.08687	0.997
SP116231	114	0.988	48.029	42.131%	7.872	16.436%	0.26105	0.987
SP116250	36	0.851	27.728	77.022%	6.005	54.367%	0.59455	0.832
SP112815	352	0.995	82.762	23.512%	12.448	10.532%	0.08959	0.994
SP112799	156	0.976	55.692	35.7%	10.462	21.721%	0.19699	0.973
SP112835	238	0.942	94.034	39.51%	18.374	33.681%	0.19391	0.924
SP112955	207	0.964	74.869	36.169%	12.475	26.774%	0.1819	0.952
SP112807	304	0.993	67.906	22.338%	10.702	12.03%	0.09453	0.992
SP112953	423	0.99	100.341	23.721%	17.352	14.466%	0.0942	0.988
SP112911	156	0.966	60.055	38.497%	10.718	26.118%	0.18063	0.959
SP112847	190	0.988	60.416	31.798%	9.833	15.345%	0.18667	0.987
SP112859	452	0.993	89.643	19.833%	14.549	11.452%	0.07341	0.992
SP112919	204	0.962	90.708	44.465%	15.262	27.376%	0.24634	0.954
SP102652	222	0.986	67.905	30.588%	10.646	16.939%	0.16076	0.983
SP112981	247	0.983	75.135	30.419%	12.128	18.403%	0.14597	0.98
