Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP135192	2	0.595	3.396	169.8%	1.235	87.328%	1.94369	0.64
SP135335	56	0.944	31.245	55.795%	5.292	33.47%	0.41758	0.934
SP135278	24	0.843	19.057	79.404%	4.034	54.896%	0.64558	0.82
SP135287	64279	1.0	6214.585	9.668%	2170.555	4.872%	0.02315	1.0
SP135345	283	0.991	67.344	23.796%	10.286	13.164%	0.12189	0.99
SP85122	100440	1.0	10711.633	10.665%	3704.283	5.44%	0.02338	1.0
SP84384	101638	1.0	8976.495	8.832%	3224.937	4.771%	0.02037	1.0
SP135184	7	0.532	9.104	130.057%	3.058	84.814%	1.55225	0.5
SP135226	229	0.995	56.469	24.659%	8.927	10.175%	0.15183	0.995
SP135436	1306	0.999	159.598	12.22%	25.129	4.373%	0.0452	0.999
SP135262	133	0.974	52.798	39.698%	8.88	23.425%	0.24114	0.969
SP135431	1632	0.999	161.579	9.901%	26.912	3.437%	0.03452	0.999
SP135425	840	0.997	145.253	17.292%	23.449	8.007%	0.05256	0.997
SP135222	472	0.998	87.467	18.531%	15.028	7.197%	0.0832	0.998
SP135230	310	0.997	68.677	22.154%	10.609	8.728%	0.10498	0.997
SP135205	99	0.989	39.631	40.031%	6.001	15.615%	0.25755	0.988
SP135180	5	0.373	8.234	164.68%	2.087	93.333%	2.27178	0.297
SP135213	352	0.993	75.239	21.375%	13.069	11.748%	0.0941	0.992
SP135217	1	0.227	1.887	188.7%	0.974	97.4%	2.87616	0.2
SP135405	808	0.997	146.776	18.165%	24.68	8.389%	0.05957	0.997
SP135238	8	0.698	10.152	126.9%	2.263	71.562%	1.63187	0.667
SP135270	865	0.998	123.307	14.255%	19.667	7.095%	0.04314	0.997
SP135411	284	0.991	90.593	31.899%	15.646	14.84%	0.15668	0.99
SP135188	200	0.99	54.182	27.091%	8.252	14.888%	0.13943	0.988
SP135194	367	0.998	62.967	17.157%	10.316	6.747%	0.08065	0.998
