Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP29914	1477	0.998	193.573	13.106%	30.973	6.195%	0.0326	0.998
SP31046	186	0.993	61.454	33.04%	9.589	12.789%	0.19076	0.993
SP31334	530	0.994	92.54	17.46%	14.395	11.314%	0.06562	0.992
SP30011	706	0.994	131.567	18.636%	22.965	11.46%	0.0534	0.994
SP31174	492	0.995	103.293	20.995%	17.334	10.237%	0.07582	0.994
SP32662	739	0.998	108.628	14.699%	16.285	6.693%	0.044	0.998
SP31126	1552	0.997	165.825	10.685%	26.634	7.804%	0.02101	0.996
SP32958	556	0.999	78.46	14.112%	12.2	4.388%	0.04805	0.999
SP31422	799	0.996	125.007	15.645%	19.999	9.348%	0.04087	0.995
SP33496	1198	0.999	144.837	12.09%	21.749	4.872%	0.03605	0.999
SP34005	259	0.995	61.782	23.854%	9.653	10.497%	0.1241	0.994
SP30113	3582	0.999	203.36	5.677%	42.929	4.579%	0.00635	0.999
SP31030	982	0.999	132.983	13.542%	19.521	4.778%	0.04932	0.999
SP33544	1196	0.995	174.71	14.608%	31.373	10.133%	0.03985	0.994
SP33688	1345	0.999	76.939	5.72%	13.941	3.724%	0.01426	0.999
SP30907	737	0.996	92.84	12.597%	14.276	8.716%	0.03427	0.995
SP30185	103	0.963	49.944	48.489%	8.167	27.515%	0.39049	0.957
SP33837	237	0.987	75.567	31.885%	11.886	16.418%	0.14574	0.985
SP31790	476	0.996	93.913	19.73%	14.772	9.52%	0.08409	0.995
SP30143	324	0.997	57.188	17.651%	9.023	7.899%	0.07772	0.997
SP30071	812	0.998	104.48	12.867%	15.821	6.795%	0.03711	0.997
SP30493	186	0.981	64.809	34.844%	10.148	19.933%	0.17142	0.977
SP32014	428	0.995	99.763	23.309%	15.523	9.533%	0.1115	0.995
SP30332	2375	0.999	156.826	6.603%	27.558	4.69%	0.01293	0.999
SP31814	385	0.994	89.876	23.344%	14.607	11.483%	0.10759	0.993
SP29987	1128	0.998	126.115	11.18%	20.036	6.547%	0.03202	0.997
SP30083	337	0.997	60.461	17.941%	9.613	8.303%	0.07744	0.997
SP32742	543	0.997	111.664	20.564%	16.766	8.3%	0.07738	0.996
SP115162	204	0.989	55.599	27.254%	8.979	14.805%	0.13993	0.987
SP29940	383	0.997	82.061	21.426%	12.144	8.546%	0.10313	0.996
SP30843	170	0.995	43.442	25.554%	6.69	10.392%	0.16108	0.994
SP32222	5	0.396	8.5	170.0%	2.444	92.375%	2.22692	0.358
SP31190	703	0.996	121.22	17.243%	19.758	8.935%	0.05726	0.996
SP30077	1089	0.997	139.103	12.773%	23.254	7.844%	0.03103	0.996
SP32694	818	0.998	107.024	13.084%	18.366	7.381%	0.03725	0.997
SP33774	297	0.994	75.698	25.488%	12.279	11.233%	0.10694	0.993
SP30093	441	0.998	75.247	17.063%	11.461	6.714%	0.07569	0.998
SP33094	646	0.997	108.547	16.803%	18.06	8.452%	0.05022	0.997
SP30803	644	0.994	107.52	16.696%	18.002	11.3%	0.04858	0.993
SP30675	2514	0.997	280.956	11.176%	50.626	7.966%	0.0244	0.996
SP31854	1471	0.997	185.43	12.606%	30.709	7.538%	0.02685	0.997
SP31606	319	0.998	61.559	19.297%	10.04	6.66%	0.08467	0.998
SP30213	321	0.997	64.591	20.122%	9.894	8.324%	0.08846	0.996
SP32894	232	0.995	64.927	27.986%	10.897	11.101%	0.1212	0.994
SP117260	380	0.982	92.272	24.282%	15.807	19.115%	0.08946	0.976
SP117124	566	0.998	75.808	13.394%	11.399	5.757%	0.04504	0.998
SP117932	613	0.997	108.17	17.646%	18.158	7.652%	0.07012	0.997
SP117189	111	0.978	44.2	39.82%	7.133	21.735%	0.21689	0.974
