Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP117655	1464	0.996	306.115	20.909%	63.382	11.606%	0.04941	0.996
SP117556	786	0.999	105.172	13.381%	17.8	4.674%	0.03861	0.999
SP117627	457	0.995	114.172	24.983%	23.888	12.872%	0.08654	0.995
SP117775	982	0.997	187.477	19.091%	35.438	9.916%	0.04642	0.997
SP117332	154	0.967	60.003	38.963%	10.286	25.415%	0.21216	0.96
SP117712	527	0.988	132.55	25.152%	23.026	15.662%	0.07988	0.986
SP117017	385	0.997	77.609	20.158%	13.665	8.208%	0.08252	0.997
SP117031	942	0.999	149.557	15.877%	24.535	5.39%	0.05767	0.999
SP117759	1542	0.998	284.27	18.435%	68.475	10.124%	0.04903	0.998
SP117621	867	0.998	146.511	16.899%	22.953	7.078%	0.06097	0.998
SP117425	590	0.992	151.054	25.602%	24.55	13.542%	0.08436	0.991
SP117930	1650	1.0	155.053	9.397%	24.527	2.796%	0.02572	1.0
SP99287	166	0.986	55.595	33.491%	9.22	17.027%	0.17423	0.984
SP99293	314	0.956	110.934	35.329%	21.473	29.341%	0.16407	0.943
SP99289	725	0.989	137.005	18.897%	27.268	15.041%	0.04658	0.986
SP99297	23	0.713	20.476	89.026%	5.212	70.279%	0.91048	0.666
SP99301	1277	0.995	295.745	23.159%	70.575	11.486%	0.09464	0.995
SP99305	265	0.992	63.314	23.892%	9.52	12.554%	0.08937	0.991
SP99309	492	0.995	123.302	25.061%	22.741	11.411%	0.08608	0.995
SP99313	544	0.973	158.814	29.194%	33.692	24.365%	0.09497	0.968
SP99317	37	0.663	31.797	85.938%	8.174	74.931%	0.79172	0.591
SP99321	246	0.991	70.636	28.714%	12.442	14.115%	0.15222	0.99
SP99325	126072	0.999	16871.93	13.383%	4519.374	5.733%	0.04227	0.999
SP99329	520	0.992	94.605	18.193%	18.932	13.075%	0.06251	0.991
SP99333	250	0.994	66.702	26.681%	11.21	11.218%	0.13201	0.993
SP99337	440	0.998	87.443	19.873%	14.893	7.059%	0.08469	0.998
SP99341	334	0.997	75.949	22.739%	12.436	8.183%	0.09198	0.997
SP99345	55	0.915	33.306	60.556%	5.993	40.872%	0.35034	0.897
SP99113	79	0.836	49.934	63.208%	10.386	54.969%	0.40805	0.787
SP99185	433	0.964	135.027	31.184%	26.266	26.553%	0.11281	0.954
SP99209	536	0.989	118.828	22.169%	22.826	15.126%	0.07516	0.988
SP99213	537	0.995	125.761	23.419%	21.808	9.855%	0.11829	0.995
SP99221	48	0.844	33.664	70.133%	5.887	54.194%	0.581	0.791
SP99225	197	0.973	66.768	33.892%	11.764	23.237%	0.15646	0.967
SP99241	858	0.977	210.582	24.543%	41.878	21.479%	0.07241	0.97
CPCT02020318T	502	0.998	85.89	17.11%	12.788	6.486%	0.07546	0.998
CPCT02010377T	596	0.996	110.238	18.496%	20.149	9.18%	0.06274	0.995
CPCT02060017T	677	0.994	133.589	19.732%	25.943	10.589%	0.06897	0.994
CPCT02060166T	831	0.998	109.122	13.131%	16.819	5.521%	0.03601	0.998
DRUP01080024T	326	0.977	88.711	27.212%	17.256	21.154%	0.10386	0.972
CPCT02300029T	1185	0.999	151.047	12.747%	23.927	5.205%	0.03827	0.999
CPCT02130024T	590	0.997	108.319	18.359%	16.761	8.096%	0.06437	0.997
CPCT02370015T	324	0.983	79.839	24.642%	12.449	18.17%	0.08742	0.977
CPCT02080291T	413	0.997	95.009	23.005%	14.732	8.39%	0.09878	0.996
CPCT02330082T	314	0.994	75.044	23.899%	14.113	11.302%	0.1184	0.993
CPCT02130035T	984	0.999	126.491	12.855%	19.234	5.033%	0.04202	0.999
CPCT02020667T	498	0.996	108.486	21.784%	15.909	8.991%	0.09238	0.996
CPCT02190030T	764	0.997	112.358	14.707%	17.965	7.632%	0.04519	0.997
CPCT02070304T	959	0.998	141.533	14.758%	21.873	6.173%	0.04693	0.998
CPCT02230093T	1115	0.998	147.765	13.252%	26.94	6.311%	0.03772	0.998
CPCT02170024T	569	0.996	107.153	18.832%	16.911	9.393%	0.0613	0.995
CPCT02050342T	884	0.998	106.062	11.998%	16.455	5.519%	0.03491	0.998
CPCT02130064T	619	0.997	108.809	17.578%	16.665	8.295%	0.05436	0.996
CPCT02130063T	2151	0.998	348.785	16.215%	61.31	7.673%	0.04018	0.998
CPCT02080208T	304	0.988	83.357	27.42%	11.972	15.816%	0.1042	0.985
CPCT02130066T	1332	0.997	253.455	19.028%	47.905	8.819%	0.05331	0.997
CPCT02130067T	965	0.996	173.946	18.025%	28.815	9.007%	0.04911	0.996
CPCT02100172T	277	0.995	70.473	25.442%	11.457	11.956%	0.10881	0.995
CPCT02130084T	606	0.998	96.432	15.913%	14.838	6.413%	0.05694	0.998
CPCT02060220T	710	0.999	85.705	12.071%	14.81	5.652%	0.03612	0.998
CPCT02100169T	1947	0.999	185.685	9.537%	26.903	3.408%	0.02173	0.999
CPCT02080218T	1680	1.0	144.368	8.593%	20.79	2.914%	0.02258	1.0
CPCT02050332T	630	0.991	129.993	20.634%	21.841	13.833%	0.06759	0.988
DRUP01080031T	72052	1.0	5551.69	7.705%	1353.904	2.891%	0.0162	1.0
CPCT02040245T	1510	0.999	195.216	12.928%	36.072	4.959%	0.03559	0.999
DRUP01050048T	110429	1.0	9077.825	8.221%	2066.189	3.074%	0.01984	1.0
DRUP01010142T	54855	1.0	4588.144	8.364%	1094.74	3.186%	0.02123	1.0
CPCT02080224T	556	0.997	95.461	17.169%	14.575	8.294%	0.05632	0.996
CPCT02260021T	417	0.995	85.798	20.575%	13.782	9.822%	0.08008	0.995
CPCT02020762T	430	0.991	92.44	21.498%	16.109	13.193%	0.07961	0.99
CPCT02130116T	480	0.998	84.258	17.554%	13.345	7.025%	0.068	0.997
CPCT02050342TII	794	0.998	110.417	13.906%	16.88	5.905%	0.03978	0.998
CPCT02130138T	693	0.997	124.413	17.953%	19.489	8.592%	0.05592	0.996
CPCT02130139T	1053	0.998	146.594	13.922%	24.233	6.229%	0.03518	0.998
CPCT02230115T	606	0.997	118.43	19.543%	17.524	8.751%	0.07243	0.996
CPCT02010902T	844	0.999	94.038	11.142%	15.112	3.239%	0.03572	0.999
CPCT02290056T	971	0.996	147.851	15.227%	25.867	9.477%	0.04131	0.995
CPCT02130152T	277	0.992	60.452	21.824%	9.968	12.508%	0.11517	0.991
DRUP01170003T	506	0.988	114.656	22.659%	20.534	15.854%	0.08054	0.985
DRUP01010095T	1005	1.0	104.271	10.375%	16.141	2.698%	0.0302	1.0
DRUP01030024T	1041	0.998	143.197	13.756%	22.186	6.117%	0.03963	0.998
CPCT02040292T	978	0.999	111.927	11.444%	17.239	5.008%	0.03001	0.999
DRUP01050035T	2388	0.998	341.399	14.296%	59.584	6.653%	0.03367	0.998
CPCT02020577T	619	0.995	112.106	18.111%	19.667	9.702%	0.05442	0.995
CPCT02050263T	840	0.998	129.936	15.469%	20.254	5.922%	0.05653	0.998
