Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP95454	28322	1.0	913.904	3.227%	198.005	1.137%	0.00435	1.0
SP94741	55132	1.0	1085.478	1.969%	206.828	0.588%	0.00213	1.0
SP90209	127212	1.0	9667.118	7.599%	2913.347	4.074%	0.01025	1.0
SP90989	50628	1.0	1273.805	2.516%	291.615	0.804%	0.00353	1.0
SP93540	96040	1.0	3022.96	3.148%	729.464	1.13%	0.0048	1.0
SP93227	129339	0.999	8495.689	6.569%	2580.022	3.702%	0.00754	0.999
SP94348	50366	1.0	1315.268	2.611%	343.559	1.04%	0.00234	1.0
SP94588	533	0.993	133.887	25.12%	21.982	12.397%	0.10466	0.992
SP90725	407	0.995	103.316	25.385%	16.48	10.023%	0.13519	0.995
SP94236	511	0.989	109.157	21.361%	18.563	14.692%	0.06761	0.987
SP93772	385	0.987	93.82	24.369%	15.206	16.128%	0.09542	0.984
SP92195	514	0.993	108.185	21.048%	17.942	11.565%	0.07085	0.993
SP89957	479	0.996	105.046	21.93%	16.343	9.072%	0.09676	0.996
SP92268	438	0.997	85.526	19.526%	12.851	7.639%	0.08562	0.997
SP92707	333	0.989	93.057	27.945%	16.53	15.025%	0.11717	0.987
SP89687	500	0.994	110.76	22.152%	17.32	11.922%	0.06811	0.993
SP90269	488	0.995	128.339	26.299%	21.019	10.444%	0.10738	0.995
SP94933	64286	0.999	7413.354	11.532%	1686.572	4.65%	0.04468	0.999
SP95126	816	0.993	151.994	18.627%	26.361	11.76%	0.053	0.992
SP95646	505	0.993	107.68	21.323%	16.99	11.494%	0.08884	0.992
SP89443	371	0.987	105.091	28.326%	16.855	16.393%	0.11843	0.984
SP89651	283	0.978	88.054	31.114%	14.914	21.085%	0.14345	0.972
SP94060	377	0.992	92.389	24.506%	16.556	12.71%	0.10815	0.991
SP92787	292	0.986	69.562	23.823%	11.534	16.984%	0.08611	0.982
SP92723	434	0.994	101.745	23.444%	18.373	11.036%	0.11522	0.994
SP92364	59684	1.0	2253.216	3.775%	530.499	1.452%	0.00726	1.0
SP95406	304	0.974	103.551	34.063%	17.752	22.644%	0.14295	0.968
SP91746	323	0.988	101.946	31.562%	16.305	16.62%	0.12342	0.986
SP92332	720	0.984	168.475	23.399%	33.759	18.848%	0.07036	0.981
SP91730	989	0.991	159.345	16.112%	30.072	13.183%	0.04947	0.989
SP92947	507	0.997	109.178	21.534%	18.136	8.869%	0.0838	0.997
SP91666	546	0.997	115.869	21.221%	19.629	9.054%	0.07203	0.996
SP90245	530	0.982	150.68	28.43%	24.22	19.031%	0.13275	0.977
SP90893	441	0.982	126.583	28.704%	21.971	19.555%	0.10542	0.979
SP89519	408	0.99	132.288	32.424%	24.564	17.12%	0.16464	0.989
