Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP117655	1464	0.998	212.077	14.486%	36.935	6.763%	0.0341	0.998
SP117556	786	0.999	95.802	12.189%	15.338	4.028%	0.03352	0.999
SP117627	457	0.998	82.821	18.123%	14.009	7.549%	0.06412	0.998
SP117775	982	0.998	142.051	14.465%	22.389	6.265%	0.03478	0.998
SP117332	154	0.967	59.798	38.83%	10.258	25.346%	0.21488	0.961
SP117712	527	0.989	130.483	24.76%	22.35	15.202%	0.07876	0.987
SP117017	385	0.998	68.246	17.726%	11.618	6.979%	0.07461	0.997
SP117031	942	0.999	137.277	14.573%	21.942	4.82%	0.05517	0.999
SP117759	1542	0.999	172.243	11.17%	31.989	4.73%	0.03006	0.999
SP117621	867	0.998	129.853	14.977%	19.874	6.129%	0.0544	0.998
SP117425	590	0.995	125.134	21.209%	18.862	10.404%	0.07385	0.994
SP117930	1650	1.0	134.527	8.153%	21.152	2.411%	0.02407	1.0
SP99287	166	0.989	55.018	33.143%	9.049	16.712%	0.17415	0.989
SP99293	314	0.986	80.109	25.512%	12.578	17.187%	0.10262	0.983
SP99289	725	0.996	101.937	14.06%	16.49	9.096%	0.03455	0.995
SP99297	23	0.782	21.142	91.922%	4.67	62.97%	0.83684	0.751
SP99301	1277	0.997	272.762	21.36%	63.266	10.296%	0.07166	0.997
SP99305	265	0.993	58.836	22.202%	9.133	12.043%	0.08192	0.992
SP99309	492	0.997	113.461	23.061%	19.002	9.535%	0.08062	0.997
SP99313	544	0.991	98.741	18.151%	18.206	13.166%	0.05376	0.989
SP99317	37	0.782	31.228	84.4%	6.904	63.289%	0.64523	0.746
SP99321	246	0.991	71.933	29.241%	12.596	14.29%	0.16027	0.99
SP99325	126072	0.999	17315.806	13.735%	4342.293	5.508%	0.04225	0.999
SP99329	520	0.993	88.177	16.957%	17.564	12.13%	0.05815	0.992
SP99333	250	0.996	60.306	24.122%	9.46	9.467%	0.11571	0.995
SP99337	440	0.998	83.993	19.089%	13.921	6.598%	0.07881	0.998
SP99341	334	0.997	72.039	21.569%	12.048	7.928%	0.08734	0.997
SP99345	55	0.919	31.87	57.945%	5.798	39.542%	0.34493	0.902
SP99113	79	0.873	48.194	61.005%	9.354	49.507%	0.37304	0.84
SP99185	433	0.967	136.289	31.476%	25.685	25.966%	0.11841	0.958
SP99209	536	0.992	111.424	20.788%	20.297	13.45%	0.07797	0.99
SP99213	537	0.996	123.207	22.944%	20.352	9.197%	0.11031	0.995
SP99221	48	0.879	31.026	64.638%	5.19	47.778%	0.56398	0.838
SP99225	197	0.975	65.097	33.044%	11.368	22.455%	0.15787	0.969
SP99241	858	0.993	129.475	15.09%	22.422	11.5%	0.04459	0.991
CPCT02020318T	502	0.998	82.144	16.363%	12.41	6.295%	0.07319	0.998
CPCT02010377T	596	0.998	83.954	14.086%	13.857	6.313%	0.04121	0.998
CPCT02060017T	677	0.997	107.125	15.823%	17.964	7.332%	0.04965	0.997
CPCT02060166T	831	0.999	100.958	12.149%	15.332	5.033%	0.03472	0.999
DRUP01080024T	326	0.981	83.246	25.536%	15.984	19.595%	0.10043	0.976
CPCT02300029T	1185	0.999	125.744	10.611%	19.971	4.345%	0.03427	0.999
CPCT02130024T	590	0.998	95.7	16.22%	14.688	7.095%	0.05837	0.997
CPCT02370015T	324	0.985	74.941	23.13%	11.941	17.429%	0.08684	0.979
CPCT02080291T	413	0.997	84.279	20.407%	13.216	7.527%	0.08977	0.997
CPCT02330082T	314	0.995	77.156	24.572%	13.46	10.779%	0.10911	0.995
CPCT02130035T	984	0.999	124.205	12.622%	19.061	4.988%	0.03975	0.999
CPCT02020667T	498	0.996	103.411	20.765%	15.493	8.756%	0.09001	0.996
CPCT02190030T	764	0.997	123.915	16.219%	20.025	8.507%	0.0492	0.996
CPCT02070304T	959	0.998	131.417	13.704%	20.514	5.789%	0.04342	0.998
CPCT02230093T	1115	0.998	138.19	12.394%	25.196	5.902%	0.03623	0.998
CPCT02170024T	569	0.997	89.312	15.696%	13.691	7.605%	0.05401	0.997
CPCT02050342T	884	0.999	103.643	11.724%	15.994	5.364%	0.03519	0.998
CPCT02130064T	619	0.997	97.346	15.726%	14.651	7.293%	0.04824	0.997
CPCT02130063T	2151	0.998	328.728	15.283%	57.281	7.169%	0.03917	0.998
CPCT02080208T	304	0.989	82.818	27.243%	11.763	15.54%	0.10314	0.987
CPCT02130066T	1332	0.999	167.585	12.581%	28.452	5.238%	0.04121	0.999
CPCT02130067T	965	0.997	145.54	15.082%	23.066	7.21%	0.04443	0.997
CPCT02100172T	277	0.996	59.322	21.416%	9.389	9.798%	0.09652	0.996
