Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP117956	127	0.921	61.021	48.048%	9.847	39.138%	0.3045	0.884
SP117975	88	0.949	43.817	49.792%	7.573	31.832%	0.39457	0.938
SP2149	608	0.993	100.536	16.536%	18.063	11.548%	0.06768	0.992
SP117113	209	0.994	57.965	27.734%	12.056	11.663%	0.1745	0.994
SP117245	159	0.955	64.583	40.618%	9.96	29.801%	0.20982	0.939
SP117402	120	0.965	50.749	42.291%	7.648	26.872%	0.26986	0.956
SP117136	152	0.989	51.346	33.78%	8.557	15.108%	0.20077	0.988
SP117378	141	0.967	55.987	39.707%	9.973	25.589%	0.26261	0.96
SP116947	154	0.975	49.226	31.965%	7.696	22.088%	0.14689	0.968
SP117369	157	0.989	53.703	34.206%	8.075	15.081%	0.18881	0.988
SP117244	104	0.992	38.327	36.853%	5.71	12.755%	0.27565	0.991
SP117162	126	0.966	48.314	38.344%	7.391	26.263%	0.25714	0.956
SP117079	128	0.943	64.681	50.532%	11.072	34.668%	0.35035	0.93
SP117344	576	0.994	96.633	16.777%	15.903	10.676%	0.06294	0.993
SP118074	480	0.996	93.185	19.414%	16.364	8.733%	0.08219	0.996
SP117598	541	0.986	118.791	21.958%	20.068	17.074%	0.07592	0.982
SP117312	120	0.964	55.423	46.186%	9.089	26.967%	0.26746	0.958
SP118038	140	0.984	56.867	40.619%	9.46	18.139%	0.26172	0.982
SP117552	91	0.968	42.317	46.502%	6.774	26.509%	0.31123	0.963
SP118073	152	0.979	53.974	35.509%	10.044	20.799%	0.20356	0.977
SP117933	84	0.952	45.411	54.061%	7.256	30.996%	0.35842	0.944
SP118012	153	0.943	62.701	40.981%	11.249	33.598%	0.22051	0.923
SP117108	124	0.984	43.694	35.237%	7.661	17.613%	0.25295	0.983
SP117812	109	0.969	38.139	34.99%	6.145	24.699%	0.22456	0.96
SP117354	242	0.986	67.632	27.947%	10.183	16.589%	0.14705	0.983
SP117370	144	0.988	50.236	34.886%	8.581	15.641%	0.24424	0.988
SP116991	173	0.982	53.15	30.723%	8.582	18.922%	0.15555	0.979
SP117629	606	0.992	118.113	19.491%	21.027	12.553%	0.06494	0.991
SP124199	186	0.985	61.55	33.091%	10.402	17.208%	0.17237	0.983
SP124195	192	0.994	57.384	29.888%	9.239	11.666%	0.1747	0.993
SP117850	126	0.974	45.867	36.402%	7.129	22.796%	0.22036	0.967
SP117127	137	0.989	45.991	33.57%	7.091	14.926%	0.17129	0.988
SP117614	179	0.954	65.313	36.488%	10.458	30.077%	0.17238	0.932
SP116948	292	0.993	74.923	25.659%	12.343	12.024%	0.10798	0.992
SP117409	728	0.987	152.766	20.984%	28.466	15.951%	0.06005	0.984
