Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP124389	423	0.925	195.547	46.229%	52.75	41.704%	0.20281	0.919
SP124362	1026	0.931	405.701	39.542%	127.528	40.865%	0.13869	0.926
SP124394	605	0.953	224.647	37.132%	48.935	31.245%	0.15055	0.943
SP124334	548	0.94	250.691	45.747%	58.708	37.578%	0.18273	0.934
SP124339	129	0.732	101.993	79.064%	22.607	73.541%	0.53949	0.66
SP124454	460	0.946	188.139	40.9%	39.78	33.432%	0.17635	0.935
SP124380	746	0.924	328.384	44.019%	83.316	39.868%	0.17992	0.912
SP124273	491	0.691	389.109	79.248%	157.476	72.585%	0.43726	0.666
SP124357	313	0.901	167.038	53.367%	36.516	47.706%	0.24419	0.879
SP124399	994	0.955	330.611	33.261%	85.139	32.022%	0.12416	0.948
SP124311	1015	0.952	363.337	35.797%	89.986	32.642%	0.12724	0.944
SP124355	223	0.787	151.321	67.857%	40.966	62.12%	0.34424	0.749
SP124434	642	0.955	211.226	32.901%	52.456	31.297%	0.1166	0.947
SP124428	1718	0.957	558.919	32.533%	139.263	30.8%	0.12257	0.95
SP124449	781	0.942	305.39	39.102%	80.397	36.514%	0.13542	0.935
SP124298	2107	0.965	565.761	26.851%	141.703	26.901%	0.08774	0.957
SP124431	696	0.952	231.967	33.329%	52.834	30.676%	0.14016	0.941
SP124396	669	0.964	201.481	30.117%	49.546	27.06%	0.12405	0.958
SP124409	1154	0.946	437.971	37.952%	108.899	34.577%	0.13905	0.938
SP124341	363	0.801	265.363	73.103%	59.905	62.65%	0.37766	0.759
SP124353	140	0.729	104.358	74.541%	25.495	70.874%	0.47167	0.662
SP124278	340	0.744	259.078	76.199%	95.925	67.066%	0.41341	0.722
SP124376	521	0.955	175.818	33.746%	36.008	29.74%	0.1576	0.941
SP124346	545	0.746	379.318	69.6%	137.432	66.954%	0.34676	0.719
SP124439	1222	0.923	501.594	41.047%	167.861	43.293%	0.15179	0.919
SP124351	135	0.801	99.96	74.044%	22.617	60.296%	0.40447	0.76
SP124406	728	0.886	338.307	46.471%	79.22	47.827%	0.25322	0.851
