Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP23435	215	0.988	53.102	24.699%	9.652	15.195%	0.12058	0.987
SP112829	411	0.963	151.218	36.793%	28.57	27.832%	0.15798	0.956
SP112947	325	0.986	78.989	24.304%	12.797	16.462%	0.09371	0.983
SP112985	32	0.955	22.066	68.956%	5.48	38.368%	0.512	0.957
SP112925	336	0.969	110.492	32.885%	18.775	25.238%	0.11101	0.959
SP112937	122	0.943	52.086	42.693%	8.8	33.404%	0.26626	0.922
SP112989	122	0.96	48.325	39.611%	8.11	29.076%	0.20989	0.948
SP111145	269	0.99	67.961	25.264%	10.432	14.111%	0.11091	0.989
SP111143	219	0.99	56.258	25.689%	9.107	14.383%	0.12805	0.988
SP125584	14	0.794	11.101	79.293%	3.221	60.871%	0.79435	0.772
SP111144	315	0.997	55.898	17.745%	8.784	7.722%	0.08081	0.997
SP116296	70	0.958	36.773	52.533%	5.964	30.435%	0.33863	0.951
SP116254	254	0.993	67.742	26.67%	11.23	12.051%	0.1215	0.992
SP116256	241	0.992	66.425	27.562%	11.577	13.339%	0.13052	0.991
SP116274	119	0.986	36.307	30.51%	6.27	16.983%	0.17861	0.984
SP116259	191	0.992	53.072	27.786%	9.154	12.767%	0.13806	0.991
SP116290	83	0.941	37.934	45.704%	6.64	34.198%	0.26649	0.925
SP116258	226	0.995	57.611	25.492%	9.055	10.338%	0.11917	0.995
SP116261	47	0.872	30.471	64.832%	6.389	50.043%	0.46634	0.848
SP23463	60	0.941	35.904	59.84%	6.334	35.081%	0.41588	0.932
SP116268	62	0.937	30.462	49.132%	5.537	35.019%	0.38893	0.922
SP23471	88	0.972	41.595	47.267%	6.886	23.508%	0.31889	0.969
SP116266	128	0.982	45.201	35.313%	6.924	19.16%	0.233	0.978
SP116264	179	0.972	74.507	41.624%	12.801	24.076%	0.29314	0.968
SP116269	165	0.976	66.562	40.341%	10.708	22.362%	0.28322	0.972
SP116275	141	0.992	38.728	27.467%	6.348	13.35%	0.15669	0.991
SP23447	84	0.984	30.365	36.149%	4.863	18.225%	0.21441	0.981
SP116255	265	0.987	74.885	28.258%	15.905	16.162%	0.14585	0.986
SP23455	95	0.949	44.642	46.992%	7.394	32.087%	0.26845	0.936
SP23475	82	0.949	39.232	47.844%	6.966	31.729%	0.33945	0.938
