Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP116536	100	0.962	48.128	48.128%	7.983	30.087%	0.30214	0.957
SP116539	23	0.802	21.133	91.883%	4.502	61.84%	0.78997	0.779
SP116542	30	0.875	25.56	85.2%	4.451	51.742%	0.65666	0.862
SP116545	29	0.898	20.345	70.155%	4.521	44.986%	0.60511	0.886
SP116548	40	0.905	26.415	66.038%	4.698	42.887%	0.52917	0.886
SP116550	6	0.724	6.687	111.45%	1.712	69.892%	1.14275	0.7
SP116553	35	0.949	22.186	63.389%	3.651	31.423%	0.54495	0.943
SP116557	9	0.635	11.69	129.889%	2.331	77.7%	1.42424	0.579
SP116559	40	0.938	22.455	56.137%	3.787	35.784%	0.44325	0.926
SP116562	46	0.965	27.878	60.604%	4.61	27.165%	0.45817	0.962
SP116564	46	0.882	29.863	64.92%	4.813	47.195%	0.55918	0.84
SP116571	26	0.922	17.545	67.481%	3.197	38.769%	0.70534	0.911
SP116393	2	0.324	3.727	186.35%	1.348	95.318%	2.68584	0.313
SP116442	4	0.759	5.133	128.325%	1.423	71.15%	1.11451	0.76
SP116446	10	0.56	13.485	134.85%	2.87	82.85%	1.55254	0.487
SP116419	131	0.971	43.71	33.366%	6.911	24.12%	0.17975	0.96
SP116383	503	0.989	109.216	21.713%	18.879	15.312%	0.07885	0.987
SP116385	226	0.982	71.439	31.61%	11.089	19.234%	0.14619	0.978
SP116440	179	0.961	63.584	35.522%	11.502	27.79%	0.18248	0.95
SP116450	444	0.993	94.413	21.264%	14.088	12.094%	0.08158	0.991
SP116493	83	0.976	36.382	43.834%	6.162	22.279%	0.25535	0.974
SP116391	74	0.937	40.356	54.535%	7.814	35.157%	0.39048	0.927
SP116401	66	0.928	36.595	55.447%	6.003	37.373%	0.45704	0.908
SP116409	144	0.968	57.204	39.725%	10.171	25.223%	0.21145	0.962
SP116416	31	0.786	31.236	100.761%	6.035	63.264%	0.85576	0.755
SP116424	34	0.881	22.856	67.224%	3.854	48.175%	0.54274	0.847
SP116515	94	0.924	46.507	49.476%	8.085	38.284%	0.36894	0.899
SP116499	158	0.977	54.647	34.587%	9.079	21.12%	0.25483	0.973
SP116505	278	0.996	63.78	22.942%	11.563	8.626%	0.1361	0.996
SP116509	182	0.97	63.188	34.719%	10.729	24.321%	0.17577	0.962
SP116437	65	0.941	33.009	50.783%	5.672	34.975%	0.37026	0.927
