Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP101845	824	0.996	105.574	12.812%	17.532	8.757%	0.03938	0.995
SP101682	423	0.986	86.693	20.495%	16.76	16.849%	0.0653	0.982
SP61553	270	0.995	66.281	24.549%	10.475	9.759%	0.118	0.995
SP101724	665	0.994	108.184	16.268%	17.955	10.681%	0.05042	0.993
SP102103	298	0.971	75.831	25.447%	14.868	24.024%	0.09772	0.96
SP102174	442	0.988	86.722	19.62%	14.931	15.242%	0.06954	0.985
SP101622	942	0.999	89.822	9.535%	14.681	5.502%	0.03634	0.998
SP102161	398	0.99	71.632	17.998%	11.824	14.239%	0.064	0.986
SP101654	615	0.994	106.131	17.257%	16.305	10.753%	0.04947	0.993
SP102074	233	0.981	61.585	26.431%	10.558	20.166%	0.10719	0.975
SP101694	495	0.987	96.868	19.569%	17.101	16.313%	0.06631	0.982
SP101616	601	0.994	115.554	19.227%	20.289	11.653%	0.05672	0.993
SP101666	515	0.99	107.462	20.866%	18.457	14.347%	0.08416	0.988
SP101558	533	0.989	106.37	19.957%	22.776	14.76%	0.0742	0.988
SP102096	386	0.992	85.996	22.279%	13.272	13.159%	0.08349	0.99
SP102084	527	0.996	90.371	17.148%	13.694	9.197%	0.06363	0.995
SP101580	474	0.992	89.984	18.984%	14.417	12.703%	0.0723	0.991
SP102064	705	0.993	113.453	16.093%	23.886	12.159%	0.05528	0.991
SP101564	262	0.992	53.4	20.382%	8.268	12.935%	0.09609	0.99
SP101921	361	0.991	89.333	24.746%	13.57	13.948%	0.11486	0.99
SP101648	513	0.994	81.107	15.81%	14.854	11.25%	0.04672	0.992
SP101628	306	0.981	81.689	26.696%	15.503	19.869%	0.13975	0.977
SP101708	333	0.991	71.253	21.397%	11.828	14.24%	0.08449	0.989
SP102055	202	0.984	62.191	30.788%	10.315	18.647%	0.12659	0.981
SP101634	586	0.998	76.271	13.016%	12.215	7.234%	0.05181	0.997
SP101588	403	0.99	85.932	21.323%	13.349	13.958%	0.06848	0.988
SP101584	420	0.984	91.145	21.701%	15.015	17.799%	0.0769	0.978
SP101686	251	0.979	66.839	26.629%	12.018	20.571%	0.12075	0.974
SP101532	642	0.992	123.036	19.164%	23.342	13.142%	0.06964	0.991
SP101732	894	0.994	130.991	14.652%	25.47	11.384%	0.04267	0.992
SP101528	290	0.978	87.278	30.096%	14.635	21.347%	0.13906	0.972
SP101536	248	0.974	74.378	29.991%	11.652	22.834%	0.13791	0.963
SP101576	503	0.993	87.156	17.327%	12.915	11.514%	0.05699	0.991
SP102015	953	0.996	127.635	13.393%	24.434	9.397%	0.04118	0.995
SP102168	262	0.978	85.457	32.617%	13.432	20.926%	0.16218	0.972
SP101716	748	0.995	113.193	15.133%	19.874	9.768%	0.0459	0.994
SP101592	328	0.989	68.537	20.895%	11.297	14.864%	0.07547	0.986
SP101658	103	0.979	45.512	44.186%	6.934	21.574%	0.25249	0.976
SP102045	1997	0.999	146.559	7.339%	24.376	4.315%	0.01986	0.999
SP101552	1435	0.998	151.391	10.55%	27.847	6.85%	0.02202	0.997
SP101519	408	0.992	113.674	27.861%	18.454	13.257%	0.12779	0.991
SP101690	566	0.991	91.621	16.187%	14.997	13.627%	0.04852	0.986
SP102123	337	0.991	76.795	22.788%	12.458	13.869%	0.10536	0.989
SP101662	587	0.993	98.575	16.793%	18.126	11.49%	0.05794	0.992
SP101600	208	0.992	62.194	29.901%	10.326	13.28%	0.16594	0.992
SP101544	414	0.994	71.238	17.207%	11.911	11.34%	0.06018	0.992
SP102133	20099	1.0	1459.103	7.26%	441.11	3.419%	0.01411	1.0
SP101881	755	0.994	120.23	15.925%	22.569	11.208%	0.0464	0.994
SP102035	996	0.999	101.969	10.238%	16.348	5.409%	0.03186	0.998
SP101642	1490	0.997	186.369	12.508%	32.774	8.388%	0.02902	0.996
SP101596	395	0.992	75.959	19.23%	14.051	13.289%	0.07154	0.991
SP101670	1211	0.995	193.669	15.992%	36.77	10.94%	0.04821	0.994
SP101674	441	0.995	75.63	17.15%	12.655	10.509%	0.0672	0.994
SP101572	166	0.989	45.731	27.549%	7.053	14.745%	0.14943	0.988
SP101678	902	0.995	128.741	14.273%	23.499	9.998%	0.0378	0.994
SP101740	2121	0.999	175.555	8.277%	35.291	5.285%	0.01819	0.999
SP101700	602	0.995	104.159	17.302%	20.025	11.352%	0.05414	0.994
SP101891	1126	0.997	114.85	10.2%	22.816	7.616%	0.02178	0.997
SP102143	904	0.997	107.648	11.908%	20.378	7.454%	0.04324	0.997
SP102113	536	0.996	84.075	15.686%	13.93	9.805%	0.05918	0.995
SP101521	349	0.993	77.451	22.192%	13.193	12.21%	0.09008	0.992
SP101526	542	0.99	94.938	17.516%	16.317	14.232%	0.05049	0.986
SP101540	404	0.995	85.547	21.175%	13.71	10.287%	0.08231	0.994
SP101604	446	0.99	104.542	23.44%	17.657	16.098%	0.0987	0.989
SP101548	618	0.993	104.428	16.898%	21.39	12.219%	0.05684	0.992
SP101523	685	0.995	94.157	13.746%	20.412	9.991%	0.05002	0.995
SP102090	376	0.982	93.528	24.874%	15.626	18.703%	0.10045	0.977
SP101795	731	0.997	94.201	12.887%	17.648	8.323%	0.04426	0.996
SP102187	584	0.994	85.458	14.633%	15.798	11.428%	0.04573	0.992
SP101515	414	0.992	86.341	20.855%	15.622	13.833%	0.08228	0.991
SP101931	894	0.997	99.424	11.121%	17.39	8.305%	0.03674	0.996
SP101610	575	0.995	87.609	15.236%	16.859	9.973%	0.05055	0.994
SP61703	562	0.992	115.521	20.555%	19.251	12.556%	0.07342	0.991
SP59707	189	0.991	59.142	31.292%	9.471	14.94%	0.1619	0.99
SP68659	481	0.992	94.828	19.715%	18.811	13.049%	0.07452	0.991
SP62616	1436	0.998	150.205	10.46%	27.144	6.351%	0.02982	0.998
SP59761	365	0.994	68.4	18.74%	10.561	11.193%	0.0689	0.993
SP66960	374	0.995	83.408	22.302%	13.648	10.894%	0.1033	0.994
SP61453	267	0.986	60.912	22.813%	9.954	16.794%	0.10465	0.982
SP63796	185	0.983	50.84	27.481%	8.394	18.681%	0.13919	0.979
SP69155	128	0.972	50.603	39.534%	8.409	24.418%	0.23962	0.967
SP59950	1158	0.994	148.467	12.821%	27.432	11.217%	0.02709	0.991
SP59938	526	0.992	103.092	19.599%	20.184	13.407%	0.07443	0.99
SP64976	370	0.983	95.141	25.714%	16.879	18.845%	0.0985	0.978
SP64296	1001	0.997	129.193	12.906%	23.637	8.149%	0.04223	0.996
SP65807	1120	0.998	117.276	10.471%	19.733	6.191%	0.02877	0.998
SP59803	572	0.992	101.485	17.742%	16.132	12.837%	0.05139	0.99
SP66159	1259	0.996	143.129	11.368%	26.167	8.432%	0.02597	0.996
SP63356	375	0.991	84.905	22.641%	12.844	13.606%	0.08793	0.989
SP68348	1100	0.997	128.811	11.71%	20.698	7.583%	0.03981	0.997
SP62450	193	0.969	68.834	35.665%	11.263	25.242%	0.19471	0.96
SP67428	819	0.996	113.649	13.877%	19.076	9.266%	0.03572	0.995
SP61713	748	0.995	127.32	17.021%	27.509	11.893%	0.05385	0.994
SP68725	417	0.997	60.739	14.566%	9.336	8.576%	0.05848	0.996
SP67609	1507	0.999	149.305	9.907%	24.288	5.695%	0.0271	0.998
SP62110	532	0.991	92.476	17.383%	15.04	13.332%	0.06048	0.988
SP64546	568	0.994	85.155	14.992%	17.268	10.779%	0.05363	0.993
SP63546	426	0.993	70.285	16.499%	10.801	12.143%	0.06016	0.99
SP60322	402	0.991	80.058	19.915%	13.919	13.651%	0.0767	0.989
SP60243	512	0.996	76.355	14.913%	13.778	8.974%	0.06087	0.996
SP63966	521	0.994	104.682	20.093%	17.006	11.086%	0.08008	0.993
SP60362	257	0.994	58.369	22.712%	9.29	10.754%	0.09953	0.994
SP69077	1427	0.997	172.557	12.092%	35.387	7.99%	0.02797	0.997
SP67346	654	0.98	160.482	24.539%	30.853	21.171%	0.0837	0.974
SP66687	445	0.997	76.652	17.225%	12.395	7.928%	0.07605	0.997
SP63716	248	0.992	63.209	25.488%	9.73	12.511%	0.14341	0.991
SP65376	1330	0.998	126.408	9.504%	25.109	6.234%	0.02649	0.998
SP61343	273	0.982	75.914	27.807%	13.294	19.036%	0.12951	0.978
SP60001	1024	0.998	105.616	10.314%	18.262	6.609%	0.03172	0.997
SP59860	601	0.99	117.411	19.536%	18.1	14.093%	0.06745	0.987
SP60610	214	0.984	69.223	32.347%	11.267	18.326%	0.17295	0.981
SP64036	790	0.998	108.135	13.688%	18.091	7.827%	0.04299	0.997
SP60842	577	0.991	105.787	18.334%	18.759	13.786%	0.05266	0.988
CPCT02020307T	524	0.996	88.503	16.89%	13.787	9.433%	0.05254	0.995
CPCT02020333T	1292	0.998	124.842	9.663%	21.544	6.772%	0.02348	0.997
CPCT02080024T	602	0.993	100.322	16.665%	15.364	12.013%	0.04782	0.99
CPCT02030259TII	847	0.991	139.293	16.445%	26.423	13.246%	0.04749	0.989
CPCT02040038T	1186	0.999	99.795	8.414%	15.869	4.819%	0.0195	0.999
CPCT02030250T	658	0.99	117.324	17.83%	17.499	13.875%	0.0548	0.986
CPCT02050058T	1051	0.998	111.784	10.636%	17.907	6.404%	0.03176	0.998
CPCT02020393T	741	0.997	94.458	12.747%	14.807	7.271%	0.03772	0.997
CPCT02030280T	1773	0.998	171.704	9.684%	30.481	6.808%	0.02434	0.997
CPCT02030278T	1511	0.996	189.656	12.552%	36.584	8.8%	0.0274	0.995
CPCT02100030T	911	0.995	112.653	12.366%	19.209	10.063%	0.0358	0.993
CPCT02060056T	750	0.995	106.113	14.148%	16.343	10.291%	0.04287	0.993
CPCT02030296T	1177	0.997	141.232	11.999%	22.434	7.597%	0.03433	0.996
CPCT02060046T	280	0.994	75.391	26.925%	10.861	10.883%	0.12107	0.994
CPCT02130056T	691	0.993	118.991	17.22%	19.276	11.648%	0.06272	0.992
CPCT02180051T	433	0.994	75.839	17.515%	11.836	11.066%	0.07111	0.993
CPCT02070434T	805	0.993	122.401	15.205%	18.481	11.89%	0.0374	0.99
DRUP01210006T	1394	0.998	126.216	9.054%	22.731	7.067%	0.01908	0.997
CPCT02020659T	499	0.997	61.733	12.371%	9.988	7.632%	0.04954	0.996
CPCT02080191T	1802	0.998	182.803	10.144%	30.558	6.935%	0.02192	0.997
CPCT02330084T	406	0.996	63.779	15.709%	10.204	9.3%	0.04693	0.995
CPCT02360009T	1391	0.998	184.441	13.26%	28.346	5.876%	0.03798	0.998
CPCT02060196T	269	0.984	71.849	26.71%	11.458	17.814%	0.13021	0.98
CPCT02290028T	579	0.998	73.293	12.659%	10.535	6.912%	0.03677	0.997
CPCT02030455T	1021	0.998	99.08	9.704%	16.29	6.517%	0.0288	0.997
CPCT02080198T	265	0.994	52.363	19.76%	8.391	11.084%	0.08645	0.993
CPCT02010679T	216	0.987	72.576	33.6%	12.048	17.086%	0.17814	0.986
