Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP111062	1067	0.998	168.605	15.802%	27.804	6.193%	0.05323	0.998
SP111006	2549	0.997	349.676	13.718%	74.482	7.395%	0.03512	0.997
SP110846	675	0.995	151.115	22.387%	25.395	11.959%	0.08073	0.995
SP111086	2143	0.998	303.195	14.148%	57.774	7.335%	0.03658	0.997
SP111096	1077	0.999	134.88	12.524%	22.348	4.684%	0.04593	0.999
SP111021	2	0.605	3.298	164.9%	1.211	85.631%	1.78724	0.626
SP111058	2336	0.999	226.174	9.682%	41.777	4.717%	0.02641	0.999
SP111092	2507	0.999	274.839	10.963%	51.2	5.431%	0.02004	0.999
SP111076	1898	1.0	183.269	9.656%	30.063	3.249%	0.02383	1.0
SP111098	1275	0.999	142.305	11.161%	23.828	4.571%	0.03251	0.999
SP111039	253	0.982	73.899	29.209%	12.669	19.798%	0.11279	0.978
SP111052	120	0.947	60.749	50.624%	9.758	33.197%	0.36769	0.935
SP111166	2278	1.0	168.028	7.376%	26.879	2.611%	0.01755	1.0
SP111014	270	0.98	87.943	32.571%	17.304	20.051%	0.17854	0.977
SP111066	2370	0.998	314.649	13.276%	66.257	6.684%	0.03663	0.998
SP111094	1717	0.995	322.331	18.773%	59.386	10.32%	0.04903	0.994
SP111015	603	0.996	112.759	18.7%	18.238	8.834%	0.06994	0.996
SP110853	1397	0.998	154.788	11.08%	25.233	5.676%	0.03182	0.998
SP111051	841	0.997	164.715	19.586%	31.197	9.219%	0.06679	0.997
SP110855	1538	0.998	227.229	14.774%	41.53	7.423%	0.03306	0.998
SP111004	1586	0.999	217.981	13.744%	36.574	5.125%	0.03902	0.999
SP111078	418	0.995	93.999	22.488%	15.979	9.965%	0.1157	0.995
SP110863	930	0.994	183.671	19.75%	33.542	10.724%	0.05109	0.994
SP111013	844	0.996	152.425	18.06%	29.511	8.621%	0.06346	0.996
SP111042	89	0.942	49.852	56.013%	8.838	33.573%	0.44256	0.933
SP111040	584	0.997	95.221	16.305%	16.53	7.795%	0.05241	0.997
SP111031	3259	1.0	241.572	7.412%	45.238	2.775%	0.01562	1.0
SP23496	1021	0.998	160.196	15.69%	25.764	6.602%	0.04563	0.998
SP111030	542	0.99	140.067	25.843%	25.91	16.16%	0.0927	0.988
SP111019	471	0.967	169.603	36.009%	30.99	25.687%	0.16533	0.959
SP111026	1552	0.998	196.712	12.675%	37.946	6.325%	0.02898	0.998
SP110860	1915	0.999	210.347	10.984%	36.589	4.472%	0.02228	0.999
SP110851	1598	0.999	198.929	12.449%	34.739	5.164%	0.02923	0.999
SP111059	1415	0.999	166.446	11.763%	27.539	5.02%	0.03096	0.999
SP111170	2302	0.999	227.028	9.862%	39.43	3.973%	0.02275	0.999
SP111054	1564	0.994	396.558	25.355%	71.952	11.504%	0.12617	0.994
SP111033	1869	0.999	183.177	9.801%	33.917	3.709%	0.059	0.999
SP111113	3007	0.999	333.588	11.094%	65.891	5.12%	0.02036	0.999
SP110865	3052	0.997	418.575	13.715%	72.89	7.713%	0.02763	0.997
SP111061	1157	0.999	162.024	14.004%	27.442	5.877%	0.03829	0.999
SP111101	2163	0.998	345.455	15.971%	73.358	7.022%	0.07722	0.997
SP110859	1359	0.999	167.242	12.306%	29.623	4.998%	0.03112	0.999
SP111168	524	0.994	115.751	22.09%	19.807	11.644%	0.0701	0.993
SP111067	737	0.998	126.369	17.146%	19.877	6.786%	0.06344	0.998
SP111036	1269	1.0	125.57	9.895%	18.776	3.077%	0.02849	1.0
SP111116	2198	1.0	163.556	7.441%	24.775	2.367%	0.01737	1.0
SP111099	1474	0.998	248.971	16.891%	47.595	8.327%	0.05097	0.997
SP23502	2274	0.999	219.754	9.664%	37.052	4.417%	0.02135	0.999
SP111069	1868	0.999	227.301	12.168%	42.43	5.256%	0.04013	0.999
SP111043	2592	0.999	378.18	14.59%	68.39	6.653%	0.03991	0.998
SP111024	1669	0.999	179.652	10.764%	30.049	4.105%	0.02568	0.999
SP111011	1422	0.995	267.437	18.807%	49.618	10.24%	0.05476	0.995
SP111082	1827	0.999	207.881	11.378%	37.114	4.864%	0.02863	0.999
SP111074	1065	0.998	138.4	12.995%	24.301	6.446%	0.04277	0.998
SP110845	1167	0.998	166.446	14.263%	28.149	6.191%	0.039	0.998
SP110857	1129	0.999	155.97	13.815%	25.893	5.002%	0.08117	0.999
SP111017	1610	0.999	177.53	11.027%	27.852	3.915%	0.0312	0.999
SP111080	344	0.988	90.489	26.305%	17.322	15.255%	0.12449	0.987
SP23506	617	0.995	130.693	21.182%	22.848	10.316%	0.07661	0.995
SP111075	1291	0.999	167.509	12.975%	26.262	5.028%	0.03339	0.999
SP111112	1264	0.999	142.551	11.278%	22.366	4.211%	0.02951	0.999
SP111001	2639	0.999	309.848	11.741%	54.201	5.102%	0.02553	0.999
SP111027	279	0.989	77.273	27.696%	12.517	14.597%	0.13002	0.988
SP111117	1970	1.0	181.526	9.215%	30.924	3.257%	0.02073	1.0
SP110842	2105	0.999	202.842	9.636%	33.805	3.677%	0.02415	0.999
SP111173	2200	0.996	467.398	21.245%	90.79	9.663%	0.06717	0.995
SP111008	1517	0.999	199.841	13.173%	34.098	4.994%	0.0365	0.999
SP111070	1820	0.999	202.368	11.119%	34.312	4.149%	0.03203	0.999
SP110847	1726	1.0	174.131	10.089%	30.893	3.373%	0.02808	0.999
SP111077	2050	0.999	215.28	10.501%	37.249	4.79%	0.02603	0.999
SP111091	639	0.989	147.987	23.159%	25.52	15.41%	0.08489	0.986
SP111072	1024	0.999	128.885	12.586%	21.378	4.722%	0.04297	0.999
SP111084	1129	0.996	154.624	13.696%	32.135	8.915%	0.03509	0.996
SP23504	500	0.996	110.979	22.196%	18.077	9.562%	0.09168	0.995
SP23500	389	0.99	123.607	31.776%	23.047	18.664%	0.13353	0.99
SP111029	297	0.975	110.766	37.295%	20.759	24.039%	0.26509	0.971
SP111175	4567	1.0	303.864	6.653%	60.444	3.067%	0.0106	1.0
SP111049	1741	0.999	154.376	8.867%	26.434	3.276%	0.02139	0.999
SP23498	1778	0.999	185.132	10.412%	28.504	3.682%	0.03447	0.999
SP111002	392	0.995	83.384	21.271%	13.436	10.092%	0.09612	0.995
SP110866	1228	0.999	162.649	13.245%	26.976	5.148%	0.04049	0.999
SP111035	2576	1.0	244.11	9.476%	38.828	3.069%	0.02505	1.0
SP111009	1560	0.999	262.461	16.824%	50.306	7.442%	0.05271	0.999
SP111114	3627	1.0	239.011	6.59%	41.076	2.349%	0.01005	1.0
SP111000	1840	0.999	209.425	11.382%	37.787	4.168%	0.0372	0.999
SP111045	2216	0.999	217.825	9.83%	36.205	3.397%	0.02754	0.999
SP110861	1140	0.998	189.529	16.625%	29.778	6.762%	0.04434	0.998
SP111047	1381	0.998	205.55	14.884%	37.622	7.198%	0.06244	0.997
SP111088	1596	0.999	223.244	13.988%	39.23	5.719%	0.03836	0.999
SP111056	1520	0.999	178.884	11.769%	31.681	5.38%	0.03081	0.998
SP111089	743	0.997	126.372	17.008%	21.548	8.173%	0.05878	0.996
SP111038	3419	1.0	176.879	5.173%	29.313	1.729%	0.01099	1.0
SP110849	1608	0.999	190.5	11.847%	31.691	4.17%	0.03595	0.999
SP111164	1921	0.999	204.085	10.624%	32.505	3.683%	0.031	0.999
SP111057	1297	1.0	148.625	11.459%	24.686	3.819%	0.03528	1.0
SP111119	3850	1.0	382.819	9.943%	66.31	3.097%	0.02876	1.0
SP111095	2348	1.0	179.404	7.641%	29.281	2.611%	0.01786	1.0
SP111064	2004	0.999	219.941	10.975%	39.107	3.996%	0.02706	0.999
CPCT02030245T	772	0.98	199.968	25.903%	37.28	21.485%	0.08446	0.974
CPCT02030257T	2862	1.0	235.563	8.231%	42.516	3.239%	0.01591	1.0
CPCT02070015T	3374	1.0	298.569	8.849%	53.235	3.31%	0.02201	0.999
CPCT02040043T	1113	0.998	171.771	15.433%	28.26	7.316%	0.03389	0.997
CPCT02100032T	1178	0.998	196.778	16.704%	32.984	6.468%	0.05159	0.998
CPCT02160007T	967	0.989	221.916	22.949%	43.351	14.751%	0.06872	0.987
CPCT02030286T	2085	1.0	141.234	6.774%	22.365	2.517%	0.01501	1.0
CPCT02100140T	3549	0.999	452.75	12.757%	88.908	4.515%	0.03813	0.999
CPCT02100141T	3214	1.0	230.681	7.177%	38.6	2.542%	0.01081	1.0
CPCT02330072TII	3408	0.999	353.631	10.376%	75.181	5.181%	0.01726	0.999
CPCT02330132T	3272	0.999	377.02	11.523%	61.633	4.131%	0.02762	0.999
CPCT02130030T	1438	0.999	185.296	12.886%	31.295	4.677%	0.03696	0.999
CPCT02060183T	3552	1.0	279.742	7.876%	47.698	3.07%	0.01378	1.0
CPCT02130033T	1791	0.999	154.289	8.615%	26.147	3.34%	0.02155	0.999
CPCT02300031T	1794	0.999	189.83	10.581%	30.718	4.026%	0.02434	0.999
CPCT02180054T	3084	1.0	240.582	7.801%	42.5	3.069%	0.01778	1.0
CPCT02090037T	2180	0.999	230.944	10.594%	38.981	4.685%	0.02096	0.999
CPCT02130041T	2115	0.999	207.39	9.806%	33.955	4.511%	0.02178	0.999
CPCT02060200T	1900	0.984	480.682	25.299%	123.807	18.269%	0.07977	0.983
WIDE01010009T	1806	1.0	189.308	10.482%	34.514	4.096%	0.02317	0.999
CPCT02330094T	1073	0.996	184.731	17.216%	29.833	8.784%	0.04397	0.996
CPCT02110061T	1618	0.999	171.287	10.586%	26.158	4.813%	0.02348	0.999
WIDE01010016T	1149	0.989	258.94	22.536%	57.545	14.544%	0.07663	0.988
CPCT02230070T	3302	1.0	233.486	7.071%	37.116	2.408%	0.01516	1.0
CPCT02340070T	1913	0.999	197.08	10.302%	32.066	3.65%	0.03289	0.999
CPCT02340073T	703	0.996	204.685	29.116%	43.355	12.288%	0.10754	0.996
CPCT02050330T	1280	0.991	316.806	24.75%	62.156	14.742%	0.07383	0.99
CPCT02340077T	1264	0.999	157.478	12.459%	24.102	4.697%	0.02947	0.999
WIDE01010064T	4646	0.999	572.889	12.331%	110.189	5.402%	0.02551	0.999
CPCT02050314T	773	0.988	169.282	21.899%	33.125	16.149%	0.07289	0.986
CPCT02220037T	1956	0.999	181.053	9.256%	29.038	3.746%	0.02177	0.999
WIDE01010073T	1284	0.995	213.399	16.62%	43.361	9.933%	0.05509	0.995
CPCT02210045T	2912	1.0	224.284	7.702%	32.652	2.556%	0.01553	1.0
CPCT02100163T	1523	0.999	146.932	9.648%	21.727	3.722%	0.0193	0.999
CPCT02130049T	4853	0.999	387.053	7.976%	70.749	3.805%	0.01218	0.999
CPCT02050343T	1105	0.995	194.777	17.627%	31.329	9.735%	0.04779	0.995
CPCT02020712T	2050	0.997	278.646	13.592%	48.461	7.871%	0.03261	0.996
CPCT02130070T	1898	0.997	281.953	14.855%	49.946	7.648%	0.03957	0.997
CPCT02130071T	1171	0.992	319.217	27.26%	59.406	14.82%	0.09709	0.991
DRUP01020027T	2120	0.995	315.616	14.888%	54.897	10.155%	0.02956	0.994
CPCT02050349T	2513	0.821	1590.923	63.308%	358.577	57.34%	0.30543	0.772
CPCT02040242T	2068	0.999	185.887	8.989%	30.312	3.872%	0.02522	0.999
CPCT02300039T	1473	0.999	157.168	10.67%	25.529	4.345%	0.02458	0.999
CPCT02010815T	3226	0.999	349.647	10.838%	61.684	3.991%	0.02092	0.999
CPCT02010813T	1343	0.999	188.293	14.02%	37.822	6.806%	0.02871	0.999
WIDE01010355T	1841	0.998	242.912	13.195%	40.223	6.049%	0.03551	0.998
CPCT02330072T	2298	1.0	172.342	7.5%	27.83	2.642%	0.01645	1.0
CPCT02130091T	3104	0.994	500.795	16.134%	92.401	11.202%	0.03017	0.993
CPCT02230097T	856	0.997	161.395	18.855%	25.931	8.514%	0.05388	0.997
CPCT02050357T	1441	0.997	215.694	14.968%	35.774	8.697%	0.03959	0.996
CPCT02010833T	2266	0.999	234.698	10.357%	36.669	4.098%	0.02266	0.999
CPCT02060213T	1135	0.999	174.658	15.388%	28.216	5.866%	0.04449	0.999
CPCT02130107T	1650	0.998	271.555	16.458%	49.688	8.066%	0.04352	0.998
CPCT02070342T	906	0.992	222.58	24.567%	41.703	12.841%	0.09191	0.991
CPCT02050362T	2587	0.999	227.86	8.808%	45.77	3.918%	0.02224	0.999
CPCT02150012T	3992	0.999	334.452	8.378%	62.933	4.444%	0.01421	0.999
DRUP01210002T	2687	1.0	209.671	7.803%	31.345	2.657%	0.01705	1.0
CPCT02130105T	697	0.976	201.552	28.917%	41.127	22.402%	0.1246	0.971
CPCT02100176T	1876	0.998	233.98	12.472%	39.195	6.004%	0.02982	0.998
CPCT02230106T	2193	0.997	364.875	16.638%	61.31	8.502%	0.04035	0.996
CPCT02060199T	321	0.99	99.4	30.966%	15.626	14.948%	0.14801	0.989
DRUP01330005T	3435	0.999	301.334	8.772%	48.159	3.434%	0.01639	0.999
CPCT02120150T	2364	0.999	290.317	12.281%	49.627	4.979%	0.03079	0.999
CPCT02060248T	1433	0.999	170.845	11.922%	26.71	4.549%	0.03347	0.999
CPCT02060255T	1389	0.999	154.727	11.139%	25.289	4.409%	0.03721	0.999
DRUP01010088T	1166	0.998	189.459	16.249%	32.671	7.829%	0.04126	0.998
CPCT02440014T	3327	1.0	260.045	7.816%	39.973	2.832%	0.01568	1.0
CPCT02050384T	1500	0.999	172.236	11.482%	25.394	4.463%	0.02832	0.999
CPCT02030519T	3251	0.999	304.206	9.357%	53.517	3.612%	0.01908	0.999
CPCT02050380T	4442	1.0	368.28	8.291%	70.174	3.381%	0.01236	1.0
CPCT02130140T	74708	0.999	11354.203	15.198%	3974.464	7.957%	1000.0	0.999
CPCT02220056T	1672	0.999	209.575	12.534%	32.751	4.589%	0.03226	0.999
DRUP01210003T	2385	0.999	232.296	9.74%	37.919	3.784%	0.02141	0.999
DRUP01050030T	996	0.992	204.642	20.546%	39.82	13.688%	0.05922	0.991
CPCT02210067T	2002	1.0	218.295	10.904%	35.791	3.666%	0.02888	0.999
CPCT02150021T	3058	0.999	299.298	9.787%	57.636	4.335%	0.02498	0.999
CPCT02080255T	2933	0.999	284.498	9.7%	53.122	4.269%	0.01737	0.999
CPCT02330124T	1978	0.999	168.938	8.541%	29.621	3.598%	0.02408	0.999
CPCT02100186T	2254	1.0	207.986	9.227%	31.63	3.271%	0.01999	1.0
CPCT02050403T	849	0.993	196.707	23.169%	33.387	12.248%	0.07996	0.992
DRUP01330013T	2696	0.999	231.947	8.603%	40.516	3.765%	0.01647	0.999
DRUP01050033T	1243	0.992	280.597	22.574%	57.221	14.224%	0.06226	0.991
DRUP01440001T	3608	1.0	294.91	8.174%	44.274	3.034%	0.01354	1.0
CPCT02040156T	1968	0.999	184.137	9.357%	27.285	3.229%	0.02273	0.999
DRUP01340013T	3437	1.0	240.175	6.988%	39.938	2.68%	0.01442	1.0
CPCT02080141T	2263	0.999	267.413	11.817%	47.158	4.897%	0.02538	0.999
