Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP101845	824	0.966	258.592	31.383%	51.711	25.828%	0.10324	0.957
SP101682	423	0.92	180.815	42.746%	39.863	40.074%	0.17434	0.898
SP61553	270	0.988	98.182	36.364%	18.721	17.441%	0.19429	0.987
SP101724	665	0.953	233.491	35.111%	50.996	30.337%	0.13346	0.942
SP102103	298	0.889	136.358	45.758%	29.042	46.927%	0.24015	0.845
SP102174	442	0.934	166.519	37.674%	34.924	35.652%	0.15778	0.912
SP101622	942	0.992	155.057	16.46%	32.794	12.291%	0.05912	0.991
SP102161	398	0.961	120.196	30.2%	23.447	28.235%	0.12068	0.947
SP101654	615	0.912	291.07	47.328%	62.444	41.181%	0.20656	0.89
SP102074	233	0.944	85.594	36.736%	17.475	33.378%	0.18302	0.926
SP101694	495	0.927	182.838	36.937%	39.423	37.607%	0.16187	0.899
SP101616	601	0.942	250.732	41.719%	58.517	33.61%	0.17803	0.932
SP101666	515	0.957	176.492	34.27%	37.403	29.075%	0.13561	0.946
SP101558	533	0.969	158.609	29.758%	38.819	25.157%	0.10913	0.963
SP102096	386	0.955	153.284	39.711%	31.746	31.476%	0.18055	0.946
SP102084	527	0.968	183.864	34.889%	37.372	25.099%	0.13394	0.962
SP101580	474	0.97	138.503	29.22%	27.605	24.324%	0.11392	0.962
SP102064	705	0.982	154.895	21.971%	37.684	19.182%	0.07099	0.978
SP101564	262	0.962	93.515	35.693%	17.584	27.509%	0.17593	0.952
SP101921	361	0.942	160.501	44.46%	32.955	33.874%	0.23379	0.93
SP101648	513	0.983	106.96	20.85%	25.18	19.071%	0.07584	0.98
SP101628	306	0.942	128.385	41.956%	26.728	34.255%	0.21097	0.929
SP101708	333	0.937	134.84	40.492%	29.123	35.063%	0.17055	0.921
SP102055	202	0.955	84.898	42.029%	17.129	30.965%	0.22174	0.947
SP101634	586	0.995	102.303	17.458%	17.469	10.345%	0.0674	0.994
SP101588	403	0.934	161.752	40.137%	34.447	36.017%	0.16579	0.915
SP101584	420	0.909	167.644	39.915%	35.839	42.485%	0.19551	0.87
SP101686	251	0.912	123.108	49.047%	24.598	42.105%	0.24683	0.886
SP101532	642	0.984	154.278	24.031%	32.547	18.325%	0.0867	0.981
SP101732	894	0.983	209.908	23.48%	40.879	18.271%	0.06998	0.979
SP101528	290	0.842	167.701	57.828%	36.983	53.945%	0.32975	0.794
SP101536	248	0.888	141.343	56.993%	27.37	53.636%	0.30903	0.856
SP101576	503	0.958	166.464	33.094%	32.89	29.323%	0.12054	0.945
SP102015	953	0.976	251.649	26.406%	58.348	22.441%	0.0889	0.971
SP102168	262	0.912	146.274	55.83%	27.675	43.116%	0.3047	0.891
SP101716	748	0.967	240.511	32.154%	51.704	25.414%	0.1155	0.961
SP101592	328	0.931	128.91	39.302%	27.712	36.463%	0.15245	0.911
SP101658	103	0.946	58.377	56.677%	10.555	32.84%	0.38217	0.939
SP102045	1997	0.995	250.647	12.551%	59.67	10.562%	0.02509	0.995
SP101552	1435	0.987	274.299	19.115%	67.091	16.504%	0.05795	0.985
SP101519	408	0.968	158.491	38.846%	36.202	26.008%	0.19338	0.965
SP101690	566	0.943	184.104	32.527%	38.843	35.294%	0.13807	0.92
SP102123	337	0.964	136.232	40.425%	25.146	27.994%	0.19869	0.957
SP101662	587	0.968	167.189	28.482%	40.492	25.667%	0.09375	0.961
SP101600	208	0.971	89.46	43.01%	19.224	24.723%	0.2561	0.969
SP101544	414	0.954	158.839	38.367%	32.138	30.598%	0.15482	0.944
SP102133	20099	0.996	2184.896	10.871%	1092.996	8.472%	0.01292	0.996
SP101881	755	0.987	156.132	20.68%	33.316	16.546%	0.06547	0.984
SP102035	996	0.994	153.71	15.433%	34.309	11.352%	0.04184	0.993
SP101642	1490	0.993	252.139	16.922%	44.949	11.504%	0.04575	0.992
SP101596	395	0.953	158.589	40.149%	34.04	32.195%	0.18337	0.945
SP101670	1211	0.991	229.652	18.964%	44.269	13.171%	0.05372	0.99
SP101674	441	0.987	105.266	23.87%	19.409	16.118%	0.09172	0.985
SP101572	166	0.96	79.525	47.907%	14.077	29.429%	0.28219	0.954
SP101678	902	0.978	229.82	25.479%	49.091	20.887%	0.0773	0.974
SP101740	2121	0.991	312.048	14.712%	91.817	13.749%	0.02703	0.99
SP101700	602	0.977	154.395	25.647%	38.703	21.94%	0.0744	0.974
SP101891	1126	0.985	222.604	19.769%	51.954	17.342%	0.0578	0.982
SP102143	904	0.99	168.113	18.597%	39.574	14.475%	0.06458	0.988
SP102113	536	0.979	142.219	26.533%	28.907	20.348%	0.09223	0.975
SP101521	349	0.97	128.34	36.774%	26.458	24.487%	0.16417	0.965
SP101526	542	0.953	171.839	31.705%	34.841	30.39%	0.1174	0.935
SP101540	404	0.974	169.718	42.009%	34.888	26.178%	0.19625	0.972
SP101604	446	0.979	126.412	28.343%	22.551	20.56%	0.13934	0.973
SP101548	618	0.972	163.149	26.4%	41.48	23.696%	0.09001	0.968
SP101523	685	0.99	114.047	16.649%	28.886	14.139%	0.05148	0.989
