Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP29914	1477	0.996	255.234	17.281%	44.129	8.827%	0.04507	0.996
SP31046	186	0.987	75.067	40.359%	12.857	17.147%	0.26406	0.986
SP31334	530	0.965	176.359	33.275%	34.588	27.185%	0.13012	0.957
SP30011	706	0.961	275.437	39.014%	57.111	28.501%	0.15291	0.955
SP31174	492	0.993	126.161	25.642%	20.245	11.956%	0.09334	0.992
SP32662	739	0.996	129.165	17.478%	22.539	9.264%	0.05711	0.995
SP31126	1552	0.969	430.416	27.733%	84.747	24.831%	0.08352	0.958
SP32958	556	0.998	125.429	22.559%	25.631	9.219%	0.08778	0.998
SP31422	799	0.99	162.356	20.32%	29.906	13.979%	0.05943	0.988
SP33496	1198	0.995	218.219	18.215%	44.015	9.861%	0.05132	0.995
SP34005	259	0.989	83.928	32.405%	13.784	14.989%	0.16572	0.988
SP30113	3582	0.991	477.097	13.319%	126.13	13.453%	0.01643	0.99
SP31030	982	0.997	175.832	17.905%	29.236	7.157%	0.07105	0.997
SP33544	1196	0.989	242.626	20.286%	45.966	14.847%	0.05272	0.987
SP33688	1345	0.81	885.65	65.848%	219.763	58.698%	0.40056	0.771
SP30907	737	0.96	218.828	29.692%	47.213	28.826%	0.09327	0.947
SP30185	103	0.945	59.111	57.389%	9.747	32.838%	0.46869	0.936
SP33837	237	0.98	91.524	38.618%	14.658	20.247%	0.19206	0.977
SP31790	476	0.991	119.495	25.104%	21.255	13.698%	0.10574	0.99
SP30143	324	0.994	84.719	26.148%	12.766	11.175%	0.10203	0.993
SP30071	812	0.986	173.293	21.342%	39.017	16.757%	0.06517	0.984
SP30493	186	0.964	73.982	39.775%	13.567	26.648%	0.2191	0.957
SP32014	428	0.991	134.263	31.37%	22.151	13.603%	0.17289	0.99
SP30332	2375	0.993	305.183	12.85%	70.758	12.042%	0.01987	0.991
SP31814	385	0.985	135.084	35.087%	22.359	17.577%	0.17223	0.983
SP29987	1128	0.973	343.574	30.459%	75.204	24.575%	0.10347	0.968
SP30083	337	0.995	71.392	21.185%	11.182	9.658%	0.0894	0.995
SP32742	543	0.994	135.236	24.905%	22.402	11.09%	0.10593	0.993
SP115162	204	0.985	62.79	30.779%	10.396	17.142%	0.159	0.983
SP29940	383	0.993	101.931	26.614%	16.674	11.734%	0.13503	0.993
SP30843	170	0.99	62.52	36.776%	9.34	14.509%	0.21382	0.989
SP32222	5	0.232	8.64	172.8%	2.624	99.178%	3.6281	0.154
SP31190	703	0.988	178.605	25.406%	34.748	15.714%	0.08933	0.986
SP30077	1089	0.981	262.209	24.078%	57.337	19.341%	0.08412	0.977
SP32694	818	0.991	167.21	20.441%	34.746	13.964%	0.05957	0.989
SP33774	297	0.988	99.873	33.627%	17.188	15.724%	0.16055	0.987
SP30093	441	0.996	102.008	23.131%	16.124	9.446%	0.09834	0.995
SP33094	646	0.992	156.259	24.189%	27.355	12.802%	0.07845	0.991
SP30803	644	0.938	215.341	33.438%	55.321	34.727%	0.12688	0.923
SP30675	2514	0.993	291.279	11.586%	72.88	11.468%	0.01731	0.992
SP31854	1471	0.989	303.798	20.652%	60.983	14.968%	0.06059	0.987
SP31606	319	0.996	81.488	25.545%	13.979	9.272%	0.12977	0.996
SP30213	321	0.994	84.501	26.324%	13.177	11.086%	0.10389	0.994
SP32894	232	0.989	87.515	37.722%	16.251	16.555%	0.18976	0.989
SP117260	380	0.974	104.816	27.583%	18.642	22.544%	0.10291	0.966
SP117124	566	0.997	103.353	18.26%	16.003	8.083%	0.06524	0.996
SP117932	613	0.996	125.431	20.462%	21.167	8.92%	0.08059	0.996
SP117189	111	0.97	48.646	43.825%	8.017	24.429%	0.24457	0.966
SP117217	26	0.736	24.859	95.612%	5.177	67.977%	1.10185	0.685
SP117779	332	0.982	107.933	32.51%	19.246	19.206%	0.14894	0.979
SP117376	1255	0.999	182.501	14.542%	29.763	5.097%	0.04337	0.999
SP117681	142	0.962	69.118	48.675%	11.743	28.684%	0.31165	0.956
SP117408	109	0.888	69.778	64.017%	11.501	49.538%	0.46555	0.853
SP118015	370	0.991	101.029	27.305%	17.32	13.466%	0.13308	0.99
SP117509	745	0.996	145.819	19.573%	23.939	8.379%	0.08003	0.996
SP117482	518	0.994	118.174	22.814%	20.432	10.92%	0.10689	0.993
SP117003	548	0.938	268.004	48.906%	54.755	35.618%	0.24228	0.927
CPCT02060034T	321	0.964	105.079	32.735%	18.349	26.734%	0.15004	0.95
CPCT02020356T	428	0.991	113.754	26.578%	17.076	13.216%	0.11051	0.99
CPCT02050063T	692	0.981	162.295	23.453%	26.94	19.71%	0.07274	0.972
CPCT02030275T	874	0.983	228.407	26.134%	42.279	18.925%	0.07217	0.979
CPCT02070033T	385	0.993	93.027	24.163%	14.894	12.013%	0.09364	0.993
CPCT02030294T	1043	0.962	303.968	29.144%	56.699	28.222%	0.07826	0.946
CPCT02070038T	588	0.995	147.504	25.086%	23.965	10.569%	0.08771	0.994
CPCT02080179T	627	0.947	223.57	35.657%	41.254	32.681%	0.12366	0.924
CPCT02010866TII	2459	0.993	436.867	17.766%	91.849	11.992%	0.05301	0.992
CPCT02330133T	1690	0.951	523.53	30.978%	116.964	31.301%	0.09391	0.935
CPCT02050427T	973	0.971	299.718	30.803%	77.156	25.917%	0.14601	0.967
DRUP01030028T	1675	0.941	727.216	43.416%	193.729	36.585%	0.15747	0.935
CPCT02080193T	875	0.989	204.088	23.324%	34.435	15.582%	0.06286	0.987
CPCT02030556T	1691	0.966	398.244	23.551%	111.213	25.919%	0.06638	0.958
CPCT02120111T	196	0.952	107.672	54.935%	24.022	37.164%	0.25901	0.952
CPCT02050341T	382	0.987	145.626	38.122%	30.222	21.975%	0.15409	0.988
WIDE01010210T	227	0.975	88.646	39.051%	14.101	24.655%	0.18436	0.971
WIDE01010208T	1536	0.982	389.832	25.38%	94.372	19.474%	0.06589	0.98
CPCT02290033T	902	0.985	194.703	21.586%	34.206	17.872%	0.05904	0.98
CPCT02070323T	376	0.992	94.361	25.096%	15.458	13.668%	0.09086	0.991
WIDE01010450T	947	0.996	199.703	21.088%	34.468	9.673%	0.06265	0.996
CPCT02090049T	1159	0.975	314.582	27.143%	65.393	22.832%	0.0775	0.97
CPCT02010866T	2319	0.994	410.697	17.71%	81.182	11.87%	0.0375	0.993
CPCT02070363T	1080	0.945	424.418	39.298%	85.353	32.803%	0.14489	0.93
CPCT02060222T	199	0.971	68.501	34.423%	11.491	23.976%	0.16139	0.964
CPCT02080251T	2180	0.988	431.276	19.783%	79.945	15.481%	0.03617	0.985
CPCT02070384T	737	0.995	167.37	22.71%	27.772	10.781%	0.0816	0.994
CPCT02070386T	1866	0.986	412.218	22.091%	84.178	17.534%	0.07573	0.983
DRUP01070051T	891	0.974	252.991	28.394%	48.324	23.012%	0.0787	0.967
CPCT02080137T	1099	0.993	207.314	18.864%	33.802	12.304%	0.04641	0.991
CPCT02080157T	39002	1.0	1391.007	3.567%	318.684	1.419%	0.00318	1.0
CPCT02330128T	880	0.949	278.699	31.67%	57.199	31.483%	0.0963	0.929
CPCT02070030T	106	0.938	60.939	57.49%	14.178	38.674%	0.36615	0.935
DRUP01050009T	1286	0.968	385.276	29.959%	81.289	24.986%	0.10275	0.961
CPCT02070225T	566	0.969	227.828	40.252%	47.411	27.878%	0.16862	0.967
CPCT02070230T	810	0.973	239.832	29.609%	41.033	23.415%	0.09429	0.963
DRUP01070022T	955	0.992	225.573	23.62%	39.108	13.923%	0.07508	0.991
DRUP01050010T	431	0.957	162.391	37.678%	29.593	29.901%	0.14156	0.946
CPCT02050161T	806	0.989	189.956	23.568%	35.492	14.928%	0.06918	0.987
CPCT02050174T	405	0.993	94.876	23.426%	15.3	11.946%	0.0888	0.992
CPCT02050172T	1958	0.993	341.894	17.461%	64.938	12.145%	0.03961	0.991
CPCT02050186T	1355	0.993	299.516	22.105%	58.971	14.455%	0.0623	0.992
DRUP01070016T	685	0.963	209.067	30.521%	37.883	26.935%	0.08205	0.949
CPCT02080120T	556	0.971	171.708	30.883%	38.963	24.01%	0.12667	0.966
CPCT02030351T	1209	0.992	237.65	19.657%	42.192	14.505%	0.04632	0.99
CPCT02060119T	471	0.978	152.532	32.385%	27.858	21.181%	0.11621	0.974
CPCT02080136T	818	0.998	146.375	17.894%	25.179	7.711%	0.05127	0.997
DRUP01010035T	161	0.954	82.069	50.975%	16.999	33.883%	0.27302	0.95
CPCT02070039T	518	0.951	173.005	33.399%	33.752	30.925%	0.10024	0.932
CPCT02030302T	468	0.992	118.347	25.288%	20.964	13.745%	0.09406	0.991
CPCT02070053T	1510	0.819	1056.725	69.982%	296.77	58.782%	0.34404	0.798
CPCT02070065T	188	0.956	73.84	39.277%	12.15	30.47%	0.21425	0.941
DRUP01070003T	228	0.978	75.581	33.15%	12.514	20.985%	0.15126	0.974
CPCT02070099T	154	0.939	74.5	48.377%	12.602	34.871%	0.26346	0.921
CPCT02020473T	183	0.975	63.63	34.77%	10.841	22.387%	0.19611	0.969
DRUP01070009T	908	0.998	161.592	17.796%	30.957	7.501%	0.05825	0.998
CPCT02030324T	1240	0.997	217.164	17.513%	36.789	8.697%	0.04493	0.996
CPCT02030330T	1514	0.987	368.289	24.326%	73.64	17.747%	0.06818	0.985
CPCT02050151T	296	0.992	78.144	26.4%	12.669	12.969%	0.12207	0.99
CPCT02070128T	692	0.961	212.064	30.645%	39.632	27.679%	0.08327	0.946
