Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP124389	423	0.987	159.06	37.603%	32.582	25.759%	0.21807	0.987
SP124362	1026	0.985	397.199	38.713%	116.784	37.422%	0.15693	0.987
SP124394	605	0.956	276.906	45.77%	73.01	46.617%	0.18654	0.956
SP124334	548	0.989	160.324	29.256%	31.684	20.28%	0.1209	0.989
SP124339	129	0.957	60.532	46.924%	9.221	29.996%	0.37412	0.946
SP124454	460	0.979	179.111	38.937%	36.823	30.947%	0.21183	0.98
SP124380	746	0.945	460.5	61.729%	163.625	78.298%	0.38351	0.954
SP124273	491	0.972	466.276	94.965%	232.494	107.163%	5.68265	0.98
SP124357	313	0.958	154.004	49.203%	27.241	35.589%	0.33455	0.953
SP124399	994	0.972	423.904	42.646%	111.977	42.116%	0.18154	0.974
SP124311	1015	0.976	377.244	37.167%	102.412	37.149%	0.1683	0.977
SP124355	223	0.97	133.695	59.953%	33.582	50.923%	0.46271	0.974
SP124434	642	0.972	291.208	45.36%	74.142	44.236%	0.20468	0.975
SP124428	1718	0.97	622.087	36.21%	169.167	37.414%	0.1169	0.97
SP124449	781	0.983	327.055	41.876%	82.301	37.378%	0.19405	0.986
SP124298	2107	0.97	877.171	41.631%	237.665	45.118%	0.17181	0.973
SP124431	696	0.972	267.721	38.466%	60.819	35.312%	0.18131	0.972
SP124396	669	0.979	314.339	46.986%	78.278	42.752%	0.25221	0.983
SP124409	1154	0.979	434.057	37.613%	100.483	31.904%	0.17275	0.979
SP124341	363	0.945	236.773	65.227%	67.383	70.47%	1.15088	0.953
SP124353	140	0.943	92.71	66.221%	19.04	52.93%	0.58134	0.943
SP124278	340	0.98	276.203	81.236%	111.786	78.155%	1.75815	0.986
SP124376	521	0.969	221.499	42.514%	45.818	37.843%	0.18883	0.969
SP124346	545	0.968	384.074	70.472%	137.096	66.79%	1.22906	0.972
SP124439	1222	0.982	462.097	37.815%	135.955	35.064%	0.1733	0.983
